Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
124,Mauro Arambarri\58afe001,uy URU,MF,Getafe,es La Liga,21,1995,27,2124,79,62.1,23.6,26,82,14,1,2,0,1.30,26,25,+1,+0.04,-0.51,28.2,22.1,+6.1,+0.26,+0.01,Matches
125,Mattia Aramu\0847b5a5,it ITA,FWMF,Torino,it Serie A,22,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
126,Guilherme Arana\2b15a82a,br BRA,DF,Sevilla,es La Liga,20,1997,3,193,64,5.6,2.1,2,90,2,1,13,5,1.00,2,4,-2,-0.93,-0.74,1.9,2.9,-1.0,-0.48,-0.54,Matches
127,Charles Aránguiz\56413b1f,cl CHI,MF,Leverkusen,de Bundesliga,28,1989,27,2302,85,75.2,25.6,27,,22,0,,3,1.63,41,29,+12,+0.47,+0.23,44.6,23.7,+20.9,+0.82,+0.66,Matches
128,Luiz Araújo\fa18c72e,br BRA,FWMF,Lille,fr Ligue 1,21,1996,34,2017,59,59.0,22.4,24,,10,10,,3,0.82,25,41,-16,-0.71,-0.07,23.2,34.7,-11.5,-0.51,-0.03,Matches
129,Sergio Araujo\080ac8d8,ar ARG,FWMF,Las Palmas,es La Liga,25,1992,2,39,20,1.1,0.4,0,,0,2,20,0,0.00,0,2,-2,-4.62,-3.34,1.0,0.5,+0.5,+1.08,+1.82,Matches
130,Anaitz Arbilla\850c0a0d,es ESP,DF,Eibar,es La Liga,30,1987,29,2414,83,70.6,26.8,26,90,26,3,25,1,1.41,35,37,-2,-0.07,+0.28,29.6,31.2,-1.7,-0.06,+0.18,Matches
131,Roberto Olabe del Arco\b91883b7,es ESP,MF,Atlético Madrid,es La Liga,21,1996,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
132,Markel Areitio\f6d651a5,es ESP,GK,Eibar,es La Liga,20,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
133,Alphonse Areola\2f965a72,fr FRA,GK,Paris S-G,fr Ligue 1,24,1993,34,3060,90,89.5,34.0,34,,34,0,,3,2.47,101,25,+76,+2.24,+1.49,82.0,28.5,+53.5,+1.57,+0.70,Matches
134,Scott Arfield\b1313ec4,ca CAN,MF,Burnley,eng Premier League,28,1988,18,1333,74,39.0,14.8,15,,9,3,,8,1.11,7,15,-8,-0.54,-0.76,10.5,24.1,-13.5,-0.91,-0.76,Matches
135,Samuel Armenteros\9c8f641a,se SWE,FW,Benevento,it Serie A,27,1990,9,429,48,12.5,4.8,5,,1,4,,8,0.00,3,11,-8,-1.68,-0.38,3.3,13.2,-9.9,-2.07,-1.30,Matches
136,Yoël Armougom\9dd5da03,fr FRA,MFDF,Caen,fr Ligue 1,19,1998,4,139,35,4.1,1.5,1,,1,3,,11,1.00,0,3,-3,-1.94,-1.34,1.4,3.2,-1.8,-1.16,-1.03,Matches
137,José Arnaiz\46e07328,es ESP,MF,Barcelona,es La Liga,22,1995,1,6,6,0.2,0.1,0,,0,1,6,0,3.00,1,0,+1,+15.00,+13.18,0.6,0.1,+0.5,+7.42,+6.45,Matches
138,Marko Arnautović\00459419,at AUT,FWMF,West Ham,eng Premier League,28,1989,31,2313,75,67.6,25.7,28,,14,3,,1,1.06,34,48,-14,-0.54,-0.06,28.5,39.2,-10.7,-0.42,+0.29,Matches
139,Maximilian Arnold\86e119e0,de GER,MF,Wolfsburg,de Bundesliga,23,1994,29,2454,85,80.2,27.3,28,,26,1,,1,0.97,30,37,-7,-0.26,+0.49,33.4,41.3,-7.9,-0.29,+0.07,Matches
140,Jann-Fiete Arp\c21fb312,de GER,FW,Hamburger SV,de Bundesliga,17,2000,18,850,47,27.8,9.4,8,,3,10,,2,0.83,11,10,+1,+0.11,+1.12,11.1,13.7,-2.7,-0.28,+0.25,Matches
141,Alejandro Arribas\cc29324e,es ESP,DF,La Coruña,es La Liga,28,1989,3,270,90,7.9,3.0,3,90,3,0,,7,1.00,3,6,-3,-1.00,0.00,4.0,5.4,-1.4,-0.46,-0.25,Matches
142,Kepa Arrizabalaga\28d596a0,es ESP,GK,Athletic Club,es La Liga,22,1994,30,2700,90,78.9,30.0,30,90,30,0,,1,1.00,31,43,-12,-0.40,-0.90,35.9,37.0,-1.1,-0.04,+0.05,Matches
143,Harry Arter\2f4c5a52,ie IRL,MF,Bournemouth,eng Premier League,27,1989,13,960,74,28.1,10.7,11,,7,2,,11,1.31,10,13,-3,-0.28,+0.19,9.9,15.5,-5.5,-0.52,-0.11,Matches
144,Aythami Artiles\01ae64cd,es ESP,DF,Las Palmas,es La Liga,31,1986,3,184,61,5.4,2.0,2,90,2,1,4,4,1.00,3,3,0,0.00,+1.39,1.7,3.1,-1.4,-0.70,+0.02,Matches
145,Kwadwo Asamoah\089550f5,gh GHA,DF,Juventus,it Serie A,28,1988,19,1568,83,45.8,17.4,18,,15,1,,18,2.21,28,10,+18,+1.03,-1.11,25.4,13.5,+11.9,+0.68,-0.24,Matches
146,Takuma Asano\13ddc856,jp JPN,FWMF,Stuttgart,de Bundesliga,22,1994,15,721,48,23.6,8.0,7,,3,8,,6,0.93,6,10,-4,-0.50,-0.65,9.5,10.2,-0.7,-0.09,+0.12,Matches
147,Santiago Ascacíbar\e26fcca3,ar ARG,MF,Stuttgart,de Bundesliga,20,1997,29,2381,82,77.8,26.5,27,,18,2,,0,1.52,27,22,+5,+0.19,+0.85,28.7,32.6,-3.9,-0.15,+0.14,Matches
148,Sergio Asenjo\9f0ea33f,es ESP,GK,Villarreal,es La Liga,28,1989,23,2070,90,60.5,23.0,23,90,23,0,,2,1.70,33,30,+3,+0.13,-0.14,32.0,35.2,-3.2,-0.14,-0.14,Matches
149,Marco Asensio\45af8a54,es ESP,FWMF,Real Madrid,es La Liga,21,1996,32,1844,58,53.9,20.5,19,83,12,13,21,3,1.94,51,24,+27,+1.32,0.00,46.2,23.5,+22.7,+1.11,+0.24,Matches
150,Iago Aspas\7dcf86f6,es ESP,FW,Celta Vigo,es La Liga,29,1987,34,2936,86,85.8,32.6,33,89,30,1,10,0,1.38,56,46,+10,+0.31,+2.35,46.1,42.3,+3.8,+0.12,+0.75,Matches
151,Pape Assane\15434055,sn SEN,MF,Getafe,es La Liga,19,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
152,Benoît Assou-Ekotto\a557e6b0,cm CMR,DF,Metz,fr Ligue 1,33,1984,13,1053,81,30.8,11.7,13,,10,0,,3,0.62,7,18,-11,-0.94,+0.24,10.9,21.0,-10.1,-0.87,-0.14,Matches
153,Simon Asta\dfc85b89,de GER,MF,Augsburg,de Bundesliga,16,2001,1,11,11,0.4,0.1,0,,0,1,,3,0.00,0,0,0,0.00,+0.09,0.0,0.0,0.0,0.00,-0.06,Matches
154,Davide Astori\1522dab2,it ITA,DF,Fiorentina,it Serie A,30,1987,25,2250,90,65.8,25.0,25,,25,0,,0,1.40,34,29,+5,+0.20,-0.03,36.5,26.1,+10.4,+0.42,+0.09,Matches
155,Christian Atsu\8816329f,gh GHA,FWMF,Newcastle Utd,eng Premier League,25,1992,28,1784,64,52.2,19.8,19,,12,9,,0,1.32,17,22,-5,-0.25,-0.09,22.3,24.3,-2.0,-0.10,+0.24,Matches
156,Pierre-Emerick Aubameyang\d5dd5f1f,ga GAB,FW,Arsenal,eng Premier League,28,1989,13,1057,81,30.9,11.7,12,,10,1,,0,1.62,26,15,+11,+0.94,+0.48,21.0,14.9,+6.1,+0.52,+0.08,Matches
157,Pierre-Emerick Aubameyang\d5dd5f1f,ga GAB,FW,Dortmund,de Bundesliga,28,1989,16,1416,89,46.3,15.7,16,,14,0,,0,1.75,39,21,+18,+1.14,+1.20,35.0,19.3,+15.7,+1.00,+0.81,Matches
158,Jean-Kévin Augustin\97bfa797,fr FRA,FW,RB Leipzig,de Bundesliga,20,1997,25,1266,51,41.4,14.1,14,,2,11,,6,1.64,35,19,+16,+1.14,+1.74,25.0,18.1,+6.9,+0.49,+0.41,Matches
159,Ludwig Augustinsson\9fec8860,se SWE,DFMF,Werder Bremen,de Bundesliga,23,1994,29,2532,87,82.7,28.1,29,,26,0,,0,1.34,33,34,-1,-0.04,+0.31,34.8,41.4,-6.6,-0.23,+0.13,Matches
160,Yann Aurel Bisseck\3963c25b,de GER,DFFW,Köln,de Bundesliga,16,2000,3,156,52,5.1,1.7,1,,1,2,,2,0.33,2,5,-3,-1.73,-0.74,2.5,5.3,-2.8,-1.60,-0.89,Matches
161,Serge Aurier\5c2b4f07,ci CIV,DF,Tottenham,eng Premier League,24,1992,17,1429,84,41.8,15.9,16,,14,1,,13,2.18,35,12,+23,+1.45,+0.77,32.1,10.6,+21.6,+1.36,+0.87,Matches
162,Charlie Austin\8d228291,eng ENG,FW,Southampton,eng Premier League,28,1989,24,1037,43,30.3,11.5,10,,3,14,,1,0.92,14,15,-1,-0.09,+0.59,16.1,11.7,+4.4,+0.38,+0.80,Matches
163,Danilo Avelar\eacb45fd,br BRA,DFFW,Amiens,fr Ligue 1,28,1989,21,1727,82,50.5,19.2,20,,18,1,,4,1.24,23,21,+2,+0.10,+0.48,20.1,25.8,-5.7,-0.30,+0.48,Matches
164,Felipe Avenatti\23f9e9d3,uy URU,FWMF,Bologna,it Serie A,24,1993,11,468,43,13.7,5.2,4,,1,7,,5,0.27,3,5,-2,-0.38,-0.08,4.3,8.5,-4.2,-0.80,-0.42,Matches
165,Durel Avounou\833a91a1,cg CGO,MFDF,Caen,fr Ligue 1,19,1997,9,651,72,19.0,7.2,8,,3,1,,17,1.44,6,5,+1,+0.14,+0.98,9.1,6.8,+2.3,+0.32,+0.61,Matches
166,Chidozie Awaziem\70d8e84c,ng NGA,DF,Nantes,fr Ligue 1,20,1997,22,1512,69,44.2,16.8,16,,14,6,,7,1.50,14,18,-4,-0.24,-0.19,20.0,19.8,+0.1,+0.01,-0.08,Matches
167,André Ayew\5dbefa9d,gh GHA,FWMF,Swansea City,eng Premier League,27,1989,12,950,79,27.8,10.6,10,,7,2,,0,0.75,9,18,-9,-0.85,-0.16,10.6,18.6,-8.0,-0.76,+0.01,Matches
168,André Ayew\5dbefa9d,gh GHA,MFFW,West Ham,eng Premier League,27,1989,18,895,50,26.2,9.9,9,,4,9,,4,0.94,11,24,-13,-1.31,-1.06,10.0,17.4,-7.5,-0.75,-0.33,Matches
169,Jordan Ayew\da052c14,gh GHA,FWMF,Swansea City,eng Premier League,25,1991,36,2852,79,83.4,31.7,33,,22,3,,0,0.89,26,49,-23,-0.73,+0.07,27.1,50.4,-23.3,-0.74,+0.17,Matches
170,Karim Azamoum\eaf71a5e,fr FRA,MF,Troyes,fr Ligue 1,27,1990,30,2278,76,66.6,25.3,26,,17,4,,5,0.83,19,33,-14,-0.55,+0.47,23.2,33.2,-10.0,-0.40,+0.16,Matches
171,César Azpilicueta\53cad200,es ESP,DF,Chelsea,eng Premier League,27,1989,37,3330,90,97.4,37.0,37,,37,0,,1,1.81,61,38,+23,+0.62,-0.38,56.3,35.2,+21.1,+0.57,-1.03,Matches
172,Florian Baak\150d5992,de GER,DF,Hertha BSC,de Bundesliga,18,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
173,Ludovic Baal\d3ce9f1f,gf GUF,DF,Rennes,fr Ligue 1,31,1986,17,1159,68,33.9,12.9,14,,9,3,,5,1.29,12,12,0,0.00,-0.24,13.8,16.7,-2.9,-0.22,-0.17,Matches
174,Khouma Babacar\422ec08a,sn SEN,FWMF,Fiorentina,it Serie A,24,1993,16,448,28,13.1,5.0,1,,0,15,,6,1.25,8,5,+3,+0.60,+0.45,11.2,6.5,+4.6,+0.93,+0.63,Matches
175,Khouma Babacar\422ec08a,sn SEN,FW,Sassuolo,it Serie A,24,1993,13,750,58,21.9,8.3,8,,4,5,,3,1.23,7,16,-9,-1.08,-0.37,10.3,9.3,+1.0,+0.12,+0.14,Matches
176,Carlos Bacca\09a9e921,co COL,FW,Villarreal,es La Liga,30,1986,35,2497,71,73.0,27.7,30,78,11,5,29,0,1.63,43,35,+8,+0.29,+0.39,37.8,39.8,-2.0,-0.07,+0.05,Matches
177,Daniel Bachmann\1c0eea98,at AUT,GK,Watford,eng Premier League,23,1994,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
178,Milan Badelj\e8c930bb,hr CRO,MF,Fiorentina,it Serie A,28,1989,27,2351,87,68.7,26.1,27,,22,0,,2,1.56,38,28,+10,+0.38,+0.55,41.7,24.0,+17.7,+0.68,+0.93,Matches
179,Loic Badiashile\34e38ddf,fr FRA,GK,Monaco,fr Ligue 1,19,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
180,Holger Badstuber\45b7edae,de GER,DFMF,Stuttgart,de Bundesliga,28,1989,27,2173,80,71.0,24.1,24,,23,3,,0,1.63,26,23,+3,+0.12,+0.43,30.4,32.4,-2.0,-0.08,+0.33,Matches
181,Dylan Bahamboula\7844c810,cg CGO,MFFW,Dijon,fr Ligue 1,22,1995,4,30,8,0.9,0.3,0,,0,4,,9,0.25,1,0,+1,+3.00,+3.50,1.1,0.6,+0.5,+1.52,+2.23,Matches
182,Farès Bahlouli\776972d5,fr FRA,MFFW,Lille,fr Ligue 1,22,1995,11,307,28,9.0,3.4,2,,0,9,,10,0.82,3,2,+1,+0.29,+1.07,4.2,4.5,-0.3,-0.08,+0.46,Matches
183,Stéphane Bahoken\5046b7d4,cm CMR,FW,Strasbourg,fr Ligue 1,25,1992,26,1663,64,48.6,18.5,19,,8,7,,5,1.00,21,28,-7,-0.38,+0.44,21.3,24.9,-3.6,-0.19,+0.16,Matches
184,Mike-Steven Bähre\3fb33d66,de GER,MF,Hannover 96,de Bundesliga,21,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
185,Daniel Baier\f261abcb,de GER,MF,Augsburg,de Bundesliga,33,1984,29,2538,88,82.9,28.2,29,,23,0,,1,1.17,38,43,-5,-0.18,-0.52,39.2,37.5,+1.6,+0.06,+0.01,Matches
186,Leon Bailey\3a233281,jm JAM,FWDF,Leverkusen,de Bundesliga,19,1997,30,2215,74,72.4,24.6,25,,15,5,,3,1.53,42,27,+15,+0.61,+0.72,43.4,26.2,+17.2,+0.70,+0.17,Matches
187,Eric Bailly\a1232f4e,ci CIV,DF,Manchester Utd,eng Premier League,23,1994,13,1001,77,29.3,11.1,11,,11,2,,5,2.46,24,6,+18,+1.62,+0.80,19.5,11.8,+7.7,+0.70,+0.28,Matches
188,Leighton Baines\b18095b6,eng ENG,DF,Everton,eng Premier League,32,1984,22,1909,87,55.8,21.2,22,,20,0,,1,1.23,22,34,-12,-0.57,-0.45,23.3,27.7,-4.4,-0.21,+0.18,Matches
189,Riad Bajić\49d399d5,ba BIH,FWMF,Udinese,it Serie A,23,1994,5,80,16,2.3,0.9,0,,0,5,,14,0.00,1,2,-1,-1.13,-0.75,1.1,1.8,-0.6,-0.70,-0.52,Matches
190,Marvin Bakalorz\04c11885,de GER,MF,Hannover 96,de Bundesliga,27,1989,28,2055,73,67.2,22.8,23,,16,5,,6,1.29,32,36,-4,-0.18,+0.36,32.0,41.1,-9.1,-0.40,-0.47,Matches
191,Cédric Bakambu\0af4dcf0,cd COD,FW,Villarreal,es La Liga,26,1991,15,1263,84,36.9,14.0,15,84,9,0,,0,1.60,22,16,+6,+0.43,+0.39,17.6,19.7,-2.1,-0.15,-0.10,Matches
192,Tiemoué Bakayoko\59bf127b,fr FRA,MF,Chelsea,eng Premier League,22,1994,29,2126,73,62.2,23.6,24,,20,5,,5,2.03,37,20,+17,+0.72,+0.23,34.3,24.4,+10.0,+0.42,-0.46,Matches
193,Zakaria Bakkali\ec3efd7f,be BEL,FWMF,La Coruña,es La Liga,21,1996,23,909,40,26.6,10.1,10,69,1,13,17,6,0.61,11,20,-9,-0.89,+0.15,10.0,17.6,-7.6,-0.75,-0.72,Matches
194,Ridle Baku\442b56fa,de GER,MF,Mainz 05,de Bundesliga,19,1998,3,233,78,7.6,2.6,3,,2,0,,1,2.00,6,3,+3,+1.16,+1.70,4.0,2.9,+1.1,+0.43,+0.98,Matches
195,Keita Baldé\509a4ccb,sn SEN,FWMF,Monaco,fr Ligue 1,22,1995,23,1470,64,43.0,16.3,19,,3,4,,2,2.09,36,20,+16,+0.98,-0.13,22.6,21.3,+1.4,+0.08,-0.52,Matches
196,Sam Baldock\9d597f08,eng ENG,MF,Brighton,eng Premier League,28,1989,2,32,16,0.9,0.4,0,,0,2,,10,0.00,0,1,-1,-2.81,-2.31,0.3,1.3,-1.0,-2.74,-2.35,Matches
197,Gareth Bale\a58bb1e1,wls WAL,FWMF,Real Madrid,es La Liga,28,1989,26,1799,69,52.6,20.0,20,82,10,6,26,1,1.92,50,22,+28,+1.40,+0.18,45.1,25.2,+19.9,+0.99,-0.01,Matches
198,Mikel Balenziaga\1fe67e86,es ESP,DF,Athletic Club,es La Liga,29,1988,18,1549,86,45.3,17.2,18,86,13,0,,0,1.11,23,24,-1,-0.06,+0.28,23.6,21.2,+2.3,+0.14,+0.34,Matches
199,Andrija Balić\9be4ee80,hr CRO,MF,Udinese,it Serie A,19,1997,21,1083,52,31.7,12.0,11,,7,10,,16,0.71,11,25,-14,-1.16,-1.12,14.3,20.0,-5.8,-0.48,-0.43,Matches
200,Iván Balliu\cee88597,al ALB,DF,Metz,fr Ligue 1,25,1992,25,1951,78,57.0,21.7,22,,19,3,,5,0.68,19,47,-28,-1.29,-0.43,20.7,41.9,-21.1,-0.97,-0.48,Matches
201,Fodé Ballo-Touré\f449640d,sn SEN,DF,Lille,fr Ligue 1,20,1997,27,2055,76,60.1,22.8,25,,18,2,,7,1.07,19,37,-18,-0.79,-0.26,19.0,33.4,-14.4,-0.63,-0.32,Matches
202,Florent Balmont\4e7bfc23,fr FRA,MF,Dijon,fr Ligue 1,37,1980,21,860,41,25.1,9.6,9,,1,12,,8,1.24,15,22,-7,-0.73,-0.35,12.3,18.1,-5.8,-0.61,+0.11,Matches
203,Leon Balogun\78e68b4d,ng NGA,DF,Mainz 05,de Bundesliga,29,1988,14,1173,84,38.3,13.0,14,,10,0,,9,1.00,15,24,-9,-0.69,-0.45,13.8,22.6,-8.8,-0.67,-0.32,Matches
204,Mario Balotelli\8ff07990,it ITA,FW,Nice,fr Ligue 1,26,1990,28,2272,81,66.4,25.2,26,,14,2,,0,1.68,39,36,+3,+0.12,+0.28,36.9,33.5,+3.4,+0.14,+0.13,Matches
205,Abdoulaye Bamba\7fecbcdb,ci CIV,DF,Angers,fr Ligue 1,27,1990,18,1533,85,44.8,17.0,17,,16,1,,9,0.78,15,25,-10,-0.59,-0.59,19.3,20.0,-0.7,-0.04,-0.15,Matches
206,Jonathan Bamba\b2bd0f6c,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,21,1996,34,2571,76,75.2,28.6,27,,22,7,,2,1.53,39,34,+5,+0.18,+1.02,43.1,35.1,+7.9,+0.28,+1.08,Matches
207,Yacine Bammou\a1d04509,ma MAR,MFFW,Nantes,fr Ligue 1,25,1991,16,727,45,21.3,8.1,10,,1,6,,7,1.13,5,8,-3,-0.37,-0.30,8.8,9.1,-0.2,-0.03,-0.11,Matches
208,Gauthier Banaziak\927ebf65,fr FRA,GK,Amiens,fr Ligue 1,20,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
209,Éver Banega\fa937f7a,ar ARG,MF,Sevilla,es La Liga,29,1988,31,2399,77,70.1,26.7,25,89,22,6,28,1,1.29,31,48,-17,-0.64,-1.34,35.7,40.0,-4.3,-0.16,-0.65,Matches
210,Mattia Bani\0821331c,it ITA,DF,Chievo,it Serie A,23,1993,16,1317,82,38.5,14.6,15,,13,1,,17,0.75,12,25,-13,-0.89,-0.46,7.3,21.2,-13.9,-0.95,-0.60,Matches
211,Beni Baningime\ca9178af,cd COD,MF,Everton,eng Premier League,18,1998,8,198,25,5.8,2.2,1,,0,7,,6,1.25,0,2,-2,-0.91,-0.57,2.3,2.0,+0.3,+0.13,+0.44,Matches
212,Léo Baptistão\35f6db55,br BRA,FWMF,Espanyol,es La Liga,24,1992,36,2677,74,78.3,29.7,31,80,17,5,37,1,1.25,31,34,-3,-0.10,+0.26,35.0,35.3,-0.3,-0.01,+0.53,Matches
213,Sekou Baradji\5693aa98,fr FRA,MF,Amiens,fr Ligue 1,33,1984,1,7,7,0.2,0.1,0,,0,1,,6,1.00,0,0,0,0.00,+0.13,0.1,0.1,0.0,+0.12,+0.65,Matches
214,Antonín Barák\01efac19,cz CZE,MF,Udinese,it Serie A,22,1994,34,2713,80,79.3,30.1,31,,25,3,,3,1.09,37,44,-7,-0.23,+0.79,34.2,38.0,-3.8,-0.13,+0.30,Matches
215,Andrea Barberis\32ebfe1e,it ITA,MF,Crotone,it Serie A,23,1993,38,3029,80,88.6,33.7,34,,22,4,,0,0.92,32,60,-28,-0.83,-1.29,28.9,51.1,-22.2,-0.66,-0.53,Matches
216,Théo Barbet\06d51feb,fr FRA,DF,Dijon,fr Ligue 1,16,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
217,Francisco Barbosa\2ae958ab,es ESP,GK,Celta Vigo,es La Liga,18,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
218,Gabriel Barbosa\72d0e1b6,br BRA,FWMF,Inter,it Serie A,20,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
219,Gabriel Barbosa\16280959,br BRA,FW,SPAL,it Serie A,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
220,Mariano Barbosa\aad4f74f,ar ARG,GK,Villarreal,es La Liga,33,1984,13,1125,87,32.9,12.5,12,90,12,1,45,18,1.62,22,14,+8,+0.64,+0.68,18.2,15.7,+2.6,+0.20,+0.43,Matches
221,Renato Barbosa\ca34d0d8,br BRA,DF,SPAL,it Serie A,19,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
222,Enis Bardhi\cac2537b,mk MKD,MF,Levante,es La Liga,22,1995,26,1580,61,46.2,17.6,16,82,8,10,26,8,1.35,28,27,+1,+0.06,+0.79,21.8,25.0,-3.2,-0.18,+0.55,Matches
223,Phil Bardsley\1ae30132,sct SCO,DF,Burnley,eng Premier League,32,1985,13,1125,87,32.9,12.5,13,,12,0,,20,1.08,8,13,-5,-0.40,-0.48,11.1,18.0,-6.9,-0.55,-0.15,Matches
224,Keidi Bare\03049c8c,al ALB,MF,Atlético Madrid,es La Liga,19,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
225,Nicolò Barella\6928979a,it ITA,MF,Cagliari,it Serie A,20,1997,34,2955,87,86.4,32.8,34,,23,0,,0,1.00,28,49,-21,-0.64,+0.72,35.6,48.1,-12.5,-0.38,+0.82,Matches
226,Philipp Bargfrede\3f7cd8f1,de GER,MF,Werder Bremen,de Bundesliga,28,1989,27,1859,69,60.8,20.7,23,,8,4,,5,1.26,27,22,+5,+0.24,+0.84,23.9,26.6,-2.7,-0.13,+0.32,Matches
227,Ross Barkley\3a24769f,eng ENG,MFFW,Chelsea,eng Premier League,23,1993,2,129,65,3.8,1.4,2,,0,0,,6,0.00,0,4,-4,-2.79,-3.56,1.3,2.7,-1.4,-0.95,-1.61,Matches
228,Aymen Barkok\a2a85828,ma MAR,MFFW,Eint Frankfurt,de Bundesliga,19,1998,9,314,35,10.3,3.5,2,,0,7,,8,1.56,3,3,0,0.00,0.00,2.9,4.5,-1.6,-0.47,-0.56,Matches
229,Ashley Barnes\2691c772,eng ENG,FWMF,Burnley,eng Premier League,27,1989,36,2165,60,63.3,24.1,21,,14,15,,1,1.42,26,23,+3,+0.12,+0.55,23.5,32.3,-8.8,-0.36,+0.25,Matches
230,Harvey Barnes\3ea50f67,eng ENG,MF,Leicester City,eng Premier League,19,1997,3,10,3,0.3,0.1,0,,0,3,,3,1.33,1,0,+1,+9.00,+9.13,0.4,0.0,+0.4,+3.37,+3.43,Matches
231,Antonio Barragán\487d9b09,es ESP,DFMF,Betis,es La Liga,30,1987,29,2373,82,69.4,26.4,28,84,23,1,14,4,1.59,38,43,-5,-0.19,-0.53,27.4,35.1,-7.7,-0.29,-0.14,Matches
232,Antonio Barreca\6a189491,it ITA,DFMF,Torino,it Serie A,22,1995,9,468,52,13.7,5.2,3,,2,6,,17,1.00,8,11,-3,-0.58,-0.91,6.7,8.2,-1.5,-0.29,-0.18,Matches
233,Édgar Barreto\43a1bea5,py PAR,MF,Sampdoria,it Serie A,33,1984,28,1965,70,57.5,21.8,24,,13,4,,5,1.32,30,42,-12,-0.55,-1.04,29.0,40.7,-11.7,-0.54,-0.52,Matches
234,Barri\9704b62b,es ESP,MFFW,Getafe,es La Liga,21,1995,2,113,57,3.3,1.3,1,90,1,1,23,2,3.00,1,0,+1,+0.80,+0.58,1.4,1.6,-0.2,-0.12,-0.39,Matches
235,Musa Barrow\e5bf73f3,gm GAM,FWMF,Atalanta,it Serie A,18,1998,12,443,37,13.0,4.9,5,,0,7,,5,1.67,11,4,+7,+1.42,+1.09,14.3,4.2,+10.1,+2.04,+1.43,Matches
236,Gareth Barry\7dbbe367,eng ENG,MF,West Brom,eng Premier League,36,1981,25,1923,77,56.2,21.4,22,,16,3,,0,0.64,20,35,-15,-0.70,-0.10,20.9,28.2,-7.3,-0.34,+0.07,Matches
237,Fin Bartels\acc7b7ec,de GER,FW,Werder Bremen,de Bundesliga,30,1987,14,1121,80,36.6,12.5,14,,6,0,,1,1.00,10,12,-2,-0.16,-0.11,15.5,14.9,+0.6,+0.04,+0.47,Matches
238,Kyle Bartley\18e96f64,eng ENG,DF,Swansea City,eng Premier League,26,1991,5,235,47,6.9,2.6,2,,1,3,,10,0.60,2,4,-2,-0.77,-0.03,2.0,5.7,-3.7,-1.40,-0.69,Matches
239,Marc Bartra\b742cc0d,es ESP,DF,Dortmund,de Bundesliga,26,1991,12,807,67,26.4,9.0,9,,8,3,,3,1.25,15,16,-1,-0.11,-0.83,18.1,13.9,+4.2,+0.47,-0.13,Matches
240,Marc Bartra\b742cc0d,es ESP,DF,Betis,es La Liga,26,1991,16,1420,89,41.5,15.8,16,89,15,0,,0,1.88,23,15,+8,+0.51,+0.91,16.2,18.1,-1.8,-0.12,+0.23,Matches
241,Andrea Barzagli\7c0000fd,it ITA,DF,Juventus,it Serie A,36,1981,25,1447,58,42.3,16.1,14,,14,11,,12,2.64,34,9,+25,+1.55,-0.13,25.0,11.0,+14.0,+0.87,+0.10,Matches
242,Daniele Baselli\ea06dd97,it ITA,MF,Torino,it Serie A,25,1992,32,2521,79,73.7,28.0,30,,18,2,,0,1.50,43,32,+11,+0.39,+0.69,37.2,37.7,-0.5,-0.02,+0.47,Matches
243,Nicolas Basin\67d251a2,fr FRA,DF,Metz,fr Ligue 1,19,1998,5,314,63,9.2,3.5,3,,2,2,,6,0.60,1,11,-10,-2.87,-1.94,3.0,6.9,-3.9,-1.13,-0.40,Matches
244,Dušan Basta\3b57f7f8,rs SRB,DFMF,Lazio,it Serie A,32,1984,11,775,70,22.7,8.6,9,,5,2,,20,1.73,19,16,+3,+0.35,-0.91,11.3,12.7,-1.4,-0.17,-0.86,Matches
245,Gil Bastião Dias\e61bdd69,pt POR,FW,Monaco,fr Ligue 1,20,1996,1,8,8,0.2,0.1,0,,0,1,,0,3.00,0,0,0,0.00,-1.06,0.1,0.4,-0.3,-3.43,-3.82,Matches
246,Gil Bastião Dias\e61bdd69,pt POR,FWMF,Fiorentina,it Serie A,20,1996,27,1190,44,34.8,13.2,9,,2,18,,9,1.07,17,20,-3,-0.23,-0.67,16.8,18.0,-1.2,-0.09,-0.73,Matches
