Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
2021,Andrea Raggi\bd4f5f94,it ITA,DF,Monaco,fr Ligue 1,34,1984,5.5,281,11,106,146,43,2,234,0,2,0.0,0,0,153,698,390,14,1,0,2,1,185,164,88.6,10,Matches
2022,Baba Rahman\e4086af3,gh GHA,DF,Reims,fr Ligue 1,24,1994,10.7,701,45,261,350,131,12,598,8,19,42.1,10,1,404,2101,1165,49,8,4,9,12,396,379,95.7,10,Matches
2023,Baba Rahman\e4086af3,gh GHA,DF,Schalke 04,de Bundesliga,24,1994,1.8,112,3,22,68,34,1,95,1,2,50.0,1,0,73,481,332,13,8,0,3,4,66,62,93.9,3,Matches
2024,Ivan Rakitić\89f951b5,hr CRO,MF,Barcelona,es La Liga,30,1988,29.4,2865,71,567,1822,678,33,2810,28,45,62.2,31,2,2297,9954,5145,212,80,3,12,24,2468,2334,94.6,85,Matches
2025,Joe Ralls\3730fcbc,eng ENG,MF,Cardiff City,eng Premier League,24,1993,21.8,1054,36,193,607,298,20,941,6,9,66.7,6,0,568,2552,1311,64,30,3,12,14,640,514,80.3,28,Matches
2026,Jonás Ramalho\be3a0121,es ESP,DF,Girona,es La Liga,25,1993,18.0,975,102,480,420,141,9,907,3,10,30.0,3,0,637,3145,1730,47,17,0,6,9,645,612,94.9,21,Matches
2027,Benito Raman\867501bf,be BEL,MFFW,Düsseldorf,de Bundesliga,23,1994,18.7,761,17,130,333,377,83,741,40,85,47.1,47,4,595,3510,2158,122,39,27,36,49,699,495,70.8,158,Matches
2028,Adil Rami\8dbff17c,fr FRA,DF,Marseille,fr Ligue 1,32,1985,15.7,982,91,562,430,41,24,960,3,4,75.0,3,0,631,3056,1734,37,6,0,2,3,648,626,96.6,4,Matches
2029,Gastón Ramírez\2c851997,uy URU,MFFW,Sampdoria,it Serie A,27,1990,17.5,1118,31,165,523,495,53,1043,24,44,54.5,26,1,780,3083,1539,76,29,5,29,47,1073,816,76.0,139,Matches
2030,Sandro Ramírez\833fb62e,es ESP,FWMF,Real Sociedad,es La Liga,23,1995,11.7,559,9,61,240,299,59,514,13,31,41.9,14,0,388,1747,866,44,17,8,37,16,547,372,68.0,100,Matches
2031,Iván Ramis\d2be40f2,es ESP,DF,Eibar,es La Liga,33,1984,18.6,965,70,387,609,32,19,934,4,4,100.0,4,0,533,3231,1465,54,3,0,2,0,534,513,96.1,16,Matches
2032,Chris Ramos\44e07fac,es ESP,FW,Valladolid,es La Liga,21,1997,0.7,16,1,2,5,9,2,16,0,0,,0,0,3,0,0,0,0,0,3,1,30,10,33.3,6,Matches
2033,Sergio Ramos\08511d65,es ESP,DF,Real Madrid,es La Liga,32,1986,27.5,2192,207,1046,1171,108,42,2125,5,9,55.6,6,0,1550,8072,4435,83,12,0,4,3,1657,1583,95.5,30,Matches
2034,Aaron Ramsey\ef619b0b,wls WAL,MF,Arsenal,eng Premier League,27,1990,14.8,974,9,118,522,404,79,951,10,18,55.6,11,0,776,3986,2087,103,38,7,33,43,945,765,81.0,146,Matches
2035,Kayne Ramsey\dc31b84c,eng ENG,DF,Southampton,eng Premier League,17,2000,1.0,28,6,17,10,1,0,25,0,0,,0,0,10,27,3,0,0,0,0,0,9,9,100.0,0,Matches
2036,Andrea Ranocchia\539230cf,it ITA,DFMF,Inter,it Serie A,30,1988,0.7,39,2,19,16,6,3,39,0,0,,0,0,19,83,65,2,0,0,0,0,41,28,68.3,5,Matches
2037,Marcus Rashford\a1d5bd30,eng ENG,FW,Manchester Utd,eng Premier League,20,1997,25.9,1125,23,96,453,653,163,1062,50,90,55.6,54,5,837,3889,2194,124,38,24,78,64,1328,844,63.6,244,Matches
2038,Milot Rashica\6c6a3300,xk KVX,FWMF,Werder Bremen,de Bundesliga,22,1996,17.2,786,15,76,252,521,91,734,39,72,54.2,43,4,633,3507,2061,115,27,31,36,56,829,550,66.3,178,Matches
2039,Jacob Rasmussen\283699b4,dk DEN,DFMF,Empoli,it Serie A,21,1997,11.3,772,82,413,365,38,8,744,1,2,50.0,1,1,478,2060,1199,25,6,0,2,2,489,478,97.8,8,Matches
2040,Giacomo Raspadori\6e058f06,it ITA,DF,Sassuolo,it Serie A,18,2000,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,Matches
2041,Yoric Ravet\4d74201d,fr FRA,MFFW,Freiburg,de Bundesliga,28,1989,0.8,44,3,6,14,25,2,38,1,1,100.0,1,0,28,90,45,4,1,0,1,5,35,24,68.6,6,Matches
2042,Tim Ream\28b40c9c,us USA,DF,Fulham,eng Premier League,30,1987,22.7,1223,126,606,653,22,2,1205,6,7,85.7,6,0,764,3534,2003,44,3,0,1,3,779,765,98.2,2,Matches
2043,Ante Rebić\536cebe5,hr CRO,FWMF,Eint Frankfurt,de Bundesliga,24,1993,22.0,900,4,36,380,559,129,884,48,93,51.6,58,2,710,3408,2020,119,40,24,77,76,1195,687,57.5,284,Matches
2044,Pedro Rebocho\276cce2e,pt POR,DF,Guingamp,fr Ligue 1,23,1995,36.0,2424,114,725,1109,746,26,1884,29,41,70.7,32,1,1359,7692,4319,170,66,7,20,28,1290,1193,92.5,59,Matches
2045,Arkadiusz Reca\6213fd82,pl POL,DFFW,Atalanta,it Serie A,23,1995,0.5,43,0,9,14,23,2,40,2,6,33.3,3,0,34,143,88,6,0,1,0,0,33,30,90.9,4,Matches
2046,Recio\54073b28,es ESP,MF,Leganés,es La Liga,27,1991,14.3,782,20,144,541,142,6,766,9,14,64.3,9,0,541,2543,1088,49,20,3,5,11,562,508,90.4,12,Matches
2047,Nathan Redmond\ab651565,eng ENG,FWMF,Southampton,eng Premier League,24,1994,36.3,1694,28,186,695,980,165,1660,112,187,59.9,123,9,1393,8297,4961,262,83,69,88,78,1834,1233,67.2,294,Matches
2048,Vasco Regini\339c6ed4,it ITA,DF,SPAL,it Serie A,27,1990,0.9,56,5,27,25,6,0,49,0,0,,0,0,30,226,160,5,1,0,1,0,29,29,100.0,0,Matches
2049,Sergio Reguilón\3353737a,es ESP,DF,Real Madrid,es La Liga,21,1996,12.4,937,40,241,480,275,20,855,12,22,54.5,12,0,686,2967,1811,87,32,5,14,9,676,638,94.4,36,Matches
2050,Bobby Reid\0f7533cd,jm JAM,MFFW,Cardiff City,eng Premier League,25,1993,15.8,503,20,70,229,237,55,477,23,28,82.1,24,0,358,1376,653,36,10,7,38,33,629,333,52.9,113,Matches
2051,Pepe Reina\e358587b,es ESP,GK,Milan,it Serie A,35,1982,3.7,121,109,121,0,0,0,84,0,0,,0,0,56,237,155,0,0,0,0,0,49,49,100.0,0,Matches
2052,Jeff Reine-Adélaïde\d504b3e1,fr FRA,FWMF,Angers,fr Ligue 1,20,1998,28.4,1532,13,224,880,651,79,1509,112,170,65.9,122,2,1377,8552,5184,247,108,15,71,85,1464,1186,81.0,194,Matches
2053,Karim Rekik\3376a776,nl NED,DF,Hertha BSC,de Bundesliga,23,1994,23.0,1392,161,760,685,47,8,1361,5,6,83.3,5,0,926,4856,2273,51,7,0,5,6,914,894,97.8,10,Matches
2054,Loïc Rémy\5c2da10f,fr FRA,FW,Lille,fr Ligue 1,31,1987,13.4,330,20,28,162,152,56,302,6,9,66.7,6,0,197,875,528,24,7,7,21,12,432,228,52.8,78,Matches
2055,Michael Rensing\c476b0c0,de GER,GK,Düsseldorf,de Bundesliga,34,1984,32.0,1109,1012,1107,6,0,0,705,0,0,,0,0,475,2647,1739,0,0,0,0,0,357,356,99.7,0,Matches
2056,Marco Reus\36a3ff67,de GER,MFFW,Dortmund,de Bundesliga,29,1989,25.7,1392,33,123,661,725,161,1329,31,61,50.8,34,2,1027,4985,2759,149,64,26,63,40,1411,1064,75.4,257,Matches
2057,Elvis Rexhbeçaj\1ae836b1,de GER,MF,Wolfsburg,de Bundesliga,20,1997,12.7,603,22,128,331,171,23,585,11,15,73.3,12,0,372,1581,799,32,7,3,28,23,414,323,78.0,63,Matches
2058,Diego Reyes\d4f46475,mx MEX,DF,Leganés,es La Liga,25,1992,3.6,223,26,90,132,19,1,202,3,3,100.0,3,0,143,998,536,19,6,0,0,1,131,129,98.5,1,Matches
2059,Baptiste Reynet\bcf1b2e9,fr FRA,GK,Toulouse,fr Ligue 1,27,1990,30.0,1156,994,1153,10,0,0,771,3,3,100.0,3,0,535,2823,1792,0,0,0,0,0,441,437,99.1,0,Matches
2060,Simon Rhein\8f6bfe11,de GER,MF,Nürnberg,de Bundesliga,20,1998,5.5,319,15,109,189,39,1,298,7,9,77.8,7,0,231,1075,617,24,7,1,4,4,205,194,94.6,6,Matches
2061,Franck Ribéry\f61c7c4e,fr FRA,FWMF,Bayern Munich,de Bundesliga,35,1983,13.0,965,4,78,451,520,118,953,49,86,57.0,53,3,892,4564,2798,179,41,42,33,62,925,805,87.0,137,Matches
2062,Declan Rice\1c7012b8,eng ENG,MF,West Ham,eng Premier League,19,1999,33.4,1848,74,516,1237,219,26,1817,27,34,79.4,27,0,1206,6836,2917,97,29,3,9,23,1137,1070,94.1,18,Matches
2063,Jazz Richards\afef14da,wls WAL,DFMF,Cardiff City,eng Premier League,27,1991,1.5,49,5,15,27,9,0,39,1,1,100.0,1,0,18,80,28,1,0,0,0,1,18,14,77.8,0,Matches
2064,Richarlison\fa031b34,br BRA,FWMF,Everton,eng Premier League,21,1997,29.6,1354,35,162,579,727,169,1343,42,85,49.4,51,4,983,5500,3228,171,54,33,104,87,1469,927,63.1,250,Matches
2065,Marco Richter\f972644c,de GER,FWMF,Augsburg,de Bundesliga,20,1997,15.8,747,11,78,368,363,77,723,36,68,52.9,43,5,564,2681,1410,67,31,7,47,42,748,520,69.5,163,Matches
2066,Diego Rico\d9ba39fc,es ESP,DF,Bournemouth,eng Premier League,25,1993,6.8,471,29,152,197,147,4,387,6,6,100.0,6,1,237,1013,647,26,7,0,2,7,267,235,88.0,17,Matches
2067,Mikel Rico\def69cd0,es ESP,MF,Athletic Club,es La Liga,33,1984,2.7,127,3,21,81,30,4,121,1,3,33.3,1,0,80,252,97,3,1,0,3,5,93,71,76.3,12,Matches
2068,Sergio Rico\5f0241b2,es ESP,GK,Fulham,eng Premier League,24,1993,29.0,1001,906,999,2,0,0,667,0,0,,0,0,418,1935,980,0,0,0,0,0,356,354,99.4,0,Matches
2069,Asier Riesgo\581c5276,es ESP,GK,Eibar,es La Liga,34,1983,14.0,411,328,410,1,0,0,280,0,0,,0,0,209,1411,868,0,0,0,0,0,132,131,99.2,0,Matches
2070,Sascha Riether\3cb009c5,de GER,DF,Schalke 04,de Bundesliga,35,1983,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,Matches
2071,Emiliano Rigoni\a1216563,ar ARG,FWMF,Atalanta,it Serie A,25,1993,5.8,336,2,18,134,209,26,320,26,47,55.3,29,1,286,1362,678,41,12,1,21,15,332,255,76.8,73,Matches
2072,Luca Rigoni\4dba2a97,it ITA,MF,Parma,it Serie A,33,1984,19.6,728,70,252,384,135,31,721,8,15,53.3,8,1,457,2225,1189,34,16,2,10,18,509,425,83.5,45,Matches
2073,Nicola Rigoni\e327bd76,it ITA,MF,Chievo,it Serie A,27,1990,21.7,1093,69,291,671,170,18,1064,7,10,70.0,8,2,674,2005,1001,28,9,0,8,12,726,663,91.3,34,Matches
2074,Kévin Rimane\7a137df4,gf GUF,MF,Paris S-G,fr Ligue 1,27,1991,0.1,8,1,4,2,2,0,8,0,0,,0,0,8,19,4,0,0,0,0,0,8,8,100.0,0,Matches
2075,Tomás Rincón\f1cfc209,ve VEN,MF,Torino,it Serie A,30,1988,31.1,1722,62,366,1049,423,25,1634,29,43,67.4,31,0,1097,5838,3224,132,49,4,13,39,1038,964,92.9,47,Matches
2076,Renaud Ripart\beae3a73,fr FRA,FWDF,Nîmes,fr Ligue 1,25,1993,33.4,1682,78,374,732,677,100,1530,27,59,45.8,30,1,1029,4368,2389,127,52,4,85,64,1479,1035,70.0,212,Matches
2077,Mihailo Ristić\ea0aa7e0,rs SRB,DFFW,Montpellier,fr Ligue 1,22,1995,3.6,224,11,58,108,70,8,180,2,3,66.7,2,0,119,610,349,23,5,3,11,9,142,116,81.7,17,Matches
2078,Matt Ritchie\71ef519e,sct SCO,DFMF,Newcastle Utd,eng Premier League,28,1989,32.5,1944,82,480,795,787,48,1586,17,31,54.8,17,0,1066,5372,2786,124,53,3,28,27,1211,1009,83.3,86,Matches
2079,Cristian Rivera\8ef81d2d,es ESP,MF,Huesca,es La Liga,21,1997,18.8,882,60,226,536,165,23,860,22,27,81.5,22,2,589,3288,1331,64,17,0,18,16,593,497,83.8,58,Matches
2080,Arjen Robben\09586899,nl NED,FWMF,Bayern Munich,de Bundesliga,34,1984,6.3,411,2,17,150,270,38,378,5,16,31.3,7,0,312,1723,1118,76,16,8,13,9,358,315,88.0,58,Matches
2081,Rober\c00097d2,es ESP,DF,Levante,es La Liga,23,1995,31.7,1404,236,752,660,68,26,1347,13,13,100.0,13,0,769,4685,2662,68,8,0,5,6,729,700,96.0,17,Matches
2082,Sergi Roberto\335fa267,es ESP,DFMF,Barcelona,es La Liga,26,1992,23.2,1986,58,431,995,703,62,1850,17,25,68.0,19,0,1519,6921,4125,160,59,11,26,23,1626,1516,93.2,117,Matches
2083,Patrick Roberts\59d93937,eng ENG,FW,Girona,es La Liga,21,1997,6.7,282,1,38,133,144,31,273,24,38,63.2,28,1,245,1392,861,39,7,12,19,22,272,205,75.4,50,Matches
2084,Andrew Robertson\2e4f5f03,sct SCO,DF,Liverpool,eng Premier League,24,1994,35.7,3107,77,756,1539,1036,105,2783,34,49,69.4,36,1,2183,9662,5940,228,90,19,32,31,2335,2157,92.4,158,Matches
2085,Joel Robles\cda0b317,es ESP,GK,Betis,es La Liga,28,1990,5.0,204,172,203,2,0,0,161,0,0,,0,0,107,620,350,0,0,0,0,1,99,99,100.0,0,Matches
2086,Marc Roca\da27e268,es ESP,MF,Espanyol,es La Liga,21,1996,34.6,2236,154,666,1406,300,17,2173,36,45,80.0,36,0,1633,7442,3970,132,42,1,18,23,1610,1542,95.8,29,Matches
2087,Christopher Rocchia\aa21406e,fr FRA,DF,Marseille,fr Ligue 1,20,1998,0.0,9,0,1,6,3,0,8,0,0,,0,0,8,25,15,2,0,0,1,1,8,8,100.0,1,Matches
2088,Kenny Rocha Santos\86df8ac0,cv CPV,DF,Saint-Étienne,fr Ligue 1,18,2000,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,Matches
2089,Rubén Rochina\ecd8c01e,es ESP,MF,Levante,es La Liga,27,1991,20.0,1342,32,245,784,415,25,1232,69,91,75.8,70,4,968,4633,2544,132,33,5,36,63,972,872,89.7,81,Matches
2090,Sebastian Rode\e12b0b5b,de GER,MF,Eint Frankfurt,de Bundesliga,27,1990,10.3,663,32,130,400,166,18,625,11,17,64.7,11,0,395,1967,991,39,10,2,6,9,457,394,86.2,26,Matches
2091,Ronny Rodelin\1f8c7aa9,fr FRA,MFFW,Guingamp,fr Ligue 1,28,1989,8.8,405,11,31,205,183,29,396,16,20,80.0,17,1,259,950,414,28,6,3,14,10,389,290,74.6,87,Matches
2092,Rodri\6434f10d,es ESP,MF,Atlético Madrid,es La Liga,22,1996,30.4,2227,114,570,1489,329,26,2199,21,28,75.0,21,0,1632,7979,3375,140,41,1,13,22,1603,1525,95.1,28,Matches
2093,Rodrigo\1fb1c435,es ESP,FW,Valencia,es La Liga,27,1991,28.1,1209,20,115,563,623,158,1181,52,91,57.1,54,2,935,5013,2455,139,45,31,76,41,1524,983,64.5,341,Matches
2094,Kévin Rodrigues\f1bed920,pt POR,DF,Real Sociedad,es La Liga,24,1994,5.4,307,26,108,140,79,3,258,11,14,78.6,11,0,184,900,587,26,9,1,3,6,182,161,88.5,10,Matches
2095,Óscar Rodríguez Arnaiz\19709006,es ESP,MFFW,Leganés,es La Liga,20,1998,27.8,1390,25,189,739,573,65,1253,52,88,59.1,53,2,967,4526,2340,109,54,7,42,40,1145,910,79.5,148,Matches
2096,Alejandro Rodríguez\7602ddf6,es ESP,FW,Empoli,it Serie A,27,1991,0.3,10,1,2,5,4,1,9,0,0,,0,0,5,0,0,0,0,0,2,0,17,6,35.3,3,Matches
2097,Ángel Rodríguez\8cfc2f69,es ESP,FW,Getafe,es La Liga,31,1987,20.2,654,10,36,273,388,103,642,19,38,50.0,19,0,484,2185,1121,77,21,16,63,42,1017,498,49.0,202,Matches
2098,James Rodríguez\715bf047,co COL,MFFW,Bayern Munich,de Bundesliga,27,1991,12.6,1084,6,101,536,517,71,982,21,28,75.0,22,1,866,4083,2042,131,36,9,14,17,919,830,90.3,117,Matches
2099,Ricardo Rodríguez\7f78ad23,ch SUI,DF,Milan,it Serie A,25,1992,33.9,2462,137,853,1373,444,15,2160,20,30,66.7,23,1,1711,9469,5390,227,80,2,12,16,1713,1643,95.9,37,Matches
2100,Marko Rog\b6b2b820,hr CRO,MF,Sevilla,es La Liga,23,1995,4.0,257,7,56,164,57,2,249,7,10,70.0,8,0,174,890,566,16,7,0,0,1,184,155,84.2,8,Matches
2101,Marko Rog\b6b2b820,hr CRO,MF,Napoli,it Serie A,23,1995,3.7,239,2,42,170,47,3,233,6,11,54.5,7,0,192,654,359,11,6,0,4,4,180,163,90.6,10,Matches
2102,Rogério\10e7f486,br BRA,DFMF,Sassuolo,it Serie A,20,1998,29.7,2063,105,648,986,564,40,1757,28,40,70.0,31,1,1341,7104,3510,157,52,12,27,31,1387,1242,89.5,52,Matches
2103,Marcos Rojo\e0991c04,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,2.4,168,14,51,102,21,3,157,1,1,100.0,1,0,101,479,302,20,3,0,1,0,111,110,99.1,2,Matches
2104,Diego Rolán\d1491e00,uy URU,MFDF,Leganés,es La Liga,25,1993,2.4,135,5,27,67,52,5,129,9,13,69.2,10,1,101,493,261,13,8,0,9,8,103,77,74.8,19,Matches
2105,Diego Rolán\d1491e00,uy URU,FWMF,Alavés,es La Liga,25,1993,3.3,140,4,20,83,50,13,137,5,11,45.5,5,0,93,560,267,14,4,0,14,4,146,98,67.1,23,Matches
2106,Rolando\0eeafda5,pt POR,DF,Marseille,fr Ligue 1,32,1985,8.9,498,50,303,205,21,13,491,1,2,50.0,1,1,313,1338,900,11,3,0,3,1,332,323,97.3,2,Matches
2107,Esteban Rolón\10e25802,ar ARG,MF,Genoa,it Serie A,23,1995,11.6,505,15,97,289,143,15,491,14,18,77.8,14,0,326,1332,749,30,10,0,9,20,311,262,84.2,25,Matches
2108,Filippo Romagna\84594618,it ITA,DF,Cagliari,it Serie A,21,1997,16.4,806,128,492,345,20,8,788,0,0,,0,0,534,3118,1630,22,2,0,2,2,500,498,99.6,7,Matches
2109,Alessio Romagnoli\3ead85f9,it ITA,DF,Milan,it Serie A,23,1995,31.6,2086,306,1162,999,41,18,2042,3,4,75.0,3,0,1357,6498,3238,60,3,0,5,3,1489,1451,97.4,2,Matches
2110,Alaixys Romao\0aa874f4,tg TOG,MF,Reims,fr Ligue 1,34,1984,35.1,1831,103,578,1201,196,28,1793,39,49,79.6,39,0,1193,6326,3122,106,34,1,19,25,1100,1021,92.8,28,Matches
2111,Cristian Romero\a3d94a58,ar ARG,DF,Genoa,it Serie A,20,1998,26.0,1140,184,639,507,53,28,1108,16,22,72.7,17,0,612,3620,1835,48,5,0,5,6,556,523,94.1,18,Matches
2112,Oriol Romeu\4b511457,es ESP,MF,Southampton,eng Premier League,26,1991,23.7,1384,73,358,906,190,6,1364,14,16,87.5,14,0,819,3528,1951,71,30,0,7,17,820,760,92.7,21,Matches
2113,Rômulo\07abb358,it ITA,MFDF,Genoa,it Serie A,31,1987,15.0,818,29,169,386,335,15,685,16,27,59.3,16,1,520,3328,1704,83,35,2,13,15,552,473,85.7,26,Matches
2114,Rômulo\07abb358,it ITA,DFMF,Lazio,it Serie A,31,1987,8.6,488,20,101,222,199,20,416,8,14,57.1,8,0,339,2218,1161,60,18,6,4,6,368,306,83.2,29,Matches
2115,Cristiano Ronaldo\dea698d9,pt POR,FW,Juventus,it Serie A,33,1985,29.9,1559,37,85,650,982,220,1499,51,97,52.6,54,2,1296,7760,4846,296,99,43,62,39,1830,1307,71.4,364,Matches
2116,Facundo Roncaglia\51e3954c,ar ARG,DF,Valencia,es La Liga,31,1987,6.7,357,38,198,160,19,3,336,1,1,100.0,1,0,211,1313,409,10,1,0,2,1,191,183,95.8,3,Matches
2117,Facundo Roncaglia\51e3954c,ar ARG,DF,Celta Vigo,es La Liga,31,1987,11.9,687,74,332,350,44,6,651,4,7,57.1,4,0,442,1990,962,21,6,1,3,2,425,417,98.1,9,Matches
2118,Salomón Rondón\b318a643,ve VEN,FW,Newcastle Utd,eng Premier League,28,1989,28.9,1178,36,103,589,552,152,1139,24,52,46.2,29,4,745,2729,1207,67,27,17,99,84,1792,889,49.6,261,Matches
2119,Valentin Rongier\ed45c4a5,fr FRA,MF,Nantes,fr Ligue 1,23,1994,35.8,2370,35,319,1328,880,64,2205,40,55,72.7,44,1,1589,7810,3889,203,65,5,62,36,1832,1605,87.6,194,Matches
2120,Marten de Roon\2a1beb34,nl NED,MF,Atalanta,it Serie A,27,1991,33.1,2517,78,517,1543,620,29,2446,16,20,80.0,16,0,1801,8247,4030,169,63,3,18,21,1800,1722,95.7,44,Matches
2121,Roberto Rosales\81069528,ve VEN,DF,Espanyol,es La Liga,29,1988,19.4,1390,98,422,642,393,18,1183,13,23,56.5,15,1,825,3137,1439,64,21,1,23,17,863,793,91.9,29,Matches
2122,Danny Rose\89d10e53,eng ENG,DFMF,Tottenham,eng Premier League,28,1990,20.0,1453,44,362,655,545,50,1266,33,64,51.6,37,5,972,4934,3105,143,47,7,46,28,1000,904,90.4,66,Matches
2123,Valentin Rosier\9b6d9b53,fr FRA,DFMF,Dijon,fr Ligue 1,21,1996,16.2,1049,52,293,536,277,14,897,29,42,69.0,29,0,662,3159,1623,82,23,6,19,18,638,562,88.1,41,Matches
2124,Luca Rossettini\47a500ae,it ITA,DF,Chievo,it Serie A,33,1985,20.3,997,154,656,355,26,4,979,1,1,100.0,1,0,594,2688,1281,12,2,0,0,2,589,577,98.0,3,Matches
2125,Francesco Rossi\7b5f516f,it ITA,GK,Atalanta,it Serie A,27,1991,0.0,1,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,100.0,0,Matches
2126,Jérôme Roussillon\13203c45,fr FRA,DF,Wolfsburg,de Bundesliga,25,1993,27.3,1680,77,463,850,486,47,1448,51,79,64.6,54,5,1114,5598,3475,137,46,11,41,37,1131,992,87.7,88,Matches
2127,Nolan Roux\3071a619,fr FRA,FW,Guingamp,fr Ligue 1,30,1988,17.1,586,24,46,272,295,70,555,4,10,40.0,5,0,351,1223,542,28,13,1,49,21,777,424,54.6,165,Matches
2128,Aaron Rowe\4b6bcb0d,eng ENG,FW,Huddersfield,eng Premier League,17,2000,0.8,32,2,7,11,16,1,32,2,4,50.0,2,0,24,98,51,4,2,0,1,3,27,20,74.1,5,Matches
2129,Waldo Rubio\ccaa5728,es ESP,MFFW,Valladolid,es La Liga,22,1995,5.5,204,7,40,81,102,13,203,7,11,63.6,8,0,155,930,661,30,12,7,10,9,200,141,70.5,34,Matches
2130,John Ruddy\da8b19e2,eng ENG,GK,Wolves,eng Premier League,31,1986,1.0,21,20,21,0,0,0,12,0,0,,0,0,9,37,17,0,0,0,0,0,7,7,100.0,0,Matches
2131,Antonio Rüdiger\18b896d6,de GER,DF,Chelsea,eng Premier League,25,1993,31.9,2770,243,1304,1625,75,25,2707,4,6,66.7,5,1,1999,10903,7138,188,24,0,3,7,2122,2086,98.3,7,Matches
2132,Sebastian Rudy\80f36c88,de GER,MF,Schalke 04,de Bundesliga,28,1990,15.1,802,24,175,529,142,12,765,12,19,63.2,12,0,533,2166,993,42,16,1,6,11,531,479,90.2,40,Matches
2133,Stéphane Ruffier\cac76a72,fr FRA,GK,Saint-Étienne,fr Ligue 1,31,1986,37.0,1295,1144,1292,5,0,0,853,1,1,100.0,1,0,579,2450,1184,0,0,0,0,0,463,461,99.6,1,Matches
2134,Daniele Rugani\14b8fcdf,it ITA,DF,Juventus,it Serie A,24,1994,15.0,903,112,442,489,25,9,889,1,2,50.0,1,0,614,3224,1575,36,2,0,1,3,633,627,99.1,4,Matches
2135,Mário Rui\0b5a292a,pt POR,DF,Napoli,it Serie A,27,1991,15.7,1450,50,309,687,549,22,1302,13,28,46.4,16,1,1085,4798,3054,131,52,5,18,7,1093,1045,95.6,62,Matches
2136,Fabián Ruiz Peña\c0c7ff58,es ESP,MFFW,Napoli,it Serie A,22,1996,22.1,2085,44,308,1285,652,77,2041,41,62,66.1,43,3,1723,8465,4634,208,79,23,25,26,1851,1693,91.5,132,Matches
2137,Abel Ruiz\6cbf8d0d,es ESP,FW,Barcelona,es La Liga,18,2000,0.2,17,1,3,5,10,3,17,2,2,100.0,2,0,17,108,85,3,0,2,2,0,18,14,77.8,4,Matches
2138,Víctor Ruiz\b3dc6eca,es ESP,DF,Villarreal,es La Liga,29,1989,21.9,1406,130,685,742,73,18,1346,14,14,100.0,14,0,917,5523,3091,78,15,3,5,2,923,909,98.5,13,Matches
2139,Gerónimo Rulli\625c144a,ar ARG,GK,Real Sociedad,es La Liga,26,1992,27.0,1153,976,1142,14,0,0,848,0,0,,0,0,625,2522,1310,0,0,0,0,0,544,543,99.8,0,Matches
2140,Lukas Rupp\3faa1780,de GER,MF,Hoffenheim,de Bundesliga,27,1991,0.3,18,3,6,1,12,2,16,0,0,,0,0,10,47,29,2,1,0,0,2,9,8,88.9,4,Matches
2141,Marco Russ\e26c4233,de GER,DF,Eint Frankfurt,de Bundesliga,32,1985,4.2,146,17,60,79,12,3,141,1,1,100.0,1,0,67,291,141,9,1,0,1,4,68,65,95.6,3,Matches
2142,Mathew Ryan\4535e4bb,au AUS,GK,Brighton,eng Premier League,26,1992,34.0,1092,976,1081,11,0,0,693,0,0,,0,0,469,2809,1679,0,0,0,0,0,402,398,99.0,0,Matches
2143,Frederik Rønnow\a70b8345,dk DEN,GK,Eint Frankfurt,de Bundesliga,25,1992,1.4,57,53,57,0,0,0,42,0,0,,0,0,28,114,75,0,0,0,0,0,24,24,100.0,0,Matches
2144,Idriss Saadi\17f29fb0,dz ALG,MF,Strasbourg,fr Ligue 1,26,1992,0.1,3,0,0,2,1,0,2,0,0,,0,0,2,11,9,1,0,0,0,0,3,2,66.7,2,Matches
2145,Youssouf Sabaly\fbbb9269,sn SEN,DF,Bordeaux,fr Ligue 1,25,1993,21.2,1514,65,456,760,416,38,1297,30,53,56.6,33,1,1010,5316,3365,148,63,10,32,26,1014,897,88.5,49,Matches
2146,Abdelhamid Sabiri\4830e0af,de GER,FW,Huddersfield,eng Premier League,21,1996,0.5,15,1,5,10,2,1,14,0,0,,0,0,5,40,31,1,1,0,0,0,9,5,55.6,0,Matches
2147,Marcel Sabitzer\e280527c,at AUT,MFFW,RB Leipzig,de Bundesliga,24,1994,26.1,1558,45,232,727,705,96,1487,18,32,56.3,19,2,1068,5067,2343,129,58,12,44,39,1348,1078,80.0,230,Matches
2148,Ihsan Sacko\68a87d66,fr FRA,FW,Nice,fr Ligue 1,21,1997,4.9,177,4,25,87,79,18,173,3,9,33.3,5,0,137,551,249,13,5,3,15,12,218,130,59.6,52,Matches
