Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
1476,Miguel\6763373d,es ESP,FWMF,Alavés,es La Liga,22-086,1999,2.5,3,2,0,2,1,1,7,14.3,6,63,19,30.2,12,30,21,5,1,0,4,0,3,6,0,Matches
1477,Georges Mikautadze\4788cb6b,ge GEO,FW,Metz,fr Ligue 1,21-028,2000,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,1,1,0,0,Matches
1478,Nikola Milenković\bee704fc,rs SRB,DF,Fiorentina,it Serie A,24-047,1997,11.8,19,8,12,3,4,10,15,66.7,5,119,36,30.3,60,51,8,16,6,0,10,29,48,38,0,Matches
1479,Arkadiusz Milik\85613cf0,pl POL,FW,Marseille,fr Ligue 1,27-273,1994,4.6,2,1,0,1,1,2,4,50.0,2,65,18,27.7,4,19,42,1,0,0,1,0,2,4,0,Matches
1480,Sergej Milinković-Savić\4e6dbac4,rs SRB,MF,Lazio,it Serie A,26-274,1995,11.2,21,16,7,10,4,3,17,17.6,14,188,53,28.2,44,100,44,15,1,0,14,15,36,16,0,Matches
1481,Vanja Milinković-Savić\9fa26bc2,rs SRB,GK,Torino,it Serie A,24-281,1997,13.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,Matches
1482,Éder Militão\2784f898,br BRA,DF,Real Madrid,es La Liga,23-314,1998,12.0,22,12,12,5,5,8,16,50.0,8,94,26,27.7,53,32,9,15,5,0,10,28,50,40,1,Matches
1483,Luka Milivojević\2ce2508a,rs SRB,MF,Crystal Palace,eng Premier League,30-235,1991,5.2,7,4,2,3,2,5,10,50.0,5,81,27,33.3,28,40,13,4,0,0,4,4,11,7,0,Matches
1484,Luis Milla\19c36442,es ESP,MF,Granada,es La Liga,27-052,1994,8.6,11,8,8,3,0,4,12,33.3,8,142,50,35.2,59,60,23,13,3,0,10,14,25,11,0,Matches
1485,Pere Milla\335039a2,es ESP,FWMF,Elche,es La Liga,29-066,1992,3.2,2,1,0,1,1,0,3,0.0,3,64,10,15.6,10,33,21,2,0,0,2,6,8,2,0,Matches
1486,Enzo Millot\f76022e7,fr FRA,MF,Stuttgart,de Bundesliga,19-134,2002,0.4,1,0,0,0,1,0,0,,0,17,4,23.5,3,9,5,0,0,0,0,1,2,0,0,Matches
1487,James Milner\2f90f6b8,eng ENG,MFDF,Liverpool,eng Premier League,35-328,1986,4.3,14,8,7,5,2,7,18,38.9,11,66,27,40.9,13,37,16,8,2,0,6,10,24,12,0,Matches
1488,Santi Mina\0b90bb97,es ESP,FW,Celta Vigo,es La Liga,25-356,1995,12.0,11,7,3,6,2,0,11,0.0,11,210,55,26.2,33,92,85,13,1,0,12,7,18,13,0,Matches
1489,Yerry Mina\6d5701f2,co COL,DF,Everton,eng Premier League,27-066,1994,5.1,10,6,10,0,0,4,7,57.1,3,42,16,38.1,30,11,1,10,6,0,4,5,15,33,0,Matches
1490,Takumi Minamino\f833a830,jp JPN,FWMF,Liverpool,eng Premier League,26-316,1995,0.4,1,1,1,0,0,0,3,0.0,3,18,10,55.6,2,11,5,1,0,0,1,0,1,0,0,Matches
1491,Tyrone Mings\8397a50c,eng ENG,DF,Aston Villa,eng Premier League,28-260,1993,11.4,10,5,4,5,1,3,7,42.9,4,74,16,21.6,34,27,13,27,13,1,14,21,31,70,1,Matches
1492,Óscar Mingueza\056269d7,es ESP,DF,Barcelona,es La Liga,22-199,1999,7.1,18,8,11,7,0,11,20,55.0,9,98,35,35.7,51,33,14,17,1,0,16,11,29,15,1,Matches
1493,Rafa Mir\bbf5c11b,es ESP,FW,Sevilla,es La Liga,24-163,1997,8.2,2,2,0,2,0,0,3,0.0,3,89,29,32.6,5,40,44,4,3,0,1,2,4,5,0,Matches
1494,Jorge Miramón\7f4c7c9f,es ESP,DF,Levante,es La Liga,32-179,1989,8.6,14,10,7,6,1,6,19,31.6,13,100,35,35.0,49,35,16,15,1,0,14,25,39,20,0,Matches
1495,Aleksei Miranchuk\a9aa0d1d,ru RUS,FWMF,Atalanta,it Serie A,26-042,1995,2.1,2,1,1,1,0,0,0,,0,42,12,28.6,6,17,19,2,0,0,2,2,4,2,0,Matches
1496,Juan Miranda\ead61f73,es ESP,DF,Betis,es La Liga,21-313,2000,3.6,7,3,4,1,2,2,7,28.6,5,55,19,34.5,25,16,14,8,1,0,7,3,10,16,0,Matches
1497,Tyrick Mitchell\5cbd1eb0,eng ENG,DF,Crystal Palace,eng Premier League,22-088,1999,13.0,38,21,21,15,2,14,24,58.3,10,248,76,30.6,129,81,38,19,2,0,17,26,64,24,1,Matches
1498,Stefan Mitrović\e6777e6b,rs SRB,DF,Getafe,es La Liga,31-190,1990,9.2,5,2,3,2,0,1,3,33.3,2,54,15,27.8,34,16,4,12,6,0,6,19,24,33,1,Matches
1499,Maximilian Mittelstädt\88d4144a,de GER,FWDF,Hertha BSC,de Bundesliga,24-255,1997,7.0,15,9,6,6,3,4,10,40.0,6,145,44,30.3,56,63,26,20,3,0,17,22,37,16,0,Matches
1500,Henrikh Mkhitaryan\dd0daf32,am ARM,FWMF,Roma,it Serie A,32-311,1989,9.5,17,14,9,6,2,7,18,38.9,11,178,54,30.3,39,97,42,15,0,0,15,6,23,4,0,Matches
1501,Jakub Moder\f230bc30,pl POL,MFFW,Brighton,eng Premier League,22-235,1999,7.6,12,9,4,6,2,7,15,46.7,8,144,44,30.6,45,53,46,11,0,0,11,3,15,13,0,Matches
1502,Anthony Modeste\34e4343c,fr FRA,FW,Köln,de Bundesliga,33-228,1988,11.3,1,0,0,0,1,1,6,16.7,5,112,29,25.9,8,51,53,4,1,0,3,2,3,14,0,Matches
1503,Marco Modolo\fdcdb521,it ITA,FWMF,Venezia,it Serie A,32-250,1989,0.4,0,0,0,0,0,0,0,,0,2,1,50.0,1,1,0,1,0,0,1,0,0,3,0,Matches
1504,Luka Modrić\6025fab1,hr CRO,MF,Real Madrid,es La Liga,36-080,1985,6.8,6,3,3,2,1,1,4,25.0,3,82,18,22.0,19,43,20,6,2,0,4,13,19,0,0,Matches
1505,Terem Moffi\065dc209,ng NGA,FW,Lorient,fr Ligue 1,22-187,1999,11.9,5,4,0,1,4,1,6,16.7,5,151,44,29.1,9,74,68,5,0,0,5,3,8,8,0,Matches
1506,Kevin Möhwald\a5ce09f2,de GER,MFFW,Union Berlin,de Bundesliga,28-148,1993,0.7,1,1,1,0,0,0,1,0.0,1,15,3,20.0,5,8,2,2,0,0,2,2,3,1,0,Matches
1507,Dion Moise Sahi\cdc4458b,ci CIV,MFFW,Strasbourg,fr Ligue 1,19-343,2001,0.4,0,0,0,0,0,0,0,,0,5,2,40.0,0,3,2,0,0,0,0,0,0,0,0,Matches
1508,Johan Mojica\608f2092,co COL,DF,Elche,es La Liga,29-099,1992,13.0,16,8,12,3,1,7,9,77.8,2,143,37,25.9,82,39,22,14,1,0,13,26,42,27,0,Matches
1509,Clinton Mola\29ddfb9c,eng ENG,DF,Stuttgart,de Bundesliga,20-258,2001,1.3,3,0,2,1,0,1,4,25.0,3,13,2,15.4,7,6,0,7,5,0,2,2,5,7,0,Matches
1510,Jorge Molina\43f71e77,es ESP,FW,Granada,es La Liga,39-220,1982,5.7,4,2,1,1,2,0,4,0.0,4,67,16,23.9,7,35,25,6,2,0,4,2,6,2,0,Matches
1511,Nahuel Molina\23610943,ar ARG,DFMF,Udinese,it Serie A,23-361,1997,10.0,17,11,10,6,1,7,14,50.0,7,141,37,26.2,54,55,32,18,4,0,14,15,32,19,1,Matches
1512,Cristian Molinaro\1c8c5aed,it ITA,DF,Venezia,it Serie A,38-121,1983,4.3,8,6,7,1,0,5,7,71.4,2,41,10,24.4,25,10,6,10,2,0,8,4,12,16,0,Matches
1513,Florent Mollet\7e82a78f,fr FRA,FWMF,Montpellier,fr Ligue 1,30-009,1991,11.3,15,6,8,5,2,5,19,26.3,14,171,44,25.7,42,84,45,16,2,0,14,11,26,5,0,Matches
1514,Jon Moncayola\9939e168,es ESP,MF,Osasuna,es La Liga,23-199,1998,10.7,11,6,8,2,1,5,15,33.3,10,170,48,28.2,58,79,33,13,3,0,10,12,23,16,0,Matches
1515,Monchu\8ac501f5,es ESP,MF,Granada,es La Liga,22-076,1999,7.2,11,8,4,7,0,6,12,50.0,6,168,37,22.0,48,99,21,15,3,0,12,3,14,5,0,Matches
1516,Thomas Monconduit\84d94b91,fr FRA,MF,Lorient,fr Ligue 1,30-291,1991,7.5,12,10,7,4,1,3,9,33.3,6,146,36,24.7,50,83,13,7,1,0,6,11,23,18,0,Matches
1517,Gonzalo Montiel\374d5158,ar ARG,DF,Sevilla,es La Liga,24-331,1997,3.5,7,2,4,2,1,3,3,100.0,0,27,10,37.0,13,10,4,3,0,0,3,3,10,7,0,Matches
1518,Lorenzo Montipò\c1d95617,it ITA,GK,Hellas Verona,it Serie A,25-281,1996,13.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,Matches
1519,Ángel Montoro\719384c1,es ESP,MF,Granada,es La Liga,33-156,1988,10.0,18,12,12,4,2,7,17,41.2,10,165,51,30.9,60,83,22,12,1,0,11,10,28,22,2,Matches
1520,Martín Montoya\5cec2487,es ESP,DF,Betis,es La Liga,30-228,1991,5.8,18,9,11,6,1,9,19,47.4,10,94,27,28.7,46,33,15,11,0,0,11,12,30,19,0,Matches
1521,Wesley Moraes\bfae110f,br BRA,FW,Aston Villa,eng Premier League,25-002,1996,0.0,0,0,0,0,0,0,0,,0,2,1,50.0,1,0,1,0,0,0,0,0,0,0,0,Matches
1522,Álvaro Morata\129af0db,es ESP,FW,Juventus,it Serie A,29-036,1992,9.7,4,3,1,1,2,2,10,20.0,8,147,41,27.9,15,63,69,9,0,0,9,2,6,7,0,Matches
1523,Jan Morávek\e7d22eae,cz CZE,MF,Augsburg,de Bundesliga,32-027,1989,1.6,3,1,1,1,1,1,6,16.7,5,41,9,22.0,19,17,5,3,1,0,2,4,7,4,0,Matches
1524,Jon Morcillo\b7d7f3bf,es ESP,MF,Athletic Club,es La Liga,23-074,1998,0.5,0,0,0,0,0,0,2,0.0,2,17,4,23.5,6,10,1,1,0,0,1,0,0,0,0,Matches
1525,Jérémy Morel\e97150c0,mg MAD,DF,Lorient,fr Ligue 1,37-240,1984,3.5,10,6,7,3,0,3,3,100.0,0,29,13,44.8,15,13,1,6,4,0,2,10,20,19,0,Matches
1526,Alberto Moreno\11b9265b,es ESP,MFDF,Villarreal,es La Liga,29-146,1992,6.2,10,5,6,4,0,3,10,30.0,7,88,22,25.0,42,33,13,10,1,0,9,18,28,5,1,Matches
1527,Álex Moreno\16e9d0ea,es ESP,DF,Betis,es La Liga,28-173,1993,9.6,24,12,15,5,4,8,12,66.7,4,122,36,29.5,56,38,28,21,2,0,19,17,41,34,1,Matches
1528,Gerard Moreno\81f0781e,es ESP,FW,Villarreal,es La Liga,29-235,1992,4.2,3,2,2,1,0,1,1,100.0,0,30,10,33.3,6,14,10,4,1,0,3,2,5,5,0,Matches
1529,Tete Morente\004d185e,es ESP,MF,Elche,es La Liga,24-359,1996,2.8,6,6,3,3,0,2,3,66.7,1,48,11,22.9,11,23,14,5,0,0,5,2,8,3,0,Matches
1530,Manu Morlanes\a0255c67,es ESP,MF,Espanyol,es La Liga,22-320,1999,5.7,17,13,6,10,1,4,13,30.8,9,109,31,28.4,55,49,5,11,5,0,6,6,23,13,0,Matches
1531,Raúl Moro\919dd4b1,es ESP,FW,Lazio,it Serie A,18-358,2002,1.9,2,0,0,2,0,2,4,50.0,2,29,4,13.8,10,10,9,3,0,0,3,1,3,0,0,Matches
1532,Loren Morón\3aa4a3be,es ESP,FWMF,Espanyol,es La Liga,27-333,1993,2.3,5,2,1,4,0,0,3,0.0,3,34,12,35.3,5,16,13,6,0,0,6,0,5,3,0,Matches
1533,Loren Morón\3aa4a3be,es ESP,FW,Betis,es La Liga,27-333,1993,0.0,0,0,0,0,0,0,0,,0,2,1,50.0,0,1,1,0,0,0,0,0,0,0,0,Matches
1534,Tyler Morton\2bc28bb9,eng ENG,MF,Liverpool,eng Premier League,19-028,2002,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,0,1,1,0,0,0,0,0,0,0,0,Matches
1535,Baptiste Mouazan\81ac108d,fr FRA,MF,Lorient,fr Ligue 1,20-062,2001,0.2,0,0,0,0,0,0,0,,0,4,0,0.0,0,3,1,0,0,0,0,0,0,0,0,Matches
1536,Aimen Moueffek\2591b066,fr FRA,MF,Saint-Étienne,fr Ligue 1,20-233,2001,2.2,2,1,0,2,0,1,4,25.0,3,47,17,36.2,18,19,10,2,0,0,2,1,3,1,0,Matches
1537,Youssoufa Moukoko\6ce43701,de GER,FW,Dortmund,de Bundesliga,17-008,2004,1.1,1,1,0,1,0,0,0,,0,15,4,26.7,4,4,7,3,0,0,3,0,1,0,0,Matches
1538,Harold Moukoudi\5f26e0c5,cm CMR,DF,Saint-Étienne,fr Ligue 1,24-001,1997,10.5,17,12,14,3,0,3,16,18.8,13,99,50,50.5,63,35,1,23,6,0,17,25,42,46,2,Matches
1539,Steve Mounié\19ba6c6d,bj BEN,FW,Brest,fr Ligue 1,27-060,1994,10.9,7,3,0,4,3,1,12,8.3,11,220,57,25.9,20,134,66,6,2,0,4,5,12,6,0,Matches
1540,Mason Mount\9674002f,eng ENG,MFFW,Chelsea,eng Premier League,22-322,1999,5.7,8,5,2,3,3,2,11,18.2,9,116,34,29.3,19,49,48,4,0,0,4,6,14,4,0,Matches
1541,Lucas Moura\2b622f01,br BRA,FWMF,Tottenham,eng Premier League,29-107,1992,9.3,14,7,2,8,4,1,18,5.6,17,132,37,28.0,37,62,33,6,0,0,6,7,21,15,0,Matches
1542,João Moutinho\f5a00fa4,pt POR,MF,Wolves,eng Premier League,35-081,1986,12.3,22,16,9,9,4,9,32,28.1,23,207,70,33.8,87,100,20,15,2,0,13,22,44,15,0,Matches
1543,Samuel Moutoussamy\af0c835b,cd COD,MF,Nantes,fr Ligue 1,25-108,1996,4.5,15,12,8,4,3,7,13,53.8,6,145,26,17.9,57,70,18,2,0,0,2,7,22,6,0,Matches
1544,Toni Moya\9e098912,es ESP,MF,Alavés,es La Liga,23-253,1998,8.4,11,9,7,3,1,1,12,8.3,11,186,46,24.7,62,101,23,19,6,0,13,14,25,14,0,Matches
1545,Samuel Mráz\be6c1ccc,sk SVK,FW,Spezia,it Serie A,24-199,1997,0.6,0,0,0,0,0,0,0,,0,7,2,28.6,0,4,3,2,0,0,2,0,0,0,0,Matches
1546,Nordi Mukiele\ac73ec79,fr FRA,DF,RB Leipzig,de Bundesliga,24-027,1997,7.2,18,12,10,7,1,8,14,57.1,6,106,39,36.8,36,51,19,18,3,0,15,15,33,32,1,Matches
1547,Mert Müldür\1295552e,tr TUR,DF,Sassuolo,it Serie A,22-239,1999,5.1,14,8,13,1,0,8,14,57.1,6,53,17,32.1,30,13,10,11,2,0,9,4,18,8,0,Matches
1548,Florian Müller\cbac6ec9,de GER,GK,Stuttgart,de Bundesliga,24-015,1997,9.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
1549,Thomas Müller\3c6089ab,de GER,MF,Bayern Munich,de Bundesliga,32-076,1989,11.6,21,14,7,6,8,8,15,53.3,7,159,44,27.7,27,69,63,13,1,0,12,10,31,9,0,Matches
1550,Bali Mumba\2d760d7b,eng ENG,DF,Norwich City,eng Premier League,20-051,2001,0.5,1,0,1,0,0,0,0,,0,12,3,25.0,10,2,0,2,0,0,2,1,2,5,0,Matches
1551,Marshall Munetsi\2acf0cd7,zw ZIM,MF,Reims,fr Ligue 1,25-159,1996,8.1,30,14,14,14,2,9,22,40.9,13,170,53,31.2,50,100,20,16,3,0,13,20,50,26,0,Matches
1552,Iker Muniain\c05dfb74,es ESP,MF,Athletic Club,es La Liga,28-344,1992,11.9,15,7,5,7,3,8,12,66.7,4,151,40,26.5,30,71,50,9,0,0,9,12,27,2,0,Matches
1553,Aihen Muñoz\228b0d9d,es ESP,DF,Real Sociedad,es La Liga,24-104,1997,9.8,19,11,9,8,2,9,19,47.4,10,129,43,33.3,44,70,15,12,1,0,11,10,29,22,1,Matches
1554,Luis Muriel\eb2fe5b6,co COL,FWMF,Atalanta,it Serie A,30-226,1991,3.0,2,1,1,1,0,2,6,33.3,4,41,11,26.8,5,17,19,3,0,0,3,1,3,2,0,Matches
1555,Jeison Murillo\b233e8e4,co COL,DF,Celta Vigo,es La Liga,29-185,1992,10.1,20,7,13,7,0,6,9,66.7,3,93,37,39.8,56,32,5,15,5,0,10,15,35,36,0,Matches
1556,Vedat Muriqi\0cadc46d,xk KVX,FW,Lazio,it Serie A,27-218,1994,1.7,1,0,1,0,0,0,3,0.0,3,26,6,23.1,7,5,14,1,0,0,1,1,2,0,0,Matches
1557,Jacob Murphy\de112b84,eng ENG,DF,Newcastle Utd,eng Premier League,26-277,1995,6.0,20,9,13,6,1,7,16,43.8,9,117,28,23.9,62,39,16,13,0,0,13,13,33,6,0,Matches
1558,Nicola Murru\d183e9d6,it ITA,DF,Sampdoria,it Serie A,26-347,1994,2.1,4,3,2,1,1,1,2,50.0,1,36,10,27.8,16,12,8,5,1,0,4,4,8,4,0,Matches
1559,Yunus Musah\b51b1b9c,us USA,MF,Valencia,es La Liga,18-364,2002,4.4,6,1,1,3,2,2,7,28.6,5,96,19,19.8,27,45,24,8,0,0,8,3,9,2,0,Matches
1560,Torben Müsel\d01b9ad6,de GER,MF,M'Gladbach,de Bundesliga,22-126,1999,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
1561,Jamal Musiala\2c0558b8,de GER,FWMF,Bayern Munich,de Bundesliga,18-275,2003,4.6,16,11,4,7,5,4,10,40.0,6,104,30,28.8,18,34,52,3,0,0,3,6,22,0,0,Matches
1562,Juan Musso\a111cf41,ar ARG,GK,Atalanta,it Serie A,27-206,1994,13.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Matches
1563,Shkodran Mustafi\3f2d59fe,de GER,DF,Levante,es La Liga,29-225,1992,4.1,8,3,3,5,0,3,4,75.0,1,36,13,36.1,15,18,3,4,2,0,2,7,15,21,0,Matches
1564,Enock Mwepu\1d5cab82,zm ZAM,MF,Brighton,eng Premier League,23-331,1998,2.9,8,4,3,5,0,2,9,22.2,7,64,20,31.3,20,29,15,7,1,0,6,7,15,2,0,Matches
1565,Joakim Mæhle\c459a650,dk DEN,DF,Atalanta,it Serie A,24-192,1997,10.6,15,9,5,7,3,6,15,40.0,9,123,36,29.3,37,49,37,24,4,0,20,8,23,9,0,Matches
1566,Obite N'Dicka\441197b8,fr FRA,DF,Eint Frankfurt,de Bundesliga,22-100,1999,10.0,18,12,8,9,1,8,19,42.1,11,137,48,35.0,62,59,16,23,11,0,12,16,34,64,0,Matches
1567,Kévin N'Doram\e50623a0,fr FRA,MFDF,Metz,fr Ligue 1,25-310,1996,7.0,6,6,3,3,0,0,10,0.0,10,103,29,28.2,29,62,12,14,2,0,12,16,22,13,1,Matches
1568,Vital N'Simba\249ac66d,cd COD,DF,Clermont Foot,fr Ligue 1,28-143,1993,11.7,33,26,19,10,4,13,21,61.9,8,136,52,38.2,67,44,25,15,0,0,15,24,57,10,1,Matches
1569,Nacho\2946f9a1,es ESP,DF,Real Madrid,es La Liga,31-314,1990,7.9,8,4,5,2,1,2,10,20.0,8,55,17,30.9,24,26,5,11,6,0,5,18,26,26,0,Matches
1570,Mickael Nade\a6b6fa6e,fr FRA,DF,Saint-Étienne,fr Ligue 1,22-269,1999,6.9,18,10,15,3,0,6,8,75.0,2,69,33,47.8,51,15,3,12,4,0,8,18,36,30,0,Matches
1571,Marvelous Nakamba\de5b5570,zw ZIM,MF,Aston Villa,eng Premier League,27-313,1994,6.0,16,12,8,7,1,6,17,35.3,11,105,34,32.4,41,50,14,10,3,0,7,10,26,7,0,Matches
1572,Nahitan Nández\95facda1,uy URU,MFDF,Cagliari,it Serie A,25-335,1995,12.2,25,18,10,9,6,13,26,50.0,13,231,58,25.1,80,89,62,15,1,0,14,8,33,14,0,Matches
1573,Paul Nardi\2d70dbe5,fr FRA,GK,Lorient,fr Ligue 1,27-194,1994,14.0,0,0,0,0,0,0,1,0.0,1,3,0,0.0,3,0,0,0,0,0,0,0,0,0,1,Matches
1574,Nikolas Nartey\30261ba1,dk DEN,MFDF,Stuttgart,de Bundesliga,21-279,2000,3.3,8,4,1,6,1,1,5,20.0,4,65,16,24.6,20,33,12,8,2,0,6,5,13,4,0,Matches
1575,Matija Nastasić\f35430a4,rs SRB,DF,Fiorentina,it Serie A,28-245,1993,1.4,3,2,1,1,1,2,2,100.0,0,12,6,50.0,6,5,1,3,2,0,1,3,6,8,0,Matches
1576,Roberto Navarro\c997b942,es ESP,MFFW,Real Sociedad,es La Liga,19-230,2002,1.9,5,4,2,1,2,1,3,33.3,2,47,11,23.4,8,25,14,0,0,0,0,1,6,2,0,Matches
1577,Ximo Navarro\8db394aa,es ESP,DF,Alavés,es La Liga,31-309,1990,7.9,12,6,9,1,2,4,6,66.7,2,95,23,24.2,59,25,11,13,2,0,11,12,24,37,2,Matches
1578,Jesús Navas\3f10bd22,es ESP,DF,Sevilla,es La Liga,36-007,1985,9.2,6,2,4,2,0,2,6,33.3,4,52,14,26.9,25,23,4,15,1,0,14,12,18,20,0,Matches
1579,Keylor Navas\ecada4fc,cr CRC,GK,Paris S-G,fr Ligue 1,34-348,1986,8.7,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0,Matches
1580,Papa Ndiaga Yade\87e9c7cd,sn SEN,DFMF,Metz,fr Ligue 1,21-327,2000,2.9,9,4,4,3,2,2,6,33.3,4,44,13,29.5,21,15,8,2,0,0,2,6,15,2,0,Matches
1581,Loum Ndiaye\bcfc4473,sn SEN,MF,Alavés,es La Liga,24-333,1996,10.2,20,14,11,9,0,7,25,28.0,18,231,48,20.8,85,133,13,15,5,0,10,19,39,46,0,Matches
1582,Wilfred Ndidi\6b47c5db,ng NGA,MF,Leicester City,eng Premier League,24-347,1996,8.0,37,26,22,14,1,10,27,37.0,17,204,65,31.9,80,106,18,10,1,0,9,17,54,25,0,Matches
1583,Tanguy Ndombele\5cdddffa,fr FRA,MF,Tottenham,eng Premier League,24-335,1996,4.5,13,10,4,8,1,1,2,50.0,1,69,21,30.4,14,38,17,1,0,0,1,1,14,1,0,Matches
1584,Dan Ndoye\8e697a8f,ch SUI,FWMF,Nice,fr Ligue 1,21-034,2000,2.3,1,1,0,1,0,0,5,0.0,5,37,7,18.9,2,20,15,3,0,0,3,0,1,1,0,Matches
1585,Paul Nebel\1b6d8083,de GER,MF,Mainz 05,de Bundesliga,19-049,2002,1.5,3,3,1,1,1,1,1,100.0,0,25,8,32.0,7,8,10,1,0,0,1,1,4,1,0,Matches
1586,Álvaro Negredo\63b0ca6b,es ESP,FW,Cádiz,es La Liga,36-100,1985,7.1,0,0,0,0,0,0,4,0.0,4,71,16,22.5,8,33,30,6,2,0,4,3,3,10,0,Matches
1587,Reiss Nelson\c5bdb6e3,eng ENG,FW,Arsenal,eng Premier League,21-353,1999,0.2,1,0,0,1,0,0,0,,0,8,2,25.0,2,5,1,0,0,0,0,1,2,0,0,Matches
1588,David Nemeth\da76715c,at AUT,DF,Mainz 05,de Bundesliga,20-255,2001,2.6,4,2,4,0,0,1,3,33.3,2,22,9,40.9,14,7,1,3,0,0,3,3,7,9,0,Matches
1589,Neto\a9dc785c,br BRA,GK,Barcelona,es La Liga,32-132,1989,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
1590,Luca Netz\e79269bd,de GER,DF,M'Gladbach,de Bundesliga,18-197,2003,5.2,9,6,4,4,1,2,9,22.2,7,88,30,34.1,21,42,25,13,1,0,12,6,15,7,0,Matches
1591,Manuel Neuer\8778c910,de GER,GK,Bayern Munich,de Bundesliga,35-246,1986,13.0,1,0,1,0,0,0,1,0.0,1,3,1,33.3,2,0,1,1,0,0,1,0,1,0,0,Matches
1592,Florian Neuhaus\36a59ba4,de GER,MF,M'Gladbach,de Bundesliga,24-257,1997,7.2,17,11,9,6,2,8,15,53.3,7,86,30,34.9,26,46,14,14,3,0,11,9,26,4,0,Matches
1593,Carlos Neva\8d47bb39,es ESP,DF,Granada,es La Liga,25-169,1996,11.5,21,11,15,6,0,7,15,46.7,8,119,27,22.7,72,42,5,38,6,0,32,28,49,32,0,Matches
1594,Rúben Neves\44bfb6c5,pt POR,MF,Wolves,eng Premier League,24-260,1997,11.1,29,17,10,15,4,12,34,35.3,22,210,63,30.0,61,125,24,15,3,0,12,15,44,22,1,Matches
1595,Neymar\69384e5d,br BRA,FWMF,Paris S-G,fr Ligue 1,29-296,1992,8.2,10,6,2,3,5,4,15,26.7,11,106,30,28.3,21,39,46,3,0,0,3,6,16,0,0,Matches
1596,Yvan Neyou\0ad37003,cm CMR,MF,Saint-Étienne,fr Ligue 1,24-329,1997,9.0,27,15,11,15,1,4,21,19.0,17,133,47,35.3,46,75,12,13,3,0,10,22,49,12,1,Matches
1597,Jeremy Ngakia\3631ad41,eng ENG,DF,Watford,eng Premier League,21-082,2000,4.2,16,8,13,1,2,10,20,50.0,10,85,30,35.3,56,18,11,4,0,0,4,15,31,5,0,Matches
1598,Opa Nguette\75a63397,sn SEN,MFFW,Metz,fr Ligue 1,27-143,1994,2.7,11,9,8,2,1,5,7,71.4,2,55,19,34.5,19,20,16,1,1,0,0,2,13,3,0,Matches
1599,Sikou Niakaté\8eef18aa,fr FRA,DF,Metz,fr Ligue 1,22-141,1999,2.6,6,3,4,2,0,5,8,62.5,3,35,8,22.9,17,16,2,9,4,0,5,10,16,9,0,Matches
1600,Moussa Niakhate\00242715,fr FRA,DF,Mainz 05,de Bundesliga,25-265,1996,8.5,16,8,10,5,1,6,11,54.5,5,101,42,41.6,54,42,5,17,5,1,12,19,35,30,0,Matches
1601,Ibrahima Niane\46faabfa,sn SEN,FW,Metz,fr Ligue 1,22-262,1999,10.6,0,0,0,0,0,0,4,0.0,4,116,34,29.3,12,43,61,5,1,0,4,3,3,6,0,Matches
1602,M'Baye Niang\2054d037,sn SEN,FW,Bordeaux,fr Ligue 1,26-344,1994,0.7,0,0,0,0,0,0,0,,0,5,1,20.0,0,3,2,0,0,0,0,0,0,0,0,Matches
1603,Cheikh Niasse\ff20acfe,sn SEN,FWMF,Lille,fr Ligue 1,21-313,2000,0.3,2,2,1,0,1,1,1,100.0,0,6,3,50.0,2,3,1,2,0,0,2,0,2,0,0,Matches
1604,Florian Niederlechner\d6862409,de GER,FWMF,Augsburg,de Bundesliga,31-035,1990,4.8,4,3,0,3,1,2,4,50.0,2,54,14,25.9,1,25,28,7,1,0,6,1,5,4,0,Matches
1605,Håvard Nielsen\b18ef366,no NOR,MFFW,Greuther Fürth,de Bundesliga,28-136,1993,7.4,15,9,4,9,2,4,11,36.4,7,126,45,35.7,23,70,33,13,1,0,12,6,21,7,0,Matches
1606,Saúl Ñíguez\c14bc029,es ESP,MF,Chelsea,eng Premier League,27-007,1994,0.5,0,0,0,0,0,0,1,0.0,1,12,1,8.3,6,6,0,1,1,0,0,0,0,2,1,Matches
1607,Saúl Ñíguez\c14bc029,es ESP,DFMF,Atlético Madrid,es La Liga,27-007,1994,2.2,6,3,2,3,1,3,4,75.0,1,50,17,34.0,14,30,6,6,1,0,5,2,8,1,0,Matches
