Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
503,Chema\7f203b54,es ESP,DF,Getafe,es La Liga,27,1992,3.4,155,14,69,86,8,5,146,1,1,100.0,1,0,66,329,174,4,0,0,2,2,65,63,96.9,2,Matches
504,Rayan Cherki\b34c63a5,fr FRA,MFFW,Lyon,fr Ligue 1,15,2003,1.6,87,0,11,45,41,4,83,6,9,66.7,6,0,71,389,222,12,5,1,2,10,87,64,73.6,10,Matches
505,Denis Cheryshev\0ac94a23,ru RUS,MFFW,Valencia,es La Liga,28,1990,10.3,480,12,83,212,217,49,469,13,28,46.4,15,2,351,1820,988,54,15,6,19,13,446,334,74.9,80,Matches
506,Giorgio Chiellini\e85fb9b8,it ITA,DF,Juventus,it Serie A,34,1984,2.2,126,18,57,72,4,2,125,0,0,,0,0,71,425,318,9,1,0,2,0,90,88,97.8,1,Matches
507,Federico Chiesa\b0f7e36c,it ITA,FWDF,Fiorentina,it Serie A,21,1997,29.3,1225,12,147,494,686,173,1164,60,93,64.5,64,5,940,5762,3838,227,53,45,53,58,1266,872,68.9,203,Matches
508,Ben Chilwell\d2424d1b,eng ENG,DF,Leicester City,eng Premier League,22,1996,26.4,2310,78,631,1151,728,56,2015,23,46,50.0,25,0,1500,9288,5541,220,79,14,35,37,1634,1524,93.3,73,Matches
509,Vlad Chiricheș\c316607a,ro ROU,DF,Sassuolo,it Serie A,29,1989,7.9,574,99,304,303,11,4,561,2,2,100.0,2,0,399,2104,1228,27,2,0,3,5,411,402,97.8,4,Matches
510,Tahith Chong\2696b6a9,nl NED,FWDF,Manchester Utd,eng Premier League,19,1999,0.4,20,1,2,9,10,2,20,1,3,33.3,1,0,20,99,52,2,0,1,2,0,23,17,73.9,3,Matches
511,Joris Chotard\7909ffa4,fr FRA,MF,Montpellier,fr Ligue 1,17,2001,13.9,692,23,171,466,96,4,674,11,21,52.4,11,1,460,2162,1123,45,14,0,17,7,458,411,89.7,25,Matches
512,Hamza Choudhury\7d2d3329,eng ENG,MF,Leicester City,eng Premier League,21,1997,9.9,609,29,163,365,107,11,599,7,13,53.8,7,0,400,1367,518,10,7,1,5,9,429,403,93.9,19,Matches
513,Mounir Chouiar\45c1c326,fr FRA,MFFW,Dijon,fr Ligue 1,20,1999,16.7,882,16,130,427,401,61,768,75,112,67.0,79,1,663,3912,2377,114,33,15,36,54,687,553,80.5,109,Matches
514,Andreas Christensen\1cb49278,dk DEN,DF,Chelsea,eng Premier League,23,1996,19.5,1449,169,747,746,44,12,1417,2,2,100.0,2,0,1024,6070,3306,73,7,0,3,2,1068,1056,98.9,7,Matches
515,Samuel Chukwueze\b8a642fc,ng NGA,MFFW,Villarreal,es La Liga,20,1999,22.8,1066,14,119,526,525,124,1053,60,99,60.6,62,3,874,5482,3688,197,49,47,71,47,1106,823,74.4,189,Matches
516,Darko Churlinov\c6608135,mk MKD,FW,Köln,de Bundesliga,19,2000,0.2,16,0,1,6,10,3,16,0,2,0.0,0,0,12,28,5,0,0,0,1,0,13,11,84.6,6,Matches
517,Churripi\81a606fc,es ESP,GK,Valladolid,es La Liga,25,1994,2.7,108,94,108,0,0,0,71,0,0,,0,0,50,416,268,0,0,0,0,0,34,33,97.1,0,Matches
518,Luca Cigarini\ae64d449,it ITA,MF,Cagliari,it Serie A,33,1986,17.8,1392,63,406,808,272,6,1235,10,12,83.3,11,0,846,3493,1906,63,30,1,11,14,941,892,94.8,24,Matches
519,Per Ciljan Skjelbred\ecab64a0,no NOR,MF,Hertha BSC,de Bundesliga,32,1987,18.1,853,35,280,529,108,4,830,9,12,75.0,9,0,544,3302,1890,48,10,0,11,8,560,520,92.9,18,Matches
520,Jasper Cillessen\04ac8285,nl NED,GK,Valencia,es La Liga,30,1989,23.3,806,748,803,4,0,0,547,0,0,,0,0,357,1663,1117,0,0,0,0,0,290,288,99.3,0,Matches
521,Thiago Cionek\46f5c54d,pl POL,DF,SPAL,it Serie A,33,1986,24.1,1643,153,637,766,347,17,1418,9,14,64.3,9,0,948,4782,2762,109,46,2,12,18,967,936,96.8,23,Matches
522,Ibrahim Cissé\9cebd6ce,ci CIV,DFFW,Nice,fr Ligue 1,20,1999,0.6,53,8,36,21,2,1,51,0,0,,0,0,37,284,223,2,0,0,0,0,39,39,100.0,0,Matches
523,Ibrahim Cissé\0f87f8c2,sn SEN,DF,Angers,fr Ligue 1,23,1996,0.7,69,1,24,31,16,0,54,3,4,75.0,3,0,37,149,88,5,1,0,2,0,43,40,93.0,1,Matches
524,Andrea Cistana\fe6a7685,it ITA,DF,Brescia,it Serie A,22,1997,20.4,1049,232,634,442,49,13,1009,4,6,66.7,4,0,569,4037,2312,39,5,0,5,2,608,593,97.5,13,Matches
525,Ciaran Clark\2b91cf8e,ie IRL,DF,Newcastle Utd,eng Premier League,29,1989,13.2,495,107,296,185,33,9,471,5,7,71.4,5,1,215,1029,384,9,2,0,4,2,223,207,92.8,8,Matches
526,Leon Clarke\91c975a0,eng ENG,FWMF,Sheffield Utd,eng Premier League,34,1985,0.4,11,2,4,2,5,2,11,0,0,,0,0,1,5,4,0,0,0,0,0,14,8,57.1,3,Matches
527,Alexis Claude-Maurice\741418c3,fr FRA,MFFW,Nice,fr Ligue 1,21,1998,18.1,882,14,139,480,373,66,856,47,72,65.3,51,1,734,4077,2592,133,48,16,57,52,804,668,83.1,134,Matches
528,Christian Clemens\612cb8d3,de GER,MFFW,Köln,de Bundesliga,27,1991,0.2,5,0,2,2,1,0,4,0,0,,0,0,0,0,0,0,0,0,0,0,2,1,50.0,0,Matches
529,Óscar Clemente\9dfdbdeb,es ESP,MF,Atlético Madrid,es La Liga,20,1999,0.0,4,0,1,1,2,0,4,0,0,,0,0,3,18,15,0,0,0,1,0,5,3,60.0,0,Matches
530,Yannis Clementia\7800bdb8,fr FRA,GK,Nice,fr Ligue 1,22,1997,2.0,61,58,61,0,0,0,39,0,0,,0,0,28,159,85,0,0,0,0,0,16,16,100.0,0,Matches
531,Denilho Cleonise\91c9de34,nl NED,FW,Genoa,it Serie A,17,2001,0.5,11,0,3,6,3,1,11,0,0,,0,0,11,39,22,1,0,0,0,2,18,8,44.4,1,Matches
532,Carlos Clerc\33a61a52,es ESP,DF,Levante,es La Liga,27,1992,20.5,1188,84,446,559,263,14,993,25,39,64.1,26,2,645,3872,2226,99,35,4,20,9,700,637,91.0,33,Matches
533,Tom Cleverley\6cdd8245,eng ENG,MF,Watford,eng Premier League,29,1989,10.8,583,22,108,287,214,25,555,4,6,66.7,4,0,374,1295,567,28,12,1,8,6,449,374,83.3,43,Matches
534,Conor Coady\2928dca2,eng ENG,DF,Wolves,eng Premier League,26,1993,38.0,2046,359,1366,787,1,0,2012,6,6,100.0,6,0,1324,6872,3152,36,1,0,3,2,1357,1352,99.6,0,Matches
535,Marcus Coco\3010aefb,fr FRA,FW,Nantes,fr Ligue 1,23,1996,0.2,3,0,1,2,0,0,3,0,0,,0,0,2,11,8,0,0,0,0,0,4,1,25.0,1,Matches
536,Renaud Cohade\4e7d66f8,fr FRA,MF,Metz,fr Ligue 1,34,1984,8.5,674,8,107,458,169,10,635,4,9,44.4,5,0,498,2695,1403,74,26,1,10,15,543,487,89.7,26,Matches
537,Coke\6d8f8441,es ESP,DF,Levante,es La Liga,32,1987,11.0,697,49,251,307,186,24,592,15,27,55.6,17,0,408,2084,1149,50,18,1,15,6,440,397,90.2,27,Matches
538,Séamus Coleman\0420d84f,ie IRL,DF,Everton,eng Premier League,30,1988,20.4,1307,87,434,633,329,30,1089,38,62,61.3,44,6,783,4137,2237,91,36,8,24,17,782,691,88.4,50,Matches
539,Álex Collado\85dace26,es ESP,DF,Barcelona,es La Liga,20,1999,0.1,10,0,0,4,6,1,10,0,0,,0,0,8,42,21,1,0,0,0,0,9,9,100.0,1,Matches
540,Ebrima Colley\bf356094,gm GAM,FW,Atalanta,it Serie A,19,2000,0.9,68,0,8,23,43,12,68,4,5,80.0,4,0,57,330,169,7,3,3,4,5,62,49,79.0,15,Matches
541,Omar Colley\8b95acda,gm GAM,DF,Sampdoria,it Serie A,26,1992,30.8,1706,267,893,834,89,33,1664,6,6,100.0,6,0,928,5579,2988,73,14,2,6,4,959,940,98.0,26,Matches
542,Jamilu Collins\33a95e0a,ng NGA,DF,Paderborn 07,de Bundesliga,24,1994,29.6,2194,129,909,1075,402,16,1864,45,79,57.0,47,6,1292,7877,4845,175,67,7,27,30,1246,1177,94.5,27,Matches
543,Simone Colombi\72be9309,it ITA,GK,Parma,it Serie A,28,1991,4.0,113,105,113,0,0,0,66,0,0,,0,0,39,101,53,0,0,0,0,0,32,31,96.9,0,Matches
544,Lorenzo Colombo\04df29a5,it ITA,FW,Milan,it Serie A,17,2002,0.1,4,0,0,2,2,1,3,0,0,,0,0,2,6,5,1,0,0,2,0,3,3,100.0,2,Matches
545,Racine Coly\166a981d,sn SEN,DFFW,Nice,fr Ligue 1,23,1995,7.2,628,31,234,350,87,10,540,7,13,53.8,7,0,404,2008,1149,33,5,1,8,8,421,408,96.9,8,Matches
546,Kingsley Coman\042e8a49,fr FRA,FWMF,Bayern Munich,de Bundesliga,23,1996,16.7,1035,2,68,388,662,144,1030,60,101,59.4,65,2,899,4956,3097,190,44,45,33,44,1057,844,79.8,280,Matches
547,Daniel Congré\3f5b4635,fr FRA,DF,Montpellier,fr Ligue 1,34,1985,21.6,1106,84,507,610,75,8,1069,4,7,57.1,4,0,628,3440,2122,53,8,0,6,3,660,645,97.7,8,Matches
548,Aaron Connolly\27c01749,ie IRL,FW,Brighton,eng Premier League,19,2000,14.0,349,2,21,149,199,61,334,6,16,37.5,6,1,228,1203,657,39,9,12,42,34,535,235,43.9,99,Matches
549,Andrea Consigli\8cabdc1e,it ITA,GK,Sassuolo,it Serie A,32,1987,31.0,1084,911,1080,8,1,0,797,2,3,66.7,2,0,569,3032,1817,0,0,0,0,0,487,487,100.0,0,Matches
550,Andrea Conti\8fef5412,it ITA,DF,Milan,it Serie A,25,1994,19.2,1236,75,406,685,224,15,1067,9,11,81.8,10,0,743,3811,2150,96,30,3,9,9,763,740,97.0,22,Matches
551,Lewis Cook\2afc7272,eng ENG,MF,Bournemouth,eng Premier League,22,1997,15.0,862,41,217,462,235,13,844,35,43,81.4,36,5,635,2940,1276,48,14,5,19,28,654,590,90.2,44,Matches
552,Steve Cook\3e5e4e63,eng ENG,DF,Bournemouth,eng Premier League,28,1991,27.0,1559,262,944,619,69,26,1500,4,4,100.0,4,0,823,4411,2064,27,1,0,6,4,923,891,96.5,23,Matches
553,Francis Coquelin\a6951bf8,fr FRA,MF,Valencia,es La Liga,28,1991,21.2,1184,68,347,734,167,19,1162,21,29,72.4,21,0,843,3441,1577,44,10,2,19,23,859,810,94.3,36,Matches
554,Gabriele Corbo\091795f2,it ITA,DF,Bologna,it Serie A,19,2000,1.4,74,13,46,28,1,0,73,0,0,,0,0,48,219,129,4,0,0,0,0,48,47,97.9,0,Matches
555,Sébastien Corchia\0e7ccfc4,fr FRA,DF,Espanyol,es La Liga,28,1990,3.0,233,8,47,95,100,4,198,6,10,60.0,6,0,155,614,341,13,1,1,3,6,175,159,90.9,13,Matches
556,Iñigo Córdoba\49ea92be,es ESP,FW,Athletic Club,es La Liga,22,1997,16.0,652,12,138,271,282,37,645,17,32,53.1,18,0,437,1996,1068,54,14,5,34,20,605,442,73.1,77,Matches
557,Jhon Córdoba\9f381d8b,co COL,FW,Köln,de Bundesliga,26,1993,22.2,738,21,34,380,362,126,693,26,48,54.2,27,0,485,1981,693,40,15,13,86,40,1059,521,49.2,212,Matches
558,Sergio Córdova\229cd98a,ve VEN,FWMF,Augsburg,de Bundesliga,21,1997,4.1,122,4,12,69,51,14,117,3,5,60.0,3,0,81,381,227,14,6,4,12,8,158,81,51.3,23,Matches
559,Benjamin Corgnet\cfd8dde3,fr FRA,MF,Strasbourg,fr Ligue 1,32,1987,2.9,105,2,10,58,41,8,99,1,5,20.0,2,1,55,221,132,5,1,3,4,2,111,76,68.5,15,Matches
560,Jack Cork\74e12f1e,eng ENG,MF,Burnley,eng Premier League,30,1989,29.0,1229,64,221,793,284,30,1222,26,35,74.3,26,1,746,3414,1350,66,30,4,25,44,788,670,85.0,55,Matches
561,Andreas Cornelius\c693347d,dk DEN,FW,Parma,it Serie A,26,1993,16.6,648,28,71,322,292,89,629,18,31,58.1,20,1,384,1617,544,39,12,10,60,38,833,487,58.5,185,Matches
562,Maxwel Cornet\beb391dd,ci CIV,FWDF,Lyon,fr Ligue 1,22,1996,14.8,890,22,176,382,402,39,800,22,33,66.7,23,0,587,3352,2122,89,26,12,25,26,721,570,79.1,131,Matches
563,Quentin Cornette\5d42d487,fr FRA,FWMF,Amiens,fr Ligue 1,25,1994,3.9,220,0,39,83,125,8,202,9,21,42.9,11,1,146,686,491,23,5,0,16,13,198,144,72.7,28,Matches
564,Ángel Correa\01eb744d,ar ARG,MFFW,Atlético Madrid,es La Liga,24,1995,22.9,942,29,133,384,488,139,930,41,74,55.4,46,2,696,2676,1568,99,33,24,79,61,917,666,72.6,235,Matches
565,Joaquín Correa\45b9b619,ar ARG,FWMF,Lazio,it Serie A,24,1994,22.2,989,11,48,411,621,167,957,52,82,63.4,60,4,813,4722,2956,166,59,43,52,40,1129,808,71.6,281,Matches
566,Rober Correa\46bd3a5b,es ESP,DF,Eibar,es La Liga,26,1992,10.3,628,39,155,327,185,8,493,5,7,71.4,5,0,283,1524,688,39,21,1,10,6,310,271,87.4,10,Matches
567,Thierry Correia\c78b352d,pt POR,DF,Valencia,es La Liga,20,1999,2.9,172,12,61,96,24,0,141,1,2,50.0,1,0,88,441,281,9,4,0,4,1,101,92,91.1,5,Matches
568,Antonio Cortés\31a1288d,es ESP,FWMF,Granada,es La Liga,19,2000,2.0,68,0,8,28,37,6,67,4,9,44.4,4,0,53,213,106,7,2,0,7,5,86,48,55.8,16,Matches
569,Angelo da Costa Júnior\18736214,br BRA,GK,Bologna,it Serie A,35,1983,1.0,28,20,27,1,0,0,21,0,0,,0,0,19,60,31,0,0,0,0,0,15,15,100.0,0,Matches
570,Danny da Costa\5ddb8f9f,de GER,DFMF,Eint Frankfurt,de Bundesliga,26,1993,15.4,806,28,153,317,373,45,697,23,40,57.5,25,0,469,2391,1144,61,19,12,12,15,582,457,78.5,91,Matches
571,Diego Costa\a190d597,es ESP,FW,Atlético Madrid,es La Liga,30,1988,15.0,533,16,43,262,250,72,517,15,27,55.6,16,1,338,1385,545,29,8,4,41,21,749,411,54.9,138,Matches
572,Douglas Costa\4fa7cb9b,br BRA,FWMF,Juventus,it Serie A,28,1990,8.9,613,6,61,301,315,43,584,37,59,62.7,40,3,510,3108,1786,105,30,13,26,22,572,503,87.9,89,Matches
573,Jaume Costa\808d48f3,es ESP,DF,Valencia,es La Liga,31,1988,15.4,981,69,316,487,241,17,858,12,19,63.2,12,1,594,2885,1618,68,26,0,9,6,666,614,92.2,45,Matches
574,Nuno da Costa\909222de,cv CPV,FWMF,Strasbourg,fr Ligue 1,28,1991,5.9,255,4,17,113,136,37,253,18,28,64.3,21,2,181,593,223,18,3,4,19,15,292,184,63.0,77,Matches
575,David Costas\545e2f01,es ESP,DF,Celta Vigo,es La Liga,24,1995,3.8,240,29,130,119,6,2,233,0,0,,0,0,162,887,453,5,1,0,1,1,158,153,96.8,1,Matches
576,Benoît Costil\2434f24a,fr FRA,GK,Bordeaux,fr Ligue 1,32,1987,28.0,947,820,938,9,0,0,634,2,2,100.0,2,0,435,1904,914,0,0,0,0,0,388,388,100.0,0,Matches
577,Kalifa Coulibaly\9980269a,ml MLI,FW,Nantes,fr Ligue 1,27,1991,18.0,597,36,45,229,341,103,586,14,39,35.9,15,1,314,883,439,25,7,8,66,43,859,458,53.3,215,Matches
578,Senou Coulibaly\67b7357e,ml MLI,DF,Dijon,fr Ligue 1,24,1994,7.4,484,81,303,193,7,5,473,0,0,,0,0,289,1586,867,15,0,0,1,3,320,314,98.1,2,Matches
579,Yoann Court\26e4447b,fr FRA,FWMF,Brest,fr Ligue 1,29,1990,16.3,770,17,131,366,325,39,726,15,27,55.6,16,1,493,2437,1508,79,28,3,23,31,685,510,74.5,118,Matches
580,Thibaut Courtois\1840e36d,be BEL,GK,Real Madrid,es La Liga,27,1992,34.0,1153,1060,1150,3,1,1,869,0,0,,0,0,628,3238,1407,0,0,0,0,0,575,572,99.5,1,Matches
581,Philippe Coutinho\0ef89a37,br BRA,MFFW,Bayern Munich,de Bundesliga,27,1992,15.7,1071,2,76,556,515,81,1012,45,69,65.2,49,5,860,4340,2398,154,38,15,22,33,1045,856,81.9,165,Matches
582,Nicolas Cozza\8f325097,fr FRA,DF,Montpellier,fr Ligue 1,20,1999,6.2,288,26,179,130,11,5,280,2,4,50.0,3,0,193,1247,552,12,1,0,1,0,195,187,95.9,4,Matches
583,Alessio Cragno\f554e29b,it ITA,GK,Cagliari,it Serie A,25,1994,16.0,528,481,526,3,0,0,317,0,0,,0,0,169,1117,754,0,0,0,0,0,145,144,99.3,0,Matches
584,Aaron Cresswell\4f974391,eng ENG,DF,West Ham,eng Premier League,29,1989,30.3,1971,108,550,944,562,26,1581,16,38,42.1,19,2,1076,4245,2052,91,36,3,9,13,1139,1047,91.9,43,Matches
585,Domenico Criscito\35dd6d80,it ITA,DF,Genoa,it Serie A,32,1986,22.8,1522,119,582,695,327,21,1309,9,11,81.8,10,2,812,3898,2370,77,20,2,11,5,886,851,96.0,27,Matches
586,Bryan Cristante\16657b95,it ITA,MF,Roma,it Serie A,24,1995,18.0,1229,44,294,803,227,21,1201,14,17,82.4,14,0,854,5509,2990,122,26,0,11,16,985,935,94.9,35,Matches
587,Sebastián Cristóforo\3c05c659,uy URU,MF,Eibar,es La Liga,25,1993,9.7,469,11,80,260,153,8,458,10,17,58.8,11,0,287,957,438,22,11,0,11,20,323,259,80.2,33,Matches
588,Sebastián Cristóforo\3c05c659,uy URU,MF,Fiorentina,it Serie A,25,1993,1.0,62,3,21,23,18,0,53,0,0,,0,0,34,93,40,1,0,0,1,1,33,31,93.9,2,Matches
589,Juan Cuadrado\0ab1f153,co COL,DF,Juventus,it Serie A,31,1988,29.5,2672,70,651,1449,812,54,2445,51,81,63.0,55,0,1880,9588,6662,328,120,26,22,29,2102,1970,93.7,80,Matches
590,Cucho\71b47ab9,co COL,FWMF,Mallorca,es La Liga,20,1999,16.5,690,22,105,331,310,65,679,33,51,64.7,34,1,502,2654,1527,86,22,16,44,41,757,524,69.2,136,Matches
591,Marc Cucurella\1daec722,es ESP,MFDF,Getafe,es La Liga,21,1998,36.0,1818,41,296,827,812,65,1642,24,48,50.0,29,2,1059,4866,2840,164,57,12,65,43,1350,1008,74.7,161,Matches
592,Iván Cuéllar\75751c99,es ESP,GK,Leganés,es La Liga,35,1984,27.0,905,734,884,20,1,0,561,0,0,,0,0,349,2849,1552,1,0,0,0,0,229,228,99.6,0,Matches
593,Jaume Cuéllar\934e264d,bo BOL,FWMF,SPAL,it Serie A,17,2001,0.8,24,0,0,13,12,1,23,2,2,100.0,2,0,15,88,39,2,1,0,2,1,30,20,66.7,6,Matches
594,Mickaël Cuisance\5722eced,fr FRA,MFFW,Bayern Munich,de Bundesliga,19,1999,3.4,231,3,29,116,103,10,212,11,18,61.1,12,1,175,879,506,28,7,1,3,4,200,181,90.5,20,Matches
595,Matheus Cunha\dc62b55d,br BRA,FWMF,Hertha BSC,de Bundesliga,20,1999,8.3,315,6,41,173,139,25,308,34,43,79.1,36,0,266,1657,1083,54,21,10,17,24,303,204,67.3,46,Matches
596,Matheus Cunha\dc62b55d,br BRA,FWMF,RB Leipzig,de Bundesliga,20,1999,3.1,156,2,5,71,88,21,154,7,11,63.6,7,0,122,569,312,18,5,3,12,9,176,110,62.5,32,Matches
597,Felipe Curcio\8913a9f9,br BRA,DF,Brescia,it Serie A,26,1993,0.1,12,0,3,7,4,1,11,0,0,,0,0,10,113,102,3,0,0,0,0,9,9,100.0,2,Matches
598,Patrick Cutrone\a4fe8cda,it ITA,FW,Wolves,eng Premier League,21,1998,3.3,105,1,10,51,49,17,98,5,9,55.6,6,0,70,343,169,10,4,2,10,9,173,60,34.7,25,Matches
599,Patrick Cutrone\a4fe8cda,it ITA,FW,Fiorentina,it Serie A,21,1998,9.3,275,10,30,116,143,46,271,7,13,53.8,7,0,181,911,414,23,8,10,33,11,417,204,48.9,95,Matches
600,Wylan Cyprien\3e092724,fr FRA,MF,Nice,fr Ligue 1,24,1995,19.7,1525,49,357,945,328,19,1365,11,19,57.9,12,0,1032,4536,2681,89,25,3,15,22,1199,1123,93.7,43,Matches
601,Rafael Czichos\b0a0698b,de GER,DF,Köln,de Bundesliga,29,1990,24.5,1472,251,862,666,54,12,1409,5,7,71.4,5,0,832,5619,3104,61,19,0,6,7,866,843,97.3,10,Matches
602,Lennart-Marten Czyborra\7ba1f1ef,de GER,DF,Atalanta,it Serie A,20,1999,0.2,13,0,1,8,5,0,12,0,0,,0,0,9,29,14,2,1,0,0,1,15,10,66.7,1,Matches
603,Marco D'Alessandro\060606ec,it ITA,MFDF,SPAL,it Serie A,28,1991,8.7,352,9,69,145,177,25,343,18,27,66.7,18,3,262,1996,1247,59,16,8,16,7,300,254,84.7,50,Matches
604,Danilo D'Ambrosio\44eb9093,it ITA,DF,Inter,it Serie A,30,1988,15.6,1039,68,349,546,203,26,943,12,20,60.0,12,0,676,2805,1621,69,14,2,11,7,775,714,92.1,43,Matches
605,Felice D'Amico\0c35d28d,it ITA,MF,Sampdoria,it Serie A,18,2000,0.0,10,0,2,3,5,1,8,0,0,,0,0,5,17,6,1,0,1,1,1,6,5,83.3,1,Matches
606,Lucas Da Cunha\007faf7a,fr FRA,MF,Rennes,fr Ligue 1,18,2001,0.8,29,0,3,13,15,3,28,1,2,50.0,1,0,21,115,56,2,1,0,1,0,27,19,70.4,3,Matches
607,Jacopo Da Riva\9591723b,it ITA,FW,Atalanta,it Serie A,18,2000,0.0,2,0,0,1,1,0,2,0,0,,0,0,2,7,4,0,0,0,0,0,2,2,100.0,0,Matches
608,Damien Da Silva\1ec7e1c5,fr FRA,DF,Rennes,fr Ligue 1,31,1988,24.9,1515,199,896,694,41,11,1467,10,11,90.9,10,0,917,5342,2600,57,8,0,3,7,955,941,98.5,10,Matches
609,Moanes Dabbur\eac044ad,il ISR,FW,Sevilla,es La Liga,27,1992,0.3,28,0,1,4,23,6,27,0,0,,0,0,15,44,21,0,0,0,2,1,25,20,80.0,6,Matches
610,Moanes Dabbur\eac044ad,il ISR,FW,Hoffenheim,de Bundesliga,27,1992,8.5,364,2,33,185,165,36,354,13,27,48.1,13,2,266,954,526,26,7,1,16,17,390,270,69.2,91,Matches
611,Bryan Dabo\c53083ad,bf BFA,MF,SPAL,it Serie A,27,1992,12.5,700,22,151,445,167,12,689,12,23,52.2,14,0,506,2924,1637,66,22,1,16,12,591,534,90.4,36,Matches
612,Colin Dagba\29c02c9f,fr FRA,DF,Paris S-G,fr Ligue 1,20,1998,7.4,467,19,134,203,166,16,413,9,13,69.2,9,0,332,1816,1016,48,17,3,4,10,351,323,92.0,23,Matches
613,Mahmoud Dahoud\db4ed67b,de GER,MF,Dortmund,de Bundesliga,23,1996,6.2,578,15,121,377,118,9,572,13,17,76.5,14,1,456,2087,966,32,12,0,9,11,522,471,90.2,22,Matches
614,Leon Dajaku\aeaf1bc1,de GER,DFFW,Bayern Munich,de Bundesliga,18,2001,0.1,7,1,2,3,2,0,6,0,0,,0,0,5,42,27,1,0,0,0,0,4,2,50.0,0,Matches
615,Felipe dal Belo\8cea6319,br BRA,DF,SPAL,it Serie A,35,1984,11.1,556,79,275,268,41,7,516,2,4,50.0,2,0,332,1596,816,25,5,0,2,0,364,355,97.5,8,Matches
616,Christian Dalle Mura\f32df091,it ITA,MF,Fiorentina,it Serie A,17,2002,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,Matches
617,Diogo Dalot\d9565625,pt POR,DFMF,Manchester Utd,eng Premier League,20,1999,0.7,78,4,12,31,35,4,64,0,0,,0,0,46,173,83,6,0,0,0,5,49,46,93.9,5,Matches
618,Charlie Daniels\9d107085,eng ENG,DF,Bournemouth,eng Premier League,32,1986,1.4,62,8,22,26,14,1,52,0,0,,0,0,37,169,67,5,0,0,1,0,30,29,96.7,1,Matches
619,Danilo\94b2001f,br BRA,DF,Juventus,it Serie A,28,1991,16.0,1372,62,361,745,344,18,1254,14,22,63.6,15,0,916,3671,2364,105,35,7,7,7,1037,984,94.9,33,Matches
620,Scott Dann\52105203,eng ENG,DF,Crystal Palace,eng Premier League,32,1987,14.1,683,120,430,269,25,21,655,5,6,83.3,5,0,346,1629,960,7,0,0,1,0,391,378,96.7,17,Matches
621,Kevin Danso\6e33125f,at AUT,DF,Southampton,eng Premier League,20,1998,3.1,206,12,65,103,48,2,173,3,6,50.0,3,0,115,532,238,12,5,0,8,1,123,109,88.6,3,Matches
622,Dante\fd2bc67d,br BRA,DF,Nice,fr Ligue 1,35,1983,21.0,1821,299,1094,830,38,20,1773,10,10,100.0,10,0,1292,7146,4241,70,1,0,5,8,1390,1374,98.8,18,Matches
623,Andrea Danzi\263b855a,it ITA,MF,Hellas Verona,it Serie A,20,1999,0.0,1,0,0,1,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,1,1,100.0,0,Matches
624,Sergi Darder\070a3904,es ESP,MFFW,Espanyol,es La Liga,25,1993,29.5,1369,28,188,844,422,41,1276,21,47,44.7,22,1,883,4779,2223,122,43,5,34,32,1119,920,82.2,139,Matches
625,Vladimír Darida\3eb0f2df,cz CZE,MF,Hertha BSC,de Bundesliga,28,1990,25.1,1468,36,289,792,499,51,1363,31,51,60.8,36,1,974,5505,2438,113,36,6,33,48,1156,938,81.1,126,Matches
626,Matteo Darmian\96e0490d,it ITA,DF,Parma,it Serie A,29,1989,29.8,1828,124,682,875,364,33,1540,14,30,46.7,14,0,1022,4477,2759,104,31,9,9,16,1101,1017,92.4,54,Matches
627,Alphonso Davies\d781d855,ca CAN,DF,Bayern Munich,de Bundesliga,18,2000,24.8,2213,70,573,1135,685,67,1948,90,145,62.1,98,12,1512,8141,4847,213,67,23,44,47,1449,1344,92.8,86,Matches
628,Ben Davies\44781702,wls WAL,DF,Tottenham,eng Premier League,26,1993,15.9,1139,58,385,576,228,23,969,8,15,53.3,8,0,589,2620,1522,71,20,4,5,9,667,642,96.3,30,Matches
629,Tom Davies\9228b07c,eng ENG,MF,Everton,eng Premier League,21,1998,22.5,1118,48,288,691,204,23,1097,21,34,61.8,24,0,688,3345,1700,76,19,1,22,30,770,689,89.5,52,Matches
630,Keinan Davis\9deaf2c8,eng ENG,FW,Aston Villa,eng Premier League,21,1998,6.1,225,5,17,102,123,34,220,9,15,60.0,9,1,168,929,454,26,10,6,19,19,311,179,57.6,87,Matches
631,Paweł Dawidowicz\16bb656a,pl POL,DFMF,Hellas Verona,it Serie A,24,1995,7.7,506,66,238,262,47,5,487,4,5,80.0,4,0,326,1782,1210,36,7,0,5,0,335,325,97.0,4,Matches
632,Craig Dawson\3e9e06cb,eng ENG,DF,Watford,eng Premier League,29,1990,26.2,1225,169,637,559,79,47,1197,2,2,100.0,2,0,633,2887,1361,29,4,0,9,6,695,657,94.5,36,Matches
633,Kevin De Bruyne\e46012d4,be BEL,MF,Manchester City,eng Premier League,28,1991,31.0,2577,30,221,1135,1400,164,2305,62,96,64.6,64,1,1815,8677,5658,331,99,42,43,44,2180,1949,89.4,245,Matches
