Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
807,Augusto Fernández\78c40e94,ar ARG,MFFW,Atlético Madrid,es La Liga,31,1986,5,1,107,1.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.02,0.03,0.05,0.02,0.05,Matches
808,Brian Fernández\857e2586,ar ARG,FW,Metz,fr Ligue 1,22,1994,7,0,128,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.18,0.08,0.27,0.18,0.27,Matches
809,Carlos Fernández\e08647d6,es ESP,FW,Sevilla,es La Liga,21,1996,2,2,137,1.5,1,0,1,0,0,0,0,0.66,0.00,0.66,0.66,0.66,0.7,0.7,0.1,0.8,0.44,0.08,0.53,0.44,0.53,Matches
810,Enzo Fernández\4cafb146,es ESP,MF,Alavés,es La Liga,22,1995,2,1,71,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
811,Federico Fernández\f25b010f,ar ARG,DF,Swansea City,eng Premier League,28,1989,30,30,2676,29.7,1,1,1,0,0,5,0,0.03,0.03,0.07,0.03,0.07,0.7,0.7,0.8,1.5,0.02,0.03,0.05,0.02,0.05,Matches
812,Raúl Fernández\6fb59070,es ESP,GK,Levante,es La Liga,29,1988,11,11,990,11.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
813,Fernandinho\101da2b5,br BRA,MF,Manchester City,eng Premier League,32,1985,34,33,2881,32.0,5,3,5,0,0,7,0,0.16,0.09,0.25,0.16,0.25,2.7,2.7,2.5,5.3,0.08,0.08,0.16,0.08,0.16,Matches
814,Alex Ferrari\d0dbca9f,it ITA,DF,Hellas Verona,it Serie A,23,1994,25,25,2136,23.7,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,0.7,0.7,0.4,1.1,0.03,0.02,0.05,0.03,0.05,Matches
815,Jordan Ferri\375622c5,fr FRA,MF,Lyon,fr Ligue 1,25,1992,24,4,640,7.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.1,1.5,0.06,0.15,0.21,0.06,0.21,Matches
816,Sam Field\bd8a7d05,eng ENG,MF,West Brom,eng Premier League,19,1998,10,7,537,6.0,1,0,1,0,0,3,0,0.17,0.00,0.17,0.17,0.17,0.4,0.4,0.2,0.6,0.07,0.03,0.10,0.07,0.10,Matches
817,Afonso Figueiredo\f51edbf3,pt POR,DFFW,Rennes,fr Ligue 1,24,1993,5,1,223,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
818,Gian Filippo Felicioli\ff219f73,it ITA,FWDF,Hellas Verona,it Serie A,19,1997,6,2,277,3.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.06,0.00,0.06,0.06,0.06,Matches
819,Alfreð Finnbogason\f9e7c4ac,is ISL,FW,Augsburg,de Bundesliga,28,1989,22,22,1814,20.2,12,3,9,3,3,2,0,0.60,0.15,0.74,0.45,0.60,10.6,8.4,2.8,11.2,0.53,0.14,0.67,0.41,0.56,Matches
820,Roberto Firmino\4c370d81,br BRA,FW,Liverpool,eng Premier League,25,1991,37,32,2763,30.7,15,7,14,1,1,1,0,0.49,0.23,0.72,0.46,0.68,12.1,11.4,5.3,16.7,0.40,0.17,0.57,0.37,0.54,Matches
821,Junior Firpo\24f59bb2,es ESP,DFMF,Betis,es La Liga,20,1996,14,14,1189,13.2,2,2,2,0,0,4,0,0.15,0.15,0.30,0.15,0.30,1.5,1.5,1.2,2.7,0.11,0.09,0.21,0.11,0.21,Matches
822,Viktor Fischer\b5920350,dk DEN,FWMF,Mainz 05,de Bundesliga,23,1994,10,3,336,3.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,1.0,0.11,0.16,0.27,0.11,0.27,Matches
823,Mathieu Flamini\148d4105,fr FRA,MF,Getafe,es La Liga,33,1984,8,6,480,5.3,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.01,0.03,0.02,0.03,Matches
824,Darren Fletcher\184e4970,sct SCO,MF,Stoke City,eng Premier League,33,1984,27,25,2219,24.7,1,1,1,0,0,0,0,0.04,0.04,0.08,0.04,0.08,0.3,0.3,1.2,1.4,0.01,0.05,0.06,0.01,0.06,Matches
825,Sergio Floccari\df301450,it ITA,FWMF,SPAL,it Serie A,35,1981,20,9,883,9.8,3,0,3,0,0,0,0,0.31,0.00,0.31,0.31,0.31,3.6,3.6,0.4,4.0,0.37,0.04,0.40,0.37,0.40,Matches
826,Alessandro Florenzi\e288d4b3,it ITA,DF,Roma,it Serie A,26,1991,32,26,2387,26.5,1,3,1,0,1,2,0,0.04,0.11,0.15,0.04,0.15,4.0,3.2,4.5,7.7,0.15,0.17,0.32,0.12,0.29,Matches
827,Phil Foden\ed1e53f3,eng ENG,MFFW,Manchester City,eng Premier League,17,2000,5,0,49,0.5,0,1,0,0,0,0,0,0.00,1.84,1.84,0.00,1.84,0.0,0.0,0.3,0.3,0.00,0.64,0.64,0.00,0.64,Matches
828,Guessouma Fofana\9dafff2a,mr MTN,MF,Amiens,fr Ligue 1,24,1992,16,7,745,8.3,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.0,0.9,0.11,0.00,0.11,0.11,0.11,Matches
829,Seko Fofana\5313ed43,ci CIV,MF,Udinese,it Serie A,22,1995,27,22,1868,20.8,3,0,2,1,1,4,1,0.14,0.00,0.14,0.10,0.10,2.6,1.8,1.2,3.0,0.12,0.06,0.18,0.09,0.14,Matches
830,Andreu Fontàs\0f138d5a,es ESP,DF,Celta Vigo,es La Liga,27,1989,12,9,885,9.8,0,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
831,José Fonte\90f87966,pt POR,DF,West Ham,eng Premier League,33,1983,8,8,688,7.6,0,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,0.6,0.6,0.6,1.3,0.08,0.08,0.17,0.08,0.17,Matches
832,Pablo Fornals\82927de4,es ESP,MFFW,Villarreal,es La Liga,21,1996,35,30,2620,29.1,3,12,3,0,0,4,0,0.10,0.41,0.52,0.10,0.52,3.6,3.6,7.5,11.2,0.12,0.26,0.38,0.12,0.38,Matches
833,Emil Forsberg\9a2e0ccc,se SWE,MFFW,RB Leipzig,de Bundesliga,25,1991,21,15,1370,15.2,2,2,1,1,1,0,1,0.13,0.13,0.26,0.07,0.20,3.8,3.0,3.2,6.2,0.25,0.21,0.46,0.20,0.41,Matches
834,Fraser Forster\c3e39f12,eng ENG,GK,Southampton,eng Premier League,29,1988,20,20,1800,20.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
835,Steven Fortes\574aa9ec,cv CPV,DF,Toulouse,fr Ligue 1,25,1992,2,1,155,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
836,Marco Fossati\39bec070,it ITA,MF,Hellas Verona,it Serie A,24,1992,17,11,1101,12.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.03,0.03,0.05,0.03,0.05,Matches
837,Iver Fossum\ce218223,no NOR,MF,Hannover 96,de Bundesliga,21,1996,19,13,1306,14.5,1,1,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,1.1,1.1,2.1,3.2,0.07,0.15,0.22,0.07,0.22,Matches
838,Ben Foster\d0b3ceb9,eng ENG,GK,West Brom,eng Premier League,34,1983,37,37,3330,37.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
839,Timothy Fosu-Mensah\a9142dc3,nl NED,DF,Crystal Palace,eng Premier League,19,1998,21,17,1596,17.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.7,1.0,0.02,0.04,0.06,0.02,0.06,Matches
840,Dimitri Foulquier\45e17712,fr FRA,DF,Strasbourg,fr Ligue 1,24,1993,16,13,1241,13.8,0,2,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,0.0,0.0,1.0,1.0,0.00,0.07,0.07,0.00,0.07,Matches
841,Lilian Fournier\5aca2a18,fr FRA,MF,Metz,fr Ligue 1,19,1998,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
842,Raphael Framberger\626fab5f,de GER,DF,Augsburg,de Bundesliga,21,1995,9,7,696,7.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,1.4,1.4,0.00,0.18,0.18,0.00,0.18,Matches
843,Simon Francis\1e0b6a73,eng ENG,DF,Bournemouth,eng Premier League,32,1985,32,31,2705,30.1,0,1,0,0,0,9,2,0.00,0.03,0.03,0.00,0.03,0.4,0.4,2.3,2.7,0.01,0.08,0.09,0.01,0.09,Matches
844,Mike Frantz\482b70ad,de GER,MF,Freiburg,de Bundesliga,30,1986,15,12,1041,11.6,0,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,0.9,0.9,0.9,1.8,0.08,0.08,0.16,0.08,0.16,Matches
845,Ryan Fraser\d56543a0,sct SCO,MFDF,Bournemouth,eng Premier League,23,1994,26,23,2004,22.3,5,3,5,0,0,0,0,0.22,0.13,0.36,0.22,0.36,2.1,2.1,3.8,5.9,0.09,0.17,0.26,0.09,0.26,Matches
846,Fabian Frei\9fb640a8,ch SUI,MF,Mainz 05,de Bundesliga,28,1989,11,10,802,8.9,1,0,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,0.5,0.5,0.4,1.0,0.06,0.05,0.11,0.06,0.11,Matches
847,Remo Freuler\98d2c2c4,ch SUI,MF,Atalanta,it Serie A,25,1992,35,33,3006,33.4,5,2,5,0,0,4,1,0.15,0.06,0.21,0.15,0.21,5.9,5.9,2.5,8.5,0.18,0.08,0.25,0.18,0.25,Matches
848,Marco Friedl\f86ad3f5,at AUT,DF,Bayern Munich,de Bundesliga,19,1998,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.18,0.18,0.00,0.18,Matches
849,Marco Friedl\f86ad3f5,at AUT,DF,Werder Bremen,de Bundesliga,19,1998,9,6,600,6.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.7,0.8,0.02,0.10,0.13,0.02,0.13,Matches
850,Christian Fuchs\a67a09fb,at AUT,DF,Leicester City,eng Premier League,31,1986,25,21,1921,21.3,0,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,0.4,0.4,0.6,1.0,0.02,0.03,0.05,0.02,0.05,Matches
851,Javi Fuego\2e8fc160,es ESP,MF,Villarreal,es La Liga,33,1984,11,6,537,6.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
852,Javi Fuego\2e8fc160,es ESP,MF,Espanyol,es La Liga,33,1984,17,17,1341,14.9,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.3,0.02,0.00,0.02,0.02,0.02,Matches
853,Chris Führich\0cf778df,de GER,MFFW,Köln,de Bundesliga,19,1998,2,1,95,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.03,0.06,0.09,0.03,0.09,Matches
854,Angelo Fulgini\4b96c347,fr FRA,MFFW,Angers,fr Ligue 1,20,1996,29,16,1528,17.0,3,4,3,0,0,4,0,0.18,0.24,0.41,0.18,0.41,2.6,2.6,3.4,6.0,0.15,0.20,0.35,0.15,0.35,Matches
855,Niclas Füllkrug\4f16405e,de GER,FW,Hannover 96,de Bundesliga,24,1993,34,26,2387,26.5,14,3,11,3,4,2,0,0.53,0.11,0.64,0.41,0.53,12.6,9.5,3.8,13.2,0.48,0.14,0.62,0.36,0.50,Matches
856,Jay Fulton\434ad289,sct SCO,MF,Swansea City,eng Premier League,23,1994,2,0,19,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
857,Ramiro Funes Mori\89cbc961,ar ARG,DF,Everton,eng Premier League,26,1991,4,1,121,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.03,0.03,Matches
858,Manolo Gabbiadini\8f866fe8,it ITA,FWMF,Southampton,eng Premier League,25,1991,28,11,1081,12.0,5,0,4,1,1,2,0,0.42,0.00,0.42,0.33,0.33,2.5,1.7,0.6,2.3,0.21,0.05,0.26,0.15,0.19,Matches
859,Gabi\65d750b5,es ESP,MF,Atlético Madrid,es La Liga,34,1983,34,25,2349,26.1,0,1,0,0,0,8,0,0.00,0.04,0.04,0.00,0.04,0.4,0.4,2.1,2.5,0.02,0.08,0.10,0.02,0.10,Matches
860,Gabriel\0d10333c,br BRA,MF,Leganés,es La Liga,23,1993,29,28,2377,26.4,5,2,4,1,1,6,1,0.19,0.08,0.27,0.15,0.23,5.1,4.3,2.2,6.5,0.19,0.08,0.27,0.16,0.25,Matches
861,Mijat Gaćinović\16daec92,rs SRB,MF,Eint Frankfurt,de Bundesliga,22,1995,29,22,1815,20.2,1,3,1,0,0,4,0,0.05,0.15,0.20,0.05,0.20,4.0,4.0,2.8,6.8,0.20,0.14,0.34,0.20,0.34,Matches
862,Roberto Gagliardini\ce30bfc8,it ITA,MF,Inter,it Serie A,23,1994,30,23,1988,22.1,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,1.6,1.6,0.8,2.4,0.07,0.04,0.11,0.07,0.11,Matches
863,Nicolás Gaitán\7ebfac0f,ar ARG,MFFW,Atlético Madrid,es La Liga,29,1988,6,1,219,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.12,0.17,0.29,0.12,0.29,Matches
864,Milan Gajić\9f6325f9,rs SRB,DF,Bordeaux,fr Ligue 1,21,1996,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.01,0.00,0.01,Matches
865,Serge Gakpé\cf4053e2,tg TOG,FWMF,Amiens,fr Ligue 1,30,1987,29,23,1853,20.6,3,1,3,0,0,1,0,0.15,0.05,0.19,0.15,0.19,3.4,3.4,0.8,4.3,0.17,0.04,0.21,0.17,0.21,Matches
866,Andrey Galabinov\0a1efd3c,bg BUL,FW,Genoa,it Serie A,28,1988,20,12,1129,12.5,3,1,2,1,1,2,0,0.24,0.08,0.32,0.16,0.24,4.1,3.3,1.1,4.4,0.32,0.08,0.41,0.26,0.35,Matches
867,Álex Gálvez\960fb42d,es ESP,DF,Las Palmas,es La Liga,28,1989,18,18,1619,18.0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.7,0.03,0.01,0.04,0.03,0.04,Matches
868,Álex Gálvez\960fb42d,es ESP,DF,Eibar,es La Liga,28,1989,4,4,360,4.0,1,0,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,0.2,0.2,0.0,0.2,0.04,0.00,0.05,0.04,0.05,Matches
869,Bruno Gama\6cffc9df,pt POR,FWMF,La Coruña,es La Liga,29,1987,6,1,115,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.02,0.24,0.26,0.02,0.26,Matches
870,Alessandro Gamberini\8ec95452,it ITA,DF,Chievo,it Serie A,35,1981,23,20,1815,20.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.03,0.00,0.03,0.03,0.03,Matches
871,Kévin Gameiro\42276181,fr FRA,FW,Atlético Madrid,es La Liga,30,1987,25,11,1125,12.5,7,2,5,2,2,0,0,0.56,0.16,0.72,0.40,0.56,5.6,4.0,1.2,5.2,0.44,0.09,0.54,0.32,0.42,Matches
872,Jesús Gámez\bd1d1cbb,es ESP,DF,Newcastle Utd,eng Premier League,32,1985,2,1,98,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.02,0.11,0.13,0.02,0.13,Matches
873,Idrissa Gana Gueye\72c812f3,sn SEN,MF,Everton,eng Premier League,27,1989,33,32,2751,30.6,2,1,2,0,0,7,2,0.07,0.03,0.10,0.07,0.10,1.6,1.6,0.9,2.5,0.05,0.03,0.08,0.05,0.08,Matches
874,Ignatius Ganago\23c63b7f,cm CMR,FWMF,Nice,fr Ligue 1,18,1999,6,0,69,0.8,1,0,1,0,0,1,0,1.30,0.00,1.30,1.30,1.30,1.3,1.3,0.0,1.3,1.73,0.02,1.75,1.73,1.75,Matches
875,Najib Gandi\56b52c4e,fr FRA,MFFW,Nantes,fr Ligue 1,23,1994,5,0,96,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.11,0.00,0.11,0.11,0.11,Matches
876,Ganso\23593121,br BRA,MF,Sevilla,es La Liga,27,1989,8,7,519,5.8,2,0,2,0,0,0,0,0.35,0.00,0.35,0.35,0.35,1.1,1.1,0.7,1.8,0.19,0.12,0.31,0.19,0.31,Matches
877,Ezequiel Garay\ac3fb1be,ar ARG,DF,Valencia,es La Liga,30,1986,24,23,2028,22.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.6,0.8,0.01,0.03,0.04,0.01,0.04,Matches
878,Aleix García\a10361d2,es ESP,MF,Girona,es La Liga,20,1997,20,7,852,9.5,1,0,1,0,0,3,0,0.11,0.00,0.11,0.11,0.11,0.4,0.4,1.1,1.5,0.04,0.12,0.16,0.04,0.16,Matches
879,Borja García\e7f4603c,es ESP,MFFW,Girona,es La Liga,26,1990,37,34,2798,31.1,2,5,2,0,0,2,0,0.06,0.16,0.23,0.06,0.23,2.3,2.3,4.0,6.2,0.07,0.13,0.20,0.07,0.20,Matches
880,Dani García\240d3a0b,es ESP,MF,Eibar,es La Liga,27,1990,32,32,2775,30.8,0,1,0,0,0,14,0,0.00,0.03,0.03,0.00,0.03,0.5,0.5,1.3,1.8,0.02,0.04,0.06,0.02,0.06,Matches
881,David García\1250086e,es ESP,DF,Las Palmas,es La Liga,35,1982,11,9,860,9.6,1,0,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,0.3,0.3,0.3,0.6,0.03,0.03,0.06,0.03,0.06,Matches
882,Javi García\167c1bb0,es ESP,MFDF,Betis,es La Liga,30,1987,32,27,2410,26.8,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,1.2,1.2,0.3,1.5,0.04,0.01,0.06,0.04,0.06,Matches
883,Manu García\05a4465d,es ESP,MF,Alavés,es La Liga,31,1986,30,27,2439,27.1,3,0,3,0,2,9,0,0.11,0.00,0.11,0.11,0.11,3.1,1.6,1.4,3.0,0.11,0.05,0.17,0.06,0.11,Matches
884,Raúl García\1a317a1b,es ESP,DF,Leganés,es La Liga,28,1989,19,15,1392,15.5,0,2,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,0.4,0.4,1.5,1.8,0.02,0.09,0.12,0.02,0.12,Matches
885,Raúl García\b418dbd4,es ESP,MFFW,Athletic Club,es La Liga,31,1986,34,30,2627,29.2,10,1,7,3,3,10,0,0.34,0.03,0.38,0.24,0.27,9.1,6.8,3.8,10.6,0.31,0.13,0.44,0.23,0.36,Matches
886,Samu García\5f7db81a,es ESP,MFFW,Málaga,es La Liga,27,1990,7,2,177,2.0,0,1,0,0,0,1,1,0.00,0.51,0.51,0.00,0.51,0.0,0.0,0.2,0.3,0.03,0.13,0.15,0.03,0.15,Matches
887,Samu García\5f7db81a,es ESP,MFFW,Levante,es La Liga,27,1990,11,2,191,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.07,0.07,0.00,0.07,Matches
888,Sergio García\2bee98fd,es ESP,FWMF,Espanyol,es La Liga,34,1983,33,14,1641,18.2,2,6,2,0,0,4,0,0.11,0.33,0.44,0.11,0.44,4.4,4.4,2.8,7.3,0.24,0.16,0.40,0.24,0.40,Matches
889,Ulisses Garcia\c952f633,ch SUI,DF,Werder Bremen,de Bundesliga,21,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
890,Luca Garritano\1ceeae3e,it ITA,MFFW,Chievo,it Serie A,23,1994,11,0,189,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.06,0.02,0.08,0.06,0.08,Matches
891,Bruno Gaspar\55ae91f0,ao ANG,DF,Fiorentina,it Serie A,24,1993,15,6,781,8.7,0,2,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,0.0,0.0,1.1,1.1,0.00,0.12,0.13,0.00,0.13,Matches
892,Mario Gaspar\fb5d47b3,es ESP,DF,Villarreal,es La Liga,26,1990,32,31,2806,31.2,2,3,2,0,0,6,0,0.06,0.10,0.16,0.06,0.16,1.0,1.0,2.0,3.0,0.03,0.06,0.10,0.03,0.10,Matches
893,Gianluca Gaudino\0d72fbca,de GER,MF,Chievo,it Serie A,20,1996,2,0,18,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.10,0.13,0.22,0.10,0.22,Matches
894,Dwight Gayle\e58a03c6,eng ENG,FW,Newcastle Utd,eng Premier League,26,1990,35,23,1958,21.8,6,3,6,0,0,3,0,0.28,0.14,0.41,0.28,0.41,9.5,9.5,2.8,12.3,0.44,0.13,0.57,0.44,0.57,Matches
895,Paulo Gazzaniga\63d17038,ar ARG,GK,Tottenham,eng Premier League,25,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
896,Marcello Gazzola\93390969,it ITA,DF,Sassuolo,it Serie A,32,1985,9,9,739,8.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.4,0.00,0.04,0.04,0.00,0.04,Matches
897,Jean-Philippe Gbamin\6bd603db,ci CIV,MFDF,Mainz 05,de Bundesliga,21,1995,30,29,2591,28.8,1,3,1,0,0,4,0,0.03,0.10,0.14,0.03,0.14,1.0,1.0,1.6,2.6,0.04,0.06,0.09,0.04,0.09,Matches
898,David de Gea\7ba6d84e,es ESP,GK,Manchester Utd,eng Premier League,26,1990,37,37,3330,37.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
899,Theodor Gebre Selassie\3f65898c,cz CZE,DFMF,Werder Bremen,de Bundesliga,30,1986,32,31,2828,31.4,3,0,3,0,0,4,0,0.10,0.00,0.10,0.10,0.10,2.5,2.5,1.4,3.9,0.08,0.04,0.13,0.08,0.13,Matches
900,Dennis Geiger\37f606f0,de GER,MF,Hoffenheim,de Bundesliga,19,1998,21,20,1588,17.6,2,1,2,0,0,9,0,0.11,0.06,0.17,0.11,0.17,1.4,1.4,1.4,2.8,0.08,0.08,0.16,0.08,0.16,Matches
901,Johannes Geis\294450ba,de GER,DFMF,Sevilla,es La Liga,23,1993,14,7,676,7.5,0,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,0.2,0.2,0.4,0.6,0.02,0.05,0.08,0.02,0.08,Matches
902,Jérémy Gélin\4c700f46,fr FRA,DFMF,Rennes,fr Ligue 1,20,1997,28,25,2315,25.7,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,0.2,0.2,1.1,1.3,0.01,0.04,0.05,0.01,0.05,Matches
903,Romain Genevois\1040e783,ht HAI,DF,Caen,fr Ligue 1,29,1987,24,22,1809,20.1,0,1,0,0,0,4,1,0.00,0.05,0.05,0.00,0.05,0.7,0.7,0.3,1.0,0.03,0.02,0.05,0.03,0.05,Matches
904,Santiago Gentiletti\4ac07e1b,ar ARG,DF,Genoa,it Serie A,32,1985,4,3,291,3.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
905,Christian Gentner\a4f94a0d,de GER,MF,Stuttgart,de Bundesliga,31,1985,27,27,2412,26.8,2,2,2,0,0,3,0,0.07,0.07,0.15,0.07,0.15,1.8,1.8,2.2,3.9,0.07,0.08,0.15,0.07,0.15,Matches
906,Yannick Gerhardt\62ab9184,de GER,DFMF,Wolfsburg,de Bundesliga,23,1994,17,12,1228,13.6,1,1,1,0,0,1,0,0.07,0.07,0.15,0.07,0.15,0.9,0.9,0.6,1.5,0.07,0.05,0.11,0.07,0.11,Matches
907,Valère Germain\ea0ff634,fr FRA,FW,Marseille,fr Ligue 1,27,1990,35,24,2165,24.1,9,3,9,0,1,2,0,0.37,0.12,0.50,0.37,0.50,10.2,9.4,3.9,13.3,0.42,0.16,0.58,0.39,0.55,Matches
908,Gerson\8827bf46,br BRA,MFFW,Roma,it Serie A,20,1997,24,8,909,10.1,2,1,2,0,0,1,0,0.20,0.10,0.30,0.20,0.30,1.8,1.8,0.8,2.6,0.18,0.08,0.26,0.18,0.26,Matches
909,Willem Geubbels\9836e892,fr FRA,FW,Lyon,fr Ligue 1,15,2001,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
910,Yassine El Ghanassy\0049d544,be BEL,FWMF,Nantes,fr Ligue 1,27,1990,20,5,646,7.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,1.7,2.8,0.15,0.24,0.39,0.15,0.39,Matches
911,Anwar El Ghazi\ffa90327,nl NED,FWMF,Lille,fr Ligue 1,22,1995,27,19,1648,18.3,4,4,4,0,0,2,0,0.22,0.22,0.44,0.22,0.44,4.0,4.0,2.6,6.6,0.22,0.14,0.36,0.22,0.36,Matches
912,Rachid Ghezzal\dc3a9a0d,dz ALG,FWMF,Monaco,fr Ligue 1,25,1992,26,7,987,11.0,2,2,2,0,0,3,1,0.18,0.18,0.36,0.18,0.36,1.9,1.9,2.3,4.2,0.17,0.20,0.38,0.17,0.38,Matches
913,Faouzi Ghoulam\c5adc293,dz ALG,DF,Napoli,it Serie A,26,1991,11,11,985,10.9,2,2,2,0,0,1,0,0.18,0.18,0.37,0.18,0.37,0.4,0.4,2.8,3.2,0.04,0.26,0.29,0.04,0.29,Matches
