Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
874,Álex Fernández\aa677a35,es ESP,MF,Cádiz,es La Liga,27,1992,21.6,667,898,74.3,13364,3973,247,295,83.7,283,333,85.0,122,233,52.4,1,1.8,-0.8,24,70,14,6,60,Matches
875,Álvaro Fernández\f127d782,es ESP,GK,Huesca,es La Liga,22,1998,22.0,613,818,74.9,18382,10050,83,84,98.8,276,280,98.6,241,441,54.6,0,0.1,-0.1,1,10,0,0,0,Matches
876,Andrés Fernández\307fcd26,es ESP,GK,Huesca,es La Liga,33,1986,16.0,386,566,68.2,10986,6751,70,70,100.0,183,184,99.5,127,305,41.6,0,0.0,0.0,0,2,0,0,0,Matches
877,Augusto Fernández\78c40e94,ar ARG,MF,Cádiz,es La Liga,34,1986,4.1,92,114,80.7,1843,391,30,36,83.3,42,47,89.4,17,26,65.4,0,0.0,0.0,0,3,1,0,8,Matches
878,Carlos Fernández\e08647d6,es ESP,FW,Sevilla,es La Liga,24,1996,1.6,29,39,74.4,374,82,17,20,85.0,10,14,71.4,0,2,0.0,0,0.1,-0.1,1,2,0,0,2,Matches
879,Carlos Fernández\e08647d6,es ESP,FWMF,Real Sociedad,es La Liga,24,1996,4.3,78,119,65.5,1132,337,46,63,73.0,24,35,68.6,5,10,50.0,2,0.6,+1.4,5,4,3,0,12,Matches
880,Federico Fernández\f25b010f,ar ARG,DF,Newcastle Utd,eng Premier League,31,1989,23.1,671,837,80.2,14632,4358,191,221,86.4,344,387,88.9,131,209,62.7,0,0.3,-0.3,5,19,3,2,19,Matches
881,Joaquín Fernández\b86a64b2,es ESP,DF,Valladolid,es La Liga,24,1996,23.0,622,763,81.5,14262,4337,153,170,90.0,319,359,88.9,143,219,65.3,0,0.3,-0.3,2,32,2,0,29,Matches
882,Fernandinho\101da2b5,br BRA,MF,Manchester City,eng Premier League,35,1985,13.2,878,1001,87.7,16840,4565,372,407,91.4,384,423,90.8,117,159,73.6,2,0.9,+1.1,12,135,17,2,96,Matches
883,Fernando\41f32541,br BRA,MF,Sevilla,es La Liga,33,1987,28.3,1391,1537,90.5,27707,6641,487,524,92.9,697,744,93.7,194,243,79.8,4,3.4,+0.6,19,96,10,0,92,Matches
884,Alex Ferrari\d0dbca9f,it ITA,DF,Sampdoria,it Serie A,26,1994,9.8,413,485,85.2,8417,2740,132,145,91.0,199,222,89.6,71,98,72.4,1,0.4,+0.6,3,18,1,0,22,Matches
885,David Ferreiro\8970907e,es ESP,MFFW,Huesca,es La Liga,32,1988,28.1,720,1096,65.7,14629,4667,284,347,81.8,282,384,73.4,141,312,45.2,4,5.5,-1.5,71,58,44,19,85,Matches
886,Salvador Ferrer\eb76987d,es ESP,DF,Spezia,it Serie A,22,1998,13.2,684,903,75.7,14155,4904,249,291,85.6,303,373,81.2,123,200,61.5,1,1.1,-0.1,13,35,17,15,63,Matches
887,Facundo Ferreyra\b39a793e,ar ARG,FW,Celta Vigo,es La Liga,29,1991,3.3,36,55,65.5,536,80,20,28,71.4,10,17,58.8,3,3,100.0,0,0.0,0.0,0,1,0,0,2,Matches
888,Jordan Ferri\375622c5,fr FRA,MF,Montpellier,fr Ligue 1,28,1992,28.6,1402,1634,85.8,30485,7510,450,493,91.3,630,703,89.6,303,386,78.5,3,1.5,+1.5,19,151,16,4,152,Matches
889,Marco Festa\c195ae4a,it ITA,GK,Crotone,it Serie A,28,1992,1.0,31,38,81.6,950,600,10,10,100.0,8,8,100.0,13,20,65.0,0,0.0,0.0,0,0,0,0,0,Matches
890,Fidel\eb82b6f1,es ESP,MFDF,Elche,es La Liga,30,1989,26.6,911,1236,73.7,16555,5446,438,506,86.6,322,411,78.3,128,258,49.6,3,5.1,-2.1,48,65,23,11,81,Matches
891,Sam Field\bd8a7d05,eng ENG,MF,West Brom,eng Premier League,22,1998,0.7,15,23,65.2,223,41,10,14,71.4,4,5,80.0,1,3,33.3,0,0.0,0.0,0,1,0,0,2,Matches
892,Alfreð Finnbogason\f9e7c4ac,is ISL,FW,Augsburg,de Bundesliga,31,1989,6.0,111,176,63.1,2022,438,48,71,67.6,41,66,62.1,17,22,77.3,1,1.4,-0.4,10,13,5,2,16,Matches
893,Roberto Firmino\4c370d81,br BRA,FW,Liverpool,eng Premier League,28,1991,31.5,1043,1308,79.7,15705,3943,592,692,85.5,347,431,80.5,64,91,70.3,7,6.4,+0.6,46,85,43,0,134,Matches
894,Junior Firpo\24f59bb2,es ESP,DF,Barcelona,es La Liga,23,1996,3.2,210,236,89.0,3010,858,118,128,92.2,81,89,91.0,5,9,55.6,1,0.7,+0.3,5,9,2,0,14,Matches
895,John Fleck\b63e789d,sct SCO,MF,Sheffield Utd,eng Premier League,28,1991,28.6,946,1213,78.0,15645,4958,495,544,91.0,315,384,82.0,104,226,46.0,2,2.7,-0.7,34,113,25,4,103,Matches
896,Mark Flekken\a92ab7be,nl NED,GK,Freiburg,de Bundesliga,27,1993,3.0,92,125,73.6,3419,2383,8,8,100.0,38,38,100.0,46,79,58.2,0,0.0,0.0,0,4,0,0,0,Matches
897,Florian Flick\9642c929,de GER,MF,Schalke 04,de Bundesliga,20,2000,4.0,91,110,82.7,1897,500,38,41,92.7,35,43,81.4,18,23,78.3,0,0.0,0.0,0,10,3,0,10,Matches
898,Alexis Flips\caef7840,fr FRA,MF,Reims,fr Ligue 1,20,2000,0.5,8,15,53.3,243,65,1,2,50.0,4,4,100.0,3,9,33.3,0,0.0,0.0,0,1,0,0,0,Matches
899,Alessandro Florenzi\e288d4b3,it ITA,DF,Paris S-G,fr Ligue 1,29,1991,17.1,830,1003,82.8,14376,3828,427,461,92.6,299,358,83.5,89,156,57.1,1,2.0,-1.0,19,39,24,17,60,Matches
900,Kingsley Fobi\954c26c9,gh GHA,DF,Granada,es La Liga,21,1998,0.5,8,12,66.7,127,68,4,6,66.7,4,6,66.7,0,0,,0,0.0,0.0,0,0,1,0,1,Matches
901,Phil Foden\ed1e53f3,eng ENG,FWMF,Manchester City,eng Premier League,20,2000,18.0,687,838,82.0,10452,2218,402,443,90.7,224,267,83.9,42,87,48.3,5,4.1,+0.9,34,40,24,2,60,Matches
902,Mamadou Fofana\4c4ffacc,ml MLI,MFDF,Metz,fr Ligue 1,22,1998,11.9,377,449,84.0,7619,2177,134,151,88.7,181,204,88.7,57,87,65.5,0,0.1,-0.1,2,9,0,0,14,Matches
903,Seko Fofana\5313ed43,ci CIV,MF,Lens,fr Ligue 1,25,1995,25.7,1072,1250,85.8,18183,3248,539,610,88.4,425,480,88.5,92,121,76.0,3,2.3,+0.7,26,69,18,3,87,Matches
904,Wesley Fofana\132a82f1,fr FRA,DF,Leicester City,eng Premier League,19,2000,25.1,1474,1672,88.2,31056,8308,456,498,91.6,755,816,92.5,252,333,75.7,0,0.3,-0.3,6,112,1,0,78,Matches
905,Wesley Fofana\132a82f1,fr FRA,DF,Saint-Étienne,fr Ligue 1,19,2000,3.5,148,184,80.4,3041,1077,47,54,87.0,80,85,94.1,20,40,50.0,0,0.0,0.0,1,7,0,0,11,Matches
906,Youssouf Fofana\822d51d7,fr FRA,MF,Monaco,fr Ligue 1,21,1999,31.9,1449,1710,84.7,29217,6577,530,590,89.8,666,746,89.3,229,326,70.2,3,2.3,+0.7,29,155,30,3,162,Matches
907,Thomas Foket\90eb507d,be BEL,DF,Reims,fr Ligue 1,25,1994,36.9,1537,1929,79.7,29239,9775,618,693,89.2,724,864,83.8,184,309,59.5,3,1.7,+1.3,27,70,27,15,107,Matches
908,Ramón Folch\dc56efc9,es ESP,MF,Elche,es La Liga,30,1989,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
909,Lamine Fomba\2145368f,fr FRA,MF,Nîmes,fr Ligue 1,22,1998,24.2,594,721,82.4,9698,2158,315,361,87.3,201,238,84.5,57,84,67.9,1,0.9,+0.1,16,38,11,0,43,Matches
910,Thomas Fontaine\9f90c06b,mg MAD,DF,Lorient,fr Ligue 1,29,1991,3.6,89,100,89.0,1894,859,25,28,89.3,45,47,95.7,16,21,76.2,0,0.0,0.0,0,4,0,0,4,Matches
911,José Fontán\1827a42d,es ESP,DF,Celta Vigo,es La Liga,20,2000,7.2,278,340,81.8,5415,1782,95,102,93.1,151,171,88.3,28,56,50.0,0,0.0,0.0,0,23,2,0,29,Matches
912,José Fonte\90f87966,pt POR,DF,Lille,fr Ligue 1,36,1983,35.4,2117,2336,90.6,46097,13301,616,665,92.6,1068,1128,94.7,419,514,81.5,0,0.4,-0.4,10,126,8,3,127,Matches
913,Fernando Forestieri\d60c26fc,it ITA,FWMF,Udinese,it Serie A,30,1990,6.1,156,201,77.6,2272,520,91,105,86.7,49,62,79.0,8,14,57.1,1,1.4,-0.4,9,10,10,4,16,Matches
914,Pablo Fornals\82927de4,es ESP,FWMF,West Ham,eng Premier League,24,1996,28.6,852,1102,77.3,14075,4100,455,523,87.0,302,387,78.0,78,134,58.2,4,2.5,+1.5,30,72,32,5,108,Matches
915,Emil Forsberg\9a2e0ccc,se SWE,FWMF,RB Leipzig,de Bundesliga,28,1991,17.1,467,603,77.4,7262,1730,267,313,85.3,140,168,83.3,42,79,53.2,4,5.3,-1.3,33,37,25,1,50,Matches
916,Fraser Forster\c3e39f12,eng ENG,GK,Southampton,eng Premier League,32,1988,8.0,154,274,56.2,4532,2980,38,38,100.0,55,59,93.2,55,169,32.5,0,0.0,0.0,0,1,0,0,0,Matches
917,Philipp Förster\76fa965f,de GER,FWMF,Stuttgart,de Bundesliga,25,1995,16.8,564,713,79.1,9086,2840,294,349,84.2,207,248,83.5,46,71,64.8,1,2.6,-1.6,26,47,31,2,92,Matches
918,Steven Fortes\574aa9ec,cv CPV,DF,Lens,fr Ligue 1,28,1992,15.9,815,924,88.2,18676,5239,193,212,91.0,436,475,91.8,183,227,80.6,0,0.2,-0.2,2,43,0,0,55,Matches
919,Yassin Fortune\ddcc9e22,fr FRA,FW,Angers,fr Ligue 1,21,1999,0.2,3,4,75.0,39,2,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Matches
920,Timothy Fosu-Mensah\a9142dc3,nl NED,DF,Manchester Utd,eng Premier League,22,1998,0.9,65,75,86.7,1070,258,30,34,88.2,32,34,94.1,3,6,50.0,0,0.3,-0.3,2,4,1,1,1,Matches
921,Timothy Fosu-Mensah\a9142dc3,nl NED,DF,Leverkusen,de Bundesliga,22,1998,4.5,304,352,86.4,5677,2013,130,135,96.3,137,152,90.1,35,58,60.3,0,0.1,-0.1,3,30,6,2,29,Matches
922,Daam Foulon\658d44be,be BEL,DF,Benevento,it Serie A,21,1999,11.3,338,458,73.8,6283,2527,127,151,84.1,173,215,80.5,36,73,49.3,1,0.3,+0.7,6,23,6,3,31,Matches
923,Dimitri Foulquier\45e17712,fr FRA,DF,Granada,es La Liga,27,1993,29.6,833,1093,76.2,14785,6826,384,435,88.3,348,432,80.6,88,174,50.6,4,1.8,+2.2,10,52,12,5,80,Matches
924,Juan Foyth\6c7762c3,ar ARG,DFMF,Villarreal,es La Liga,22,1998,13.0,650,734,88.6,12360,3842,269,295,91.2,291,315,92.4,86,106,81.1,0,0.2,-0.2,3,47,11,1,56,Matches
925,Gianluca Frabotta\d80b1835,it ITA,DF,Juventus,it Serie A,21,1999,7.7,403,484,83.3,6975,2232,168,186,90.3,199,226,88.1,29,52,55.8,1,1.2,-0.2,5,18,5,3,36,Matches
926,Raphael Framberger\626fab5f,de GER,DF,Augsburg,de Bundesliga,24,1995,17.1,488,738,66.1,8331,4384,244,305,80.0,198,280,70.7,39,116,33.6,1,2.0,-1.0,11,27,13,8,53,Matches
927,Tyrese Francois\6722d4f0,au AUS,DF,Fulham,eng Premier League,20,2000,0.2,14,15,93.3,211,88,8,9,88.9,6,6,100.0,0,0,,0,0.0,0.0,0,0,0,0,3,Matches
928,Ryan Fraser\d56543a0,sct SCO,FWMF,Newcastle Utd,eng Premier League,26,1994,10.3,243,369,65.9,4220,1330,119,138,86.2,85,119,71.4,31,88,35.2,2,2.1,-0.1,25,7,10,9,17,Matches
929,Fred\b853e0ad,br BRA,MF,Manchester Utd,eng Premier League,27,1993,26.6,1555,1763,88.2,30912,7561,570,625,91.2,708,765,92.5,250,306,81.7,0,2.5,-2.5,24,174,18,0,149,Matches
930,Ryan Fredericks\c067631c,eng ENG,DFFW,West Ham,eng Premier League,27,1992,6.3,203,279,72.8,2971,1082,120,140,85.7,68,97,70.1,8,25,32.0,1,1.2,-0.2,13,9,13,7,15,Matches
931,Remo Freuler\98d2c2c4,ch SUI,MF,Atalanta,it Serie A,28,1992,30.1,1876,2124,88.3,34350,9890,777,845,92.0,866,951,91.1,206,272,75.7,3,2.8,+0.2,29,220,46,4,226,Matches
932,Marco Friedl\f86ad3f5,at AUT,DF,Werder Bremen,de Bundesliga,22,1998,30.9,1360,1676,81.1,32153,11154,381,416,91.6,647,718,90.1,322,508,63.4,0,0.6,-0.6,9,126,9,2,106,Matches
933,Marvin Friedrich\b77f44a4,de GER,DF,Union Berlin,de Bundesliga,24,1995,34.0,1461,1805,80.9,33054,11989,410,460,89.1,711,785,90.6,322,513,62.8,2,0.8,+1.2,12,118,12,3,123,Matches
934,Jeremie Frimpong\74f2e748,nl NED,DFFW,Leverkusen,de Bundesliga,19,2000,4.8,232,279,83.2,3528,1011,138,148,93.2,78,87,89.7,12,27,44.4,0,0.6,-0.6,4,11,8,4,16,Matches
935,Jorge de Frutos\38ce1150,es ESP,MFFW,Levante,es La Liga,23,1997,24.3,488,720,67.8,8480,2791,227,294,77.2,190,254,74.8,55,120,45.8,9,5.3,+3.7,39,33,25,11,62,Matches
936,Christian Fuchs\a67a09fb,at AUT,DF,Leicester City,eng Premier League,34,1986,7.8,478,589,81.2,9088,3503,204,229,89.1,218,256,85.2,55,93,59.1,0,0.0,0.0,1,42,2,1,33,Matches
937,Angelo Fulgini\4b96c347,fr FRA,MF,Angers,fr Ligue 1,23,1996,30.3,1315,1624,81.0,23067,6535,658,727,90.5,474,553,85.7,156,278,56.1,3,4.7,-1.7,57,118,43,6,158,Matches
938,Niclas Füllkrug\4f16405e,de GER,FWMF,Werder Bremen,de Bundesliga,27,1993,9.7,151,259,58.3,2439,542,87,129,67.4,44,84,52.4,14,26,53.8,0,0.2,-0.2,6,17,1,0,15,Matches
939,Ramiro Funes Mori\89cbc961,ar ARG,DF,Villarreal,es La Liga,29,1991,8.1,420,477,88.1,8549,2835,151,164,92.1,199,217,91.7,67,90,74.4,0,0.0,0.0,0,21,1,0,25,Matches
940,Darnell Furlong\3ec9195b,eng ENG,DF,West Brom,eng Premier League,24,1995,32.6,700,1177,59.5,13398,6065,309,396,78.0,269,443,60.7,107,285,37.5,3,2.1,+0.9,17,59,18,14,78,Matches
941,Daniel Fuzato\82328faf,br BRA,GK,Roma,it Serie A,23,1997,5.0,113,153,73.9,3233,1849,18,19,94.7,56,57,98.2,39,77,50.6,0,0.0,0.0,0,0,0,0,0,Matches
942,Baptiste Gabard\bc224243,fr FRA,MF,Saint-Étienne,fr Ligue 1,20,2000,1.5,43,55,78.2,786,177,16,23,69.6,20,22,90.9,5,6,83.3,0,0.0,0.0,1,5,2,0,4,Matches
943,Matteo Gabbia\c235e803,it ITA,DF,Milan,it Serie A,20,1999,6.2,331,357,92.7,7435,1690,82,88,93.2,178,186,95.7,65,75,86.7,0,0.0,0.0,1,18,0,0,14,Matches
944,Manolo Gabbiadini\8f866fe8,it ITA,FW,Sampdoria,it Serie A,28,1991,9.7,165,225,73.3,2725,833,86,114,75.4,59,74,79.7,16,24,66.7,2,1.8,+0.2,12,21,9,0,30,Matches
945,Mijat Gaćinović\16daec92,rs SRB,DFMF,Hoffenheim,de Bundesliga,25,1995,9.1,338,442,76.5,5367,2012,171,202,84.7,137,172,79.7,23,45,51.1,2,1.9,+0.1,10,22,7,1,38,Matches
946,Roberto Gagliardini\ce30bfc8,it ITA,MF,Inter,it Serie A,26,1994,13.7,526,612,85.9,8961,2169,263,292,90.1,205,225,91.1,48,71,67.6,2,1.3,+0.7,7,51,8,2,57,Matches
947,Riccardo Gagliolo\173061c0,se SWE,DF,Parma,it Serie A,30,1990,21.7,1082,1340,80.7,23799,9547,325,365,89.0,538,620,86.8,210,328,64.0,2,1.1,+0.9,16,98,21,11,118,Matches
948,Adolfo Gaich\8dfed6e9,ar ARG,FW,Benevento,it Serie A,21,1999,8.5,90,141,63.8,1307,235,48,70,68.6,26,39,66.7,9,11,81.8,0,0.3,-0.3,5,2,4,1,7,Matches
949,Andrey Galabinov\0a1efd3c,bg BUL,FW,Spezia,it Serie A,31,1988,4.8,80,109,73.4,1268,149,41,55,74.5,25,36,69.4,9,12,75.0,1,0.2,+0.8,3,3,5,0,7,Matches
950,Javi Galán\a4b00319,es ESP,DF,Huesca,es La Liga,25,1994,34.1,1424,1820,78.2,25504,9418,679,753,90.2,576,690,83.5,151,307,49.2,2,3.1,-1.1,40,70,50,27,114,Matches
951,Conor Gallagher\c2731c10,eng ENG,MF,West Brom,eng Premier League,20,2000,28.1,742,953,77.9,13360,3015,338,401,84.3,284,321,88.5,97,177,54.8,2,1.6,+0.4,18,76,15,2,54,Matches
952,Enric Gallego\82e9b89d,es ESP,FW,Osasuna,es La Liga,33,1986,9.0,159,275,57.8,2491,674,86,139,61.9,57,91,62.6,11,26,42.3,2,0.7,+1.3,8,26,5,1,22,Matches
953,Kévin Gameiro\42276181,fr FRA,FW,Valencia,es La Liga,33,1987,12.0,210,265,79.2,3052,337,123,141,87.2,68,91,74.7,10,13,76.9,1,1.2,-0.2,4,6,4,0,9,Matches
954,Idrissa Gana Gueye\72c812f3,sn SEN,MF,Paris S-G,fr Ligue 1,30,1989,17.6,1569,1691,92.8,26022,6742,764,801,95.4,661,700,94.4,109,136,80.1,1,0.6,+0.4,12,169,14,1,120,Matches
955,Ignatius Ganago\23c63b7f,cm CMR,FW,Lens,fr Ligue 1,21,1999,14.5,203,283,71.7,3061,372,108,135,80.0,67,94,71.3,16,28,57.1,0,1.0,-1.0,11,8,5,0,12,Matches
956,Aleix García\a10361d2,es ESP,MF,Eibar,es La Liga,23,1997,4.9,225,271,83.0,4760,980,85,97,87.6,92,103,89.3,45,65,69.2,1,0.8,+0.2,8,25,4,2,20,Matches
957,Borja García\e7f4603c,es ESP,MFFW,Huesca,es La Liga,29,1990,12.4,477,561,85.0,7989,1515,255,279,91.4,167,189,88.4,48,69,69.6,0,1.2,-1.2,21,34,12,0,39,Matches
958,Dani García\240d3a0b,es ESP,MF,Athletic Club,es La Liga,30,1990,21.3,866,1036,83.6,18651,4104,261,311,83.9,422,467,90.4,168,229,73.4,1,0.4,+0.6,7,95,2,1,75,Matches
959,David García\3e42f707,es ESP,DF,Osasuna,es La Liga,26,1994,35.0,980,1298,75.5,23323,9365,237,286,82.9,508,602,84.4,221,383,57.7,0,0.3,-0.3,4,89,2,0,105,Matches
960,Eric García\2bed3eab,es ESP,DF,Manchester City,eng Premier League,19,2001,4.3,322,344,93.6,6792,1869,94,99,94.9,173,177,97.7,54,66,81.8,0,0.1,-0.1,2,29,0,0,16,Matches
961,Manu García\05a4465d,es ESP,MF,Alavés,es La Liga,34,1986,12.5,278,389,71.5,5073,1146,123,154,79.9,114,155,73.5,31,56,55.4,0,0.3,-0.3,5,28,2,1,25,Matches
962,Raúl García\b418dbd4,es ESP,FWMF,Athletic Club,es La Liga,34,1986,19.4,372,597,62.3,6021,2033,188,258,72.9,128,206,62.1,37,79,46.8,1,1.3,-0.3,18,55,18,0,71,Matches
963,Raúl García\1a317a1b,es ESP,DFMF,Valladolid,es La Liga,31,1989,5.6,199,287,69.3,3439,1632,99,119,83.2,80,108,74.1,15,41,36.6,0,0.2,-0.2,5,14,5,3,18,Matches
964,Rubén García\5c96b017,es ESP,MFFW,Osasuna,es La Liga,27,1993,30.2,803,1212,66.3,16148,5160,354,462,76.6,265,381,69.6,162,298,54.4,5,5.1,-0.1,51,70,41,22,76,Matches
965,Sergi García\a039d52e,es ESP,MF,Alavés,es La Liga,21,1999,0.2,5,8,62.5,115,0,1,3,33.3,3,4,75.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
966,Unai García\4a633cfe,es ESP,DF,Osasuna,es La Liga,28,1992,13.8,330,421,78.4,8856,2774,59,70,84.3,163,189,86.2,107,155,69.0,0,0.2,-0.2,3,30,2,0,26,Matches
967,Mario Gaspar\fb5d47b3,es ESP,DF,Villarreal,es La Liga,29,1990,20.6,935,1106,84.5,16347,6319,407,448,90.8,444,495,89.7,67,113,59.3,2,1.7,+0.3,12,51,24,10,61,Matches
968,Manuel Gasparini\7033ca08,it ITA,GK,Udinese,it Serie A,18,2002,0.0,2,2,100.0,69,52,0,0,,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
969,Dwight Gayle\e58a03c6,eng ENG,FWMF,Newcastle Utd,eng Premier League,29,1990,5.7,91,114,79.8,1216,156,61,69,88.4,24,30,80.0,3,9,33.3,1,0.5,+0.5,6,0,2,0,3,Matches
970,Paulo Gazzaniga\63d17038,ar ARG,GK,Elche,es La Liga,28,1992,8.0,141,243,58.0,5981,4751,17,17,100.0,48,48,100.0,74,176,42.0,0,0.1,-0.1,1,22,3,0,0,Matches
971,Jean-Philippe Gbamin\6bd603db,ci CIV,MF,Everton,eng Premier League,24,1995,0.1,6,9,66.7,122,36,3,4,75.0,2,3,66.7,1,1,100.0,0,0.0,0.0,0,1,0,0,1,Matches
972,Yann Gboho\6be41a31,fr FRA,MFFW,Rennes,fr Ligue 1,19,2001,3.4,91,120,75.8,1229,301,60,72,83.3,26,36,72.2,2,4,50.0,0,0.2,-0.2,5,3,6,0,13,Matches
973,David de Gea\7ba6d84e,es ESP,GK,Manchester Utd,eng Premier League,29,1990,25.5,458,594,77.1,12242,7361,124,125,99.2,184,191,96.3,147,274,53.6,0,0.0,0.0,0,4,0,0,0,Matches
974,Christian Gebauer\d847944b,at AUT,MFFW,Arminia,de Bundesliga,26,1993,7.6,126,192,65.6,1986,816,68,85,80.0,38,58,65.5,13,30,43.3,1,0.6,+0.4,9,7,5,1,21,Matches
975,Theodor Gebre Selassie\3f65898c,cz CZE,DF,Werder Bremen,de Bundesliga,33,1986,33.7,1177,1542,76.3,20858,9738,534,626,85.3,516,666,77.5,117,202,57.9,1,1.2,-0.2,20,67,24,10,109,Matches
976,Emrehan Gedikli\62f94e47,de GER,FW,Leverkusen,de Bundesliga,17,2003,0.3,4,5,80.0,49,9,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
977,Dennis Geiger\37f606f0,de GER,MF,Hoffenheim,de Bundesliga,22,1998,7.3,292,354,82.5,5954,1812,110,120,91.7,124,140,88.6,52,81,64.2,1,1.7,-0.7,14,32,5,0,40,Matches
978,Christian Gentner\a4f94a0d,de GER,MF,Union Berlin,de Bundesliga,34,1985,11.5,373,473,78.9,6508,1820,181,205,88.3,137,170,80.6,45,73,61.6,0,1.0,-1.0,7,38,9,2,47,Matches
979,Yannick Gerhardt\62ab9184,de GER,MFFW,Wolfsburg,de Bundesliga,26,1994,21.5,567,764,74.2,9852,2817,254,325,78.2,226,286,79.0,63,101,62.4,4,3.4,+0.6,24,57,15,5,59,Matches
980,Valère Germain\ea0ff634,fr FRA,FW,Marseille,fr Ligue 1,30,1990,9.5,204,282,72.3,3092,476,106,133,79.7,63,87,72.4,17,23,73.9,0,0.1,-0.1,2,11,2,1,8,Matches
981,Gervinho\e468c053,ci CIV,FW,Parma,it Serie A,33,1987,22.5,444,542,81.9,6551,1448,257,294,87.4,164,194,84.5,14,21,66.7,1,2.4,-1.4,27,27,18,3,46,Matches
982,Willem Geubbels\9836e892,fr FRA,FWMF,Monaco,fr Ligue 1,18,2001,3.3,75,108,69.4,1330,219,28,43,65.1,32,43,74.4,10,13,76.9,0,0.1,-0.1,3,6,2,1,3,Matches
983,Hamadi Al Ghaddioui\5723931e,ma MAR,FWMF,Stuttgart,de Bundesliga,29,1990,0.5,10,15,66.7,151,60,6,8,75.0,3,6,50.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,Matches
984,Anwar El Ghazi\ffa90327,nl NED,FW,Aston Villa,eng Premier League,25,1995,17.9,432,613,70.5,6996,1939,241,293,82.3,135,184,73.4,39,81,48.1,0,2.3,-2.3,24,27,18,10,39,Matches
985,Paolo Ghiglione\71dc23da,it ITA,DFMF,Genoa,it Serie A,23,1997,15.1,401,595,67.4,7477,2745,183,208,88.0,164,228,71.9,51,127,40.2,4,1.9,+2.1,20,13,19,15,31,Matches
986,Faouzi Ghoulam\c5adc293,dz ALG,DFFW,Napoli,it Serie A,29,1991,3.2,208,262,79.4,3466,1279,102,115,88.7,84,100,84.0,17,37,45.9,0,0.4,-0.4,7,12,8,4,18,Matches
987,Kieran Gibbs\46ee5234,eng ENG,DF,West Brom,eng Premier League,30,1989,9.0,223,309,72.2,3929,1436,103,116,88.8,97,132,73.5,21,54,38.9,0,0.3,-0.3,3,15,3,3,16,Matches
988,Morgan Gibbs-White\32f60ed8,eng ENG,MFFW,Wolves,eng Premier League,20,2000,4.6,190,235,80.9,3219,704,95,112,84.8,69,79,87.3,22,35,62.9,0,0.6,-0.6,9,16,3,0,22,Matches
989,Niko Gießelmann\7242b495,de GER,DF,Union Berlin,de Bundesliga,28,1991,4.8,159,248,64.1,3030,1319,72,89,80.9,62,95,65.3,25,55,45.5,0,0.3,-0.3,3,18,4,0,25,Matches
990,Rafał Gikiewicz\17376543,pl POL,GK,Augsburg,de Bundesliga,32,1987,34.0,974,1399,69.6,30066,17464,171,174,98.3,399,406,98.3,402,817,49.2,0,0.0,0.0,0,17,1,0,1,Matches
991,David Gil\fea23125,es ESP,GK,Cádiz,es La Liga,26,1994,4.0,44,123,35.8,2363,1880,0,0,,6,7,85.7,38,116,32.8,0,0.0,0.0,0,1,0,0,0,Matches
992,Billy Gilmour\df10e27c,sct SCO,MF,Chelsea,eng Premier League,19,2001,2.9,192,215,89.3,3746,531,76,80,95.0,87,97,89.7,28,36,77.8,0,0.1,-0.1,3,15,1,0,9,Matches
993,Álvaro Giménez\18017beb,es ESP,FWMF,Cádiz,es La Liga,29,1991,4.5,58,93,62.4,890,161,33,48,68.8,20,30,66.7,4,8,50.0,1,0.0,+1.0,1,6,3,0,6,Matches
994,Daniel Ginczek\e5f63987,de GER,FWMF,Wolfsburg,de Bundesliga,29,1991,2.4,44,76,57.9,731,144,23,38,60.5,16,26,61.5,4,7,57.1,0,0.3,-0.3,4,4,2,0,7,Matches
995,Matthias Ginter\f521b80a,de GER,DF,M'Gladbach,de Bundesliga,26,1994,34.0,2009,2342,85.8,42224,15161,607,654,92.8,1085,1176,92.3,298,475,62.7,1,2.0,-1.0,11,167,19,4,183,Matches
996,Andrei Girotto\3befc2b6,br BRA,DFMF,Nantes,fr Ligue 1,28,1992,29.6,1177,1432,82.2,24315,7936,398,446,89.2,587,678,86.6,183,280,65.4,1,0.1,+0.9,4,88,8,2,99,Matches
997,Olivier Giroud\16ceb862,fr FRA,FW,Chelsea,eng Premier League,33,1986,8.3,161,217,74.2,2002,251,111,145,76.6,29,41,70.7,8,8,100.0,0,0.7,-0.7,7,7,1,0,7,Matches
998,Robert Glatzel\18a9efe4,de GER,FW,Mainz 05,de Bundesliga,26,1994,4.0,100,143,69.9,1216,259,59,76,77.6,29,40,72.5,0,4,0.0,1,0.6,+0.4,2,7,5,1,7,Matches
