Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
173,Mikel Balenziaga\1fe67e86,es ESP,DF,Athletic Club,es La Liga,29,1988,17.2,579,782,74.0,10312,3242,233,281,82.9,299,376,79.5,44,99,44.4,2,0.9,+1.1,8,34,17,13,53,Matches
174,Andrija Balić\9be4ee80,hr CRO,MF,Udinese,it Serie A,19,1997,12.0,444,555,80.0,8763,1936,189,221,85.5,187,218,85.8,65,102,63.7,1,0.7,+0.3,16,41,7,1,45,Matches
175,Iván Balliu\cee88597,al ALB,DF,Metz,fr Ligue 1,25,1992,21.7,878,1175,74.7,16075,7774,374,425,88.0,387,481,80.5,99,217,45.6,1,1.0,0.0,12,85,27,5,115,Matches
176,Fodé Ballo-Touré\f449640d,sn SEN,DF,Lille,fr Ligue 1,20,1997,22.8,946,1150,82.3,14186,5424,514,568,90.5,360,438,82.2,43,76,56.6,0,0.4,-0.4,8,57,13,6,70,Matches
177,Florent Balmont\4e7bfc23,fr FRA,MF,Dijon,fr Ligue 1,37,1980,9.6,416,506,82.2,7321,2036,179,196,91.3,179,207,86.5,42,81,51.9,2,1.2,+0.8,7,38,8,2,50,Matches
178,Leon Balogun\78e68b4d,ng NGA,DF,Mainz 05,de Bundesliga,29,1988,13.0,367,483,76.0,8352,2972,89,115,77.4,199,233,85.4,76,119,63.9,0,0.0,0.0,1,20,2,0,40,Matches
179,Mario Balotelli\8ff07990,it ITA,FW,Nice,fr Ligue 1,26,1990,25.2,568,760,74.7,9903,2039,292,359,81.3,178,226,78.8,81,130,62.3,1,4.0,-3.0,33,70,15,1,57,Matches
180,Abdoulaye Bamba\7fecbcdb,ci CIV,DF,Angers,fr Ligue 1,27,1990,17.0,621,810,76.7,10272,4933,294,326,90.2,287,348,82.5,33,104,31.7,0,0.3,-0.3,6,43,5,2,51,Matches
181,Jonathan Bamba\b2bd0f6c,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,21,1996,28.6,874,1185,73.8,14408,3399,431,523,82.4,325,409,79.5,85,173,49.1,6,5.9,+0.1,51,63,31,7,81,Matches
182,Yacine Bammou\a1d04509,ma MAR,MFFW,Nantes,fr Ligue 1,25,1991,8.1,189,257,73.5,2951,817,101,119,84.9,64,84,76.2,15,31,48.4,0,0.2,-0.2,6,9,9,2,14,Matches
183,Éver Banega\fa937f7a,ar ARG,MF,Sevilla,es La Liga,29,1988,26.7,1846,2265,81.5,37998,13553,671,749,89.6,848,965,87.9,317,514,61.7,3,5.2,-2.2,70,281,37,4,310,Matches
184,Mattia Bani\0821331c,it ITA,DF,Chievo,it Serie A,23,1993,14.6,516,641,80.5,12296,3629,129,153,84.3,251,282,89.0,132,196,67.3,0,0.0,0.0,0,32,2,0,30,Matches
185,Beni Baningime\ca9178af,cd COD,MF,Everton,eng Premier League,18,1998,2.2,66,83,79.5,1159,277,29,34,85.3,28,32,87.5,6,9,66.7,0,0.0,0.0,0,7,1,0,8,Matches
186,Léo Baptistão\35f6db55,br BRA,FWMF,Espanyol,es La Liga,24,1992,29.7,486,746,65.1,7481,1828,269,374,71.9,183,258,70.9,27,66,40.9,3,3.7,-0.7,24,31,23,5,53,Matches
187,Sekou Baradji\5693aa98,fr FRA,MF,Amiens,fr Ligue 1,33,1984,0.1,2,5,40.0,24,0,1,3,33.3,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
188,Antonín Barák\01efac19,cz CZE,MF,Udinese,it Serie A,22,1994,30.1,912,1158,78.8,15784,4691,428,507,84.4,378,441,85.7,97,174,55.7,3,3.0,0.0,28,96,30,5,130,Matches
189,Andrea Barberis\32ebfe1e,it ITA,MF,Crotone,it Serie A,23,1993,33.7,807,1130,71.4,14272,4520,364,451,80.7,318,414,76.8,97,204,47.5,1,2.1,-1.1,30,68,12,6,77,Matches
190,Mariano Barbosa\aad4f74f,ar ARG,GK,Villarreal,es La Liga,33,1984,12.5,162,253,64.0,4802,3052,29,29,100.0,82,83,98.8,51,141,36.2,0,0.0,0.0,0,1,0,0,0,Matches
191,Enis Bardhi\cac2537b,mk MKD,MF,Levante,es La Liga,22,1995,17.6,507,661,76.7,9740,2925,230,275,83.6,190,232,81.9,82,142,57.7,1,1.4,-0.4,27,69,12,1,64,Matches
192,Phil Bardsley\1ae30132,sct SCO,DF,Burnley,eng Premier League,32,1985,12.5,402,582,69.1,7675,3887,162,179,90.5,184,261,70.5,53,128,41.4,0,0.8,-0.8,9,50,16,9,42,Matches
193,Nicolò Barella\6928979a,it ITA,MF,Cagliari,it Serie A,20,1997,32.8,1225,1631,75.1,23422,6555,531,629,84.4,471,587,80.2,194,347,55.9,2,2.2,-0.2,31,145,37,7,144,Matches
194,Philipp Bargfrede\3f7cd8f1,de GER,MF,Werder Bremen,de Bundesliga,28,1989,20.7,768,967,79.4,15876,4793,239,286,83.6,400,468,85.5,121,181,66.9,1,0.7,+0.3,6,80,4,0,89,Matches
195,Ross Barkley\3a24769f,eng ENG,MFFW,Chelsea,eng Premier League,23,1993,1.4,40,53,75.5,635,122,23,27,85.2,9,14,64.3,6,9,66.7,0,0.1,-0.1,2,2,1,1,1,Matches
196,Aymen Barkok\a2a85828,ma MAR,MFFW,Eint Frankfurt,de Bundesliga,19,1998,3.5,89,119,74.8,1507,213,44,56,78.6,30,35,85.7,11,20,55.0,1,0.6,+0.4,7,5,6,1,7,Matches
197,Ashley Barnes\2691c772,eng ENG,FWMF,Burnley,eng Premier League,27,1989,24.1,324,522,62.1,4825,1116,192,268,71.6,98,160,61.3,22,51,43.1,0,1.9,-1.9,17,18,13,2,29,Matches
198,Harvey Barnes\3ea50f67,eng ENG,MF,Leicester City,eng Premier League,19,1997,0.1,6,8,75.0,82,8,4,4,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Matches
199,Antonio Barragán\487d9b09,es ESP,DFMF,Betis,es La Liga,30,1987,26.4,1269,1592,79.7,22195,8249,614,721,85.2,516,623,82.8,134,217,61.8,6,2.3,+3.7,22,71,30,12,132,Matches
200,Antonio Barreca\6a189491,it ITA,DFMF,Torino,it Serie A,22,1995,5.2,230,281,81.9,4060,1851,103,119,86.6,101,114,88.6,23,36,63.9,0,0.4,-0.4,3,10,3,1,18,Matches
201,Édgar Barreto\43a1bea5,py PAR,MF,Sampdoria,it Serie A,33,1984,21.8,861,1083,79.5,13794,4584,471,538,87.5,297,367,80.9,74,143,51.7,2,2.0,0.0,19,76,21,5,97,Matches
202,Barri\9704b62b,es ESP,MFFW,Getafe,es La Liga,21,1995,1.3,14,23,60.9,306,141,5,9,55.6,6,6,100.0,3,6,50.0,0,0.0,0.0,0,3,0,0,5,Matches
203,Musa Barrow\e5bf73f3,gm GAM,FWMF,Atalanta,it Serie A,18,1998,4.9,97,126,77.0,1658,343,52,65,80.0,34,41,82.9,10,17,58.8,1,1.1,-0.1,10,8,5,1,14,Matches
204,Gareth Barry\7dbbe367,eng ENG,MF,West Brom,eng Premier League,36,1981,21.4,720,949,75.9,14486,4505,285,335,85.1,302,355,85.1,119,232,51.3,1,1.6,-0.6,18,99,15,3,109,Matches
205,Fin Bartels\acc7b7ec,de GER,FW,Werder Bremen,de Bundesliga,30,1987,12.5,283,389,72.8,4682,1172,142,180,78.9,114,152,75.0,22,35,62.9,3,3.5,-0.5,24,19,14,5,30,Matches
206,Kyle Bartley\18e96f64,eng ENG,DF,Swansea City,eng Premier League,26,1991,2.6,87,107,81.3,1914,594,26,30,86.7,45,50,90.0,15,25,60.0,0,0.3,-0.3,2,6,0,0,8,Matches
207,Marc Bartra\b742cc0d,es ESP,DF,Dortmund,de Bundesliga,26,1991,9.0,552,697,79.2,11530,3915,181,205,88.3,275,333,82.6,92,146,63.0,1,0.9,+0.1,2,57,2,1,41,Matches
208,Marc Bartra\b742cc0d,es ESP,DF,Betis,es La Liga,26,1991,15.8,928,1107,83.8,20009,6602,255,281,90.7,531,581,91.4,134,229,58.5,0,0.6,-0.6,4,75,5,1,58,Matches
209,Andrea Barzagli\7c0000fd,it ITA,DF,Juventus,it Serie A,36,1981,16.1,1164,1264,92.1,25441,7625,337,359,93.9,593,629,94.3,231,264,87.5,1,0.4,+0.6,4,89,4,2,64,Matches
210,Daniele Baselli\ea06dd97,it ITA,MF,Torino,it Serie A,25,1992,28.0,1091,1335,81.7,20260,4906,446,513,86.9,479,563,85.1,142,204,69.6,0,1.9,-1.9,27,92,25,3,114,Matches
211,Nicolas Basin\67d251a2,fr FRA,DF,Metz,fr Ligue 1,19,1998,3.5,109,161,67.7,2029,883,42,51,82.4,56,76,73.7,11,32,34.4,0,0.1,-0.1,2,5,3,2,11,Matches
212,Dušan Basta\3b57f7f8,rs SRB,DFMF,Lazio,it Serie A,32,1984,8.6,291,394,73.9,5081,1914,139,160,86.9,118,148,79.7,29,71,40.8,1,0.4,+0.6,7,17,14,7,24,Matches
213,Gil Bastião Dias\e61bdd69,pt POR,FWMF,Fiorentina,it Serie A,20,1996,13.2,360,471,76.4,5575,1391,205,250,82.0,126,155,81.3,24,45,53.3,3,1.1,+1.9,25,21,18,2,38,Matches
214,Gil Bastião Dias\e61bdd69,pt POR,FW,Monaco,fr Ligue 1,20,1996,0.1,1,1,100.0,8,5,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
215,Samuel Bastien\ec30b9c8,cd COD,MFFW,Chievo,it Serie A,20,1996,15.1,403,487,82.8,7184,1405,180,212,84.9,169,189,89.4,47,68,69.1,0,0.3,-0.3,7,26,8,2,28,Matches
216,Borja Bastón\8c44e37b,es ESP,FW,Málaga,es La Liga,24,1992,10.9,175,231,75.8,2281,290,117,141,83.0,44,64,68.8,6,12,50.0,0,0.6,-0.6,5,9,2,0,3,Matches
217,Alessandro Bastoni\75b86fb3,it ITA,DF,Atalanta,it Serie A,18,1999,1.0,72,84,85.7,1302,384,28,34,82.4,38,41,92.7,5,6,83.3,0,0.1,-0.1,2,6,0,0,7,Matches
218,Bastos\c01c66d9,ao ANG,DF,Lazio,it Serie A,26,1991,15.6,786,866,90.8,15922,4527,268,282,95.0,393,416,94.5,120,156,76.9,0,0.1,-0.1,3,45,2,1,35,Matches
219,Michy Batshuayi\2973d8ff,be BEL,FW,Dortmund,de Bundesliga,23,1993,9.3,128,183,69.9,1863,418,78,105,74.3,35,46,76.1,9,15,60.0,1,0.5,+0.5,4,8,6,0,12,Matches
220,Michy Batshuayi\2973d8ff,be BEL,FW,Chelsea,eng Premier League,23,1993,4.0,68,91,74.7,978,129,40,46,87.0,19,28,67.9,4,5,80.0,1,0.2,+0.8,2,5,1,0,4,Matches
221,Moritz Bauer\cfe6238d,at AUT,DFMF,Stoke City,eng Premier League,25,1992,14.5,290,469,61.8,5790,2752,119,158,75.3,103,154,66.9,62,135,45.9,0,1.0,-1.0,14,18,11,9,17,Matches
222,Robert Bauer\9b88e120,de GER,DF,Werder Bremen,de Bundesliga,22,1995,10.6,368,503,73.2,7727,3818,111,135,82.2,193,248,77.8,56,101,55.4,0,0.2,-0.2,5,33,5,3,37,Matches
223,Oliver Baumann\47064058,de GER,GK,Hoffenheim,de Bundesliga,27,1990,34.0,975,1405,69.4,27957,17825,220,222,99.1,417,427,97.7,329,745,44.2,0,0.0,0.0,0,13,0,0,1,Matches
224,Timo Baumgartl\bd7d2e6d,de GER,DF,Stuttgart,de Bundesliga,21,1996,29.0,1263,1544,81.8,27413,10156,366,408,89.7,632,717,88.1,258,397,65.0,0,0.4,-0.4,6,90,12,2,102,Matches
225,Julian Baumgartlinger\69374ff5,at AUT,MFDF,Leverkusen,de Bundesliga,29,1988,15.5,867,951,91.2,16036,3676,401,430,93.3,333,357,93.3,125,140,89.3,0,0.5,-0.5,10,57,6,0,56,Matches
226,Jon Bautista\debc6b55,es ESP,FWMF,Real Sociedad,es La Liga,22,1995,2.0,25,36,69.4,310,71,15,22,68.2,4,7,57.1,2,3,66.7,0,0.2,-0.2,1,2,3,0,3,Matches
227,Paul Baysse\2515040a,fr FRA,DF,Bordeaux,fr Ligue 1,29,1988,6.3,243,293,82.9,5449,1627,70,79,88.6,116,134,86.6,55,73,75.3,0,0.0,0.0,0,24,0,0,14,Matches
228,Paul Baysse\2515040a,fr FRA,DF,Málaga,es La Liga,29,1988,13.8,433,551,78.6,9587,2912,114,147,77.6,238,276,86.2,80,126,63.5,0,0.0,0.0,0,15,2,0,15,Matches
229,Noah Joel Sarenren Bazee\fbbc8e15,ng NGA,FWMF,Hannover 96,de Bundesliga,20,1996,1.3,11,25,44.0,151,53,6,13,46.2,5,10,50.0,0,0,,0,0.0,0.0,0,1,0,0,1,Matches
230,Hervé Bazile\7abfcbff,ht HAI,FWMF,Caen,fr Ligue 1,27,1990,9.8,178,323,55.1,3408,1038,86,109,78.9,60,100,60.0,30,94,31.9,1,1.5,-0.5,14,11,10,6,16,Matches
231,Riechedly Bazoer\da59a197,nl NED,MF,Wolfsburg,de Bundesliga,20,1996,6.6,213,249,85.5,4416,680,71,79,89.9,101,115,87.8,36,48,75.0,0,0.1,-0.1,2,11,1,1,10,Matches
232,Enrico Bearzotti\c67836b8,it ITA,DFFW,Hellas Verona,it Serie A,20,1996,4.6,128,174,73.6,2415,1037,46,55,83.6,69,83,83.1,12,30,40.0,0,0.1,-0.1,1,9,1,0,15,Matches
233,Claudio Beauvue\8ca253a3,gp GLP,FW,Leganés,es La Liga,29,1988,18.6,206,316,65.2,2773,516,135,177,76.3,57,98,58.2,7,23,30.4,0,0.9,-0.9,10,14,6,1,15,Matches
234,Bebé\d8712bf9,pt POR,MFFW,Eibar,es La Liga,27,1990,4.1,91,152,59.9,1731,401,39,52,75.0,35,58,60.3,15,33,45.5,1,0.8,+0.2,8,2,5,5,2,Matches
235,Ihlas Bebou\a53b661f,tg TOG,MFFW,Hannover 96,de Bundesliga,23,1994,23.8,462,652,70.9,7383,2599,254,318,79.9,149,203,73.4,42,81,51.9,2,5.8,-3.8,40,34,26,13,66,Matches
236,Andreas Beck\00a6485f,de GER,DFMF,Stuttgart,de Bundesliga,30,1987,21.4,820,1161,70.6,16528,6612,301,374,80.5,383,502,76.3,133,238,55.9,1,1.5,-0.5,12,62,15,8,91,Matches
237,Henri Bedimo\0d57f1c1,cm CMR,DFMF,Marseille,fr Ligue 1,33,1984,0.5,19,24,79.2,351,92,7,8,87.5,10,12,83.3,2,4,50.0,0,0.0,0.0,0,2,0,0,1,Matches
238,Jan Bednarek\4115ce4e,pl POL,DF,Southampton,eng Premier League,21,1996,4.7,139,179,77.7,2979,969,47,49,95.9,67,80,83.8,24,47,51.1,0,0.0,0.0,0,6,0,0,13,Matches
239,Asmir Begović\7b4de647,ba BIH,GK,Bournemouth,eng Premier League,30,1987,38.0,689,1152,59.8,24246,15923,68,69,98.6,301,305,98.7,319,776,41.1,0,0.0,0.0,1,4,0,0,0,Matches
240,Valon Behrami\d3d758d8,ch SUI,MF,Udinese,it Serie A,32,1985,15.5,419,513,81.7,6747,1726,205,238,86.1,161,188,85.6,34,53,64.2,0,0.2,-0.2,9,23,1,0,31,Matches
241,Vid Belec\4f8ce0e1,si SVN,GK,Benevento,it Serie A,27,1990,12.4,235,361,65.1,7723,4686,26,27,96.3,112,114,98.2,97,220,44.1,0,0.0,0.0,1,3,0,0,0,Matches
242,Vid Belec\4f8ce0e1,si SVN,GK,Sampdoria,it Serie A,27,1990,2.0,70,86,81.4,1540,927,29,29,100.0,30,30,100.0,11,27,40.7,0,0.0,0.0,0,2,0,0,0,Matches
243,Ishak Belfodil\ff182fdc,dz ALG,FW,Werder Bremen,de Bundesliga,25,1992,15.0,273,443,61.6,4057,1112,164,219,74.9,87,159,54.7,17,36,47.2,1,2.1,-1.1,19,19,15,3,40,Matches
244,Stefan Bell\857a5abe,de GER,DF,Mainz 05,de Bundesliga,25,1991,24.2,679,892,76.1,16049,5840,170,206,82.5,350,407,86.0,156,265,58.9,0,0.7,-0.7,8,52,5,0,61,Matches
245,Karim Bellarabi\bee0bab1,de GER,FWMF,Leverkusen,de Bundesliga,27,1990,12.7,389,530,73.4,6227,2063,216,254,85.0,129,175,73.7,37,82,45.1,3,4.8,-1.8,29,25,31,12,48,Matches
246,Héctor Bellerín\f874dd44,es ESP,DF,Arsenal,eng Premier League,22,1995,33.9,1834,2184,84.0,29089,8838,967,1076,89.9,733,843,87.0,97,162,59.9,3,3.6,-0.6,32,78,55,11,141,Matches
247,François Bellugou\2174bc8d,fr FRA,MF,Troyes,fr Ligue 1,30,1987,24.2,772,975,79.2,15196,3666,285,339,84.1,351,401,87.5,119,196,60.7,0,0.3,-0.3,7,59,5,1,66,Matches
248,Andrea Belotti\d705ba44,it ITA,FW,Torino,it Serie A,23,1993,29.8,441,610,72.3,6518,1009,248,326,76.1,153,199,76.9,24,35,68.6,5,4.7,+0.3,28,27,12,1,26,Matches
249,Chaouki Ben Saada\61d618fa,tn TUN,FWMF,Troyes,fr Ligue 1,33,1984,3.8,150,196,76.5,2798,823,73,80,91.3,53,68,77.9,23,38,60.5,0,0.9,-0.9,8,15,9,2,24,Matches
250,Wissam Ben Yedder\942b4f90,fr FRA,FW,Sevilla,es La Liga,26,1990,18.9,357,460,77.6,5033,846,227,276,82.2,111,144,77.1,12,24,50.0,3,2.4,+0.6,26,19,20,2,35,Matches
251,Diego Benaglio\b7e7937d,ch SUI,GK,Monaco,fr Ligue 1,33,1983,2.5,34,47,72.3,1013,688,9,9,100.0,13,13,100.0,12,25,48.0,0,0.0,0.0,0,1,0,0,0,Matches
252,Ahmad Benali\a128b07e,ly LBY,MF,Crotone,it Serie A,25,1992,9.0,288,379,76.0,4934,1696,135,157,86.0,118,150,78.7,30,56,53.6,1,0.2,+0.8,5,31,10,0,42,Matches
253,Yohan Benalouane\8309b068,tn TUN,DF,Leicester City,eng Premier League,30,1987,1.0,23,33,69.7,463,80,9,11,81.8,9,12,75.0,5,8,62.5,0,0.0,0.0,0,0,0,0,1,Matches
254,Marco Benassi\0000acda,it ITA,MFFW,Fiorentina,it Serie A,22,1994,30.9,994,1322,75.2,16901,5625,484,591,81.9,391,503,77.7,97,172,56.4,3,3.2,-0.2,38,112,36,10,152,Matches
255,Medhi Benatia\3b15ef2d,ma MAR,DF,Juventus,it Serie A,30,1987,19.5,1251,1375,91.0,27239,7915,298,316,94.3,738,782,94.4,210,262,80.2,0,0.0,0.0,0,60,3,0,51,Matches
256,Lars Bender\c50281a0,de GER,DFMF,Leverkusen,de Bundesliga,28,1989,17.7,759,977,77.7,13202,5730,366,425,86.1,296,368,80.4,81,151,53.6,4,3.1,+0.9,20,65,19,6,103,Matches
257,Sven Bender\070ec0b1,de GER,DF,Leverkusen,de Bundesliga,28,1989,26.1,1363,1573,86.6,28789,9367,390,429,90.9,731,807,90.6,229,318,72.0,0,0.4,-0.4,6,77,3,0,89,Matches
258,László Bénes\fe888e39,sk SVK,MF,M'Gladbach,de Bundesliga,19,1997,0.4,21,25,84.0,478,188,5,5,100.0,11,13,84.6,5,6,83.3,0,0.1,-0.1,2,4,3,0,6,Matches
259,Nicolas Benezet\30395d3b,fr FRA,FWMF,Guingamp,fr Ligue 1,26,1991,18.3,705,977,72.2,11681,3238,361,454,79.5,260,332,78.3,69,143,48.3,3,3.3,-0.3,38,53,21,3,75,Matches
260,Marcel Benger\379c0717,de GER,MF,M'Gladbach,de Bundesliga,19,1998,0.0,1,1,100.0,30,0,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
261,Walter Benítez\8a2248b4,ar ARG,GK,Nice,fr Ligue 1,24,1993,28.0,365,521,70.1,9911,6309,61,62,98.4,207,215,96.3,97,243,39.9,0,0.0,0.0,0,1,0,0,0,Matches
262,Charlison Benschop\fc93fdf1,cw CUW,MFFW,Hannover 96,de Bundesliga,27,1989,2.0,37,54,68.5,534,176,25,30,83.3,7,13,53.8,3,7,42.9,0,0.1,-0.1,2,4,0,0,8,Matches
263,Ramy Bensebaini\378825c7,dz ALG,DF,Rennes,fr Ligue 1,22,1995,26.0,1039,1424,73.0,20183,7502,354,428,82.7,525,644,81.5,137,292,46.9,1,1.2,-0.2,8,73,13,8,99,Matches
264,Nabil Bentaleb\3189f61a,dz ALG,MF,Schalke 04,de Bundesliga,22,1994,11.2,438,545,80.4,8477,1658,168,192,87.5,206,237,86.9,60,100,60.0,3,0.7,+2.3,9,35,4,0,37,Matches
265,Rodrigo Bentancur\3b8674e6,uy URU,MF,Juventus,it Serie A,20,1997,6.5,474,532,89.1,8866,1923,175,198,88.4,237,259,91.5,58,68,85.3,0,0.5,-0.5,10,42,4,0,37,Matches
266,Christian Benteke\ab070c55,be BEL,FW,Crystal Palace,eng Premier League,26,1990,24.9,390,660,59.1,5781,1125,217,334,65.0,125,234,53.4,23,42,54.8,5,2.7,+2.3,26,30,15,1,45,Matches
267,Karim Benzema\70d74ece,fr FRA,FW,Real Madrid,es La Liga,29,1987,23.9,713,868,82.1,10666,2162,431,508,84.8,215,260,82.7,52,61,85.2,10,5.7,+4.3,45,42,38,2,77,Matches
268,Yassine Benzia\6fbde63a,dz ALG,MFFW,Lille,fr Ligue 1,22,1994,25.4,1093,1418,77.1,20103,6115,468,556,84.2,459,548,83.8,150,252,59.5,5,5.0,0.0,64,134,42,3,173,Matches
269,Saido Berahino\25b166d0,bi BDI,FW,Stoke City,eng Premier League,23,1993,5.5,75,99,75.8,1198,159,37,47,78.7,33,39,84.6,4,8,50.0,1,0.5,+0.5,3,5,3,1,5,Matches
270,Domenico Berardi\53a0e358,it ITA,FW,Sassuolo,it Serie A,22,1994,25.5,647,979,66.1,11505,3847,301,385,78.2,254,356,71.3,76,185,41.1,2,5.2,-3.2,56,49,38,12,101,Matches
271,Yuri Berchiche\b6e50615,es ESP,DF,Paris S-G,fr Ligue 1,27,1990,19.1,969,1129,85.8,14950,5264,512,563,90.9,380,439,86.6,53,71,74.6,3,2.2,+0.8,18,61,19,8,83,Matches
272,Álex Berenguer\dc1c2fce,es ESP,FW,Torino,it Serie A,22,1995,11.6,336,467,71.9,4935,1595,200,238,84.0,97,135,71.9,25,61,41.0,3,1.8,+1.2,21,25,15,2,35,Matches
273,Bartosz Bereszyński\61b3978f,pl POL,DF,Sampdoria,it Serie A,25,1992,27.6,1265,1592,79.5,21303,8452,602,674,89.3,532,650,81.8,111,207,53.6,1,0.7,+0.3,12,90,17,7,124,Matches
274,Jóhann Berg Guðmundsson\f72293fc,is ISL,MF,Burnley,eng Premier League,26,1990,31.5,661,1018,64.9,13083,5052,287,358,80.2,238,332,71.7,118,280,42.1,8,4.8,+3.2,66,37,29,15,70,Matches
