Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
124,Kepa Arrizabalaga\28d596a0,es ESP,GK,Chelsea,eng Premier League,23,1994,36.0,996,1157,86.1,27888,15201,150,151,99.3,506,513,98.6,338,491,68.8,0,0.0,0.0,0,3,0,0,1,Matches
125,Harry Arter\2f4c5a52,ie IRL,MF,Cardiff City,eng Premier League,28,1989,22.2,535,680,78.7,10039,2848,237,275,86.2,217,256,84.8,74,125,59.2,1,0.6,+0.4,11,56,20,3,67,Matches
126,Kwadwo Asamoah\089550f5,gh GHA,DF,Inter,it Serie A,29,1988,29.7,1933,2216,87.2,35205,10592,865,927,93.3,846,946,89.4,212,306,69.3,1,1.5,-0.5,30,174,44,14,175,Matches
127,Takuma Asano\13ddc856,jp JPN,MFFW,Hannover 96,de Bundesliga,23,1994,7.8,118,170,69.4,1873,408,65,87,74.7,38,53,71.7,12,19,63.2,0,0.5,-0.5,3,9,7,1,13,Matches
128,Santiago Ascacíbar\e26fcca3,ar ARG,MF,Stuttgart,de Bundesliga,21,1997,27.0,923,1140,81.0,17205,4025,368,440,83.6,420,486,86.4,121,168,72.0,0,0.7,-0.7,13,79,10,2,89,Matches
129,Sergio Asenjo\9f0ea33f,es ESP,GK,Villarreal,es La Liga,29,1989,32.0,521,805,64.7,19300,12895,50,50,100.0,211,216,97.7,259,538,48.1,0,0.0,0.0,0,15,0,0,1,Matches
130,Marco Asensio\45af8a54,es ESP,FW,Real Madrid,es La Liga,22,1996,19.8,842,1020,82.5,13292,3242,487,540,90.2,262,308,85.1,78,123,63.4,4,4.0,0.0,33,52,50,18,77,Matches
131,Iago Aspas\7dcf86f6,es ESP,FW,Celta Vigo,es La Liga,30,1987,25.0,722,904,79.9,11754,2520,383,458,83.6,248,300,82.7,71,100,71.0,6,5.3,+0.7,52,40,33,4,70,Matches
132,Simon Asta\dfc85b89,de GER,DF,Augsburg,de Bundesliga,17,2001,1.0,21,35,60.0,315,133,12,15,80.0,7,13,53.8,2,7,28.6,0,0.0,0.0,0,1,0,0,2,Matches
133,Youcef Atal\6a827d8e,dz ALG,DFMF,Nice,fr Ligue 1,22,1996,25.1,1027,1278,80.4,16417,4718,528,615,85.9,409,486,84.2,67,127,52.8,0,3.3,-3.3,27,51,24,10,78,Matches
134,Christian Atsu\8816329f,gh GHA,MFFW,Newcastle Utd,eng Premier League,26,1992,16.6,330,445,74.2,5036,1122,193,220,87.7,93,140,66.4,31,53,58.5,0,1.2,-1.2,13,26,15,6,21,Matches
135,Pierre-Emerick Aubameyang\d5dd5f1f,ga GAB,FW,Arsenal,eng Premier League,29,1989,30.3,520,733,70.9,7206,1884,323,414,78.0,146,213,68.5,26,48,54.2,5,4.2,+0.8,33,29,34,4,66,Matches
136,Emil Audero\649b01d8,it ITA,GK,Sampdoria,it Serie A,21,1997,36.0,849,1158,73.3,22289,13292,161,164,98.2,437,442,98.9,247,547,45.2,0,0.1,-0.1,2,3,0,0,0,Matches
137,Jean-Kévin Augustin\97bfa797,fr FRA,FW,RB Leipzig,de Bundesliga,21,1997,5.1,65,80,81.3,1008,211,33,42,78.6,26,31,83.9,3,3,100.0,0,0.9,-0.9,8,5,2,2,4,Matches
138,Ludwig Augustinsson\9fec8860,se SWE,DF,Werder Bremen,de Bundesliga,24,1994,33.6,1559,1979,78.8,27134,10979,742,837,88.6,667,794,84.0,138,297,46.5,4,2.6,+1.4,25,97,43,24,155,Matches
139,Serge Aurier\5c2b4f07,ci CIV,DFMF,Tottenham,eng Premier League,25,1992,6.3,256,349,73.4,4480,1802,124,146,84.9,101,140,72.1,24,42,57.1,2,0.6,+1.4,5,10,11,7,27,Matches
140,Charlie Austin\8d228291,eng ENG,FW,Southampton,eng Premier League,29,1989,10.9,127,209,60.8,2037,312,63,96,65.6,40,66,60.6,15,29,51.7,2,0.4,+1.6,8,3,3,0,7,Matches
141,Ezequiel Ávila\253a06b9,ar ARG,FWMF,Huesca,es La Liga,24,1994,22.2,314,576,54.5,6623,2291,142,212,67.0,96,179,53.6,66,144,45.8,2,2.7,-0.7,21,47,17,5,63,Matches
142,Jordan Ayew\da052c14,gh GHA,FW,Crystal Palace,eng Premier League,26,1991,13.1,202,274,73.7,2783,507,119,137,86.9,57,80,71.3,12,23,52.2,2,0.9,+1.1,12,12,5,0,17,Matches
143,Kaan Ayhan\2200181e,tr TUR,DF,Düsseldorf,de Bundesliga,23,1994,27.2,1265,1430,88.5,29534,9646,320,341,93.8,643,681,94.4,293,388,75.5,1,0.4,+0.6,5,90,6,1,78,Matches
144,Floyd Ayité\fd5888a0,tg TOG,FWMF,Fulham,eng Premier League,29,1988,5.3,160,207,77.3,2502,728,88,105,83.8,53,67,79.1,13,21,61.9,0,0.3,-0.3,8,12,8,1,20,Matches
145,César Azpilicueta\53cad200,es ESP,DF,Chelsea,eng Premier League,28,1989,37.8,2475,2894,85.5,40394,14165,1239,1358,91.2,1030,1174,87.7,169,262,64.5,5,2.5,+2.5,26,161,46,20,155,Matches
146,Abdoulaye Ba\1f54ed90,sn SEN,DF,Rayo Vallecano,es La Liga,27,1991,23.4,856,1037,82.5,19639,6851,212,235,90.2,445,488,91.2,194,301,64.5,0,0.0,0.0,1,28,0,0,28,Matches
147,Florian Baak\150d5992,de GER,MF,Hertha BSC,de Bundesliga,19,1999,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
148,Ludovic Baal\d3ce9f1f,gf GUF,DF,Rennes,fr Ligue 1,32,1986,1.4,70,90,77.8,1145,600,33,37,89.2,31,35,88.6,5,15,33.3,0,0.0,0.0,0,3,1,1,5,Matches
149,Khouma Babacar\422ec08a,sn SEN,FW,Sassuolo,it Serie A,25,1993,16.5,248,303,81.8,3472,349,157,179,87.7,68,83,81.9,13,18,72.2,2,1.1,+0.9,11,4,9,2,12,Matches
150,Ryan Babel\6438d426,nl NED,FW,Fulham,eng Premier League,31,1986,13.9,410,515,79.6,6440,1687,232,262,88.5,131,155,84.5,33,64,51.6,3,2.3,+0.7,23,27,10,3,29,Matches
151,Carlos Bacca\09a9e921,co COL,FW,Villarreal,es La Liga,31,1986,14.1,192,274,70.1,2908,657,112,161,69.6,57,80,71.3,16,23,69.6,1,2.2,-1.2,23,7,6,0,18,Matches
152,Juninho Bacuna\aaf1bf05,cw CUW,MFDF,Huddersfield,eng Premier League,20,1997,15.7,558,761,73.3,11236,3799,228,274,83.2,230,277,83.0,94,180,52.2,0,1.6,-1.6,18,85,12,1,81,Matches
153,Leandro Bacuna\9dc69d38,cw CUW,MFDF,Cardiff City,eng Premier League,26,1991,6.2,114,168,67.9,2153,858,57,71,80.3,38,55,69.1,18,37,48.6,0,0.0,0.0,1,11,5,2,15,Matches
154,Milan Badelj\e8c930bb,hr CRO,MF,Lazio,it Serie A,29,1989,12.7,736,877,83.9,13525,4251,314,362,86.7,315,360,87.5,94,128,73.4,0,0.6,-0.6,12,76,12,3,77,Matches
155,Benoît Badiashile\06df8256,fr FRA,DF,Monaco,fr Ligue 1,17,2001,19.6,967,1062,91.1,21191,6905,241,254,94.9,554,583,95.0,166,210,79.0,0,0.1,-0.1,3,69,1,0,69,Matches
156,Holger Badstuber\45b7edae,de GER,DF,Stuttgart,de Bundesliga,29,1989,5.8,241,265,90.9,5378,1610,67,68,98.5,117,128,91.4,54,66,81.8,0,0.0,0.0,0,6,0,0,17,Matches
157,Stéphane Bahoken\5046b7d4,cm CMR,FW,Angers,fr Ligue 1,26,1992,27.4,349,512,68.2,5108,834,203,272,74.6,114,165,69.1,20,36,55.6,1,2.9,-1.9,25,18,12,6,22,Matches
158,Daniel Baier\f261abcb,de GER,MF,Augsburg,de Bundesliga,34,1984,31.3,1226,1604,76.4,25126,7344,449,537,83.6,554,674,82.2,214,356,60.1,1,1.5,-0.5,22,122,16,1,164,Matches
159,Leon Bailey\3a233281,jm JAM,FWMF,Leverkusen,de Bundesliga,20,1997,21.3,637,961,66.3,11337,3544,319,402,79.4,222,298,74.5,79,207,38.2,1,3.6,-2.6,44,38,33,17,62,Matches
160,Eric Bailly\a1232f4e,ci CIV,DF,Manchester Utd,eng Premier League,24,1994,7.1,263,300,87.7,5444,1571,82,87,94.3,137,146,93.8,42,61,68.9,0,0.0,0.0,0,8,0,0,8,Matches
161,Leighton Baines\b18095b6,eng ENG,DF,Everton,eng Premier League,33,1984,4.2,207,259,79.9,3548,1510,99,112,88.4,90,106,84.9,16,34,47.1,0,0.1,-0.1,4,15,1,1,20,Matches
162,Marvin Bakalorz\04c11885,de GER,MF,Hannover 96,de Bundesliga,28,1989,16.3,305,406,75.1,5239,1258,132,156,84.6,131,161,81.4,31,62,50.0,0,0.5,-0.5,10,21,6,1,28,Matches
163,Tiemoué Bakayoko\59bf127b,fr FRA,MF,Milan,it Serie A,23,1994,25.6,1177,1353,87.0,21065,5934,489,564,86.7,545,597,91.3,125,154,81.2,1,1.7,-0.7,25,119,14,2,143,Matches
164,Ridle Baku\442b56fa,de GER,MF,Mainz 05,de Bundesliga,20,1998,10.4,356,439,81.1,7083,1472,134,163,82.2,166,198,83.8,55,64,85.9,0,0.9,-0.9,6,33,4,1,35,Matches
165,Fabián Balbuena\3626f7d9,py PAR,DF,West Ham,eng Premier League,26,1991,22.4,659,817,80.7,13975,5556,195,222,87.8,332,381,87.1,122,196,62.2,0,0.1,-0.1,3,26,0,0,39,Matches
166,Keita Baldé\509a4ccb,sn SEN,FWMF,Inter,it Serie A,23,1995,9.9,259,344,75.3,3985,671,153,174,87.9,80,102,78.4,21,42,50.0,2,1.7,+0.3,17,8,16,7,16,Matches
167,Gareth Bale\a58bb1e1,wls WAL,FW,Real Madrid,es La Liga,29,1989,19.8,569,783,72.7,9852,2164,317,381,83.2,173,252,68.7,68,119,57.1,3,2.3,+0.7,17,42,23,10,50,Matches
168,Mikel Balenziaga\1fe67e86,es ESP,DF,Athletic Club,es La Liga,30,1988,5.8,174,230,75.7,2989,1099,81,91,89.0,77,98,78.6,14,34,41.2,0,0.4,-0.4,3,9,3,1,15,Matches
169,Andrija Balić\9be4ee80,hr CRO,MFFW,Udinese,it Serie A,20,1997,0.3,24,25,96.0,449,97,14,14,100.0,6,6,100.0,4,5,80.0,0,0.1,-0.1,1,0,1,0,1,Matches
170,Fodé Ballo-Touré\f449640d,sn SEN,DF,Lille,fr Ligue 1,21,1997,17.7,580,775,74.8,9333,3865,307,362,84.8,220,296,74.3,46,93,49.5,1,1.2,-0.2,7,60,10,4,53,Matches
171,Fodé Ballo-Touré\f449640d,sn SEN,DF,Monaco,fr Ligue 1,21,1997,17.7,633,835,75.8,11200,4347,292,338,86.4,274,336,81.5,62,131,47.3,3,2.6,+0.4,21,47,19,14,67,Matches
172,Florent Balmont\4e7bfc23,fr FRA,MF,Dijon,fr Ligue 1,38,1980,12.0,579,711,81.4,10531,3443,254,280,90.7,249,276,90.2,69,136,50.7,1,0.9,+0.1,16,76,13,4,62,Matches
173,Leon Balogun\78e68b4d,ng NGA,DF,Brighton,eng Premier League,30,1988,6.6,176,224,78.6,4043,870,33,39,84.6,93,108,86.1,43,65,66.2,0,0.0,0.0,0,2,0,0,5,Matches
174,Mario Balotelli\8ff07990,it ITA,FW,Nice,fr Ligue 1,27,1990,8.4,168,237,70.9,3006,405,95,117,81.2,45,67,67.2,26,47,55.3,1,1.0,0.0,8,6,2,1,9,Matches
175,Mario Balotelli\8ff07990,it ITA,FW,Marseille,fr Ligue 1,27,1990,10.4,158,230,68.7,2810,440,81,105,77.1,44,65,67.7,27,44,61.4,0,0.3,-0.3,6,15,1,0,11,Matches
176,Abdoulaye Bamba\7fecbcdb,ci CIV,DF,Angers,fr Ligue 1,28,1990,28.6,976,1276,76.5,16250,7266,485,546,88.8,414,520,79.6,69,172,40.1,4,1.6,+2.4,17,61,20,10,83,Matches
177,Jonathan Bamba\b2bd0f6c,fr FRA,FWMF,Lille,fr Ligue 1,22,1996,33.4,962,1224,78.6,15260,4445,521,610,85.4,339,403,84.1,70,137,51.1,3,6.0,-3.0,43,78,37,10,114,Matches
178,Sol Bamba\5534217d,ci CIV,DF,Cardiff City,eng Premier League,33,1985,27.5,394,552,71.4,8877,3282,101,144,70.1,204,246,82.9,86,148,58.1,1,0.4,+0.6,4,42,2,0,37,Matches
179,Yacine Bammou\a1d04509,ma MAR,FWMF,Caen,fr Ligue 1,26,1991,10.3,227,317,71.6,3423,823,134,157,85.4,73,96,76.0,16,43,37.2,0,0.5,-0.5,7,2,6,4,19,Matches
180,Éver Banega\fa937f7a,ar ARG,MF,Sevilla,es La Liga,30,1988,29.6,1820,2208,82.4,40151,13352,613,672,91.2,781,882,88.5,408,602,67.8,5,3.4,+1.6,52,224,40,5,240,Matches
181,Mattia Bani\0821331c,it ITA,DF,Chievo,it Serie A,24,1993,29.0,1008,1261,79.9,21908,8406,296,326,90.8,532,615,86.5,179,303,59.1,0,0.3,-0.3,3,47,4,1,54,Matches
182,Léo Baptistão\35f6db55,br BRA,FWMF,Espanyol,es La Liga,25,1992,13.7,289,394,73.4,4561,1115,149,186,80.1,116,144,80.6,18,33,54.5,2,2.7,-0.7,22,17,16,4,33,Matches
183,Antonín Barák\01efac19,cz CZE,MFFW,Udinese,it Serie A,23,1994,3.7,152,183,83.1,2478,576,73,84,86.9,65,76,85.5,10,17,58.8,0,0.1,-0.1,2,7,1,1,13,Matches
184,Federico Barba\c010b898,it ITA,DF,Chievo,it Serie A,24,1993,27.6,1021,1309,78.0,21014,8373,367,412,89.1,481,573,83.9,163,294,55.4,0,1.2,-1.2,12,74,18,8,87,Matches
185,Danilo Barbosa\0557ff4f,br BRA,MF,Nice,fr Ligue 1,22,1996,17.2,581,671,86.6,9156,2065,314,350,89.7,220,246,89.4,35,51,68.6,0,0.7,-0.7,14,47,5,0,49,Matches
186,Enis Bardhi\cac2537b,mk MKD,MF,Levante,es La Liga,23,1995,31.5,894,1211,73.8,15555,4756,451,554,81.4,305,380,80.3,111,218,50.9,4,2.8,+1.2,27,89,34,10,97,Matches
187,Francesco Bardi\0acda699,it ITA,GK,Frosinone,it Serie A,26,1992,3.0,42,74,56.8,1293,855,5,5,100.0,20,20,100.0,16,48,33.3,0,0.0,0.0,0,0,0,0,0,Matches
188,Phil Bardsley\1ae30132,sct SCO,DF,Burnley,eng Premier League,33,1985,18.6,524,764,68.6,10178,4847,217,250,86.8,225,302,74.5,76,196,38.8,0,0.8,-0.8,7,66,19,8,54,Matches
189,Nicolò Barella\6928979a,it ITA,MFFW,Cagliari,it Serie A,21,1997,34.5,1532,1927,79.5,27347,7213,747,854,87.5,565,682,82.8,196,318,61.6,3,3.1,-0.1,43,151,52,9,158,Matches
190,Philipp Bargfrede\3f7cd8f1,de GER,MFDF,Werder Bremen,de Bundesliga,29,1989,12.0,476,580,82.1,9693,3071,149,173,86.1,256,293,87.4,65,97,67.0,0,0.3,-0.3,5,75,9,1,62,Matches
191,Antonino Barillà\a64cbd35,it ITA,MF,Parma,it Serie A,30,1988,29.1,604,848,71.2,10505,3780,294,352,83.5,219,282,77.7,76,167,45.5,2,1.8,+0.2,18,92,14,2,88,Matches
192,Ross Barkley\3a24769f,eng ENG,MF,Chelsea,eng Premier League,24,1993,13.8,881,967,91.1,15635,2659,421,447,94.2,335,368,91.0,108,119,90.8,5,2.0,+3.0,20,61,20,2,66,Matches
193,Aymen Barkok\a2a85828,ma MAR,MF,Düsseldorf,de Bundesliga,20,1998,5.7,181,233,77.7,3621,989,69,84,82.1,76,88,86.4,33,47,70.2,0,0.2,-0.2,4,11,8,2,22,Matches
194,Ashley Barnes\2691c772,eng ENG,FW,Burnley,eng Premier League,28,1989,26.5,342,548,62.4,4930,1042,205,278,73.7,94,163,57.7,22,58,37.9,2,3.5,-1.5,20,23,14,2,39,Matches
195,Harvey Barnes\3ea50f67,eng ENG,FWMF,Leicester City,eng Premier League,20,1997,11.2,256,342,74.9,3559,951,166,201,82.6,72,95,75.8,11,20,55.0,2,1.4,+0.6,16,15,13,4,30,Matches
196,Antonio Barragán\487d9b09,es ESP,DFMF,Betis,es La Liga,31,1987,10.4,540,650,83.1,9051,3364,281,317,88.6,205,235,87.2,48,79,60.8,0,0.8,-0.8,10,26,16,8,45,Matches
197,Antonio Barreca\6a189491,it ITA,DF,Newcastle Utd,eng Premier League,23,1995,0.1,1,3,33.3,16,16,0,0,,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,1,Matches
198,Antonio Barreca\6a189491,it ITA,DF,Monaco,fr Ligue 1,23,1995,6.6,204,289,70.6,3782,1842,78,101,77.2,111,136,81.6,15,41,36.6,1,0.4,+0.6,7,9,6,3,18,Matches
199,Leandro Barreiro Martins\00242b75,lu LUX,MF,Mainz 05,de Bundesliga,18,2000,1.0,22,34,64.7,512,165,7,12,58.3,10,14,71.4,5,8,62.5,0,0.0,0.0,1,4,0,0,3,Matches
200,Ander Barrenetxea\200e89e1,es ESP,FWMF,Real Sociedad,es La Liga,16,2001,4.4,87,115,75.7,1256,286,52,61,85.2,30,37,81.1,4,10,40.0,0,0.6,-0.6,6,5,3,1,7,Matches
201,Édgar Barreto\43a1bea5,py PAR,MF,Sampdoria,it Serie A,34,1984,8.7,396,515,76.9,6319,2215,216,255,84.7,138,172,80.2,31,61,50.8,2,1.3,+0.7,10,44,13,1,48,Matches
202,Musa Barrow\e5bf73f3,gm GAM,FWMF,Atalanta,it Serie A,19,1998,6.7,192,248,77.4,2954,498,113,132,85.6,63,85,74.1,12,22,54.5,2,0.8,+1.2,14,11,7,0,19,Matches
203,Fin Bartels\acc7b7ec,de GER,FW,Werder Bremen,de Bundesliga,31,1987,0.3,3,5,60.0,127,68,1,2,50.0,0,1,0.0,2,2,100.0,0,0.0,0.0,0,1,0,0,1,Matches
204,Marc Bartra\b742cc0d,es ESP,DF,Betis,es La Liga,27,1991,32.5,1993,2254,88.4,41893,12647,556,588,94.6,1117,1180,94.7,305,453,67.3,0,0.4,-0.4,4,133,4,0,83,Matches
205,Andrea Barzagli\7c0000fd,it ITA,DF,Juventus,it Serie A,37,1981,2.9,183,205,89.3,4204,1342,37,44,84.1,109,117,93.2,37,42,88.1,0,0.0,0.0,0,14,0,0,12,Matches
206,Daniele Baselli\ea06dd97,it ITA,MF,Torino,it Serie A,26,1992,26.4,973,1245,78.2,17975,5204,408,488,83.6,404,490,82.4,131,203,64.5,1,3.3,-2.3,44,90,26,9,114,Matches
207,Toma Bašić\80556f08,hr CRO,MF,Bordeaux,fr Ligue 1,21,1996,14.8,480,620,77.4,9545,2502,196,229,85.6,197,231,85.3,81,141,57.4,0,2.2,-2.2,23,47,7,3,49,Matches
208,Thomas Basila\65391fa7,fr FRA,DF,Nantes,fr Ligue 1,19,1999,1.0,22,26,84.6,483,208,5,5,100.0,14,17,82.4,3,4,75.0,0,0.0,0.0,0,2,0,0,1,Matches
209,Borja Bastón\8c44e37b,es ESP,FW,Alavés,es La Liga,25,1992,16.0,208,321,64.8,2732,470,131,180,72.8,62,97,63.9,4,11,36.4,1,1.1,-0.1,9,11,4,1,11,Matches
210,Alessandro Bastoni\75b86fb3,it ITA,DF,Parma,it Serie A,19,1999,18.8,509,610,83.4,11448,3554,137,150,91.3,260,286,90.9,110,165,66.7,0,0.2,-0.2,1,36,3,0,25,Matches
211,Bastos\c01c66d9,ao ANG,DF,Lazio,it Serie A,27,1991,12.7,469,550,85.3,9249,2673,192,205,93.7,205,218,94.0,68,118,57.6,0,0.0,0.0,2,39,0,0,19,Matches
212,Michy Batshuayi\2973d8ff,be BEL,FW,Crystal Palace,eng Premier League,24,1993,8.3,111,162,68.5,1614,301,68,87,78.2,27,41,65.9,11,19,57.9,0,0.1,-0.1,1,5,2,0,7,Matches
213,Michy Batshuayi\2973d8ff,be BEL,FW,Valencia,es La Liga,24,1993,5.9,106,140,75.7,1789,315,59,75,78.7,32,43,74.4,13,16,81.3,0,0.7,-0.7,8,5,4,0,8,Matches
214,Robert Bauer\9b88e120,de GER,DF,Nürnberg,de Bundesliga,23,1995,19.1,594,827,71.8,11390,5284,238,283,84.1,277,349,79.4,72,164,43.9,0,0.6,-0.6,11,63,8,5,63,Matches
215,Oliver Baumann\47064058,de GER,GK,Hoffenheim,de Bundesliga,28,1990,33.0,1015,1289,78.7,28202,17507,241,242,99.6,426,435,97.9,338,599,56.4,1,0.6,+0.4,3,23,0,0,0,Matches
216,Timo Baumgartl\bd7d2e6d,de GER,DF,Stuttgart,de Bundesliga,22,1996,18.0,717,865,82.9,15481,6271,223,247,90.3,362,404,89.6,131,203,64.5,0,0.0,0.0,2,40,5,2,40,Matches
217,Julian Baumgartlinger\69374ff5,at AUT,MF,Leverkusen,de Bundesliga,30,1988,17.3,1249,1394,89.6,22638,4905,579,640,90.5,479,523,91.6,163,187,87.2,1,0.9,+0.1,12,98,11,0,94,Matches
218,Christoph Baumgartner\437f2b00,at AUT,MF,Hoffenheim,de Bundesliga,18,1999,0.9,23,36,63.9,394,90,12,18,66.7,9,13,69.2,2,4,50.0,0,0.0,0.0,0,4,0,0,5,Matches
219,Jon Bautista\debc6b55,es ESP,FWMF,Real Sociedad,es La Liga,23,1995,6.6,83,136,61.0,1147,209,49,78,62.8,26,43,60.5,4,5,80.0,0,0.1,-0.1,3,5,2,0,9,Matches
220,Paul Baysse\2515040a,fr FRA,DF,Bordeaux,fr Ligue 1,30,1988,0.8,25,34,73.5,540,239,10,11,90.9,10,13,76.9,5,9,55.6,0,0.0,0.0,0,1,0,0,3,Matches
221,Paul Baysse\2515040a,fr FRA,DF,Caen,fr Ligue 1,30,1988,19.9,662,813,81.4,16254,5133,142,165,86.1,328,366,89.6,187,268,69.8,0,0.2,-0.2,3,32,1,0,30,Matches
222,Noah Joel Sarenren Bazee\fbbc8e15,ng NGA,FW,Hannover 96,de Bundesliga,21,1996,1.7,11,22,50.0,154,38,6,8,75.0,5,7,71.4,0,4,0.0,0,0.0,0.0,0,0,0,0,1,Matches
223,Claudio Beauvue\8ca253a3,gp GLP,FW,Caen,fr Ligue 1,30,1988,16.7,248,389,63.8,4032,863,136,191,71.2,81,127,63.8,24,48,50.0,0,1.5,-1.5,14,15,10,6,23,Matches
224,Bebé\d8712bf9,pt POR,FWMF,Rayo Vallecano,es La Liga,28,1990,14.5,317,527,60.2,5820,1443,166,216,76.9,102,156,65.4,42,122,34.4,1,2.3,-1.3,20,27,16,15,28,Matches
225,Bebé\d8712bf9,pt POR,MF,Eibar,es La Liga,28,1990,0.7,20,32,62.5,358,61,11,12,91.7,7,12,58.3,2,7,28.6,0,0.2,-0.2,1,0,1,1,1,Matches
226,Ihlas Bebou\a53b661f,tg TOG,FWMF,Hannover 96,de Bundesliga,24,1994,11.8,295,442,66.7,5206,1744,140,187,74.9,120,164,73.2,31,66,47.0,3,1.8,+1.2,14,26,17,6,46,Matches
227,Uffe Bech\f7097e8a,dk DEN,FW,Hannover 96,de Bundesliga,25,1993,0.2,8,11,72.7,112,32,4,5,80.0,3,3,100.0,0,1,0.0,0,0.3,-0.3,2,0,0,0,1,Matches
228,Andreas Beck\00a6485f,de GER,DFMF,Stuttgart,de Bundesliga,31,1987,19.7,615,868,70.9,11863,5224,251,301,83.4,263,338,77.8,93,192,48.4,2,1.0,+1.0,14,48,15,9,57,Matches
229,Jan Bednarek\4115ce4e,pl POL,DF,Southampton,eng Premier League,22,1996,23.9,591,830,71.2,12012,5531,198,240,82.5,294,379,77.6,89,192,46.4,1,0.4,+0.6,7,53,3,0,62,Matches
230,Andrea Beghetto\438dfc6a,it ITA,DFMF,Frosinone,it Serie A,23,1994,24.7,696,1095,63.6,14587,6402,249,301,82.7,296,409,72.4,141,327,43.1,3,3.7,-0.7,50,48,54,46,72,Matches
231,Asmir Begović\7b4de647,ba BIH,GK,Bournemouth,eng Premier League,31,1987,24.0,445,657,67.7,15150,10076,44,44,100.0,217,220,98.6,184,393,46.8,0,0.0,0.0,0,3,0,0,0,Matches
232,Valon Behrami\d3d758d8,ch SUI,MF,Udinese,it Serie A,33,1985,15.1,396,492,80.5,6534,1650,187,223,83.9,161,193,83.4,36,55,65.5,0,0.4,-0.4,6,20,0,0,25,Matches
233,Hanno Behrens\77b41ac0,de GER,MF,Nürnberg,de Bundesliga,28,1990,29.3,620,909,68.2,10300,2853,292,399,73.2,261,347,75.2,56,126,44.4,1,1.6,-0.6,19,45,14,1,68,Matches
234,Ishak Belfodil\ff182fdc,dz ALG,FW,Hoffenheim,de Bundesliga,26,1992,20.7,326,455,71.6,4543,904,201,254,79.1,99,152,65.1,12,22,54.5,3,3.5,-0.5,26,18,9,1,31,Matches
235,Stefan Bell\857a5abe,de GER,DF,Mainz 05,de Bundesliga,26,1991,25.0,970,1212,80.0,22908,9091,236,263,89.7,485,557,87.1,240,369,65.0,0,1.1,-1.1,20,125,19,3,133,Matches
236,Karim Bellarabi\bee0bab1,de GER,FWMF,Leverkusen,de Bundesliga,28,1990,11.7,342,493,69.4,5588,1806,193,238,81.1,107,167,64.1,38,63,60.3,4,4.5,-0.5,23,13,32,14,48,Matches
237,Héctor Bellerín\f874dd44,es ESP,DF,Arsenal,eng Premier League,23,1995,17.0,784,934,83.9,13249,4319,378,413,91.5,342,402,85.1,54,87,62.1,5,2.0,+3.0,8,46,25,6,85,Matches
238,Andrea Belotti\d705ba44,it ITA,FW,Torino,it Serie A,24,1993,36.7,529,809,65.4,7762,1922,303,421,72.0,160,245,65.3,38,67,56.7,3,4.0,-1.0,34,42,25,2,69,Matches
239,Fran Beltrán\ed5c5fa3,es ESP,MF,Celta Vigo,es La Liga,19,1999,16.9,798,884,90.3,14720,2870,334,368,90.8,348,375,92.8,104,122,85.2,0,0.7,-0.7,11,53,6,0,52,Matches
240,Hatem Ben Arfa\74dc806c,fr FRA,MFFW,Rennes,fr Ligue 1,31,1987,22.6,747,926,80.7,13215,3314,382,431,88.6,262,299,87.6,95,172,55.2,2,3.1,-1.1,35,77,28,2,89,Matches
241,Wissam Ben Yedder\942b4f90,fr FRA,FW,Sevilla,es La Liga,27,1990,31.2,578,788,73.4,8198,1877,360,439,82.0,167,233,71.7,34,66,51.5,9,6.6,+2.4,41,47,27,6,56,Matches
242,Diego Benaglio\b7e7937d,ch SUI,GK,Monaco,fr Ligue 1,34,1983,22.9,459,618,74.3,13523,8579,63,63,100.0,248,250,99.2,148,304,48.7,0,0.0,0.0,0,2,0,0,0,Matches
243,Marco Benassi\0000acda,it ITA,MF,Fiorentina,it Serie A,23,1994,25.4,632,837,75.5,11015,3655,299,372,80.4,256,317,80.8,71,113,62.8,1,1.7,-0.7,25,74,22,11,97,Matches
244,Medhi Benatia\3b15ef2d,ma MAR,DF,Juventus,it Serie A,31,1987,5.0,292,324,90.1,6707,2286,66,73,90.4,172,181,95.0,53,68,77.9,0,0.0,0.0,0,17,0,0,16,Matches
245,Lars Bender\c50281a0,de GER,DFMF,Leverkusen,de Bundesliga,29,1989,15.1,785,944,83.2,13043,5018,398,448,88.8,304,354,85.9,66,100,66.0,4,1.3,+2.7,12,67,11,2,84,Matches
246,Sven Bender\070ec0b1,de GER,DF,Leverkusen,de Bundesliga,29,1989,22.1,1499,1647,91.0,31521,8482,418,450,92.9,819,874,93.7,248,304,81.6,0,0.2,-0.2,3,60,3,0,75,Matches
247,László Bénes\fe888e39,sk SVK,MF,M'Gladbach,de Bundesliga,20,1997,0.3,11,17,64.7,190,62,3,5,60.0,5,5,100.0,1,4,25.0,0,0.0,0.0,0,0,0,0,1,Matches
