Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
160,Bastian Badu\3deb2342,fr FRA,FW,Montpellier,fr Ligue 1,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,50.0,Matches
161,Alex Baena\518f2234,es ESP,MF,Villarreal,es La Liga,18,2001,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
162,Stéphane Bahoken\5046b7d4,cm CMR,FW,Angers,fr Ligue 1,27,1992,10.1,3,0,0,25,15,6,15,1,4,0,0,0,34,10,36,21.7,Matches
163,Daniel Baier\f261abcb,de GER,MF,Augsburg,de Bundesliga,35,1984,21.6,6,0,0,38,44,0,5,32,23,0,0,0,326,29,23,55.8,Matches
164,Leon Bailey\3a233281,jm JAM,FWMF,Leverkusen,de Bundesliga,21,1997,12.1,0,2,0,18,20,6,48,6,4,0,0,0,89,11,14,44.0,Matches
165,Eric Bailly\a1232f4e,ci CIV,DF,Manchester Utd,eng Premier League,25,1994,1.7,0,0,0,2,0,0,0,2,0,0,1,0,22,6,1,85.7,Matches
166,Dénys Bain\5065d67d,fr FRA,DF,Brest,fr Ligue 1,26,1993,14.1,3,1,0,8,6,1,0,16,19,0,0,0,88,38,15,71.7,Matches
167,Leighton Baines\b18095b6,eng ENG,DF,Everton,eng Premier League,34,1984,4.5,0,0,0,2,3,0,12,2,6,0,0,0,29,6,6,50.0,Matches
168,Stefan Bajic\be13e5a8,fr FRA,GK,Saint-Étienne,fr Ligue 1,17,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
169,Tiemoué Bakayoko\59bf127b,fr FRA,MF,Monaco,fr Ligue 1,24,1994,19.1,4,1,0,39,65,0,14,28,49,0,0,0,192,25,15,62.5,Matches
170,Lewis Baker\1b278bf5,eng ENG,MF,Düsseldorf,de Bundesliga,24,1995,6.1,1,0,0,11,8,0,2,4,4,0,0,1,56,3,2,60.0,Matches
171,Mitchel Bakker\a8567629,nl NED,DF,Paris S-G,fr Ligue 1,19,2000,1.0,1,0,0,1,0,0,0,0,3,0,0,0,5,0,1,0.0,Matches
172,Ridle Baku\442b56fa,de GER,DFMF,Mainz 05,de Bundesliga,21,1998,26.1,5,1,0,31,43,2,68,36,35,0,0,0,285,23,37,38.3,Matches
173,Fabián Balbuena\3626f7d9,py PAR,DF,West Ham,eng Premier League,27,1991,13.1,2,0,0,7,2,0,1,15,11,0,0,0,142,46,28,62.2,Matches
174,Keita Baldé\509a4ccb,sn SEN,FWMF,Monaco,fr Ligue 1,24,1995,9.5,4,0,0,13,18,5,14,3,8,1,0,0,46,27,34,44.3,Matches
175,George Baldock\394854c4,eng ENG,DF,Sheffield Utd,eng Premier League,26,1993,38.0,7,0,0,53,44,11,96,30,45,1,0,0,303,37,55,40.2,Matches
176,Gareth Bale\a58bb1e1,wls WAL,FWMF,Real Madrid,es La Liga,30,1989,12.1,4,1,1,18,12,5,51,4,7,0,0,0,42,22,12,64.7,Matches
177,Mikel Balenziaga\1fe67e86,es ESP,DF,Athletic Club,es La Liga,31,1988,6.3,1,0,0,7,3,0,6,4,5,0,0,0,64,11,2,84.6,Matches
178,Leonardo Balerdi\7c3ed041,ar ARG,DFMF,Dortmund,de Bundesliga,20,1999,1.5,1,0,0,1,0,0,0,5,1,0,0,0,18,1,3,25.0,Matches
179,Marco Ballarini\8cb494c9,it ITA,MF,Udinese,it Serie A,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
180,Fodé Ballo-Touré\f449640d,sn SEN,DF,Monaco,fr Ligue 1,22,1997,18.7,4,0,0,21,22,4,51,22,24,0,1,1,134,17,9,65.4,Matches
181,Florent Balmont\4e7bfc23,fr FRA,MF,Dijon,fr Ligue 1,39,1980,4.5,1,0,0,5,10,0,3,2,9,0,0,0,56,1,4,20.0,Matches
182,Mario Balotelli\8ff07990,it ITA,FW,Brescia,it Serie A,28,1990,15.6,6,1,0,35,55,7,12,5,2,0,0,0,64,36,32,52.9,Matches
183,Abdoulaye Bamba\7fecbcdb,ci CIV,DF,Angers,fr Ligue 1,29,1990,6.2,2,0,0,4,1,0,13,2,6,0,0,0,45,5,5,50.0,Matches
184,Jonathan Bamba\b2bd0f6c,fr FRA,FWMF,Lille,fr Ligue 1,23,1996,21.5,1,0,0,15,54,5,22,14,10,2,0,0,178,8,13,38.1,Matches
185,Éver Banega\fa937f7a,ar ARG,MF,Sevilla,es La Liga,31,1988,27.5,10,0,0,35,63,2,46,14,30,0,0,0,256,15,20,42.9,Matches
186,Mattia Bani\0821331c,it ITA,DF,Bologna,it Serie A,25,1993,24.5,13,1,1,46,38,1,4,28,33,0,1,0,233,102,65,61.1,Matches
187,Antonín Barák\01efac19,cz CZE,MF,Udinese,it Serie A,24,1994,2.2,1,0,0,9,4,0,2,0,1,0,0,0,23,3,0,100.0,Matches
188,Antonín Barák\01efac19,cz CZE,MF,Lecce,it Serie A,24,1994,15.2,0,0,0,18,9,2,17,3,18,0,0,0,115,18,28,39.1,Matches
189,Federico Barba\c010b898,it ITA,DF,Valladolid,es La Liga,25,1993,5.0,3,0,0,8,3,0,5,5,8,0,0,0,31,7,2,77.8,Matches
190,Danilo Barbosa\0557ff4f,br BRA,DFMF,Nice,fr Ligue 1,23,1996,12.5,4,0,0,17,20,0,3,9,15,0,0,0,97,14,16,46.7,Matches
191,Melvin Bard\1ddbc7ca,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.5,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,100.0,Matches
192,Enis Bardhi\cac2537b,mk MKD,MF,Levante,es La Liga,24,1995,23.5,5,0,0,56,58,4,24,15,27,1,0,0,156,3,30,9.1,Matches
193,Phil Bardsley\1ae30132,sct SCO,DF,Burnley,eng Premier League,34,1985,21.0,6,0,0,42,15,0,20,15,33,0,0,0,197,33,26,55.9,Matches
194,Nicolò Barella\6928979a,it ITA,MF,Inter,it Serie A,22,1997,22.4,11,0,0,45,50,2,30,15,31,1,0,0,238,25,15,62.5,Matches
195,Philipp Bargfrede\3f7cd8f1,de GER,MF,Werder Bremen,de Bundesliga,30,1989,6.5,3,1,1,20,9,0,1,10,11,0,0,0,78,14,8,63.6,Matches
196,Antonino Barillà\a64cbd35,it ITA,MF,Parma,it Serie A,31,1988,18.8,6,0,0,44,28,3,12,8,33,0,0,0,110,16,17,48.5,Matches
197,Kike Barja\aad53e64,es ESP,MFFW,Osasuna,es La Liga,22,1997,3.5,0,0,0,8,5,0,8,0,1,0,0,0,26,5,8,38.5,Matches
198,Ross Barkley\3a24769f,eng ENG,MF,Chelsea,eng Premier League,25,1993,12.3,0,0,0,10,19,0,9,6,11,0,0,0,97,10,15,40.0,Matches
199,Aymen Barkok\a2a85828,ma MAR,FWMF,Düsseldorf,de Bundesliga,21,1998,0.9,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,50.0,Matches
200,Ashley Barnes\2691c772,eng ENG,FW,Burnley,eng Premier League,29,1989,15.0,4,0,0,33,43,13,1,5,4,1,0,0,65,42,86,32.8,Matches
201,Harvey Barnes\3ea50f67,eng ENG,MFFW,Leicester City,eng Premier League,21,1997,23.1,0,0,0,20,34,4,37,6,12,1,0,0,119,25,39,39.1,Matches
202,Antonio Barragán\487d9b09,es ESP,DF,Betis,es La Liga,32,1987,7.1,3,0,0,13,13,1,37,5,1,0,1,0,48,9,3,75.0,Matches
203,Antonio Barreca\6a189491,it ITA,DFMF,Genoa,it Serie A,24,1995,12.2,0,0,0,14,7,3,54,3,3,0,0,0,55,9,15,37.5,Matches
204,Leandro Barreiro Martins\00242b75,lu LUX,MF,Mainz 05,de Bundesliga,19,2000,10.4,4,0,0,30,23,0,2,8,25,0,0,0,131,16,29,35.6,Matches
205,Ander Barrenetxea\200e89e1,es ESP,FWMF,Real Sociedad,es La Liga,17,2001,4.9,1,0,0,14,5,1,18,0,6,0,1,0,32,7,8,46.7,Matches
206,Édgar Barreto\43a1bea5,py PAR,MF,Sampdoria,it Serie A,35,1984,1.0,0,0,0,0,2,0,0,0,2,0,0,0,5,0,1,0.0,Matches
207,Musa Barrow\e5bf73f3,gm GAM,FW,Bologna,it Serie A,20,1998,15.0,1,0,0,24,16,2,27,10,9,0,0,0,88,11,18,37.9,Matches
208,Musa Barrow\e5bf73f3,gm GAM,FWMF,Atalanta,it Serie A,20,1998,2.1,0,0,0,5,7,1,1,0,1,0,0,0,13,4,11,26.7,Matches
209,Fin Bartels\acc7b7ec,de GER,FWMF,Werder Bremen,de Bundesliga,32,1987,3.8,2,0,0,9,1,1,8,2,4,0,0,0,30,4,7,36.4,Matches
210,Marc Bartra\b742cc0d,es ESP,DFMF,Betis,es La Liga,28,1991,28.0,8,0,0,40,29,1,2,25,37,0,3,0,303,111,57,66.1,Matches
211,Daniele Baselli\ea06dd97,it ITA,MF,Torino,it Serie A,27,1992,14.2,3,0,0,25,18,0,41,15,32,0,0,0,176,11,8,57.9,Matches
212,Chris Basham\1aa84968,eng ENG,DF,Sheffield Utd,eng Premier League,31,1988,36.0,4,0,0,31,38,5,38,40,50,0,1,0,412,105,65,61.8,Matches
213,Toma Bašić\80556f08,hr CRO,MF,Bordeaux,fr Ligue 1,22,1996,11.0,4,0,0,11,15,1,10,9,21,0,0,0,102,15,9,62.5,Matches
214,Thomas Basila\65391fa7,fr FRA,DF,Nantes,fr Ligue 1,20,1999,4.6,1,0,0,3,4,0,3,1,1,0,0,0,51,3,3,50.0,Matches
215,Gil Bastião Dias\e61bdd69,pt POR,DFFW,Granada,es La Liga,22,1996,4.0,1,0,0,10,3,0,7,2,10,0,0,0,39,4,6,40.0,Matches
216,Gil Bastião Dias\e61bdd69,pt POR,DFMF,Monaco,fr Ligue 1,22,1996,11.7,3,0,0,16,16,2,18,15,33,0,0,0,114,10,13,43.5,Matches
217,Borja Bastón\8c44e37b,es ESP,MFFW,Aston Villa,eng Premier League,26,1992,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3,25.0,Matches
218,Alessandro Bastoni\75b86fb3,it ITA,DF,Inter,it Serie A,20,1999,21.3,9,1,1,39,30,0,17,14,21,0,1,0,217,46,24,65.7,Matches
219,Bastos\c01c66d9,ao ANG,DF,Lazio,it Serie A,28,1991,8.5,4,0,0,16,6,0,1,11,10,0,1,1,57,10,11,47.6,Matches
220,Oliver Batista-Meier\b7828a08,de GER,FW,Bayern Munich,de Bundesliga,18,2001,0.1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,Matches
221,Michy Batshuayi\2973d8ff,be BEL,FW,Chelsea,eng Premier League,25,1993,2.7,0,0,0,5,4,7,1,0,1,0,0,0,17,6,15,28.6,Matches
222,Cristian Battocchio\0f9b8301,it ITA,MF,Brest,fr Ligue 1,27,1992,15.5,1,0,0,17,10,0,20,19,25,1,0,0,179,8,16,33.3,Matches
223,Oliver Baumann\47064058,de GER,GK,Hoffenheim,de Bundesliga,29,1990,30.0,1,0,0,0,7,0,0,0,0,0,0,0,204,0,0,,Matches
224,Julian Baumgartlinger\69374ff5,at AUT,MF,Leverkusen,de Bundesliga,31,1988,19.9,4,0,0,36,38,1,5,13,29,0,0,0,208,20,18,52.6,Matches
225,Christoph Baumgartner\437f2b00,at AUT,MFFW,Hoffenheim,de Bundesliga,19,1999,16.6,3,0,0,45,29,6,10,10,21,1,0,0,96,35,47,42.7,Matches
226,Noah Joel Sarenren Bazee\fbbc8e15,ng NGA,FW,Augsburg,de Bundesliga,22,1996,4.2,1,0,0,3,11,0,9,4,2,1,0,0,32,13,18,41.9,Matches
227,Ihlas Bebou\a53b661f,tg TOG,FWMF,Hoffenheim,de Bundesliga,25,1994,23.4,1,0,0,25,34,6,36,9,18,0,0,0,143,56,66,45.9,Matches
228,Rodrigo Becão\19e4eab9,br BRA,DF,Udinese,it Serie A,23,1996,24.6,8,0,0,47,27,1,3,30,45,0,2,0,180,56,24,70.0,Matches
229,Sheraldo Becker\8eb55dbb,sr SUR,MFFW,Union Berlin,de Bundesliga,24,1995,6.0,1,0,0,9,6,3,19,2,2,0,0,0,33,3,12,20.0,Matches
230,Timo Becker\543ddcaf,de GER,DFMF,Schalke 04,de Bundesliga,22,1997,3.7,0,0,0,2,2,0,6,2,5,0,0,0,32,6,8,42.9,Matches
231,Jan Bednarek\4115ce4e,pl POL,DF,Southampton,eng Premier League,23,1996,34.0,4,0,0,36,13,0,0,44,38,0,1,1,401,132,54,71.0,Matches
232,Asmir Begović\7b4de647,ba BIH,GK,Milan,it Serie A,32,1987,1.4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
233,Valon Behrami\d3d758d8,ch SUI,MF,Genoa,it Serie A,34,1985,12.3,4,1,1,36,27,0,2,9,26,0,0,0,116,13,15,46.4,Matches
234,Maximilian Beier\5db45ee5,de GER,FWMF,Hoffenheim,de Bundesliga,16,2002,1.2,1,0,0,3,1,2,1,0,3,0,0,0,5,2,4,33.3,Matches
235,Gaëtan Belaud\3f1a7191,fr FRA,DF,Brest,fr Ligue 1,32,1986,6.4,0,0,0,6,7,0,13,11,8,0,0,0,55,9,12,42.9,Matches
236,Ishak Belfodil\ff182fdc,dz ALG,FWMF,Hoffenheim,de Bundesliga,27,1992,3.0,0,0,0,4,1,5,2,0,1,0,0,0,7,5,7,41.7,Matches
237,Haris Belkebla\2b1bed19,dz ALG,MF,Brest,fr Ligue 1,25,1994,20.2,4,0,0,34,36,1,3,35,42,0,0,0,169,15,31,32.6,Matches
238,Raoul Bellanova\e3756e72,it ITA,DF,Bordeaux,fr Ligue 1,19,2000,0.7,0,0,0,1,1,0,0,0,1,0,0,0,2,0,2,0.0,Matches
239,Raoul Bellanova\e3756e72,it ITA,DF,Atalanta,it Serie A,19,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
240,Karim Bellarabi\bee0bab1,de GER,FWDF,Leverkusen,de Bundesliga,29,1990,15.8,2,0,0,26,17,6,67,8,11,1,0,0,103,2,7,22.2,Matches
241,Jean-Ricner Bellegarde\10f0fdd3,fr FRA,MF,Strasbourg,fr Ligue 1,21,1998,16.6,2,0,0,33,34,0,14,20,27,1,0,0,159,5,28,15.2,Matches
242,Héctor Bellerín\f874dd44,es ESP,DF,Arsenal,eng Premier League,24,1995,12.9,2,0,0,15,4,1,22,10,16,0,0,0,100,13,17,43.3,Matches
243,Andrea Belotti\d705ba44,it ITA,FW,Torino,it Serie A,25,1993,33.4,4,0,0,76,120,22,50,10,26,1,0,1,142,100,114,46.7,Matches
244,Fran Beltrán\ed5c5fa3,es ESP,MF,Celta Vigo,es La Liga,20,1999,20.3,2,1,0,16,17,1,6,11,24,0,1,0,166,8,31,20.5,Matches
245,Sami Ben Amar\c05d65d1,ma MAR,FW,Nîmes,fr Ligue 1,21,1998,0.2,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,25.0,Matches
246,Hatem Ben Arfa\74dc806c,fr FRA,MFFW,Valladolid,es La Liga,32,1987,1.8,1,0,0,4,2,1,1,0,0,0,0,0,10,2,0,100.0,Matches
247,Wissam Ben Yedder\942b4f90,fr FRA,FW,Monaco,fr Ligue 1,28,1990,24.0,1,0,0,15,18,7,24,6,15,1,0,0,125,11,43,20.4,Matches
248,Marco Benassi\0000acda,it ITA,MF,Fiorentina,it Serie A,24,1994,10.9,1,0,0,25,7,0,12,4,10,0,0,0,75,5,16,23.8,Matches
249,Cristian Benavente\3b5cd50d,pe PER,MFFW,Nantes,fr Ligue 1,25,1994,3.9,0,0,0,6,4,0,10,2,8,0,0,0,23,2,14,12.5,Matches
250,Lars Bender\c50281a0,de GER,DFMF,Leverkusen,de Bundesliga,30,1989,15.3,3,0,0,20,13,1,19,18,32,0,0,0,160,28,32,46.7,Matches
251,Sven Bender\070ec0b1,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,3,0,0,27,24,0,1,49,44,0,0,0,389,121,59,67.2,Matches
252,Darío Benedetto\bef0a7ac,ar ARG,FW,Marseille,fr Ligue 1,29,1990,23.3,4,0,0,30,29,6,10,4,14,1,0,0,77,45,72,38.5,Matches
253,László Bénes\fe888e39,sk SVK,MF,M'Gladbach,de Bundesliga,21,1997,10.0,3,0,0,15,25,1,24,13,9,0,0,0,86,9,9,50.0,Matches
254,Walter Benítez\8a2248b4,ar ARG,GK,Nice,fr Ligue 1,26,1993,26.0,0,0,0,0,1,0,0,0,0,0,0,0,105,0,0,,Matches
255,Loris Benito\f5b6fb78,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,5,0,0,39,9,1,26,16,29,0,0,1,174,35,30,53.8,Matches
256,Bilal Benkhedim\b6047994,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,18,2001,1.5,0,0,0,3,4,0,4,0,5,0,0,0,19,0,2,0.0,Matches
257,Ismaël Bennacer\db092d3b,dz ALG,MF,Milan,it Serie A,21,1997,27.6,14,0,0,55,50,0,9,46,60,0,2,0,369,25,26,49.0,Matches
258,Ryan Bennett\0bad4516,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,2,0,0,6,2,0,3,6,3,0,0,0,66,22,11,66.7,Matches
259,Ryan Bennett\0bad4516,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,0,0,0,4,0,0,1,3,2,0,0,0,43,10,11,47.6,Matches
260,Keanan Bennetts\f4c7c708,eng ENG,MF,M'Gladbach,de Bundesliga,20,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
261,Yassine Benrahou\fbf76716,fr FRA,FWMF,Bordeaux,fr Ligue 1,20,1999,1.9,0,0,0,3,4,1,3,3,4,0,0,0,17,0,6,0.0,Matches
262,Yassine Benrahou\fbf76716,fr FRA,MFFW,Nîmes,fr Ligue 1,20,1999,8.5,1,0,0,8,27,1,22,3,5,0,0,0,61,2,11,15.4,Matches
263,Ramy Bensebaini\378825c7,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,8,1,1,30,24,2,21,30,17,0,1,0,154,42,23,64.6,Matches
264,Nabil Bentaleb\3189f61a,dz ALG,MF,Newcastle Utd,eng Premier League,24,1994,8.3,2,0,0,23,5,0,2,10,23,0,0,0,109,15,10,60.0,Matches
265,Rodrigo Bentancur\3b8674e6,uy URU,MF,Juventus,it Serie A,22,1997,24.4,9,0,0,67,36,3,21,25,49,1,0,0,221,30,20,60.0,Matches
266,Christian Benteke\ab070c55,be BEL,FW,Crystal Palace,eng Premier League,28,1990,14.0,4,1,0,29,25,12,8,6,5,0,0,0,55,118,101,53.9,Matches
267,Romario Benzar\2e3596d1,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,0,0,0,2,0,0,6,0,2,0,0,0,7,1,1,50.0,Matches
268,Karim Benzema\70d74ece,fr FRA,FW,Real Madrid,es La Liga,31,1987,34.9,0,0,0,23,24,27,26,11,13,0,0,0,126,28,48,36.8,Matches
269,Yassine Benzia\6fbde63a,dz ALG,MF,Dijon,fr Ligue 1,24,1994,1.9,0,0,0,6,7,0,2,3,2,0,0,0,12,2,4,33.3,Matches
270,Domenico Berardi\53a0e358,it ITA,FW,Sassuolo,it Serie A,24,1994,27.7,6,1,0,59,73,7,48,38,23,0,0,0,193,20,25,44.4,Matches
271,Yuri Berchiche\b6e50615,es ESP,DF,Athletic Club,es La Liga,29,1990,31.7,7,0,0,37,49,2,80,22,31,0,2,0,320,49,25,66.2,Matches
272,Álex Berenguer\dc1c2fce,es ESP,MFFW,Torino,it Serie A,24,1995,20.3,4,0,0,32,45,8,38,15,12,0,0,0,124,19,41,31.7,Matches
273,Bartosz Bereszyński\61b3978f,pl POL,DF,Sampdoria,it Serie A,27,1992,26.7,10,0,0,40,22,1,31,23,33,0,0,1,250,37,29,56.1,Matches
274,Jóhann Berg Guðmundsson\f72293fc,is ISL,MF,Burnley,eng Premier League,28,1990,6.9,0,0,0,9,4,1,27,4,3,0,0,0,45,9,14,39.1,Matches
275,Markel Bergara\04a65a8f,es ESP,MF,Getafe,es La Liga,33,1986,0.8,2,0,0,4,1,0,1,0,0,0,0,0,11,1,2,33.3,Matches
276,Sander Berge\d0b6129f,no NOR,MF,Sheffield Utd,eng Premier League,21,1998,10.5,0,0,0,21,9,1,16,3,17,0,0,0,95,30,16,65.2,Matches
277,Steven Bergwijn\a29b1131,nl NED,FWMF,Tottenham,eng Premier League,21,1997,7.8,2,0,0,9,13,0,9,5,4,1,0,0,71,6,8,42.9,Matches
278,Robert Berić\9001138b,si SVN,FWMF,Saint-Étienne,fr Ligue 1,28,1991,4.6,0,0,0,7,6,7,7,2,2,0,0,0,18,5,14,26.3,Matches
279,Etrit Berisha\ee833569,al ALB,GK,SPAL,it Serie A,30,1989,26.0,2,0,0,0,8,0,0,0,0,0,0,0,127,0,1,0.0,Matches
280,Valon Berisha\d5575935,xk KVX,MFFW,Düsseldorf,de Bundesliga,26,1993,10.5,1,0,0,14,6,1,9,7,15,0,0,0,61,6,14,30.0,Matches
281,Valon Berisha\d5575935,xk KVX,MFFW,Lazio,it Serie A,26,1993,0.4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0.0,Matches
282,Sergio Bermejo\d166c007,es ESP,FW,Celta Vigo,es La Liga,21,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
283,Bernard\ab4b3e35,br BRA,MFFW,Everton,eng Premier League,26,1992,14.2,2,0,0,21,12,0,30,15,14,0,0,0,115,1,15,6.3,Matches
284,Federico Bernardeschi\ee93c1a9,it ITA,MFFW,Juventus,it Serie A,25,1994,17.5,6,0,0,33,30,5,28,6,7,0,0,0,99,6,5,54.5,Matches
285,Bernardo\17370b95,br BRA,DF,Brighton,eng Premier League,24,1995,7.5,1,0,0,4,6,4,14,5,16,0,0,0,71,28,9,75.7,Matches
286,Paul Bernardoni\28dabd43,fr FRA,GK,Nîmes,fr Ligue 1,22,1997,24.5,0,0,0,0,5,0,0,0,0,0,0,0,108,0,0,,Matches
287,Juan Bernat\433dc9a2,es ESP,DFMF,Paris S-G,fr Ligue 1,26,1993,15.4,5,0,0,18,18,0,31,8,21,1,0,0,118,10,25,28.6,Matches
288,Dimitry Bertaud\380a15e2,fr FRA,GK,Montpellier,fr Ligue 1,21,1998,2.2,0,1,0,0,0,0,0,0,1,0,0,0,16,0,0,,Matches
289,Andrea Bertolacci\c75b6a02,it ITA,MF,Sampdoria,it Serie A,28,1991,5.9,3,0,0,8,19,0,4,3,5,1,0,0,57,8,7,53.3,Matches
290,Ryan Bertrand\01226327,eng ENG,DF,Southampton,eng Premier League,29,1989,30.5,3,1,0,35,35,1,81,26,28,0,0,0,274,66,54,55.0,Matches
291,Muhamed Bešić\7ca9f0f0,ba BIH,MF,Sheffield Utd,eng Premier League,26,1992,2.8,2,0,0,7,1,0,1,2,6,0,0,0,28,5,5,50.0,Matches
292,Louis Beyer\9af1f9ff,de GER,DF,M'Gladbach,de Bundesliga,19,2000,1.2,1,0,0,2,2,0,1,1,4,0,0,0,5,1,5,16.7,Matches
293,Ermin Bičakčić\7aac47fe,ba BIH,DF,Hoffenheim,de Bundesliga,29,1990,13.1,0,0,0,8,15,3,3,13,6,0,0,0,116,54,18,75.0,Matches
294,Pedro Bigas\697295b1,es ESP,DF,Eibar,es La Liga,28,1990,19.7,2,0,0,10,19,2,12,16,14,0,1,0,249,65,38,63.1,Matches
295,Lucas Biglia\5710a281,ar ARG,MF,Milan,it Serie A,33,1986,7.6,4,0,0,22,10,0,1,6,8,0,1,0,75,14,6,70.0,Matches
296,El Bilal Touré\47c609d5,ml MLI,FW,Reims,fr Ligue 1,17,2001,5.0,2,0,0,6,5,3,3,0,3,1,0,0,12,10,20,33.3,Matches
297,Philip Billing\d328a254,dk DEN,MF,Bournemouth,eng Premier League,23,1996,28.1,8,0,0,48,31,2,18,39,46,0,0,0,322,107,66,61.8,Matches
298,Cristiano Biraghi\9e1577aa,it ITA,DFMF,Inter,it Serie A,26,1992,17.5,3,0,0,21,22,3,83,7,14,0,0,0,93,4,14,22.2,Matches
299,Davide Biraschi\64cd167d,it ITA,DF,Genoa,it Serie A,25,1994,21.9,3,1,0,31,29,0,22,20,31,1,0,1,197,40,18,69.0,Matches
300,Valter Birsa\455a2b79,si SVN,MF,Cagliari,it Serie A,32,1986,4.8,1,0,0,7,3,0,5,1,8,0,0,0,49,2,2,50.0,Matches
301,Dimitri Bisoli\16569fef,it ITA,MF,Brescia,it Serie A,25,1994,23.9,6,0,0,37,46,6,50,18,48,0,0,0,212,33,35,48.5,Matches
302,Yves Bissouma\6c203af0,ml MLI,MF,Brighton,eng Premier League,22,1996,14.0,4,0,0,41,20,0,6,16,36,0,0,0,157,17,11,60.7,Matches
303,Leonardo Bittencourt\dc62fbee,de GER,FW,Hoffenheim,de Bundesliga,25,1993,0.0,1,0,0,1,2,1,0,0,0,0,0,0,2,0,0,,Matches
304,Leonardo Bittencourt\dc62fbee,de GER,FWMF,Werder Bremen,de Bundesliga,25,1993,21.0,6,0,0,61,55,11,56,18,34,0,0,0,134,16,41,28.1,Matches
305,Birkir Bjarnason\da13074e,is ISL,MFFW,Brescia,it Serie A,31,1988,8.9,1,0,0,19,19,1,10,6,5,0,0,0,60,9,5,64.3,Matches
306,Rubén Blanco\967f34d3,es ESP,GK,Celta Vigo,es La Liga,24,1995,32.9,4,0,0,1,6,0,0,0,0,0,1,0,135,0,0,,Matches
307,Ludovic Blas\6191093d,fr FRA,FWMF,Nantes,fr Ligue 1,21,1997,20.5,0,0,0,30,33,1,12,12,15,0,0,0,142,20,39,33.9,Matches
308,Pablo de Blasis\9ab48bde,ar ARG,DFMF,Eibar,es La Liga,31,1988,17.8,1,0,0,21,13,1,64,16,30,0,1,0,180,22,45,32.8,Matches
309,Alejandro Blesa\d2ed99b4,es ESP,MF,Levante,es La Liga,17,2002,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0.0,Matches
310,Alexis Blin\c69ef855,fr FRA,MF,Amiens,fr Ligue 1,22,1996,20.5,4,0,0,37,27,1,8,18,43,0,0,0,251,37,35,51.4,Matches
311,Jérôme Boateng\2db2fd7b,de GER,DF,Bayern Munich,de Bundesliga,30,1988,20.0,5,1,0,18,5,0,5,17,13,0,1,0,242,41,14,74.5,Matches
312,Kevin-Prince Boateng\f4ec4fd0,gh GHA,FW,Fiorentina,it Serie A,32,1987,6.7,2,0,0,13,23,4,3,3,2,0,0,0,25,21,38,35.6,Matches
313,Antonin Bobichon\7d937aa1,fr FRA,MF,Angers,fr Ligue 1,23,1995,7.2,0,0,0,11,8,1,6,1,7,0,0,0,45,3,15,16.7,Matches
314,Antonin Bobichon\7d937aa1,fr FRA,MF,Nîmes,fr Ligue 1,23,1995,2.0,0,0,0,4,2,0,6,1,2,0,0,0,16,1,1,50.0,Matches
315,Salvatore Bocchetti\faa1b07d,it ITA,DF,Hellas Verona,it Serie A,32,1986,3.4,2,0,0,6,4,1,1,6,2,0,0,0,40,15,3,83.3,Matches
316,Mathieu Bodmer\f3642ba8,fr FRA,MF,Amiens,fr Ligue 1,36,1982,1.0,1,0,0,4,0,1,1,1,0,0,0,0,9,6,6,50.0,Matches
317,Adam Bodzek\bb8a42fa,de GER,MF,Düsseldorf,de Bundesliga,33,1985,22.4,10,0,0,39,33,0,3,21,28,0,1,0,230,31,23,57.4,Matches
318,Jean-Paul Boëtius\635f2732,nl NED,MF,Mainz 05,de Bundesliga,25,1994,25.2,5,0,0,54,61,0,15,24,45,0,0,0,244,13,38,25.5,Matches
