Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
2065,Peter Pekarík\c18d22f5,sk SVK,DF,Hertha BSC,de Bundesliga,35-029,1986,9,714,79,61.0,7.9,8,84,6,1,45,4,0.89,8,13,-5,-0.63,+1.15,9.9,10.7,-0.8,-0.11,+1.57,Matches
2066,Pietro Pellegri\a44d3a3c,it ITA,FW,Milan,it Serie A,20-256,2001,3,63,21,5.4,0.7,0,,0,3,21,6,3.00,3,2,+1,+1.43,+0.37,2.1,1.1,+1.0,+1.46,+0.94,Matches
2067,Lorenzo Pellegrini\4a5a45c7,it ITA,MF,Roma,it Serie A,25-162,1996,12,1071,89,91.5,11.9,12,89,9,0,,0,1.83,20,12,+8,+0.67,+0.67,21.9,13.1,+8.8,+0.74,+0.37,Matches
2068,Luca Pellegrini\3b61c9ec,it ITA,DF,Juventus,it Serie A,22-266,1999,4,201,50,16.0,2.2,2,74,1,2,27,10,1.50,4,1,+3,+1.34,+1.43,4.0,1.3,+2.7,+1.20,+1.02,Matches
2069,Facundo Pellistri\ac7e7b1c,uy URU,FWMF,Alavés,es La Liga,19-343,2001,13,511,39,40.6,5.7,5,66,0,8,23,1,1.00,2,5,-3,-0.53,+0.07,5.4,5.9,-0.6,-0.10,+0.30,Matches
2070,Federico Peluso\4f2908e5,it ITA,DF,Sassuolo,it Serie A,37-312,1984,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
2071,Timothee Pembele\f8ce97ca,fr FRA,DF,Bordeaux,fr Ligue 1,19-080,2002,13,680,52,54.0,7.6,8,72,2,5,21,0,1.00,11,16,-5,-0.66,-0.04,7.3,11.2,-3.8,-0.51,+0.41,Matches
2072,Iñaki Peña\cc1c5035,es ESP,GK,Barcelona,es La Liga,22-271,1999,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
2073,Rubén Peña\1f079188,es ESP,MFFW,Villarreal,es La Liga,30-133,1991,6,124,21,9.8,1.4,1,68,0,5,11,8,1.33,1,0,+1,+0.73,+0.81,3.9,1.0,+2.9,+2.09,+2.21,Matches
2074,Nicolas Penneteau\3870f7c3,fr FRA,GK,Reims,fr Ligue 1,40-273,1981,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2075,Philipp Pentke\c41f7379,de GER,GK,Hoffenheim,de Bundesliga,36-211,1985,1,90,90,7.7,1.0,1,90,1,0,,11,3.00,6,3,+3,+3.00,+2.67,3.0,1.4,+1.6,+1.62,+1.25,Matches
2076,Pepe\6583a8a9,es ESP,DF,Granada,es La Liga,21-271,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2077,Nicolas Pépé\57e3f0c7,ci CIV,FWMF,Arsenal,eng Premier League,26-183,1995,7,484,69,41.4,5.4,5,90,5,2,17,5,1.57,4,6,-2,-0.37,-0.37,7.3,7.5,-0.2,-0.04,+0.53,Matches
2078,Alberto Perea\5496cc91,es ESP,MF,Cádiz,es La Liga,30-344,1990,10,506,51,40.2,5.6,5,70,2,5,31,1,0.70,5,11,-6,-1.07,-0.47,8.9,7.6,+1.3,+0.23,+1.12,Matches
2079,Victor Perea\b7de5bad,es ESP,DF,Espanyol,es La Liga,21-241,2000,1,4,4,0.3,0.0,0,,0,1,4,0,1.00,0,0,0,0.00,0.00,0.1,0.0,+0.1,+1.30,+1.43,Matches
2080,Mathias Pereira Lage\8846a40f,pt POR,DFMF,Angers,fr Ligue 1,24-363,1996,8,66,8,4.9,0.7,0,,0,8,8,7,1.50,2,3,-1,-1.36,-1.71,1.3,2.0,-0.7,-0.95,-1.10,Matches
2081,Andreas Pereira\6639e500,br BRA,MF,Manchester Utd,eng Premier League,25-331,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2082,Danilo Pereira\8fd9996f,pt POR,MF,Paris S-G,fr Ligue 1,30-080,1991,9,589,65,46.7,6.5,6,90,6,3,16,5,2.78,13,7,+6,+0.92,-0.69,12.0,8.2,+3.8,+0.58,-0.30,Matches
2083,Ricardo Pereira\75a72a99,pt POR,DF,Leicester City,eng Premier League,28-053,1993,8,595,74,55.1,6.6,8,74,6,0,,2,1.75,12,12,0,0.00,+0.93,10.6,9.2,+1.4,+0.22,+0.82,Matches
2084,Gastón Pereiro\7ec7738e,uy URU,MFFW,Cagliari,it Serie A,26-170,1995,9,124,14,9.8,1.4,0,,0,9,14,5,0.22,1,2,-1,-0.73,+0.22,2.4,3.0,-0.6,-0.40,+0.41,Matches
2085,Luan Peres Petroni\a5549ec1,br BRA,DF,Marseille,fr Ligue 1,27-132,1994,13,1029,79,87.9,11.4,11,90,11,2,20,0,1.64,19,11,+8,+0.70,+0.70,18.2,14.5,+3.7,+0.32,+1.35,Matches
2086,Dor Peretz\e2a302a8,il ISR,MFFW,Venezia,it Serie A,26-195,1995,7,266,38,21.1,3.0,2,63,0,5,28,6,0.57,1,7,-6,-2.03,-1.76,2.4,6.1,-3.7,-1.25,-0.78,Matches
2087,Roberto Pereyra\75f2c59f,ar ARG,MFFW,Udinese,it Serie A,30-325,1991,12,1000,83,85.5,11.1,12,83,10,0,,0,1.08,14,17,-3,-0.27,+0.26,16.0,16.8,-0.9,-0.08,-0.12,Matches
2088,Ayoze Pérez\819aa8e7,es ESP,FWMF,Leicester City,eng Premier League,28-128,1993,4,131,33,12.1,1.5,2,50,0,2,16,4,2.25,4,2,+2,+1.37,+2.04,4.3,3.7,+0.5,+0.38,+0.60,Matches
2089,Carles Pérez\a8f21b9f,es ESP,MFFW,Roma,it Serie A,23-285,1998,7,187,27,16.0,2.1,1,76,0,6,19,6,1.29,5,1,+4,+1.93,+1.56,5.0,2.7,+2.3,+1.10,+0.47,Matches
2090,Iñigo Pérez\bc61cc65,es ESP,MF,Osasuna,es La Liga,33-314,1988,5,165,33,13.1,1.8,2,69,0,3,9,9,1.20,2,5,-3,-1.64,-1.55,1.5,4.2,-2.8,-1.51,-1.65,Matches
2091,Juan Pérez\8f29e08b,es ESP,GK,Osasuna,es La Liga,25-136,1996,1,90,90,7.1,1.0,1,90,1,0,,11,0.00,0,2,-2,-2.00,-1.85,0.5,2.1,-1.6,-1.61,-1.65,Matches
2092,Lucas Pérez\a300ac7e,es ESP,FWMF,Elche,es La Liga,33-079,1988,11,688,63,54.6,7.6,9,70,1,2,30,0,0.82,7,12,-5,-0.65,-0.02,6.0,11.4,-5.4,-0.71,-0.27,Matches
2093,Lucas Pérez\a300ac7e,es ESP,FWMF,Alavés,es La Liga,33-079,1988,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2094,Nehuén Pérez\f7c491f1,ar ARG,DF,Atlético Madrid,es La Liga,21-157,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2095,Nehuén Pérez\f7c491f1,ar ARG,DF,Udinese,it Serie A,21-157,2000,1,90,90,7.7,1.0,1,90,1,0,,8,3.00,3,2,+1,+1.00,+1.42,1.7,1.3,+0.4,+0.40,+0.50,Matches
2096,Pablo Pérez\75696fef,es ESP,DF,Sevilla,es La Liga,20-102,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2097,Mattia Perin\4c62d0c8,it ITA,GK,Juventus,it Serie A,29-018,1992,3,270,90,21.4,3.0,3,90,3,0,,11,2.00,5,4,+1,+0.33,+0.24,4.3,2.1,+2.2,+0.73,+0.50,Matches
2098,Ivan Perišić\6fe90922,hr CRO,DF,Inter,it Serie A,32-299,1989,12,933,78,74.0,10.4,12,78,4,0,,2,2.08,21,11,+10,+0.96,-1.51,20.8,12.3,+8.5,+0.82,-0.43,Matches
2099,Romain Perraud\6dfd8f05,fr FRA,DF,Southampton,eng Premier League,24-067,1997,7,522,75,44.6,5.8,6,86,3,1,5,6,1.00,5,10,-5,-0.86,-0.58,6.9,7.8,-0.9,-0.15,-0.29,Matches
2100,Lucas Perrin\49070d66,fr FRA,DF,Strasbourg,fr Ligue 1,23-009,1998,10,684,68,54.3,7.6,8,84,6,2,5,4,1.60,17,12,+5,+0.66,+0.50,13.0,11.2,+1.8,+0.24,+0.44,Matches
2101,Pavao Pervan\c89e8aae,at AUT,GK,Wolfsburg,de Bundesliga,34-015,1987,1,90,90,7.7,1.0,1,90,1,0,,12,0.00,1,3,-2,-2.00,-2.00,1.4,2.2,-0.9,-0.86,-1.19,Matches
2102,Matteo Pessina\780e3631,it ITA,MFFW,Atalanta,it Serie A,24-221,1997,9,458,51,36.3,5.1,6,67,1,3,19,1,1.89,10,7,+3,+0.59,-0.31,8.3,7.9,+0.4,+0.08,-0.47,Matches
2103,Andrea Petagna\03f946ed,it ITA,FW,Napoli,it Serie A,26-151,1995,10,125,13,10.7,1.4,0,,0,10,13,3,2.50,4,1,+3,+2.16,+0.78,2.2,0.9,+1.3,+0.92,-0.04,Matches
2104,Nils Petersen\f93e6e94,de GER,FWMF,Freiburg,de Bundesliga,32-357,1988,6,107,18,9.1,1.2,0,,0,6,18,1,2.00,2,0,+2,+1.68,+1.34,1.1,1.1,0.0,0.00,-0.08,Matches
2105,Danijel Petković\b98cea65,me MNE,GK,Angers,fr Ligue 1,28-187,1993,3,270,90,20.0,3.0,3,90,3,0,,12,1.67,4,3,+1,+0.33,+0.08,3.8,3.6,+0.2,+0.07,-0.03,Matches
2106,Denis Petrić\dab1b8dc,rs SRB,GK,Nantes,fr Ligue 1,33-188,1988,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
2107,Léo Pétrot\00638016,fr FRA,DF,Lorient,fr Ligue 1,24-227,1997,4,351,88,27.9,3.9,4,88,3,0,,6,0.50,4,6,-2,-0.51,+0.08,4.5,6.7,-2.2,-0.57,-0.02,Matches
2108,Jens Petter Hauge\12c35abe,no NOR,FWMF,Eint Frankfurt,de Bundesliga,22-047,1999,10,531,53,49.2,5.9,5,78,2,5,28,2,0.90,7,7,0,0.00,+0.33,8.1,8.0,+0.1,+0.01,+1.19,Matches
2109,Alex Petxa\97d08e60,es ESP,DF,Athletic Club,es La Liga,24-295,1997,2,25,13,2.0,0.3,0,,0,2,13,10,1.00,1,0,+1,+3.60,+3.45,0.3,0.5,-0.2,-0.70,-1.31,Matches
2110,Germán Pezzella\8c725b43,ar ARG,DF,Betis,es La Liga,30-154,1991,9,745,83,59.1,8.3,8,84,6,1,77,2,1.44,13,11,+2,+0.24,-0.28,12.3,12.3,0.0,0.00,-0.38,Matches
2111,Giuseppe Pezzella\149c5f5d,it ITA,DF,Atalanta,it Serie A,23-364,1997,8,210,26,16.7,2.3,1,90,1,7,17,6,2.38,5,4,+1,+0.43,-0.43,2.9,3.0,-0.1,-0.05,-0.51,Matches
2112,Luca Philipp\eb3e717e,de GER,GK,Hoffenheim,de Bundesliga,21-000,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2113,Maximilian Philipp\061e8e23,de GER,MFFW,Wolfsburg,de Bundesliga,27-272,1994,11,572,52,48.9,6.4,7,68,0,4,23,2,1.45,6,7,-1,-0.16,-0.01,9.5,6.6,+2.8,+0.45,+0.41,Matches
2114,Romain Philippoteaux\f98b15f0,fr FRA,MF,Brest,fr Ligue 1,33-271,1988,1,24,24,1.9,0.3,0,,0,1,24,3,0.00,0,1,-1,-3.75,-3.75,0.4,1.1,-0.7,-2.61,-2.42,Matches
2115,Kalvin Phillips\4f565d77,eng ENG,MFDF,Leeds United,eng Premier League,25-361,1995,10,855,86,73.1,9.5,10,86,9,0,,2,1.10,10,13,-3,-0.32,+1.11,12.9,16.1,-3.2,-0.34,+0.20,Matches
2116,Nathaniel Phillips\515ebe8d,eng ENG,DF,Liverpool,eng Premier League,24-252,1997,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2117,Jaden Philogene Bidace\19f4d211,eng ENG,FW,Aston Villa,eng Premier League,19-194,2002,1,5,5,0.4,0.1,0,,0,1,5,5,3.00,0,0,0,0.00,+0.23,0.0,0.1,-0.1,-1.75,-1.34,Matches
2118,Edoardo Piana\5585dc1e,it ITA,GK,Udinese,it Serie A,18-060,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
2119,Krzysztof Piątek\17f3620a,pl POL,FW,Hertha BSC,de Bundesliga,26-150,1995,6,306,51,26.2,3.4,4,63,0,2,27,2,1.00,3,5,-2,-0.59,+0.66,3.4,3.9,-0.5,-0.14,+0.78,Matches
2120,Pablo Piatti\48e89655,ar ARG,MFDF,Elche,es La Liga,32-242,1989,3,174,58,13.8,1.9,2,70,0,1,34,5,1.00,1,2,-1,-0.52,+0.15,1.9,3.0,-1.2,-0.60,-0.03,Matches
2121,Cristiano Piccini\32c0491f,it ITA,DF,Valencia,es La Liga,29-063,1992,1,9,9,0.7,0.1,0,,0,1,9,4,3.00,0,0,0,0.00,-0.07,0.0,0.2,-0.2,-1.57,-1.69,Matches
2122,Roberto Piccoli\1cadaf34,it ITA,FWDF,Atalanta,it Serie A,20-305,2001,8,86,11,6.8,1.0,0,,0,8,11,6,1.88,4,2,+2,+2.09,+1.40,2.1,2.3,-0.2,-0.19,-0.61,Matches
2123,Jordan Pickford\4806ec67,eng ENG,GK,Everton,eng Premier League,27-266,1994,11,990,90,91.7,11.0,11,90,11,0,,0,1.36,16,16,0,0.00,+3.00,15.8,15.3,+0.6,+0.05,+0.72,Matches
2124,Jérémy Pied\a634b9d2,fr FRA,DFFW,Lille,fr Ligue 1,32-278,1989,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
2125,Amos Pieper\526ea7cc,de GER,DF,Arminia,de Bundesliga,23-315,1998,12,1080,90,92.3,12.0,12,90,12,0,,0,0.75,8,16,-8,-0.67,+1.33,10.3,19.7,-9.4,-0.86,-0.75,Matches
2126,Ronaël Pierre-Gabriel\64ba07c0,fr FRA,DF,Brest,fr Ligue 1,23-168,1998,13,1115,86,88.5,12.4,13,86,7,0,,0,1.08,17,18,-1,-0.08,-0.08,14.2,16.8,-2.6,-0.21,+0.25,Matches
2127,Erik Pieters\1ef37668,nl NED,DFMF,Burnley,eng Premier League,33-113,1988,3,105,35,9.7,1.2,1,90,1,2,8,9,0.33,0,2,-2,-1.71,-1.35,1.6,2.2,-0.6,-0.49,+0.01,Matches
2128,Tomás Pina Isla\e54bd0a2,es ESP,MF,Alavés,es La Liga,34-045,1987,13,606,47,48.1,6.7,7,71,0,6,18,1,0.85,3,11,-8,-1.19,-1.19,6.2,7.9,-1.7,-0.25,+0.04,Matches
2129,Andrea Pinamonti\08aa9cd1,it ITA,FW,Empoli,it Serie A,22-193,1999,13,892,69,70.8,9.9,10,82,6,3,24,0,1.46,18,18,0,0.00,+1.22,14.4,18.3,-3.9,-0.40,+0.15,Matches
2130,Andrea Pinamonti\08aa9cd1,it ITA,FW,Inter,it Serie A,22-193,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2131,Ethan Pinnock\e541326e,jm JAM,DF,Brentford,eng Premier League,28-183,1993,12,987,82,91.4,11.0,12,82,10,0,,0,1.08,13,14,-1,-0.09,-0.09,15.1,11.6,+3.5,+0.32,+1.74,Matches
2132,Yeremi Pino\540ec57b,es ESP,FWMF,Villarreal,es La Liga,19-039,2002,13,795,61,63.1,8.8,10,71,1,3,30,1,1.15,11,10,+1,+0.11,+0.31,10.7,9.7,+1.0,+0.12,+0.04,Matches
2133,Carlo Pinsoglio\f6a06749,it ITA,GK,Juventus,it Serie A,31-257,1990,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
2134,Gerard Piqué\adfc9123,es ESP,DF,Barcelona,es La Liga,34-299,1987,12,925,77,73.4,10.3,11,83,9,1,16,0,1.58,17,10,+7,+0.68,+0.68,21.0,11.2,+9.7,+0.95,+0.97,Matches
2135,Marko Pjaca\2c38b327,hr CRO,MFFW,Torino,it Serie A,26-206,1995,7,245,35,20.9,2.7,2,73,0,5,20,0,1.43,5,4,+1,+0.37,+0.08,3.8,2.4,+1.3,+0.49,+0.31,Matches
2136,Miralem Pjanić\ad6df2d5,ba BIH,MF,Barcelona,es La Liga,31-240,1990,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2137,Marvin Plattenhardt\f7aa75bd,de GER,DF,Hertha BSC,de Bundesliga,29-306,1992,10,855,86,73.1,9.5,10,86,9,0,,0,1.10,8,18,-10,-1.05,+0.09,11.1,15.5,-4.4,-0.46,+0.95,Matches
2138,Alassane Pléa\bc6bd723,fr FRA,FW,M'Gladbach,de Bundesliga,28-263,1993,12,794,66,67.9,8.8,9,79,4,3,26,1,1.25,13,13,0,0.00,0.00,13.0,10.2,+2.8,+0.36,-0.90,Matches
2139,Alessandro Plizzari\4c109f37,it ITA,GK,Milan,it Serie A,21-261,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2140,Tommaso Pobega\55a1cac2,it ITA,MF,Torino,it Serie A,22-136,1999,10,727,73,62.1,8.1,8,86,6,2,21,1,1.70,12,7,+5,+0.62,+0.82,11.8,8.3,+3.5,+0.44,+0.50,Matches
2141,Tommaso Pobega\55a1cac2,it ITA,MF,Milan,it Serie A,22-136,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2142,Daniel Podence\7fcc71d8,pt POR,FWMF,Wolves,eng Premier League,26-038,1995,9,262,29,22.4,2.9,2,73,0,7,17,1,1.78,6,3,+3,+1.03,+1.33,4.5,4.5,0.0,0.00,+0.06,Matches
2143,Suf Podgoreanu\d697a2d0,il ISR,FW,Spezia,it Serie A,19-312,2002,5,113,23,9.7,1.3,1,58,0,4,14,6,1.20,4,5,-1,-0.80,+0.48,1.9,0.6,+1.3,+1.07,+2.03,Matches
2144,Paul Pogba\867239d3,fr FRA,MFFW,Manchester Utd,eng Premier League,28-258,1993,9,631,70,58.4,7.0,7,85,5,2,18,0,1.56,14,10,+4,+0.57,+1.57,12.2,9.5,+2.7,+0.39,+1.42,Matches
2145,Joel Pohjanpalo\ea003d07,fi FIN,FW,Leverkusen,de Bundesliga,27-076,1994,2,12,6,1.1,0.1,0,,0,2,6,1,2.00,1,0,+1,+7.50,+6.91,0.1,0.4,-0.3,-2.53,-2.66,Matches
2146,Matteo Politano\5e861944,it ITA,FW,Napoli,it Serie A,28-117,1993,12,709,59,60.6,7.9,9,70,0,3,27,0,2.67,10,3,+7,+0.89,-1.45,13.0,5.0,+8.0,+1.02,+0.17,Matches
2147,Julian Pollersbeck\d6f6ce93,de GER,GK,Lyon,fr Ligue 1,27-104,1994,2,105,53,9.0,1.2,1,90,1,1,15,10,2.00,2,1,+1,+0.86,+0.94,2.6,1.7,+0.9,+0.79,+0.86,Matches
2148,Sebastian Polter\3745e8bd,de GER,FW,Bochum,de Bundesliga,30-241,1991,12,912,76,77.9,10.1,11,81,5,1,18,0,1.33,8,14,-6,-0.59,+0.11,11.4,13.7,-2.3,-0.22,+1.31,Matches
2149,Marin Pongračić\2a6cd437,hr CRO,DF,Wolfsburg,de Bundesliga,24-078,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2150,Marin Pongračić\2a6cd437,hr CRO,DF,Dortmund,de Bundesliga,24-078,1997,8,371,46,31.7,4.1,5,64,1,3,17,2,2.25,9,7,+2,+0.49,-0.87,7.0,5.7,+1.2,+0.30,-0.39,Matches
2151,Pere Pons\29b61deb,es ESP,MF,Alavés,es La Liga,28-281,1993,9,567,63,45.0,6.3,7,72,0,2,32,1,1.22,6,8,-2,-0.32,+0.46,7.0,6.9,+0.1,+0.01,+0.52,Matches
2152,Nick Pope\4b40d9ca,eng ENG,GK,Burnley,eng Premier League,29-223,1992,12,1080,90,100.0,12.0,12,90,12,0,,0,0.75,14,20,-6,-0.50,,13.5,19.6,-6.0,-0.50,,Matches
2153,Manolo Portanova\c8c0dccd,it ITA,MF,Genoa,it Serie A,21-179,2000,1,32,32,2.7,0.4,0,,0,1,32,8,1.00,1,1,0,0.00,+0.71,1.0,1.5,-0.5,-1.54,-1.33,Matches
2154,Portu\1bda5842,es ESP,FWMF,Real Sociedad,es La Liga,29-191,1992,14,636,45,50.5,7.1,7,73,0,7,18,0,2.07,9,7,+2,+0.28,-0.73,9.4,7.1,+2.4,+0.33,-0.17,Matches
2155,Stefan Posch\7f609bfc,at AUT,DF,Hoffenheim,de Bundesliga,24-198,1997,11,834,76,71.3,9.3,10,83,8,1,6,2,1.73,23,13,+10,+1.08,+1.88,18.1,12.4,+5.7,+0.61,+0.50,Matches
2156,Sergio Postigo\474ecac8,es ESP,DF,Levante,es La Liga,33-024,1988,3,187,62,14.8,2.1,2,85,1,1,17,2,0.67,1,5,-4,-1.93,-1.17,2.5,4.5,-2.1,-1.01,-1.13,Matches
2157,Yussuf Poulsen\d2416c2e,dk DEN,FWMF,RB Leipzig,de Bundesliga,27-166,1994,10,485,49,44.9,5.4,5,71,1,5,26,0,1.80,13,3,+10,+1.86,+1.86,15.7,4.4,+11.4,+2.11,+2.89,Matches
2158,Gaëtan Poussin\c252c705,fr FRA,GK,Bordeaux,fr Ligue 1,22-319,1999,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
2159,Darío Poveda\cbdf7d5c,es ESP,FWMF,Getafe,es La Liga,24-260,1997,11,332,30,24.6,3.7,3,76,1,8,13,1,0.91,4,3,+1,+0.27,+1.16,3.0,5.1,-2.2,-0.58,-0.04,Matches
2160,Alejandro Pozo Pozo\3c16d927,es ESP,DFMF,Sevilla,es La Liga,22-279,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2161,José Pozo\fc8b614b,es ESP,MF,Rayo Vallecano,es La Liga,25-258,1996,4,63,16,4.7,0.7,0,,0,4,16,9,1.00,1,1,0,0.00,-0.49,1.5,1.3,+0.2,+0.33,+0.37,Matches
2162,Dennis Praet\86695068,be BEL,MF,Leicester City,eng Premier League,27-198,1994,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2163,Dennis Praet\86695068,be BEL,MFFW,Torino,it Serie A,27-198,1994,7,376,54,32.1,4.2,4,73,1,3,29,0,2.14,7,3,+4,+0.96,+0.96,8.3,3.7,+4.5,+1.08,+1.23,Matches
2164,Abdón Prats\d1b060e2,es ESP,FWMF,Mallorca,es La Liga,28-356,1992,9,192,21,14.2,2.1,1,63,0,8,16,5,0.90,4,6,-2,-0.94,-0.47,2.3,2.2,+0.1,+0.06,+0.49,Matches
2165,Sanjin Prcić\51c30111,ba BIH,MF,Strasbourg,fr Ligue 1,28-008,1993,12,792,66,62.9,8.8,10,74,2,2,24,2,1.58,16,11,+5,+0.57,+0.38,12.9,10.9,+2.0,+0.23,+0.52,Matches
2166,Nicolas de Préville\b0547a87,fr FRA,FWMF,Metz,fr Ligue 1,30-324,1991,11,752,68,55.7,8.4,9,77,2,2,29,0,0.82,9,18,-9,-1.08,-0.48,6.6,13.1,-6.4,-0.77,-0.22,Matches
2167,Manuel Prietl\901c0f97,at AUT,MF,Arminia,de Bundesliga,30-117,1991,13,1170,90,100.0,13.0,13,90,13,0,,0,0.69,9,19,-10,-0.77,,12.2,21.7,-9.5,-0.79,,Matches
2168,Grischa Prömel\924f9191,de GER,MF,Union Berlin,de Bundesliga,26-323,1995,9,682,76,63.1,7.6,8,83,5,1,19,0,1.67,12,12,0,0.00,-0.45,9.3,10.5,-1.2,-0.15,-0.43,Matches
2169,Ivan Provedel\277da414,it ITA,GK,Spezia,it Serie A,27-256,1994,6,540,90,46.2,6.0,6,90,6,0,,7,1.17,7,12,-5,-0.83,+0.74,6.2,10.5,-4.2,-0.70,+0.11,Matches
2170,Javi Puado\2683eda7,es ESP,MF,Espanyol,es La Liga,23-187,1998,7,351,50,27.9,3.9,4,64,0,3,32,0,0.86,2,2,0,0.00,0.00,3.0,4.6,-1.6,-0.40,-0.38,Matches
2171,Tymoteusz Puchacz\c68b1b13,pl POL,DFMF,Union Berlin,de Bundesliga,22-309,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2172,Antonio Puertas\c77a8043,es ESP,MFFW,Granada,es La Liga,29-280,1992,10,535,54,42.5,5.9,5,63,0,5,44,4,1.00,5,9,-4,-0.67,-0.18,4.8,8.4,-3.6,-0.60,+0.21,Matches
2173,Riqui Puig\f090a37a,es ESP,MF,Barcelona,es La Liga,22-107,1999,7,142,20,11.3,1.6,0,,0,7,20,7,1.43,2,2,0,0.00,-0.56,2.2,3.6,-1.4,-0.89,-1.78,Matches
2174,Teemu Pukki\0745b37d,fi FIN,FW,Norwich City,eng Premier League,31-244,1990,13,1099,85,93.9,12.2,13,85,7,0,,0,0.69,7,25,-18,-1.47,+1.06,9.7,21.5,-11.8,-0.97,-1.88,Matches
2175,Erick Pulgar\4611e028,cl CHI,MF,Fiorentina,it Serie A,27-317,1994,5,330,66,26.2,3.7,4,80,2,1,9,1,1.20,5,6,-1,-0.27,-0.56,3.8,4.9,-1.2,-0.32,-0.59,Matches
2176,Christian Pulisic\1bf33a9a,us USA,MFFW,Chelsea,eng Premier League,23-071,1998,3,116,39,10.7,1.3,1,81,0,2,18,0,2.33,4,0,+4,+3.10,+1.05,2.1,0.7,+1.4,+1.10,+0.32,Matches
2177,Ignacio Pussetto\62437b4f,ar ARG,FWMF,Udinese,it Serie A,25-342,1995,9,572,64,48.9,6.4,7,72,1,2,34,1,1.00,4,10,-6,-0.94,-1.25,7.2,8.6,-1.4,-0.21,-0.30,Matches
2178,Niklas Pyyhtiä\88f53b75,fi FIN,MF,Bologna,it Serie A,18-064,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2179,Przemysław Płacheta\3c33f9d9,pl POL,DF,Norwich City,eng Premier League,23-250,1998,1,3,3,0.3,0.0,0,,0,1,3,2,0.00,0,0,0,0.00,+1.54,0.1,0.0,+0.1,+2.93,+3.80,Matches
2180,Yacine Qasmi\3b3cbebb,ma MAR,MF,Rayo Vallecano,es La Liga,30-329,1991,1,4,4,0.3,0.0,0,,0,1,4,6,0.00,0,0,0,0.00,-0.47,0.0,0.0,0.0,+0.39,+0.41,Matches
2181,Fabio Quagliarella\ee4f2f3b,it ITA,FW,Sampdoria,it Serie A,38-301,1983,13,909,70,72.1,10.1,11,80,5,2,15,1,1.15,15,20,-5,-0.50,-0.24,10.2,15.9,-5.7,-0.57,-0.12,Matches
2182,Quini\7a538238,es ESP,DF,Granada,es La Liga,32-065,1989,10,752,75,59.7,8.4,9,80,6,1,28,4,1.00,8,12,-4,-0.48,+0.23,6.2,12.4,-6.2,-0.75,-0.05,Matches
2183,Dani Raba\ea6a7ab4,es ESP,MFFW,Villarreal,es La Liga,26-030,1995,4,71,18,5.6,0.8,0,,0,4,18,6,0.50,0,3,-3,-3.80,-4.03,0.6,3.6,-3.0,-3.74,-4.07,Matches
2184,Adrien Rabiot\8794e251,fr FRA,MF,Juventus,it Serie A,26-239,1995,10,749,75,59.4,8.3,10,75,5,0,,0,1.30,7,10,-3,-0.36,-1.24,10.5,7.9,+2.6,+0.31,-0.07,Matches
2185,Uroš Račić\faed84db,rs SRB,MF,Valencia,es La Liga,23-256,1998,10,413,41,30.6,4.6,5,66,1,5,17,5,1.40,3,8,-5,-1.09,-1.67,3.8,5.0,-1.2,-0.27,-0.54,Matches
2186,Nemanja Radoja\b5dd3469,rs SRB,MF,Levante,es La Liga,28-295,1993,7,447,64,35.5,5.0,6,71,2,1,21,5,0.43,4,10,-6,-1.21,-0.43,4.8,6.2,-1.4,-0.28,-0.37,Matches
2187,Nemanja Radonjić\0630eb63,rs SRB,MF,Marseille,fr Ligue 1,25-286,1996,1,18,18,1.5,0.2,0,,0,1,18,1,1.00,0,0,0,0.00,-0.62,0.2,0.0,+0.2,+1.06,+0.91,Matches
