Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
913,Massimo Gobbi\635b0bae,it ITA,DF,Parma,it Serie A,37,1980,13.1,623,489,134,7,0,117,10,17,0,0,0,0,305,131,187,365,104,20,127,2,469,2,12,18,21,Matches
914,Kevin Goden\25c633b0,de GER,DFFW,Nürnberg,de Bundesliga,19,1999,3.0,112,85,27,0,0,16,2,3,0,0,0,0,41,28,43,7,58,15,27,1,71,0,2,3,2,Matches
915,Diego Godín\fc4f85b1,uy URU,DF,Atlético Madrid,es La Liga,32,1986,27.9,1054,1001,53,48,2,135,14,1,0,0,0,0,669,107,278,156,762,87,5,7,856,9,21,16,9,Matches
916,Mauro Goicoechea\132bb875,uy URU,GK,Toulouse,fr Ligue 1,30,1988,7.9,254,152,102,30,0,9,3,0,0,0,0,0,105,11,138,18,179,0,0,37,163,0,6,0,0,Matches
917,Edoardo Goldaniga\4b029b31,it ITA,DF,Frosinone,it Serie A,24,1993,29.0,1162,974,188,53,0,153,26,11,0,0,0,0,592,146,424,85,831,82,135,4,839,4,32,9,17,Matches
918,Pierluigi Gollini\f0f7f62f,it ITA,GK,Atalanta,it Serie A,23,1995,20.0,586,408,178,46,1,50,22,0,0,0,0,0,284,42,260,36,447,0,0,82,404,3,10,5,1,Matches
919,Aleksandr Golovin\3708e9fa,ru RUS,MFFW,Monaco,fr Ligue 1,22,1996,25.4,1139,1100,39,16,4,284,27,54,18,8,3,1,821,170,148,187,896,35,4,9,890,8,20,20,24,Matches
920,André Gomes\1961b2aa,pt POR,MF,Everton,eng Premier League,25,1993,22.0,1227,1190,37,20,0,247,63,16,0,0,0,0,905,143,179,286,869,41,5,3,1024,2,26,33,21,Matches
921,Angel Gomes\645a3363,eng ENG,MFFW,Manchester Utd,eng Premier League,17,2000,0.3,23,23,0,0,0,0,0,0,0,0,0,0,17,2,4,1,21,1,0,0,20,0,0,0,0,Matches
922,Ibai Gómez\9d2a3d5f,es ESP,FW,Athletic Club,es La Liga,28,1989,6.4,292,252,40,16,0,65,13,33,19,6,5,0,149,50,93,39,232,12,3,1,202,0,7,5,15,Matches
923,Ibai Gómez\9d2a3d5f,es ESP,MFFW,Alavés,es La Liga,28,1989,16.1,570,494,76,32,0,72,22,38,26,0,0,0,337,70,163,82,456,18,9,1,389,4,12,19,22,Matches
924,Joe Gomez\7a11550b,eng ENG,DF,Liverpool,eng Premier League,21,1997,11.8,819,765,54,13,0,99,23,9,0,0,0,0,615,69,135,65,659,40,41,1,702,4,12,10,9,Matches
925,Mario Gómez\71a20ce8,de GER,FW,Stuttgart,de Bundesliga,33,1985,24.6,483,411,72,0,3,92,4,11,0,0,0,0,272,140,71,74,269,88,2,10,319,1,13,9,19,Matches
926,Maxi Gómez\4c2e9442,uy URU,FW,Celta Vigo,es La Liga,21,1996,32.9,705,628,77,1,5,179,19,10,0,0,0,0,386,166,153,44,503,73,3,15,516,4,13,22,28,Matches
927,Moi Gómez\5a626448,es ESP,MF,Huesca,es La Liga,24,1994,33.9,1557,1426,131,67,1,206,85,59,55,6,6,0,980,210,367,473,996,65,6,4,1234,9,26,29,26,Matches
928,Papu Gómez\6e4df551,ar ARG,MFFW,Atalanta,it Serie A,30,1988,32.2,1974,1666,308,78,14,282,104,114,190,27,22,17,1253,217,504,340,1549,44,31,6,1496,7,38,39,51,Matches
929,Sergi Gómez\bc6f5f06,es ESP,DF,Sevilla,es La Liga,26,1992,30.7,1437,1399,38,30,0,221,81,3,0,0,0,0,1072,118,247,176,1129,84,8,7,1239,3,18,7,24,Matches
930,Alfred Gomis\cecbce23,sn SEN,GK,SPAL,it Serie A,24,1993,19.2,682,468,214,67,0,56,15,0,1,0,0,0,352,21,309,34,508,1,0,120,481,5,13,1,0,Matches
931,Maxime Gonalons\b8c1de25,fr FRA,MF,Sevilla,es La Liga,29,1989,6.0,333,324,9,9,0,65,24,0,0,0,0,0,231,51,51,94,209,15,0,0,274,2,6,6,9,Matches
932,Anthony Gonçalves\c27dfb82,fr FRA,MFFW,Strasbourg,fr Ligue 1,32,1986,11.8,499,452,47,4,1,92,18,50,2,0,0,0,268,101,130,59,368,21,40,4,341,1,17,7,26,Matches
933,Jérôme Gondorf\49ffe0f2,de GER,MFFW,Freiburg,de Bundesliga,30,1988,14.4,529,478,51,24,1,98,25,27,22,0,1,0,288,86,155,95,374,42,2,7,367,6,19,10,15,Matches
934,Álvaro González\42dcf26d,es ESP,DF,Villarreal,es La Liga,28,1990,32.9,1508,1466,42,37,0,181,54,7,0,0,0,0,971,138,399,173,1207,95,5,5,1208,9,42,14,15,Matches
935,Bruno González\f11fe861,es ESP,DF,Getafe,es La Liga,28,1990,18.9,531,492,39,27,0,65,31,3,0,0,0,0,267,101,163,78,322,93,12,3,386,0,16,4,13,Matches
936,Cristo González\896b5df2,es ESP,FW,Real Madrid,es La Liga,20,1997,0.5,11,9,2,0,0,5,0,0,0,0,0,0,4,7,0,1,10,0,0,0,10,1,0,0,0,Matches
937,Giancarlo González\117beb8f,cr CRC,DF,Bologna,it Serie A,30,1988,8.3,334,313,21,11,0,43,8,0,0,0,0,0,199,33,102,20,258,29,10,3,258,0,8,1,7,Matches
938,Nicolás González\2374aaca,ar ARG,FWMF,Stuttgart,de Bundesliga,20,1998,24.0,634,613,21,0,0,156,13,34,1,0,1,0,355,137,142,413,80,61,11,8,404,4,20,19,36,Matches
939,Jon Gorenc Stanković\9c74fa25,si SVN,MFDF,Huddersfield,eng Premier League,22,1996,7.9,287,274,13,10,0,78,4,1,0,0,0,0,194,33,60,39,218,20,2,0,225,2,8,6,8,Matches
940,Leon Goretzka\cc86b9a3,de GER,MF,Bayern Munich,de Bundesliga,23,1995,22.5,1186,1148,38,10,1,199,16,16,0,0,0,0,921,119,146,60,1016,61,20,14,1037,4,9,17,21,Matches
941,Mathieu Gorgelin\4d3e9033,fr FRA,GK,Lyon,fr Ligue 1,27,1990,4.0,100,72,28,5,0,8,3,0,0,0,0,0,74,8,18,64,14,1,0,21,90,0,1,0,0,Matches
942,Mirko Gori\7d86864c,it ITA,MF,Frosinone,it Serie A,25,1993,3.7,145,140,5,1,0,18,7,9,0,0,0,0,84,19,42,44,90,9,1,0,106,0,2,1,4,Matches
943,Andoni Gorosabel\6f5f82c0,es ESP,DF,Real Sociedad,es La Liga,21,1996,5.1,283,223,60,1,0,43,3,5,0,0,0,0,177,65,41,14,195,13,59,0,229,0,6,9,15,Matches
944,Robin Gosens\2d970560,de GER,DFMF,Atalanta,it Serie A,24,1994,21.6,1256,1073,183,21,0,194,27,72,1,0,0,0,769,258,229,956,69,43,161,4,936,10,26,22,48,Matches
945,Dan Gosling\7fec31a0,eng ENG,MF,Bournemouth,eng Premier League,28,1990,19.3,957,923,34,25,3,186,27,4,1,0,0,0,673,132,152,76,811,48,3,2,750,1,27,27,21,Matches
946,Felix Götze\ee7cdd0c,de GER,MF,Augsburg,de Bundesliga,20,1998,1.4,37,37,0,0,0,11,0,0,0,0,0,0,26,6,5,4,30,3,0,0,26,1,3,1,2,Matches
947,Mario Götze\9efa1d25,de GER,FWMF,Dortmund,de Bundesliga,26,1992,18.6,889,857,32,4,3,154,7,29,0,0,0,0,698,131,60,83,759,21,9,14,731,1,11,23,28,Matches
948,Prince-Désir Gouano\7c6d6c96,fr FRA,DF,Amiens,fr Ligue 1,24,1993,29.1,1061,1039,22,21,0,123,37,0,0,0,0,0,730,95,236,85,866,73,1,1,872,1,26,3,13,Matches
949,Yoann Gourcuff\3acddfdd,fr FRA,MFFW,Dijon,fr Ligue 1,32,1986,1.5,85,79,6,1,0,9,1,2,4,0,0,0,66,5,14,22,60,2,1,0,66,1,0,1,5,Matches
950,Jeffrey Gouweleeuw\1025db8e,nl NED,DF,Augsburg,de Bundesliga,27,1991,23.2,1216,1157,59,54,1,196,60,4,0,0,0,0,756,104,356,88,1001,92,5,7,940,5,37,19,18,Matches
951,Paolo Gozzi Iweru\94230890,it ITA,DF,Juventus,it Serie A,17,2001,1.0,55,53,2,2,0,5,0,0,0,0,0,0,47,4,4,42,12,1,0,0,50,0,1,0,0,Matches
952,Max Gradel\c5a500ca,ci CIV,FWMF,Toulouse,fr Ligue 1,30,1987,36.0,1297,1162,135,39,4,287,36,96,36,7,2,1,801,226,270,354,855,32,23,6,891,9,30,29,66,Matches
953,Jonathan Gradit\06c48679,fr FRA,DF,Caen,fr Ligue 1,25,1992,22.3,931,845,86,10,2,133,16,13,0,0,0,0,624,130,177,36,752,50,76,2,765,4,14,11,12,Matches
954,Samuel Grandsir\d2448564,fr FRA,FWMF,Monaco,fr Ligue 1,21,1996,5.2,193,182,11,2,0,46,11,30,4,0,0,0,115,33,45,44,132,9,5,1,106,2,13,6,19,Matches
955,Samuel Grandsir\d2448564,fr FRA,FWMF,Strasbourg,fr Ligue 1,21,1996,2.6,86,80,6,0,0,17,3,6,0,0,0,0,54,20,12,14,65,1,6,0,60,1,1,1,9,Matches
956,Álex Granell\a25250f8,es ESP,MFDF,Girona,es La Liga,29,1988,26.6,1520,1290,230,126,3,232,101,76,61,11,13,3,804,222,494,1271,119,67,42,4,1084,10,38,43,34,Matches
957,Esteban Granero\1b17ed86,es ESP,MF,Espanyol,es La Liga,31,1987,22.4,1182,1042,140,77,1,178,42,20,62,3,8,0,871,123,188,110,1023,31,1,6,983,3,20,26,14,Matches
958,Karlan Grant\87f7500e,eng ENG,FW,Huddersfield,eng Premier League,20,1997,9.7,213,195,18,0,0,43,0,8,0,0,0,0,122,50,41,26,160,21,1,1,147,0,3,7,18,Matches
959,Alberto Grassi\6cc97b6a,it ITA,MF,Parma,it Serie A,23,1995,5.1,111,110,1,1,0,18,2,0,0,0,0,0,87,16,8,17,87,3,0,0,90,0,1,2,6,Matches
960,Andre Gray\c24dba2a,jm JAM,FW,Watford,eng Premier League,27,1991,15.2,257,252,5,0,0,67,5,13,0,0,0,0,172,56,29,52,165,15,2,10,171,2,6,12,13,Matches
961,Demarai Gray\4468ec10,eng ENG,FWMF,Leicester City,eng Premier League,22,1996,22.1,712,692,20,4,3,169,20,40,9,6,2,0,514,85,113,64,603,24,5,4,527,3,9,17,38,Matches
962,Mason Greenwood\58eee997,eng ENG,FWMF,Manchester Utd,eng Premier League,16,2001,1.3,61,58,3,0,1,9,0,3,2,0,0,0,54,5,2,44,16,0,1,0,51,0,0,3,2,Matches
963,Michael Gregoritsch\8e235926,at AUT,MFFW,Augsburg,de Bundesliga,24,1994,27.6,941,903,38,10,2,210,23,19,3,0,0,0,584,187,170,598,188,100,6,14,653,8,28,17,34,Matches
964,Clément Grenier\8b298f56,fr FRA,MF,Rennes,fr Ligue 1,27,1991,29.6,1802,1644,158,83,5,276,92,43,68,10,6,3,1226,195,381,223,1485,76,5,10,1410,3,39,30,31,Matches
965,Antoine Griezmann\df69b544,fr FRA,FW,Atlético Madrid,es La Liga,27,1991,35.5,1510,1358,152,52,14,309,48,65,59,3,7,3,994,251,265,1205,196,62,12,13,1136,9,24,46,53,Matches
966,Vincenzo Grifo\54e4866f,it ITA,MFFW,Freiburg,de Bundesliga,25,1993,15.9,752,667,85,31,2,130,48,38,37,19,0,1,493,112,147,83,626,20,14,6,569,3,25,18,23,Matches
967,Vincenzo Grifo\54e4866f,it ITA,MFFW,Hoffenheim,de Bundesliga,25,1993,3.7,191,168,23,1,2,25,8,6,18,0,0,0,122,19,50,15,165,6,4,1,134,0,2,3,6,Matches
968,Florian Grillitsch\ffbbc83b,at AUT,MF,Hoffenheim,de Bundesliga,22,1995,26.6,1542,1474,68,52,3,247,55,9,1,0,0,0,1092,218,232,187,1231,87,11,6,1293,4,31,19,37,Matches
969,Jérémy Grimm\53283127,fr FRA,MF,Strasbourg,fr Ligue 1,31,1987,1.9,77,76,1,1,0,16,4,1,0,0,0,0,61,8,8,32,39,4,0,0,66,0,1,3,1,Matches
970,Pascal Groß\8aec0537,de GER,MF,Brighton,eng Premier League,27,1991,20.7,945,814,131,51,2,122,96,64,60,27,8,2,519,131,295,173,718,41,3,3,659,10,25,24,21,Matches
971,Sergej Grubac\a1bedc05,me MNE,FWMF,Chievo,it Serie A,18,2000,1.7,28,26,2,0,0,10,1,0,0,0,0,0,16,5,7,2,16,3,0,0,15,0,1,1,1,Matches
972,Marko Grujić\8b8e759d,rs SRB,MF,Hertha BSC,de Bundesliga,22,1996,19.8,953,940,13,13,2,222,29,12,0,0,0,0,665,109,179,147,706,65,0,2,780,2,23,5,22,Matches
973,Vicente Guaita\ab13a5aa,es ESP,GK,Crystal Palace,eng Premier League,31,1987,19.5,593,348,245,55,0,52,13,0,0,0,0,0,147,33,413,29,417,0,0,83,298,8,18,2,1,Matches
974,Andrés Guardado\ef322658,mx MEX,MFDF,Betis,es La Liga,31,1986,25.9,1659,1553,106,44,7,279,60,26,28,2,8,0,1183,211,265,1412,151,49,33,7,1439,5,17,24,26,Matches
975,Sergi Guardiola\32974271,es ESP,FWMF,Getafe,es La Liga,27,1991,0.3,14,14,0,0,0,2,1,1,0,0,0,0,9,1,4,11,2,1,0,0,7,0,0,1,3,Matches
976,Sergi Guardiola\32974271,es ESP,FW,Valladolid,es La Liga,27,1991,16.8,358,323,35,1,1,104,10,13,0,0,0,0,202,89,67,249,50,32,0,8,229,3,10,13,31,Matches
977,Metehan Güçlü\0ee664db,tr TUR,FW,Paris S-G,fr Ligue 1,19,1999,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0,0,0,4,0,0,0,0,Matches
978,Gonçalo Guedes\e6bc67d7,pt POR,MFFW,Valencia,es La Liga,21,1996,16.3,655,637,18,3,7,99,16,45,3,0,0,0,440,103,112,61,545,33,11,2,466,4,11,18,35,Matches
979,Mattéo Guendouzi\5ea8ef20,fr FRA,MF,Arsenal,eng Premier League,19,1999,23.9,1613,1568,45,38,5,234,34,11,2,0,0,0,1312,159,142,86,1451,54,4,5,1415,6,16,36,34,Matches
980,Javi Guerra\aa386464,es ESP,FWMF,Rayo Vallecano,es La Liga,36,1982,2.6,73,71,2,0,0,11,0,1,0,0,0,0,48,15,10,8,54,3,0,2,61,1,1,0,2,Matches
981,Raphaël Guerreiro\048a1cbc,pt POR,FWDF,Dortmund,de Bundesliga,24,1993,17.0,1161,1052,109,35,4,165,24,29,37,4,2,0,864,143,154,1010,85,22,37,3,966,3,11,20,29,Matches
982,Francis Guerrero\59d53e8a,es ESP,DFMF,Betis,es La Liga,22,1996,19.8,996,845,151,13,0,159,9,47,1,0,0,0,637,214,145,161,671,19,137,4,793,2,21,21,44,Matches
983,Guido Guerrieri\77e401c7,it ITA,GK,Lazio,it Serie A,22,1996,1.0,34,24,10,1,0,2,0,0,0,0,0,0,24,0,10,1,25,0,0,8,25,0,0,1,0,Matches
984,Ander Guevara\8e48dc61,es ESP,MF,Real Sociedad,es La Liga,21,1997,1.0,44,43,1,1,1,12,3,1,0,0,0,0,31,6,7,12,31,0,0,0,43,0,0,0,0,Matches
985,Makhtar Gueye\92b1763b,sn SEN,FWMF,Saint-Étienne,fr Ligue 1,20,1997,0.6,17,16,1,0,0,4,0,0,0,0,0,0,8,5,4,0,10,3,0,1,9,0,0,0,1,Matches
986,John Guidetti\99bebd12,se SWE,FW,Alavés,es La Liga,26,1992,7.0,158,151,7,0,0,33,0,9,0,0,0,0,84,39,35,19,104,23,1,5,107,1,4,4,5,Matches
987,Josuha Guilavogui\e6c43eec,fr FRA,MF,Wolfsburg,de Bundesliga,27,1990,17.4,794,782,12,11,0,144,30,3,0,0,0,0,545,96,153,104,615,47,1,7,645,1,21,17,7,Matches
988,Frederic Guilbert\5d8d7454,fr FRA,DF,Caen,fr Ligue 1,23,1994,32.4,1431,1161,270,20,0,216,55,62,1,0,0,0,685,258,488,157,866,122,249,8,1012,6,43,25,43,Matches
989,Baptiste Guillaume\9453d2f4,be BEL,FW,Nîmes,fr Ligue 1,23,1995,13.1,276,257,19,0,0,91,2,5,0,0,0,0,154,76,46,28,153,44,0,3,185,1,6,5,13,Matches
990,Sehrou Guirassy\923f4dda,fr FRA,FW,Amiens,fr Ligue 1,22,1996,12.3,340,336,4,1,2,121,4,5,0,0,0,0,155,114,71,31,197,49,0,11,222,1,8,8,9,Matches
991,Péter Gulácsi\bcb2ccd8,hu HUN,GK,RB Leipzig,de Bundesliga,28,1990,32.5,1010,690,320,102,1,62,32,0,0,0,0,0,359,46,605,69,749,0,0,124,637,1,28,2,1,Matches
992,Manuel Gulde\25ab9c9c,de GER,DF,Freiburg,de Bundesliga,27,1991,19.0,892,864,28,28,0,157,27,1,0,0,0,0,616,77,199,177,630,70,0,6,729,2,20,7,13,Matches
993,Gerard Gumbau\ac454a4f,es ESP,MF,Leganés,es La Liga,23,1994,13.3,448,407,41,15,0,96,31,23,12,2,3,1,242,82,124,314,55,52,11,5,318,1,9,13,16,Matches
994,İlkay Gündoğan\819b3158,de GER,MF,Manchester City,eng Premier League,27,1990,23.7,2100,1974,126,38,15,332,58,29,82,21,21,8,1652,167,281,547,1492,37,5,5,1844,10,18,18,31,Matches
995,Angus Gunn\e082af5b,eng ENG,GK,Southampton,eng Premier League,22,1996,12.0,307,166,141,50,0,11,9,0,0,0,0,0,47,4,256,9,239,0,0,15,119,4,11,2,1,Matches
996,Aron Gunnarsson\e2533c20,is ISL,MF,Cardiff City,eng Premier League,29,1989,25.2,921,752,169,6,1,139,15,48,0,0,0,0,436,141,344,68,587,71,157,8,599,3,23,23,10,Matches
997,Christian Günter\8593f88c,de GER,DF,Freiburg,de Bundesliga,25,1993,32.0,1498,1089,409,44,1,229,48,106,51,11,1,0,749,337,412,1008,136,33,314,0,1075,3,31,33,70,Matches
998,Koray Günter\f1f1f238,de GER,DF,Genoa,it Serie A,23,1994,9.3,341,323,18,14,0,47,6,2,1,0,0,0,239,34,68,44,264,19,3,2,287,0,6,3,6,Matches
999,Serdar Gürler\8d2ad5c0,tr TUR,FWMF,Huesca,es La Liga,26,1991,5.4,160,152,8,1,0,23,2,18,4,0,0,0,108,24,28,27,115,10,3,2,104,1,2,4,16,Matches
1000,Ahmet Gürleyen\c58a9db7,de GER,DF,Mainz 05,de Bundesliga,19,1999,0.1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,Matches
1001,Régis Gurtner\bc270726,fr FRA,GK,Amiens,fr Ligue 1,31,1986,38.0,1149,659,490,168,0,49,33,0,0,0,0,0,290,38,821,23,916,0,0,87,616,3,59,0,3,Matches
1002,Gorka Guruzeta\6b5ea2f4,es ESP,FWMF,Athletic Club,es La Liga,21,1996,0.6,10,9,1,0,0,1,0,0,0,0,0,0,5,3,2,2,5,3,0,0,8,0,0,0,0,Matches
1003,Luiz Gustavo\82671804,br BRA,MFDF,Marseille,fr Ligue 1,31,1987,27.1,1438,1404,34,34,3,197,23,5,0,0,0,0,1184,105,149,1032,349,49,0,5,1277,1,23,14,15,Matches
1004,Jonathan de Guzmán\1bcca8b8,nl NED,MF,Eint Frankfurt,de Bundesliga,30,1987,17.4,948,821,127,48,6,147,40,41,73,5,5,1,603,118,227,127,752,41,6,7,687,8,22,20,22,Matches
1005,Janik Haberer\70dcf94d,de GER,MFFW,Freiburg,de Bundesliga,24,1994,26.0,1076,1043,33,14,1,227,48,17,2,1,0,1,769,141,166,157,786,82,13,5,851,3,21,26,40,Matches
1006,Hacen\7c689c48,mr MTN,FW,Valladolid,es La Liga,20,1997,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,Matches
1007,Alexander Hack\a5ec3ede,de GER,DF,Mainz 05,de Bundesliga,24,1993,11.3,565,547,18,15,2,85,23,1,0,0,0,0,318,104,143,443,60,31,3,9,440,0,13,7,14,Matches
1008,Munir El Haddadi\8696bc90,ma MAR,FW,Barcelona,es La Liga,22,1995,1.7,63,56,7,0,0,4,1,1,1,0,0,0,53,6,4,51,9,1,2,0,48,1,1,2,0,Matches
1009,Munir El Haddadi\8696bc90,ma MAR,FWMF,Sevilla,es La Liga,22,1995,11.6,337,317,20,5,1,74,6,14,2,1,0,0,210,75,52,264,40,15,5,3,246,2,12,4,15,Matches
1010,Oussama Haddadi\ec400194,tn TUN,DFMF,Dijon,fr Ligue 1,26,1992,29.7,1621,1313,308,18,1,280,52,103,1,0,0,0,844,319,458,1091,127,91,289,8,1190,3,28,25,63,Matches
1011,Florent Hadergjonaj\9aa186b2,xk KVX,DFMF,Huddersfield,eng Premier League,24,1994,20.5,977,803,174,16,1,184,21,72,0,0,0,0,522,174,281,58,705,39,158,4,699,2,15,31,39,Matches
1012,Benjamin Hadžić\f765bb88,ba BIH,FWMF,Hannover 96,de Bundesliga,19,1999,0.3,6,5,1,0,0,0,0,0,0,0,0,0,4,2,0,0,6,0,0,0,4,0,0,1,0,Matches
1013,André Hahn\cd82452e,de GER,FWMF,Augsburg,de Bundesliga,27,1990,22.8,551,532,19,1,1,142,28,62,0,0,0,0,261,135,155,70,358,67,12,10,304,3,13,19,52,Matches
1014,Amadou Haidara\92432bc6,ml MLI,MF,RB Leipzig,de Bundesliga,20,1998,4.2,195,191,4,2,4,48,6,4,1,0,1,0,131,35,29,19,157,5,1,4,156,1,1,1,4,Matches
1015,Oualid El Hajjam\9f29c204,ma MAR,DFMF,Amiens,fr Ligue 1,27,1991,6.0,287,231,56,3,0,38,3,13,0,0,0,0,134,52,101,28,180,19,53,2,199,0,7,3,11,Matches
1016,Achraf Hakimi\e42d61c7,ma MAR,DF,Dortmund,de Bundesliga,19,1998,19.3,1581,1363,218,22,0,225,30,40,0,0,0,0,1204,222,155,238,1117,20,196,5,1361,1,15,24,62,Matches
1017,Sébastien Haller\ba115a40,ci CIV,FW,Eint Frankfurt,de Bundesliga,24,1994,24.2,796,754,42,2,3,211,8,13,0,0,0,0,424,201,171,103,453,92,2,38,512,8,12,26,28,Matches
1018,Emil Hallfreðsson\86015b20,is ISL,MF,Udinese,it Serie A,34,1984,1.5,59,57,2,2,0,6,2,0,0,0,0,0,42,9,8,41,8,8,0,2,54,0,0,0,1,Matches
1019,Emil Hallfreðsson\86015b20,is ISL,MF,Frosinone,it Serie A,34,1984,4.4,167,163,4,3,0,31,5,3,0,0,0,0,127,12,28,133,22,10,1,0,138,0,3,2,4,Matches
1020,Marcel Halstenberg\8ff2354e,de GER,DF,RB Leipzig,de Bundesliga,26,1991,26.8,1582,1165,417,48,2,258,43,69,75,6,19,1,784,378,420,998,144,103,294,4,1171,5,23,27,45,Matches
1021,Ben Hamer\d822a850,eng ENG,GK,Huddersfield,eng Premier League,30,1987,6.1,206,142,64,12,0,18,9,0,0,0,0,0,36,3,167,7,147,0,0,12,98,1,9,5,0,Matches
1022,Romain Hamouma\0b4d8274,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,31,1987,17.6,590,537,53,6,2,146,15,56,32,2,8,4,379,107,104,57,479,23,7,6,410,1,8,9,34,Matches
1023,Marek Hamšík\e6ad16b2,sk SVK,MF,Napoli,it Serie A,31,1987,10.2,846,826,20,17,0,117,44,6,2,0,0,0,635,87,124,262,567,14,1,0,741,3,10,7,10,Matches
1024,Dávid Hancko\4fac8f81,sk SVK,DF,Fiorentina,it Serie A,20,1997,3.1,123,102,21,2,0,22,1,7,2,0,2,0,64,26,33,86,7,9,17,0,91,0,3,1,7,Matches
1025,Samir Handanović\74419746,si SVN,GK,Inter,it Serie A,34,1984,38.0,1151,831,320,63,0,113,16,0,1,0,0,0,710,66,375,82,854,1,0,202,940,1,11,4,0,Matches
1026,Genki Haraguchi\f24ea523,jp JPN,MFDF,Hannover 96,de Bundesliga,27,1991,23.7,852,755,97,4,0,136,19,30,3,0,0,0,520,167,165,137,544,57,90,4,655,3,12,13,26,Matches
1027,Féthi Harek\d880dc16,dz ALG,DF,Nîmes,fr Ligue 1,35,1982,2.0,63,61,2,2,0,6,5,0,0,0,0,0,36,12,15,44,10,6,0,0,47,0,0,3,1,Matches
1028,Amine Harit\e7d59f4f,ma MAR,MFFW,Schalke 04,de Bundesliga,21,1997,12.0,445,433,12,3,0,70,12,8,0,0,0,0,375,38,32,46,374,15,6,0,355,4,12,17,13,Matches
1029,Martin Harnik\99b7584f,at AUT,FWMF,Werder Bremen,de Bundesliga,31,1987,9.2,258,252,6,0,0,46,2,13,0,0,0,0,150,70,38,69,128,34,1,9,159,1,2,11,18,Matches
1030,Kadeem Harris\24396398,eng ENG,MFFW,Cardiff City,eng Premier League,25,1993,4.2,100,99,1,0,0,31,3,14,0,0,0,0,69,14,17,19,70,6,1,0,64,1,5,3,7,Matches
1031,Joe Hart\cb4f24c6,eng ENG,GK,Burnley,eng Premier League,31,1987,19.0,598,334,264,86,0,40,21,0,0,0,0,0,84,20,494,10,486,0,0,47,276,8,21,4,2,Matches
1032,Makoto Hasebe\9ab16552,jp JPN,DFMF,Eint Frankfurt,de Bundesliga,34,1984,28.0,1461,1391,70,63,1,229,42,1,0,0,0,0,1007,157,297,248,1087,101,6,6,1230,4,15,17,8,Matches
1033,Hans Hateboer\3b333ac3,nl NED,DFMF,Atalanta,it Serie A,24,1994,33.0,1846,1640,206,19,2,335,28,67,1,0,0,0,1342,282,222,303,1247,67,186,3,1547,2,13,32,65,Matches
1034,Kai Havertz\fed7cb61,de GER,MFFW,Leverkusen,de Bundesliga,19,1999,32.2,1814,1781,33,11,9,394,44,32,3,0,0,0,1437,202,175,1281,418,67,12,7,1577,2,15,29,45,Matches
1035,Isaac Hayden\c951a6df,eng ENG,MF,Newcastle Utd,eng Premier League,23,1995,20.7,722,683,39,6,4,162,14,9,0,0,0,0,478,90,154,112,506,63,15,0,581,3,19,7,16,Matches
1036,Eden Hazard\a39bb753,be BEL,FW,Chelsea,eng Premier League,27,1991,32.5,2007,1845,162,50,8,392,93,87,92,29,20,7,1496,221,290,263,1668,29,11,22,1607,8,19,56,60,Matches
1037,Thorgan Hazard\50871bcc,be BEL,FWDF,M'Gladbach,de Bundesliga,25,1993,31.9,1394,1200,194,37,5,269,77,98,103,8,7,4,896,199,299,219,1047,62,54,2,980,9,25,46,53,Matches
1038,Rhys Healey\07ace8c3,wls WAL,MFFW,Cardiff City,eng Premier League,23,1994,0.6,11,8,3,0,0,5,1,4,0,0,0,0,3,2,6,2,4,1,3,0,2,0,1,1,2,Matches
1039,Tom Heaton\a6de6361,eng ENG,GK,Burnley,eng Premier League,32,1986,19.0,587,333,254,83,0,30,14,0,0,0,0,0,104,8,475,14,465,1,0,45,282,6,17,3,0,Matches
1040,Dominique Heintz\699fb8db,de GER,DF,Freiburg,de Bundesliga,24,1993,33.9,1695,1636,59,54,1,281,69,7,1,0,0,0,1209,109,377,1372,212,88,4,5,1380,3,24,20,21,Matches
1041,Filip Helander\27f0ddef,se SWE,DF,Bologna,it Serie A,25,1993,19.0,772,736,36,31,0,104,14,2,0,0,0,0,499,97,176,540,132,55,5,5,603,3,21,12,14,Matches
1042,Jordan Henderson\935e6b8f,eng ENG,MF,Liverpool,eng Premier League,28,1990,22.1,1802,1727,75,35,2,231,49,31,0,0,0,0,1322,185,295,214,1470,67,34,2,1552,3,23,22,35,Matches
1043,Jeff Hendrick\989d5705,ie IRL,MFFW,Burnley,eng Premier League,26,1992,22.9,692,658,34,2,1,138,11,27,3,2,0,0,475,94,123,89,539,45,4,3,508,3,14,16,30,Matches
1044,Wayne Hennessey\76eca7e2,wls WAL,GK,Crystal Palace,eng Premier League,31,1987,17.5,511,299,212,67,0,14,6,0,0,0,0,0,145,17,349,46,375,1,0,61,269,3,19,0,0,Matches
