Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
129,Marco Asensio\45af8a54,es ESP,FWMF,Real Madrid,es La Liga,21,1996,20.5,1414,3,97,710,768,101,1347,22,31,71.0,23,0,1205,8463,4991,211,97,27,27,28,1335,1158,86.7,184,Matches
130,Iago Aspas\7dcf86f6,es ESP,FW,Celta Vigo,es La Liga,29,1987,32.6,1657,12,120,828,843,197,1594,55,84,65.5,58,4,1344,7049,3793,187,78,48,72,42,1773,1289,72.7,384,Matches
131,Benoît Assou-Ekotto\a557e6b0,cm CMR,DF,Metz,fr Ligue 1,33,1984,11.7,679,33,254,345,117,1,578,7,8,87.5,7,0,389,1733,810,20,11,1,5,2,352,343,97.4,2,Matches
132,Simon Asta\dfc85b89,de GER,MF,Augsburg,de Bundesliga,16,2001,0.1,9,0,4,3,3,0,8,0,0,,0,0,5,20,8,0,0,0,0,0,7,5,71.4,1,Matches
133,Davide Astori\1522dab2,it ITA,DF,Fiorentina,it Serie A,30,1987,25.0,1802,201,814,989,116,20,1748,14,21,66.7,14,2,1178,6111,3937,111,19,0,6,9,1142,1132,99.1,12,Matches
134,Christian Atsu\8816329f,gh GHA,FWMF,Newcastle Utd,eng Premier League,25,1992,19.8,804,32,174,327,383,70,789,28,65,43.1,32,4,566,3657,2045,92,36,15,34,48,738,499,67.6,104,Matches
135,Pierre-Emerick Aubameyang\d5dd5f1f,ga GAB,FW,Arsenal,eng Premier League,28,1989,11.7,435,11,51,203,201,64,408,11,17,64.7,13,1,253,1429,880,44,9,12,18,13,525,314,59.8,85,Matches
136,Pierre-Emerick Aubameyang\d5dd5f1f,ga GAB,FW,Dortmund,de Bundesliga,28,1989,15.7,496,1,9,211,297,104,457,5,15,33.3,7,0,314,1325,636,46,9,18,32,17,762,365,47.9,163,Matches
137,Jean-Kévin Augustin\97bfa797,fr FRA,FW,RB Leipzig,de Bundesliga,20,1997,14.1,544,7,36,250,289,99,530,36,63,57.1,37,1,418,1780,783,42,15,10,45,64,706,409,57.9,168,Matches
138,Ludwig Augustinsson\9fec8860,se SWE,DFMF,Werder Bremen,de Bundesliga,23,1994,28.1,1690,75,449,795,533,57,1414,9,15,60.0,10,0,990,4681,2649,119,40,9,22,26,1097,982,89.5,85,Matches
139,Yann Aurel Bisseck\3963c25b,de GER,DFFW,Köln,de Bundesliga,16,2000,1.7,97,11,26,72,3,0,95,0,0,,0,0,69,423,190,3,0,0,0,0,67,65,97.0,0,Matches
140,Serge Aurier\5c2b4f07,ci CIV,DF,Tottenham,eng Premier League,24,1992,15.9,1257,41,301,548,461,40,1069,16,26,61.5,18,0,686,2959,1619,85,28,5,18,16,781,699,89.5,70,Matches
141,Charlie Austin\8d228291,eng ENG,FW,Southampton,eng Premier League,28,1989,11.5,408,10,35,189,196,66,397,10,16,62.5,11,2,217,773,272,17,5,4,29,19,578,301,52.1,80,Matches
142,Danilo Avelar\eacb45fd,br BRA,DFFW,Amiens,fr Ligue 1,28,1989,19.2,1041,92,389,473,241,14,900,10,28,35.7,11,0,508,2546,1582,62,24,0,7,12,567,508,89.6,42,Matches
143,Felipe Avenatti\23f9e9d3,uy URU,FWMF,Bologna,it Serie A,24,1993,5.2,196,7,20,102,80,20,196,1,2,50.0,1,1,109,473,145,8,3,0,18,9,216,147,68.1,44,Matches
144,Durel Avounou\833a91a1,cg CGO,MFDF,Caen,fr Ligue 1,19,1997,7.2,351,17,87,183,101,7,321,5,6,83.3,5,0,184,991,426,21,7,1,6,5,195,168,86.2,22,Matches
145,Chidozie Awaziem\70d8e84c,ng NGA,DF,Nantes,fr Ligue 1,20,1997,16.8,802,105,477,305,65,13,741,6,8,75.0,6,0,410,2249,1276,31,5,0,4,8,377,357,94.7,9,Matches
146,André Ayew\5dbefa9d,gh GHA,MFFW,West Ham,eng Premier League,27,1989,9.9,379,11,51,208,147,32,372,13,19,68.4,14,0,245,1158,606,31,11,3,15,14,450,269,59.8,44,Matches
147,André Ayew\5dbefa9d,gh GHA,FWMF,Swansea City,eng Premier League,27,1989,10.6,436,14,56,221,179,43,422,14,20,70.0,14,0,279,1098,484,27,8,7,22,24,539,313,58.1,67,Matches
148,Jordan Ayew\da052c14,gh GHA,FWMF,Swansea City,eng Premier League,25,1991,31.7,1470,16,147,758,693,107,1438,79,148,53.4,88,3,1097,6050,2897,150,43,17,111,106,1679,1020,60.8,256,Matches
149,Karim Azamoum\eaf71a5e,fr FRA,MF,Troyes,fr Ligue 1,27,1990,25.3,1245,68,361,578,377,33,1195,14,23,60.9,18,1,707,3749,1494,60,22,5,37,30,812,693,85.3,93,Matches
150,César Azpilicueta\53cad200,es ESP,DF,Chelsea,eng Premier League,27,1989,37.0,3270,269,1295,1663,508,33,3153,7,11,63.6,8,0,2063,9395,5889,209,60,3,6,8,2313,2265,97.9,37,Matches
151,Ludovic Baal\d3ce9f1f,gf GUF,DF,Rennes,fr Ligue 1,31,1986,12.9,941,34,255,497,234,7,811,12,14,85.7,12,0,562,2700,1559,54,21,2,12,11,568,535,94.2,10,Matches
152,Khouma Babacar\422ec08a,sn SEN,FWMF,Fiorentina,it Serie A,24,1993,5.0,169,7,19,65,94,34,163,5,5,100.0,5,0,125,661,349,16,5,3,14,9,219,123,56.2,57,Matches
153,Khouma Babacar\422ec08a,sn SEN,FW,Sassuolo,it Serie A,24,1993,8.3,239,4,14,97,144,47,231,3,4,75.0,3,0,160,712,332,18,12,3,20,18,344,158,45.9,71,Matches
154,Carlos Bacca\09a9e921,co COL,FW,Villarreal,es La Liga,30,1986,27.7,751,14,47,347,404,139,721,37,51,72.5,41,2,583,2453,1343,85,19,24,39,30,1005,582,57.9,245,Matches
155,Milan Badelj\e8c930bb,hr CRO,MF,Fiorentina,it Serie A,28,1989,26.1,2123,67,487,1338,408,35,2058,35,55,63.6,38,1,1376,4965,2432,88,28,2,22,32,1479,1428,96.6,66,Matches
156,Holger Badstuber\45b7edae,de GER,DFMF,Stuttgart,de Bundesliga,28,1989,24.1,1333,166,716,677,38,15,1291,10,13,76.9,12,0,776,4306,2320,37,3,0,5,4,742,720,97.0,8,Matches
157,Dylan Bahamboula\7844c810,cg CGO,MFFW,Dijon,fr Ligue 1,22,1995,0.3,20,0,2,7,13,1,20,0,1,0.0,0,0,14,82,35,3,0,0,1,1,17,14,82.4,3,Matches
158,Farès Bahlouli\776972d5,fr FRA,MFFW,Lille,fr Ligue 1,22,1995,3.4,222,0,21,99,125,7,196,8,22,36.4,8,0,164,869,470,28,7,0,16,8,174,144,82.8,33,Matches
159,Stéphane Bahoken\5046b7d4,cm CMR,FW,Strasbourg,fr Ligue 1,25,1992,18.5,537,3,43,208,309,71,522,11,21,52.4,13,0,356,1627,787,49,8,14,50,25,712,364,51.1,156,Matches
160,Daniel Baier\f261abcb,de GER,MF,Augsburg,de Bundesliga,33,1984,28.2,1930,40,493,1242,313,13,1848,24,38,63.2,28,2,1175,5981,2992,97,29,2,29,23,1140,1079,94.6,53,Matches
161,Leon Bailey\3a233281,jm JAM,FWDF,Leverkusen,de Bundesliga,19,1997,24.6,1417,13,182,596,769,118,1259,79,117,67.5,85,1,1057,6414,3634,186,51,36,66,57,1228,971,79.1,208,Matches
162,Eric Bailly\a1232f4e,ci CIV,DF,Manchester Utd,eng Premier League,23,1994,11.1,548,73,274,289,17,7,536,3,5,60.0,3,0,316,1755,767,23,2,0,1,3,304,301,99.0,0,Matches
163,Leighton Baines\b18095b6,eng ENG,DF,Everton,eng Premier League,32,1984,21.2,1175,54,339,566,329,19,951,9,19,47.4,11,2,638,2751,1532,74,29,4,4,7,734,664,90.5,22,Matches
164,Riad Bajić\49d399d5,ba BIH,FWMF,Udinese,it Serie A,23,1994,0.9,28,3,4,11,14,4,27,1,1,100.0,1,0,17,53,22,0,1,0,1,1,33,23,69.7,14,Matches
165,Marvin Bakalorz\04c11885,de GER,MF,Hannover 96,de Bundesliga,27,1989,22.8,929,49,200,560,243,29,921,15,36,41.7,20,0,574,2691,1495,76,31,4,38,34,687,534,77.7,101,Matches
166,Cédric Bakambu\0af4dcf0,cd COD,FW,Villarreal,es La Liga,26,1991,14.0,458,28,56,221,213,62,446,10,20,50.0,11,0,321,1486,854,46,16,12,34,24,582,323,55.5,127,Matches
167,Tiemoué Bakayoko\59bf127b,fr FRA,MF,Chelsea,eng Premier League,22,1994,23.6,1414,56,305,862,342,53,1408,22,43,51.2,24,1,931,4508,2353,107,39,4,36,25,1124,963,85.7,68,Matches
168,Zakaria Bakkali\ec3efd7f,be BEL,FWMF,La Coruña,es La Liga,21,1996,10.1,441,13,66,214,208,34,433,14,22,63.6,15,0,357,2071,1146,68,19,15,18,28,432,315,72.9,64,Matches
169,Ridle Baku\442b56fa,de GER,MF,Mainz 05,de Bundesliga,19,1998,2.6,126,3,31,65,37,6,125,6,8,75.0,7,0,87,365,208,10,4,2,2,6,99,71,71.7,19,Matches
170,Keita Baldé\509a4ccb,sn SEN,FWMF,Monaco,fr Ligue 1,22,1995,16.3,565,8,57,235,323,78,557,18,28,64.3,19,1,430,2762,1527,91,22,22,37,29,652,415,63.7,147,Matches
171,Sam Baldock\9d597f08,eng ENG,MF,Brighton,eng Premier League,28,1989,0.4,10,0,0,4,6,3,9,0,0,,0,0,7,18,10,2,0,2,2,1,14,7,50.0,5,Matches
172,Gareth Bale\a58bb1e1,wls WAL,FWMF,Real Madrid,es La Liga,28,1989,20.0,995,20,106,396,573,141,972,34,59,57.6,37,0,823,4272,2238,112,35,26,32,22,1074,818,76.2,218,Matches
173,Mikel Balenziaga\1fe67e86,es ESP,DF,Athletic Club,es La Liga,29,1988,17.2,935,69,263,449,277,9,804,13,21,61.9,13,0,549,2807,1456,70,27,3,14,9,538,482,89.6,25,Matches
174,Andrija Balić\9be4ee80,hr CRO,MF,Udinese,it Serie A,19,1997,12.0,670,22,157,377,178,19,631,26,32,81.3,27,0,485,2197,1013,57,11,3,20,11,431,398,92.3,29,Matches
175,Iván Balliu\cee88597,al ALB,DF,Metz,fr Ligue 1,25,1992,21.7,1360,65,404,592,452,9,1161,14,24,58.3,14,0,807,4013,2349,111,41,1,13,10,828,768,92.8,32,Matches
176,Fodé Ballo-Touré\f449640d,sn SEN,DF,Lille,fr Ligue 1,20,1997,22.8,1355,56,436,640,348,28,1199,18,28,64.3,18,1,876,4072,2331,95,23,5,24,23,902,807,89.5,50,Matches
177,Florent Balmont\4e7bfc23,fr FRA,MF,Dijon,fr Ligue 1,37,1980,9.6,598,10,130,362,156,7,579,5,7,71.4,5,0,458,2102,1081,44,21,2,14,13,452,405,89.6,27,Matches
178,Leon Balogun\78e68b4d,ng NGA,DF,Mainz 05,de Bundesliga,29,1988,13.0,655,72,352,319,22,4,638,9,11,81.8,9,0,342,1872,893,24,5,0,5,4,311,298,95.8,4,Matches
179,Mario Balotelli\8ff07990,it ITA,FW,Nice,fr Ligue 1,26,1990,25.2,1097,29,101,577,499,109,1037,27,42,64.3,29,2,792,3497,1725,90,40,15,53,42,1157,892,77.1,218,Matches
180,Abdoulaye Bamba\7fecbcdb,ci CIV,DF,Angers,fr Ligue 1,27,1990,17.0,941,41,326,469,195,3,781,12,17,70.6,12,0,546,2587,1426,59,18,0,16,9,542,512,94.5,20,Matches
181,Jonathan Bamba\b2bd0f6c,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,21,1996,28.6,1588,16,202,709,846,103,1473,39,71,54.9,40,3,1156,7986,4294,199,77,25,72,91,1444,1102,76.3,241,Matches
182,Yacine Bammou\a1d04509,ma MAR,MFFW,Nantes,fr Ligue 1,25,1991,8.1,373,12,80,151,171,34,373,5,13,38.5,7,0,250,1277,604,29,10,2,16,11,354,238,67.2,73,Matches
183,Éver Banega\fa937f7a,ar ARG,MF,Sevilla,es La Liga,29,1988,26.7,2543,43,459,1591,729,42,2358,62,85,72.9,64,1,2087,11109,6033,244,82,9,37,54,1960,1846,94.2,107,Matches
184,Mattia Bani\0821331c,it ITA,DF,Chievo,it Serie A,23,1993,14.6,834,119,490,340,37,10,810,0,0,,0,0,446,2090,914,19,2,0,2,3,478,468,97.9,9,Matches
185,Beni Baningime\ca9178af,cd COD,MF,Everton,eng Premier League,18,1998,2.2,113,2,25,75,22,0,113,1,4,25.0,1,0,67,342,170,9,1,0,0,2,65,58,89.2,4,Matches
186,Léo Baptistão\35f6db55,br BRA,FWMF,Espanyol,es La Liga,24,1992,29.7,1102,30,138,513,537,131,1058,28,59,47.5,34,1,736,3706,2367,116,35,30,60,42,1225,741,60.5,253,Matches
187,Sekou Baradji\5693aa98,fr FRA,MF,Amiens,fr Ligue 1,33,1984,0.1,5,0,2,2,1,0,5,0,0,,0,0,3,15,4,0,0,0,0,0,2,2,100.0,0,Matches
188,Antonín Barák\01efac19,cz CZE,MF,Udinese,it Serie A,22,1994,30.1,1487,36,287,891,439,63,1476,30,48,62.5,33,0,1052,6351,3620,153,59,13,43,49,1190,1012,85.0,157,Matches
189,Andrea Barberis\32ebfe1e,it ITA,MF,Crotone,it Serie A,23,1993,33.7,1480,78,358,824,361,25,1353,19,33,57.6,23,0,784,2862,1427,74,29,1,37,33,857,697,81.3,81,Matches
190,Mariano Barbosa\aad4f74f,ar ARG,GK,Villarreal,es La Liga,33,1984,12.5,315,271,315,0,0,0,242,0,0,,0,0,166,720,365,0,0,0,0,0,120,120,100.0,0,Matches
191,Enis Bardhi\cac2537b,mk MKD,MF,Levante,es La Liga,22,1995,17.6,882,18,150,456,339,30,800,25,41,61.0,26,2,621,2986,1781,85,27,6,45,24,635,547,86.1,74,Matches
192,Phil Bardsley\1ae30132,sct SCO,DF,Burnley,eng Premier League,32,1985,12.5,752,64,237,374,160,2,597,3,7,42.9,3,0,315,1351,606,19,9,0,3,8,315,285,90.5,10,Matches
193,Nicolò Barella\6928979a,it ITA,MF,Cagliari,it Serie A,20,1997,32.8,2048,61,419,1190,594,44,1940,53,87,60.9,58,2,1437,7464,3547,148,55,9,49,49,1405,1269,90.3,120,Matches
194,Philipp Bargfrede\3f7cd8f1,de GER,MF,Werder Bremen,de Bundesliga,28,1989,20.7,1195,73,385,771,129,3,1180,7,8,87.5,7,0,737,4724,2148,70,21,2,7,13,716,683,95.4,13,Matches
195,Ross Barkley\3a24769f,eng ENG,MFFW,Chelsea,eng Premier League,23,1993,1.4,67,2,7,30,33,7,67,6,7,85.7,6,0,58,272,116,2,2,0,2,2,66,53,80.3,13,Matches
196,Aymen Barkok\a2a85828,ma MAR,MFFW,Eint Frankfurt,de Bundesliga,19,1998,3.5,171,3,31,102,52,8,171,8,14,57.1,8,0,124,560,290,17,5,3,10,7,144,108,75.0,18,Matches
197,Ashley Barnes\2691c772,eng ENG,FWMF,Burnley,eng Premier League,27,1989,24.1,851,25,88,361,442,110,836,20,31,64.5,20,1,470,1699,836,44,11,14,71,52,1347,594,44.1,153,Matches
198,Harvey Barnes\3ea50f67,eng ENG,MF,Leicester City,eng Premier League,19,1997,0.1,10,0,0,5,6,2,9,0,0,,0,0,3,18,14,1,1,0,1,0,8,7,87.5,2,Matches
199,Antonio Barragán\487d9b09,es ESP,DFMF,Betis,es La Liga,30,1987,26.4,1805,96,506,823,564,28,1656,18,31,58.1,18,0,1243,4910,2449,114,44,8,18,11,1318,1235,93.7,79,Matches
200,Antonio Barreca\6a189491,it ITA,DFMF,Torino,it Serie A,22,1995,5.2,333,14,112,156,86,3,258,3,8,37.5,3,0,173,917,518,14,7,1,6,5,178,157,88.2,7,Matches
201,Édgar Barreto\43a1bea5,py PAR,MF,Sampdoria,it Serie A,33,1984,21.8,1313,26,214,788,360,32,1297,6,13,46.2,6,1,756,2019,936,41,21,4,25,15,1017,910,89.5,81,Matches
202,Barri\9704b62b,es ESP,MFFW,Getafe,es La Liga,21,1995,1.3,33,5,10,17,9,1,33,2,3,66.7,2,0,20,105,87,4,2,1,2,0,21,17,81.0,4,Matches
203,Musa Barrow\e5bf73f3,gm GAM,FWMF,Atalanta,it Serie A,18,1998,4.9,220,2,12,76,142,43,211,13,21,61.9,16,0,170,687,297,14,2,6,31,11,306,186,60.8,92,Matches
204,Gareth Barry\7dbbe367,eng ENG,MF,West Brom,eng Premier League,36,1981,21.4,1143,50,264,736,199,15,1110,11,17,64.7,12,0,648,2816,1339,46,22,0,12,18,729,669,91.8,42,Matches
205,Fin Bartels\acc7b7ec,de GER,FW,Werder Bremen,de Bundesliga,30,1987,12.5,557,5,56,260,292,57,550,26,51,51.0,29,3,469,2202,1071,66,23,10,38,42,638,438,68.7,149,Matches
206,Kyle Bartley\18e96f64,eng ENG,DF,Swansea City,eng Premier League,26,1991,2.6,152,27,87,63,7,5,150,0,0,,0,0,73,321,175,4,1,0,0,1,88,86,97.7,0,Matches
207,Marc Bartra\b742cc0d,es ESP,DF,Dortmund,de Bundesliga,26,1991,9.0,818,40,285,503,69,13,758,4,7,57.1,4,0,514,2663,1798,71,13,3,9,6,509,490,96.3,11,Matches
208,Marc Bartra\b742cc0d,es ESP,DF,Betis,es La Liga,26,1991,15.8,1287,149,659,674,48,13,1252,14,15,93.3,14,0,897,5400,3158,96,18,1,9,8,828,820,99.0,8,Matches
209,Andrea Barzagli\7c0000fd,it ITA,DF,Juventus,it Serie A,36,1981,16.1,1388,84,515,854,79,1,1333,3,4,75.0,3,0,1006,3971,1876,44,12,0,3,5,1040,1031,99.1,0,Matches
210,Daniele Baselli\ea06dd97,it ITA,MF,Torino,it Serie A,25,1992,28.0,1682,67,426,957,437,46,1643,25,42,59.5,28,1,1163,6351,2982,115,39,3,32,41,1230,1130,91.9,120,Matches
211,Nicolas Basin\67d251a2,fr FRA,DF,Metz,fr Ligue 1,19,1998,3.5,193,13,70,83,48,2,169,0,1,0.0,0,0,101,451,226,8,4,1,0,1,100,96,96.0,3,Matches
212,Dušan Basta\3b57f7f8,rs SRB,DFMF,Lazio,it Serie A,32,1984,8.6,457,22,134,204,147,18,400,4,6,66.7,5,0,286,1367,679,33,10,5,6,3,319,273,85.6,34,Matches
213,Gil Bastião Dias\e61bdd69,pt POR,FWMF,Fiorentina,it Serie A,20,1996,13.2,689,15,108,301,341,55,675,36,61,59.0,38,1,546,3074,2006,98,28,19,22,39,580,469,80.9,94,Matches
214,Gil Bastião Dias\e61bdd69,pt POR,FW,Monaco,fr Ligue 1,20,1996,0.1,4,0,1,1,3,1,4,0,0,,0,0,3,26,25,2,0,1,0,1,7,3,42.9,1,Matches
215,Samuel Bastien\ec30b9c8,cd COD,MFFW,Chievo,it Serie A,20,1996,15.1,641,26,128,347,214,11,634,9,17,52.9,10,0,431,2447,1221,47,16,3,15,26,489,408,83.4,43,Matches
216,Borja Bastón\8c44e37b,es ESP,FW,Málaga,es La Liga,24,1992,10.9,332,8,35,159,151,39,316,1,9,11.1,2,0,198,770,278,21,3,4,24,11,443,242,54.6,100,Matches
217,Alessandro Bastoni\75b86fb3,it ITA,DF,Atalanta,it Serie A,18,1999,1.0,99,2,27,55,19,6,89,1,2,50.0,2,0,61,221,108,2,0,1,0,2,66,63,95.5,5,Matches
218,Bastos\c01c66d9,ao ANG,DF,Lazio,it Serie A,26,1991,15.6,1013,96,539,497,55,12,988,14,16,87.5,14,1,713,3913,2059,53,12,1,5,6,703,692,98.4,9,Matches
219,Michy Batshuayi\2973d8ff,be BEL,FW,Dortmund,de Bundesliga,23,1993,9.3,299,7,16,140,150,49,278,9,21,42.9,9,0,183,582,260,17,3,4,27,19,422,213,50.5,92,Matches
220,Michy Batshuayi\2973d8ff,be BEL,FW,Chelsea,eng Premier League,23,1993,4.0,152,5,7,80,75,20,144,6,10,60.0,9,1,102,456,288,16,6,2,20,12,221,113,51.1,51,Matches
221,Moritz Bauer\cfe6238d,at AUT,DFMF,Stoke City,eng Premier League,25,1992,14.5,611,43,194,259,192,16,470,11,24,45.8,11,2,266,1509,765,40,15,5,15,10,323,248,76.8,30,Matches
222,Robert Bauer\9b88e120,de GER,DF,Werder Bremen,de Bundesliga,22,1995,10.6,581,41,248,303,70,1,520,1,1,100.0,1,0,322,1670,867,21,13,0,6,2,326,302,92.6,7,Matches
223,Oliver Baumann\47064058,de GER,GK,Hoffenheim,de Bundesliga,27,1990,34.0,1497,1216,1487,11,0,0,1183,0,0,,0,0,861,3660,1794,0,0,0,0,0,767,765,99.7,0,Matches
224,Timo Baumgartl\bd7d2e6d,de GER,DF,Stuttgart,de Bundesliga,21,1996,29.0,1867,163,879,962,121,21,1753,3,6,50.0,4,0,1065,5360,2480,84,13,1,6,8,1101,1067,96.9,15,Matches
225,Julian Baumgartlinger\69374ff5,at AUT,MFDF,Leverkusen,de Bundesliga,29,1988,15.5,1111,42,320,701,159,23,1071,7,8,87.5,7,0,749,3826,1736,54,12,2,4,12,763,727,95.3,32,Matches
226,Jon Bautista\debc6b55,es ESP,FWMF,Real Sociedad,es La Liga,22,1995,2.0,53,0,1,24,32,12,51,2,2,100.0,2,0,36,223,102,9,2,4,4,0,91,37,40.7,16,Matches
227,Paul Baysse\2515040a,fr FRA,DF,Bordeaux,fr Ligue 1,29,1988,6.3,350,38,192,164,19,12,345,1,1,100.0,1,0,200,1698,1041,29,2,0,2,1,214,205,95.8,9,Matches
228,Paul Baysse\2515040a,fr FRA,DF,Málaga,es La Liga,29,1988,13.8,678,98,412,267,24,15,662,3,3,100.0,3,0,367,1656,664,12,1,0,1,1,352,344,97.7,15,Matches
229,Noah Joel Sarenren Bazee\fbbc8e15,ng NGA,FWMF,Hannover 96,de Bundesliga,20,1996,1.3,57,2,6,25,29,4,57,3,8,37.5,4,0,41,221,98,7,1,0,9,4,62,38,61.3,12,Matches
230,Hervé Bazile\7abfcbff,ht HAI,FWMF,Caen,fr Ligue 1,27,1990,9.8,500,4,85,178,281,26,456,18,40,45.0,21,3,316,1849,832,45,11,6,34,23,399,302,75.7,79,Matches
231,Riechedly Bazoer\da59a197,nl NED,MF,Wolfsburg,de Bundesliga,20,1996,6.6,314,10,80,183,78,3,312,6,11,54.5,7,0,231,942,435,16,7,1,6,6,236,211,89.4,15,Matches
232,Enrico Bearzotti\c67836b8,it ITA,DFFW,Hellas Verona,it Serie A,20,1996,4.6,230,21,93,96,53,2,204,2,3,66.7,2,0,134,490,284,11,5,0,9,4,153,129,84.3,10,Matches
233,Claudio Beauvue\8ca253a3,gp GLP,FW,Leganés,es La Liga,29,1988,18.6,501,17,36,258,244,62,477,11,20,55.0,11,0,307,1043,507,27,12,5,44,36,757,372,49.1,119,Matches
234,Bebé\d8712bf9,pt POR,MFFW,Eibar,es La Liga,27,1990,4.1,201,0,10,73,133,7,186,7,13,53.8,7,1,154,929,386,21,8,3,12,7,198,135,68.2,38,Matches
235,Ihlas Bebou\a53b661f,tg TOG,MFFW,Hannover 96,de Bundesliga,23,1994,23.8,1047,33,178,479,484,91,1044,70,117,59.8,73,1,797,4213,2627,117,47,19,70,67,1010,696,68.9,188,Matches
236,Andreas Beck\00a6485f,de GER,DFMF,Stuttgart,de Bundesliga,30,1987,21.4,1371,43,291,719,432,20,1125,9,18,50.0,9,0,780,3238,1409,68,28,5,20,16,922,794,86.1,45,Matches
237,Henri Bedimo\0d57f1c1,cm CMR,DFMF,Marseille,fr Ligue 1,33,1984,0.5,28,3,10,15,5,0,26,0,0,,0,0,14,115,51,4,2,0,0,1,23,20,87.0,2,Matches
238,Jan Bednarek\4115ce4e,pl POL,DF,Southampton,eng Premier League,21,1996,4.7,232,25,105,125,10,2,216,0,1,0.0,0,0,127,467,210,5,1,0,1,0,127,125,98.4,0,Matches
239,Asmir Begović\7b4de647,ba BIH,GK,Bournemouth,eng Premier League,30,1987,38.0,1253,1170,1247,7,0,0,801,0,0,,0,0,445,2078,1285,0,0,0,1,0,372,371,99.7,0,Matches
240,Valon Behrami\d3d758d8,ch SUI,MF,Udinese,it Serie A,32,1985,15.5,709,38,191,442,111,7,695,10,16,62.5,10,1,391,1853,871,28,12,1,5,14,340,314,92.4,13,Matches
241,Vid Belec\4f8ce0e1,si SVN,GK,Benevento,it Serie A,27,1990,12.4,406,370,406,1,0,0,270,0,0,,0,0,164,940,556,0,0,0,0,0,120,118,98.3,0,Matches
242,Vid Belec\4f8ce0e1,si SVN,GK,Sampdoria,it Serie A,27,1990,2.0,97,87,97,0,0,0,75,0,0,,0,0,52,170,86,0,0,0,0,0,48,48,100.0,0,Matches
243,Ishak Belfodil\ff182fdc,dz ALG,FW,Werder Bremen,de Bundesliga,25,1992,15.0,628,16,43,274,352,106,616,34,53,64.2,37,3,404,2223,1254,77,23,25,27,34,805,496,61.6,168,Matches
244,Stefan Bell\857a5abe,de GER,DF,Mainz 05,de Bundesliga,25,1991,24.2,1181,170,657,556,46,19,1146,2,3,66.7,2,0,612,3543,2043,39,7,0,4,5,567,554,97.7,16,Matches
245,Karim Bellarabi\bee0bab1,de GER,FWMF,Leverkusen,de Bundesliga,27,1990,12.7,732,6,81,321,386,55,698,31,52,59.6,35,1,594,3628,2135,114,28,22,24,34,640,528,82.5,118,Matches
246,Héctor Bellerín\f874dd44,es ESP,DF,Arsenal,eng Premier League,22,1995,33.9,2555,121,605,1168,897,110,2281,32,68,47.1,38,9,1569,6891,4103,208,52,17,35,32,1891,1681,88.9,156,Matches
247,François Bellugou\2174bc8d,fr FRA,MF,Troyes,fr Ligue 1,30,1987,24.2,1158,55,386,702,140,11,1150,16,24,66.7,20,0,709,3576,1413,42,13,0,9,10,733,685,93.5,30,Matches
248,Andrea Belotti\d705ba44,it ITA,FW,Torino,it Serie A,23,1993,29.8,1038,23,88,479,530,166,1002,27,49,55.1,30,1,691,2856,1433,74,25,20,87,70,1357,772,56.9,292,Matches
249,Chaouki Ben Saada\61d618fa,tn TUN,FWMF,Troyes,fr Ligue 1,33,1984,3.8,250,7,44,110,122,9,238,13,16,81.3,13,1,199,1152,601,34,8,0,9,15,198,173,87.4,29,Matches
250,Wissam Ben Yedder\942b4f90,fr FRA,FW,Sevilla,es La Liga,26,1990,18.9,632,3,34,273,363,123,602,18,29,62.1,19,0,484,2160,1120,68,18,22,38,19,803,462,57.5,206,Matches
251,Diego Benaglio\b7e7937d,ch SUI,GK,Monaco,fr Ligue 1,33,1983,2.5,56,51,56,0,0,0,41,0,0,,0,0,29,213,128,0,0,0,0,0,17,17,100.0,0,Matches
252,Ahmad Benali\a128b07e,ly LBY,MF,Crotone,it Serie A,25,1992,9.0,477,20,111,262,135,13,452,7,10,70.0,7,0,314,1426,690,41,13,2,10,15,359,290,80.8,41,Matches
253,Yohan Benalouane\8309b068,tn TUN,DF,Leicester City,eng Premier League,30,1987,1.0,59,7,20,29,12,1,49,0,0,,0,0,17,88,57,3,1,0,2,0,24,22,91.7,2,Matches
254,Marco Benassi\0000acda,it ITA,MFFW,Fiorentina,it Serie A,22,1994,30.9,1688,35,276,904,618,92,1664,20,33,60.6,20,1,1143,5221,2795,148,61,7,44,31,1332,1157,86.9,225,Matches
255,Medhi Benatia\3b15ef2d,ma MAR,DF,Juventus,it Serie A,30,1987,19.5,1558,172,792,821,40,15,1538,6,7,85.7,6,1,1116,5366,2375,43,6,0,2,4,1084,1068,98.5,6,Matches
256,Lars Bender\c50281a0,de GER,DFMF,Leverkusen,de Bundesliga,28,1989,17.7,1182,53,307,632,305,38,1069,13,17,76.5,13,0,667,3371,1888,108,24,4,14,11,762,688,90.3,64,Matches
257,Sven Bender\070ec0b1,de GER,DF,Leverkusen,de Bundesliga,28,1989,26.1,1878,186,917,1013,78,33,1831,8,9,88.9,8,0,1207,7259,3768,94,17,1,5,3,1204,1178,97.8,27,Matches
