Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
596,Lucas Deaux\44f8c299,fr FRA,MF,Guingamp,fr Ligue 1,29,1988,13.2,3,17,7,41.2,1.29,0.53,0.18,0.43,20.6,0,0,0,1.7,1.7,0.10,+1.3,+1.3,Matches
597,Mathieu Debuchy\92232aad,fr FRA,DF,Saint-Étienne,fr Ligue 1,33,1985,21.6,4,15,9,60.0,0.70,0.42,0.27,0.44,10.4,0,0,0,2.3,2.3,0.15,+1.7,+1.7,Matches
598,Troy Deeney\82e34b69,eng ENG,FW,Watford,eng Premier League,30,1988,28.3,9,62,29,46.8,2.19,1.03,0.13,0.28,13.6,0,1,1,10.3,9.5,0.15,-1.3,-1.5,Matches
599,Jermain Defoe\f1e8372d,eng ENG,FW,Bournemouth,eng Premier League,35,1982,0.3,0,1,1,100.0,3.60,3.60,0.00,0.00,7.3,0,0,0,0.5,0.5,0.47,-0.5,-0.5,Matches
600,Steven Defour\73489527,be BEL,MF,Burnley,eng Premier League,30,1988,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
601,Grégoire Defrel\854ee61a,mq MTQ,FWMF,Sampdoria,it Serie A,27,1991,26.0,11,48,22,45.8,1.85,0.85,0.23,0.50,14.3,0,0,0,7.7,7.7,0.16,+3.3,+3.3,Matches
602,Alessandro Deiola\7f267d66,it ITA,MFFW,Parma,it Serie A,22,1995,6.1,0,7,1,14.3,1.16,0.17,0.00,0.00,22.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
603,Alessandro Deiola\7f267d66,it ITA,MF,Cagliari,it Serie A,22,1995,5.0,0,7,2,28.6,1.40,0.40,0.00,0.00,19.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
604,Romain Del Castillo\0be95d34,fr FRA,FWMF,Rennes,fr Ligue 1,22,1996,14.9,0,23,7,30.4,1.54,0.47,0.00,0.00,20.3,0,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
605,Thomas Delaney\fe641c1a,dk DEN,MF,Dortmund,de Bundesliga,26,1991,25.4,3,33,11,33.3,1.30,0.43,0.09,0.27,15.8,1,0,0,2.4,2.4,0.07,+0.6,+0.6,Matches
606,Moisés Delgado\248c409d,es ESP,DF,Valladolid,es La Liga,24,1994,3.0,0,1,0,0.0,0.33,0.00,0.00,,21.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
607,Cristian Dell'Orco\b0243215,it ITA,DF,Empoli,it Serie A,24,1994,11.5,1,4,1,25.0,0.35,0.09,0.25,1.00,9.0,0,0,0,1.0,1.0,0.25,0.0,0.0,Matches
608,Cristian Dell'Orco\b0243215,it ITA,DF,Sassuolo,it Serie A,24,1994,1.2,0,1,0,0.0,0.82,0.00,0.00,,8.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
609,Andy Delort\d33c706e,dz ALG,FW,Montpellier,fr Ligue 1,26,1991,34.6,14,112,31,27.7,3.24,0.90,0.10,0.35,18.2,5,3,3,13.7,11.5,0.10,+0.3,-0.5,Matches
610,Fabian Delph\111c3236,eng ENG,DF,Manchester City,eng Premier League,28,1989,8.1,0,4,3,75.0,0.50,0.37,0.00,0.00,28.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
611,Mousa Dembélé\f7ee69fb,be BEL,MF,Tottenham,eng Premier League,31,1987,5.7,0,1,0,0.0,0.17,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
612,Moussa Dembélé\e7986081,fr FRA,FW,Lyon,fr Ligue 1,22,1996,22.4,15,85,36,42.4,3.79,1.61,0.16,0.39,12.0,1,1,2,16.6,15.1,0.18,-1.6,-1.1,Matches
613,Ousmane Dembélé\b19db005,fr FRA,FWMF,Barcelona,es La Liga,21,1997,18.5,8,38,16,42.1,2.06,0.87,0.21,0.50,16.4,0,0,0,3.7,3.7,0.10,+4.3,+4.3,Matches
614,Jessy Deminguet\a6138e4a,fr FRA,MFFW,Caen,fr Ligue 1,20,1998,14.1,0,7,2,28.6,0.50,0.14,0.00,0.00,22.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
615,Merih Demiral\e3cceee6,tr TUR,DF,Sassuolo,it Serie A,20,1998,14.0,2,7,3,42.9,0.50,0.21,0.29,0.67,8.3,0,0,0,1.0,1.0,0.14,+1.0,+1.0,Matches
616,Kerem Demirbay\54b4dc4e,de GER,MF,Hoffenheim,de Bundesliga,25,1993,22.4,4,57,16,28.1,2.54,0.71,0.07,0.25,21.9,5,0,0,4.0,4.0,0.07,0.0,0.0,Matches
617,Diego Demme\dc3fa3b5,de GER,MF,RB Leipzig,de Bundesliga,26,1991,22.8,0,9,2,22.2,0.39,0.09,0.00,0.00,22.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
618,Jason Denayer\47af88b8,be BEL,DF,Lyon,fr Ligue 1,23,1995,30.6,2,16,5,31.3,0.52,0.16,0.13,0.40,10.3,0,0,0,1.3,1.3,0.08,+0.7,+0.7,Matches
619,Leander Dendoncker\5a7301ae,be BEL,MF,Wolves,eng Premier League,23,1995,16.3,2,16,9,56.3,0.98,0.55,0.13,0.22,12.5,0,0,0,2.5,2.5,0.16,-0.5,-0.5,Matches
620,Fabio Depaoli\d97f2e8d,it ITA,DF,Chievo,it Serie A,21,1997,27.4,0,12,3,25.0,0.44,0.11,0.00,0.00,13.9,0,0,0,1.2,1.2,0.10,-1.2,-1.2,Matches
621,Memphis Depay\8f696594,nl NED,FWMF,Lyon,fr Ligue 1,24,1994,30.4,10,107,38,35.5,3.52,1.25,0.09,0.26,21.0,24,0,2,13.8,12.3,0.12,-3.8,-2.3,Matches
622,Laurent Depoitre\aa5859cb,be BEL,FW,Huddersfield,eng Premier League,29,1988,11.9,0,34,7,20.6,2.87,0.59,0.00,0.00,11.0,0,0,0,3.9,3.9,0.12,-3.9,-3.9,Matches
623,Clément Depres\e53ab10b,fr FRA,FW,Nîmes,fr Ligue 1,23,1994,4.9,4,29,12,41.4,5.92,2.45,0.14,0.33,13.4,0,0,0,2.8,2.8,0.10,+1.2,+1.2,Matches
624,Kiril Despodov\13c8e5f6,bg BUL,FWMF,Cagliari,it Serie A,21,1996,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
625,Daniele Dessena\02b2937c,it ITA,MF,Cagliari,it Serie A,31,1987,3.9,0,6,2,33.3,1.53,0.51,0.00,0.00,17.9,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
626,Mattia Destro\d7d32194,it ITA,FWMF,Bologna,it Serie A,27,1991,5.5,4,12,7,58.3,2.19,1.28,0.33,0.57,10.2,0,0,0,2.5,2.5,0.21,+1.5,+1.5,Matches
627,Gerard Deulofeu\39583cfd,es ESP,FW,Watford,eng Premier League,24,1994,23.0,10,61,23,37.7,2.66,1.00,0.16,0.43,16.3,6,0,0,8.1,8.1,0.13,+1.9,+1.9,Matches
628,Jacopo Dezi\e921b9db,it ITA,MF,Parma,it Serie A,26,1992,1.0,0,2,1,50.0,2.00,1.00,0.00,0.00,19.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
629,Federico Di Francesco\1fca9171,it ITA,FWMF,Sassuolo,it Serie A,24,1994,11.9,2,26,11,42.3,2.18,0.92,0.08,0.18,14.6,0,0,0,2.8,2.8,0.11,-0.8,-0.8,Matches
630,Antonio Di Gaudio\434b8c73,it ITA,FWMF,Parma,it Serie A,28,1989,7.8,0,14,2,14.3,1.80,0.26,0.00,0.00,21.3,0,0,0,1.3,1.3,0.10,-1.3,-1.3,Matches
631,Giovanni Di Lorenzo\230a2fac,it ITA,DF,Empoli,it Serie A,24,1993,37.0,5,22,8,36.4,0.59,0.22,0.23,0.63,12.0,0,0,0,3.3,2.8,0.13,+1.7,+2.2,Matches
632,Ángel Di María\19cda00b,ar ARG,FWMF,Paris S-G,fr Ligue 1,30,1988,25.8,12,97,32,33.0,3.76,1.24,0.12,0.38,19.1,9,0,0,9.5,9.5,0.10,+2.5,+2.5,Matches
633,Franco Di Santo\549c6ba7,ar ARG,FWMF,Rayo Vallecano,es La Liga,29,1989,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
634,Franco Di Santo\549c6ba7,ar ARG,FWMF,Schalke 04,de Bundesliga,29,1989,2.7,0,4,1,25.0,1.47,0.37,0.00,0.00,12.1,0,0,0,0.6,0.6,0.16,-0.6,-0.6,Matches
635,Boulaye Dia\244bc2c8,sn SEN,FWMF,Reims,fr Ligue 1,21,1996,8.3,3,21,9,42.9,2.53,1.08,0.14,0.33,12.4,0,0,0,4.8,4.8,0.23,-1.8,-1.8,Matches
636,Fousseni Diabaté\d07e3b41,ml MLI,FW,Leicester City,eng Premier League,22,1995,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
637,Moussa Diaby\aeed5c06,fr FRA,MFFW,Paris S-G,fr Ligue 1,19,1999,12.7,2,25,6,24.0,1.97,0.47,0.08,0.33,17.4,0,0,0,2.3,2.3,0.09,-0.3,-0.3,Matches
638,Adama Diakhaby\65585e3a,fr FRA,FWMF,Huddersfield,eng Premier League,22,1996,6.1,0,7,3,42.9,1.14,0.49,0.00,0.00,18.2,0,0,0,0.8,0.8,0.12,-0.8,-0.8,Matches
639,Mouctar Diakhaby\d2110326,fr FRA,DF,Valencia,es La Liga,21,1996,17.6,2,12,4,33.3,0.68,0.23,0.17,0.50,7.1,0,0,0,1.7,1.7,0.14,+0.3,+0.3,Matches
640,Bafodé Diakité\1bfb6fef,fr FRA,DF,Toulouse,fr Ligue 1,17,2001,7.0,1,2,1,50.0,0.28,0.14,0.50,1.00,8.9,0,0,0,0.1,0.1,0.07,+0.9,+0.9,Matches
641,Abdou Diallo\fc62f087,sn SEN,DF,Dortmund,de Bundesliga,22,1996,26.4,1,7,3,42.9,0.26,0.11,0.14,0.33,8.4,0,0,0,0.8,0.8,0.12,+0.2,+0.2,Matches
642,Abdoulaye Diallo\26383ea5,sn SEN,GK,Rennes,fr Ligue 1,26,1992,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
643,Mustapha Diallo\6c6ecdd4,sn SEN,MF,Nîmes,fr Ligue 1,32,1986,5.1,0,5,0,0.0,0.99,0.00,0.00,,18.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
644,Mohamed Diamé\b7d082af,sn SEN,MF,Newcastle Utd,eng Premier League,31,1987,24.1,0,21,3,14.3,0.87,0.12,0.00,0.00,22.6,0,0,0,0.9,0.9,0.04,-0.9,-0.9,Matches
645,Grady Diangana\f522d7ec,eng ENG,FWMF,West Ham,eng Premier League,20,1998,6.8,0,10,3,30.0,1.48,0.44,0.00,0.00,17.0,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
646,Lassana Diarra\79584585,fr FRA,MF,Paris S-G,fr Ligue 1,33,1985,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
647,Amadou Diawara\bf309d24,gn GUI,MF,Napoli,it Serie A,21,1997,7.3,0,9,1,11.1,1.23,0.14,0.00,0.00,24.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
648,Brahim Díaz\407feb71,es ESP,FW,Real Madrid,es La Liga,18,1999,4.2,1,7,5,71.4,1.68,1.20,0.14,0.20,11.6,0,0,0,0.6,0.6,0.08,+0.4,+0.4,Matches
649,Javier Díaz\17a1299d,es ESP,GK,Sevilla,es La Liga,21,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
650,Bakaye Dibassy\247accfd,ml MLI,DF,Amiens,fr Ligue 1,28,1989,32.7,1,11,2,18.2,0.34,0.06,0.09,0.50,15.9,0,0,0,1.3,1.3,0.12,-0.3,-0.3,Matches
651,Lorenzo Dickmann\12851227,it ITA,DFMF,SPAL,it Serie A,21,1996,1.9,0,1,0,0.0,0.51,0.00,0.00,,4.5,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
652,Daniel Didavi\d3096421,de GER,MFFW,Stuttgart,de Bundesliga,28,1990,10.6,2,22,10,45.5,2.07,0.94,0.09,0.20,20.3,2,0,0,1.9,1.9,0.09,+0.1,+0.1,Matches
653,Étienne Didot\d2aa8ac0,fr FRA,MF,Guingamp,fr Ligue 1,35,1983,23.4,1,24,2,8.3,1.03,0.09,0.04,0.50,26.6,1,0,0,0.6,0.6,0.03,+0.4,+0.4,Matches
654,Adrián Diéguez\70438d35,es ESP,DF,Huesca,es La Liga,22,1996,8.3,0,1,1,100.0,0.12,0.12,0.00,0.00,5.8,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
655,Eric Dier\ac861941,eng ENG,MF,Tottenham,eng Premier League,24,1994,16.7,3,9,3,33.3,0.54,0.18,0.33,1.00,9.9,0,0,0,1.7,1.7,0.19,+1.3,+1.3,Matches
656,Tim Dierßen\96f8ab0c,de GER,FW,Hannover 96,de Bundesliga,22,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
657,Lucas Digne\1b84dbe1,fr FRA,DF,Everton,eng Premier League,25,1993,32.9,4,34,10,29.4,1.03,0.30,0.12,0.40,24.8,11,0,0,1.0,1.0,0.03,+3.0,+3.0,Matches
658,Virgil van Dijk\e06683ca,nl NED,DF,Liverpool,eng Premier League,27,1991,37.6,4,32,8,25.0,0.85,0.21,0.13,0.50,12.1,1,0,0,3.1,3.1,0.10,+0.9,+0.9,Matches
659,Mitchell Dijks\0a3065c8,nl NED,DFMF,Bologna,it Serie A,25,1993,22.5,1,9,4,44.4,0.40,0.18,0.11,0.25,19.9,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
660,Javairô Dilrosun\34a0f5ff,nl NED,FWMF,Hertha BSC,de Bundesliga,20,1998,10.0,2,10,5,50.0,1.00,0.50,0.20,0.40,18.5,0,0,0,0.5,0.5,0.05,+1.5,+1.5,Matches
661,Federico Dimarco\970b8574,it ITA,DF,Parma,it Serie A,20,1997,9.9,1,11,2,18.2,1.11,0.20,0.09,0.50,23.5,0,0,0,0.4,0.4,0.03,+0.6,+0.6,Matches
662,Stole Dimitrievski\fc70e345,mk MKD,GK,Rayo Vallecano,es La Liga,24,1993,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
663,Tristan Dingomé\92b56413,cm CMR,MF,Reims,fr Ligue 1,27,1991,14.9,1,8,4,50.0,0.54,0.27,0.13,0.25,21.1,0,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
664,Ismaël Diomandé\10650926,ci CIV,MFDF,Caen,fr Ligue 1,25,1992,14.4,0,9,1,11.1,0.63,0.07,0.00,0.00,33.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
665,Federico Dionisi\a74d2999,it ITA,FW,Frosinone,it Serie A,31,1987,2.3,1,11,3,27.3,4.85,1.32,0.09,0.33,16.4,0,0,0,0.6,0.6,0.05,+0.4,+0.4,Matches
666,Lois Diony\4be0b467,fr FRA,FW,Saint-Étienne,fr Ligue 1,25,1992,17.7,5,38,16,42.1,2.15,0.91,0.13,0.31,10.9,0,0,0,6.5,6.5,0.17,-1.5,-1.5,Matches
667,Issa Diop\a712ca2b,fr FRA,DF,West Ham,eng Premier League,21,1997,33.0,1,14,4,28.6,0.42,0.12,0.07,0.25,8.6,0,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
668,Papakouli Diop\7329018e,sn SEN,MF,Eibar,es La Liga,32,1986,26.1,1,36,6,16.7,1.38,0.23,0.03,0.17,15.7,0,0,0,2.6,2.6,0.07,-1.6,-1.6,Matches
669,Sofiane Diop\19053e31,fr FRA,MFFW,Monaco,fr Ligue 1,18,2000,8.2,0,11,2,18.2,1.34,0.24,0.00,0.00,20.3,0,0,0,1.1,1.1,0.10,-1.1,-1.1,Matches
670,Assane Dioussé\7f622eef,sn SEN,MF,Chievo,it Serie A,20,1997,9.9,0,7,2,28.6,0.71,0.20,0.00,0.00,28.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
671,Assane Dioussé\7f622eef,sn SEN,MF,Saint-Étienne,fr Ligue 1,20,1997,2.4,0,2,0,0.0,0.83,0.00,0.00,,28.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
672,Axel Disasi\ad82197c,fr FRA,DF,Reims,fr Ligue 1,20,1998,1.8,0,2,0,0.0,1.13,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
673,Djené\a4971d84,tg TOG,DF,Getafe,es La Liga,26,1991,33.1,0,12,1,8.3,0.36,0.03,0.00,0.00,14.7,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
674,Koffi Djidji\933d3b51,ci CIV,DF,Torino,it Serie A,25,1992,15.4,0,2,1,50.0,0.13,0.06,0.00,0.00,26.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
675,Koffi Djidji\933d3b51,ci CIV,DF,Nantes,fr Ligue 1,25,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
676,Alexander Djiku\43e7a164,gh GHA,DF,Caen,fr Ligue 1,23,1994,30.6,1,6,1,16.7,0.20,0.03,0.17,1.00,10.2,0,0,0,0.9,0.9,0.14,+0.1,+0.1,Matches
677,Papy Djilobodji\083525e5,sn SEN,DFFW,Guingamp,fr Ligue 1,29,1988,1.9,0,3,0,0.0,1.54,0.00,0.00,,11.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
678,Berat Djimsiti\6eee05f1,al ALB,DF,Atalanta,it Serie A,25,1993,20.1,1,9,3,33.3,0.45,0.15,0.11,0.33,6.7,0,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches
679,Johan Djourou\b8673e18,ch SUI,DF,SPAL,it Serie A,31,1987,3.1,0,1,1,100.0,0.32,0.32,0.00,0.00,5.4,0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches
680,Marko Dmitrović\ac295d9e,rs SRB,GK,Eibar,es La Liga,26,1992,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
681,Matt Doherty\d557d734,ie IRL,DFMF,Wolves,eng Premier League,26,1992,34.9,4,45,17,37.8,1.29,0.49,0.09,0.24,12.5,0,0,0,5.1,5.1,0.11,-1.1,-1.1,Matches
682,Keagan Dolly\ccb1c3af,za RSA,FW,Montpellier,fr Ligue 1,25,1993,1.0,0,1,0,0.0,1.02,0.00,0.00,,23.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
683,Jaume Doménech\c9cb972b,es ESP,GK,Valencia,es La Liga,27,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
684,Giulio Donati\22051fbe,it ITA,DF,Mainz 05,de Bundesliga,28,1990,6.9,0,2,0,0.0,0.29,0.00,0.00,,26.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
685,Ji Dong-won\7d841904,kr KOR,FWMF,Augsburg,de Bundesliga,27,1991,9.9,4,22,7,31.8,2.22,0.71,0.18,0.57,19.6,0,0,0,1.3,1.3,0.06,+2.7,+2.7,Matches
686,Anastasios Donis\0f26fd24,gr GRE,FWMF,Stuttgart,de Bundesliga,21,1996,10.7,5,30,12,40.0,2.81,1.12,0.17,0.42,18.0,0,0,0,3.4,3.4,0.11,+1.6,+1.6,Matches
687,Gianluigi Donnarumma\08f5afaa,it ITA,GK,Milan,it Serie A,19,1999,34.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
688,Godfred Donsah\384dd218,gh GHA,MF,Bologna,it Serie A,22,1996,1.7,0,2,0,0.0,1.18,0.00,0.00,,23.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
689,Riccardo Doratiotto\c1bcb2df,it ITA,FW,Cagliari,it Serie A,19,1999,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
690,Gabriel Dos Santos\67ac5bb8,br BRA,DF,Lille,fr Ligue 1,20,1997,11.8,1,10,3,30.0,0.84,0.25,0.10,0.33,16.2,1,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
691,Mathieu Dossevi\6421dd73,tg TOG,FWMF,Toulouse,fr Ligue 1,30,1988,27.4,4,22,9,40.9,0.80,0.33,0.18,0.44,15.3,0,0,0,2.5,2.5,0.11,+1.5,+1.5,Matches
692,Abdoulaye Doucouré\02b29014,fr FRA,MF,Watford,eng Premier League,25,1993,34.0,5,52,16,30.8,1.53,0.47,0.10,0.31,16.7,0,0,0,5.8,5.8,0.12,-0.8,-0.8,Matches
693,Cheick Doukouré\e208bcc8,ci CIV,MF,Levante,es La Liga,25,1992,3.5,0,1,1,100.0,0.28,0.28,0.00,0.00,19.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
694,Moussa Doumbia\6481421d,ml MLI,FWMF,Reims,fr Ligue 1,23,1994,17.8,3,33,15,45.5,1.86,0.84,0.09,0.20,21.0,1,0,0,2.0,2.0,0.06,+1.0,+1.0,Matches
695,Seydou Doumbia\c49afee6,ci CIV,FW,Girona,es La Liga,30,1987,6.0,2,15,9,60.0,2.50,1.50,0.13,0.22,9.7,0,0,0,2.7,2.7,0.21,-0.7,-0.7,Matches
696,Souleyman Doumbia\9daeac61,ci CIV,DF,Rennes,fr Ligue 1,21,1996,6.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
697,Aleksandar Dragović\6fd8a334,at AUT,DF,Leverkusen,de Bundesliga,27,1991,14.8,2,5,2,40.0,0.34,0.13,0.40,1.00,10.2,0,0,0,0.9,0.9,0.18,+1.1,+1.1,Matches
698,Bartłomiej Drągowski\085e71a7,pl POL,GK,Fiorentina,it Serie A,20,1997,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
699,Bartłomiej Drągowski\085e71a7,pl POL,GK,Empoli,it Serie A,20,1997,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
700,Julian Draxler\1a992676,de GER,MFFW,Paris S-G,fr Ligue 1,24,1993,22.7,3,32,16,50.0,1.41,0.70,0.09,0.19,16.1,1,0,0,4.9,4.9,0.15,-1.9,-1.9,Matches
701,Luke Dreher\d1c509d9,eng ENG,MF,Crystal Palace,eng Premier League,19,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
702,Josip Drmić\15ea94de,ch SUI,FWMF,M'Gladbach,de Bundesliga,25,1992,2.5,2,7,3,42.9,2.84,1.22,0.29,0.67,11.9,0,0,0,1.2,1.2,0.17,+0.8,+0.8,Matches
703,Jaroslav Drobný\e4a30d8c,cz CZE,GK,Düsseldorf,de Bundesliga,38,1979,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
704,Óscar Duarte\aa0ac32d,cr CRC,DFMF,Espanyol,es La Liga,29,1989,7.3,0,2,1,50.0,0.27,0.14,0.00,0.00,21.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
705,Rubén Duarte\1fe0492d,es ESP,DF,Alavés,es La Liga,22,1995,30.8,0,22,7,31.8,0.71,0.23,0.00,0.00,26.7,0,0,0,0.6,0.6,0.03,-0.6,-0.6,Matches
706,Leo Dubois\ff0ab48c,fr FRA,DF,Lyon,fr Ligue 1,23,1994,22.7,1,18,6,33.3,0.79,0.26,0.06,0.17,20.1,0,0,0,0.9,0.9,0.05,+0.1,+0.1,Matches
707,Martin Dúbravka\3a949a25,sk SVK,GK,Newcastle Utd,eng Premier League,29,1989,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
708,Marvin Ducksch\638a4d71,de GER,FW,Düsseldorf,de Bundesliga,24,1994,9.1,1,18,9,50.0,1.97,0.98,0.06,0.11,18.7,1,0,0,1.7,1.7,0.10,-0.7,-0.7,Matches
709,Ondrej Duda\79ca3e23,sk SVK,MF,Hertha BSC,de Bundesliga,23,1994,28.5,11,53,20,37.7,1.86,0.70,0.21,0.55,17.8,5,0,0,6.5,6.5,0.12,+4.5,+4.5,Matches
710,Shane Duffy\7314bba4,ie IRL,DF,Brighton,eng Premier League,26,1992,34.3,5,37,14,37.8,1.08,0.41,0.14,0.36,9.8,0,0,0,2.6,2.6,0.07,+2.4,+2.4,Matches
711,Demeaco Duhaney\5ef608f7,eng ENG,DF,Huddersfield,eng Premier League,19,1998,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
712,Paul Dummett\3fe6bd8c,wls WAL,DF,Newcastle Utd,eng Premier League,26,1991,22.1,0,9,1,11.1,0.41,0.05,0.00,0.00,21.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
713,Alfred Duncan\528492ea,gh GHA,MF,Sassuolo,it Serie A,25,1993,20.5,4,25,10,40.0,1.22,0.49,0.16,0.40,21.2,0,0,0,1.1,1.1,0.04,+2.9,+2.9,Matches
714,Lewis Dunk\282f75f3,eng ENG,DF,Brighton,eng Premier League,26,1991,35.0,2,21,4,19.0,0.60,0.11,0.10,0.50,12.6,2,0,0,1.2,1.2,0.06,+0.8,+0.8,Matches
715,Maxime Dupé\0e12089d,fr FRA,GK,Nantes,fr Ligue 1,25,1993,10.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
716,Erik Durm\cf623c78,de GER,DF,Huddersfield,eng Premier League,26,1992,22.8,0,8,0,0.0,0.35,0.00,0.00,,21.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
717,Jimmy Durmaz\f09a8b75,se SWE,MFFW,Toulouse,fr Ligue 1,29,1989,21.1,4,38,6,15.8,1.80,0.28,0.05,0.33,24.0,3,2,2,4.5,3.0,0.08,-0.5,-1.0,Matches
718,Riza Durmisi\e5cd9da6,dk DEN,DFMF,Lazio,it Serie A,24,1994,3.6,0,4,2,50.0,1.10,0.55,0.00,0.00,26.8,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
719,Hugo Duro\37e103f8,es ESP,MFFW,Getafe,es La Liga,18,1999,4.6,0,6,0,0.0,1.29,0.00,0.00,,15.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
720,Raphael Dwamena\525f9bf4,gh GHA,FW,Levante,es La Liga,22,1995,2.5,0,4,2,50.0,1.62,0.81,0.00,0.00,12.5,0,0,0,0.6,0.6,0.14,-0.6,-0.6,Matches
721,Paulo Dybala\e0921a4f,ar ARG,FWMF,Juventus,it Serie A,24,1993,23.7,5,64,20,31.3,2.70,0.84,0.06,0.20,20.3,4,1,1,5.4,4.6,0.07,-0.4,-0.6,Matches
722,Edin Džeko\3bb7f478,ba BIH,FW,Roma,it Serie A,32,1986,28.7,9,134,50,37.3,4.68,1.74,0.07,0.18,14.0,0,0,0,14.8,14.8,0.11,-5.8,-5.8,Matches
723,Blerim Džemaili\756959aa,ch SUI,MF,Bologna,it Serie A,32,1986,19.4,1,42,7,16.7,2.16,0.36,0.02,0.14,24.3,3,0,0,2.0,2.0,0.05,-1.0,-1.0,Matches
