Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
1249,Kevin Kampl\b825a650,si SVN,MF,RB Leipzig,de Bundesliga,26,1990,22.4,41,29,21,15,5,6,36,16.7,30,398,136,34.2,107,210,81,44,5,0,39,22,63,20,0,Matches
1250,Harry Kane\21a66f6a,eng ENG,FW,Tottenham,eng Premier League,24,1993,34.2,15,10,1,9,5,5,13,38.5,8,310,94,30.3,16,120,174,19,6,0,13,7,22,19,0,Matches
1251,Wilfried Kanga\b4c816a9,fr FRA,FWMF,Angers,fr Ligue 1,19,1998,2.0,1,1,0,1,0,0,2,0.0,2,40,10,25.0,2,31,7,2,0,0,2,0,1,0,0,Matches
1252,Mamadou Kanouté\3d5ed93d,sn SEN,FWMF,Benevento,it Serie A,23,1993,0.4,0,0,0,0,0,0,1,0.0,1,5,1,20.0,3,1,1,1,0,0,1,1,1,0,0,Matches
1253,N'Golo Kanté\b9fbae28,fr FRA,MF,Chelsea,eng Premier League,26,1991,33.3,124,85,55,64,5,33,93,35.5,60,740,253,34.2,255,394,91,50,4,0,46,90,214,30,1,Matches
1254,Bartosz Kapustka\7364c4d1,pl POL,FWMF,Freiburg,de Bundesliga,20,1996,2.6,5,4,2,3,0,1,3,33.3,2,89,22,24.7,14,51,24,3,0,0,3,2,7,2,0,Matches
1255,Kenan Karaman\8f0f2230,tr TUR,MFFW,Hannover 96,de Bundesliga,23,1994,9.5,15,6,10,5,0,7,13,53.8,6,162,39,24.1,42,86,34,13,3,0,10,4,19,12,0,Matches
1256,Yann Karamoh\8b66d9cc,fr FRA,FWMF,Inter,it Serie A,19,1998,5.4,4,2,2,2,0,1,4,25.0,3,114,39,34.2,19,51,44,6,1,0,5,2,6,0,0,Matches
1257,Loris Karius\32e7ce92,de GER,GK,Liverpool,eng Premier League,24,1993,19.0,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,0,2,0,Matches
1258,Orestis Karnezis\85b011bb,gr GRE,GK,Watford,eng Premier League,32,1985,14.4,0,0,0,0,0,0,1,0.0,1,3,0,0.0,3,0,0,0,0,0,0,0,0,0,2,Matches
1259,Rick Karsdorp\9f84febe,nl NED,DF,Roma,it Serie A,22,1995,0.9,1,1,1,0,0,1,2,50.0,1,7,4,57.1,5,1,1,0,0,0,0,0,1,0,0,Matches
1260,Aleksandar Katai\d5127c3f,rs SRB,FWMF,Alavés,es La Liga,26,1991,0.6,2,1,1,1,0,0,1,0.0,1,17,7,41.2,7,7,3,0,0,0,0,0,2,0,0,Matches
1261,Florian Kath\6a81a181,de GER,FWMF,Freiburg,de Bundesliga,22,1994,7.5,12,8,2,8,2,8,16,50.0,8,193,51,26.4,40,106,47,11,0,0,11,4,16,1,0,Matches
1262,Ole Käuper\e5d652c1,de GER,MF,Werder Bremen,de Bundesliga,20,1997,0.8,7,3,1,6,0,3,7,42.9,4,42,8,19.0,6,24,12,0,0,0,0,3,10,1,0,Matches
1263,Eiji Kawashima\a4527d33,jp JPN,GK,Metz,fr Ligue 1,34,1983,28.6,0,0,0,0,0,0,2,0.0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
1264,Beram Kayal\26679cdf,il ISR,MF,Brighton,eng Premier League,29,1988,8.3,32,25,16,14,2,9,29,31.0,20,258,60,23.3,107,126,25,16,4,0,12,15,47,10,0,Matches
1265,Joris Kayembe\4657faba,be BEL,FWMF,Nantes,fr Ligue 1,22,1994,1.0,1,1,1,0,0,0,3,0.0,3,14,1,7.1,3,7,4,1,0,0,1,0,1,3,0,Matches
1266,Olarenwaju Kayode\d3272fba,ng NGA,FWMF,Girona,es La Liga,24,1993,4.3,3,2,1,2,0,0,3,0.0,3,101,23,22.8,10,55,36,5,0,0,5,2,5,0,0,Matches
1267,Moise Kean\3d50bcdb,it ITA,FW,Hellas Verona,it Serie A,17,2000,12.6,9,7,3,3,3,0,3,0.0,3,159,30,18.9,15,82,62,9,1,0,8,3,12,4,0,Matches
1268,Michael Keane\c5b7c315,eng ENG,DF,Everton,eng Premier League,24,1993,28.4,39,27,30,9,0,16,33,48.5,17,224,73,32.6,142,76,6,64,29,0,35,53,92,237,1,Matches
1269,Thilo Kehrer\51dbeea9,de GER,DF,Schalke 04,de Bundesliga,20,1996,26.3,74,45,38,34,2,22,45,48.9,23,339,115,33.9,204,120,15,63,13,0,50,29,103,99,1,Matches
1270,Cheick Keita\82f32d55,ml MLI,DF,Bologna,it Serie A,21,1996,1.4,3,2,1,2,0,0,3,0.0,3,35,5,14.3,13,18,4,6,0,0,6,0,3,2,0,Matches
1271,Naby Keïta\f25c8e3a,gn GUI,MF,RB Leipzig,de Bundesliga,22,1995,21.8,49,33,20,22,7,12,52,23.1,40,437,137,31.4,112,234,91,24,4,0,20,22,71,17,0,Matches
1272,Keko\1512328c,es ESP,MFFW,Málaga,es La Liga,25,1991,13.4,28,18,12,13,3,10,45,22.2,35,426,100,23.5,120,215,91,31,3,0,28,11,39,1,0,Matches
1273,Martin Kelly\d7492450,eng ENG,DF,Crystal Palace,eng Premier League,27,1990,13.3,21,10,17,4,0,9,20,45.0,11,95,30,31.6,62,26,7,26,15,1,11,11,32,92,0,Matches
1274,Marc-Oliver Kempf\815c314f,de GER,DF,Freiburg,de Bundesliga,22,1995,10.0,9,5,9,0,0,1,5,20.0,4,76,31,40.8,48,25,3,18,7,0,11,10,19,75,0,Matches
1275,Kenedy\5eebbfdf,br BRA,MFDF,Newcastle Utd,eng Premier League,21,1996,11.4,32,17,13,18,1,10,27,37.0,17,219,64,29.2,82,88,49,19,1,0,18,19,51,10,0,Matches
1276,Jonjoe Kenny\099e666f,eng ENG,DF,Everton,eng Premier League,20,1997,17.7,49,19,33,11,5,11,27,40.7,16,254,64,25.2,146,82,26,46,8,0,38,30,79,82,0,Matches
1277,Ryan Kent\316de854,eng ENG,FWMF,Freiburg,de Bundesliga,20,1996,2.7,3,3,1,2,0,0,2,0.0,2,95,17,17.9,11,50,34,4,0,0,4,0,3,1,0,Matches
1278,Christophe Kerbrat\0515a4cb,fr FRA,DF,Guingamp,fr Ligue 1,30,1986,36.9,58,37,45,10,3,17,48,35.4,31,213,59,27.7,149,57,7,71,42,3,29,68,126,175,2,Matches
1279,Franck Kessié\05e19d6a,ci CIV,MF,Milan,it Serie A,20,1996,36.3,49,35,21,19,9,14,43,32.6,29,657,173,26.3,147,357,153,64,8,0,56,21,70,35,0,Matches
1280,Billy Ketkeophomphone\06f46837,fr FRA,MFFW,Angers,fr Ligue 1,27,1990,4.9,18,9,9,6,3,4,14,28.6,10,121,29,24.0,32,68,21,11,0,0,11,7,25,1,0,Matches
1281,Driss Khalid\abccacf7,ma MAR,FW,Toulouse,fr Ligue 1,18,1999,0.3,0,0,0,0,0,0,0,,0,3,0,0.0,0,2,1,0,0,0,0,0,0,1,0,Matches
1282,Saîf-Eddine Khaoui\796b1c41,tn TUN,MFFW,Troyes,fr Ligue 1,22,1995,21.7,31,22,9,16,6,6,35,17.1,29,450,108,24.0,78,250,122,16,2,0,14,27,58,7,0,Matches
1283,Wahbi Khazri\2677a1de,tn TUN,FWMF,Rennes,fr Ligue 1,26,1991,21.3,21,17,7,11,3,5,29,17.2,24,418,111,26.6,41,167,210,37,0,0,37,12,33,2,0,Matches
1284,Rani Khedira\59e4b92e,de GER,MFDF,Augsburg,de Bundesliga,23,1994,25.3,49,31,21,23,5,18,34,52.9,16,438,130,29.7,167,202,69,55,20,0,35,25,74,111,0,Matches
1285,Sami Khedira\38ac43d3,de GER,MF,Juventus,it Serie A,30,1987,21.2,13,8,1,10,2,3,23,13.0,20,369,83,22.5,108,182,79,33,3,0,30,4,17,14,0,Matches
1286,Stefan Kießling\c419e035,de GER,FWDF,Leverkusen,de Bundesliga,33,1984,0.9,0,0,0,0,0,0,2,0.0,2,14,8,57.1,0,5,9,1,0,0,1,0,0,2,0,Matches
1287,Kike\e897d8ba,es ESP,FW,Eibar,es La Liga,27,1989,27.3,10,5,0,5,5,2,12,16.7,10,631,186,29.5,19,225,387,27,4,0,23,9,19,10,1,Matches
1288,Joshua Kimmich\49296448,de GER,DF,Bayern Munich,de Bundesliga,22,1995,25.9,29,20,13,14,2,13,32,40.6,19,317,113,35.6,138,105,74,36,5,1,31,17,46,39,0,Matches
1289,Presnel Kimpembe\aef6e670,fr FRA,DF,Paris S-G,fr Ligue 1,21,1995,26.9,37,19,23,12,2,9,12,75.0,3,146,46,31.5,90,50,6,32,13,0,19,16,53,55,0,Matches
1290,Andy King\d790907f,wls WAL,MF,Swansea City,eng Premier League,28,1988,7.9,18,10,10,8,0,6,23,26.1,17,164,45,27.4,72,74,18,5,0,0,5,15,33,13,0,Matches
1291,Andy King\d790907f,wls WAL,MF,Leicester City,eng Premier League,28,1988,6.0,7,5,0,4,3,1,8,12.5,7,120,33,27.5,35,69,16,5,2,0,3,5,12,15,0,Matches
1292,Joshua King\43458538,no NOR,MFFW,Bournemouth,eng Premier League,25,1992,27.3,36,22,9,19,8,2,26,7.7,24,629,180,28.6,112,303,214,30,3,0,27,8,44,21,0,Matches
1293,Simon Kjær\8b8a56ce,dk DEN,DF,Sevilla,es La Liga,28,1989,17.5,26,12,16,8,2,8,17,47.1,9,121,42,34.7,80,39,2,26,12,0,14,16,42,72,0,Matches
1294,Davy Klaassen\15fd5593,nl NED,MFFW,Everton,eng Premier League,24,1993,2.8,5,3,3,2,0,1,7,14.3,6,55,15,27.3,20,23,12,4,1,0,3,1,6,2,0,Matches
1295,Felix Klaus\aeda1f69,de GER,MFFW,Hannover 96,de Bundesliga,24,1992,22.0,46,28,19,19,8,7,44,15.9,37,478,137,28.7,111,260,107,35,4,0,31,8,54,19,0,Matches
1296,Ragnar Klavan\008a6e6d,ee EST,DF,Liverpool,eng Premier League,31,1985,16.1,24,15,10,13,1,8,18,44.4,10,134,64,47.8,65,62,7,16,6,0,10,20,44,87,0,Matches
1297,Tim Kleindienst\258a6f4d,de GER,FW,Freiburg,de Bundesliga,21,1995,12.6,22,12,6,10,6,5,22,22.7,17,423,100,23.6,55,210,158,19,3,0,16,4,26,22,0,Matches
1298,Lukas Klostermann\ca8033cb,de GER,DF,RB Leipzig,de Bundesliga,21,1996,24.3,49,27,29,17,3,14,34,41.2,20,332,106,31.9,168,117,47,44,8,1,36,21,70,65,0,Matches
1299,Lukas Klünter\92948149,de GER,DFFW,Köln,de Bundesliga,21,1996,14.8,23,12,13,9,1,7,18,38.9,11,204,37,18.1,88,81,35,22,3,0,19,9,32,20,0,Matches
1300,Robin Knoche\6bd5cd5d,de GER,DF,Wolfsburg,de Bundesliga,25,1992,23.4,26,12,21,5,0,15,28,53.6,13,189,62,32.8,137,47,5,39,23,2,16,17,43,130,1,Matches
1301,Anthony Knockaert\6c679c6d,fr FRA,MFFW,Brighton,eng Premier League,25,1991,26.9,47,33,27,15,5,17,53,32.1,36,465,118,25.4,168,212,85,37,4,1,33,36,83,13,1,Matches
1302,Törles Knöll\b883006f,de GER,MF,Hamburger SV,de Bundesliga,19,1997,0.2,0,0,0,0,0,0,0,,0,3,1,33.3,0,1,2,1,0,0,1,0,0,0,0,Matches
1303,Robin Koch\ea6bc03a,de GER,MFDF,Freiburg,de Bundesliga,21,1996,21.3,35,23,24,11,0,5,12,41.7,7,226,84,37.2,127,90,9,37,13,0,24,25,60,103,1,Matches
1304,Kenan Kodro\e82d2807,ba BIH,FW,Mainz 05,de Bundesliga,23,1993,2.6,2,1,0,2,0,0,0,,0,27,9,33.3,1,9,17,1,0,0,1,1,3,1,0,Matches
1305,Hervé Koffi\faf873a7,bf BFA,GK,Lille,fr Ligue 1,20,1996,4.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
1306,Dominik Kohr\0fbecd11,de GER,MF,Leverkusen,de Bundesliga,23,1994,18.5,36,20,15,19,2,11,36,30.6,25,328,100,30.5,110,172,46,38,6,0,32,17,53,18,0,Matches
1307,Seybou Koita\d3b58e33,ne NIG,FWMF,Amiens,fr Ligue 1,23,1994,2.4,3,3,1,1,1,2,2,100.0,0,29,7,24.1,3,16,10,0,0,0,0,1,4,1,0,Matches
1308,Koke\55126f3b,es ESP,MFFW,Atlético Madrid,es La Liga,25,1992,30.6,60,41,27,21,12,16,81,19.8,65,755,213,28.2,235,371,149,55,3,0,52,23,83,22,1,Matches
1309,Aleksandar Kolarov\eda40760,rs SRB,DF,Roma,it Serie A,31,1985,34.0,64,37,35,19,10,28,54,51.9,26,256,83,32.4,116,85,55,59,9,0,50,34,98,60,2,Matches
1310,Sead Kolašinac\3935e52e,ba BIH,DF,Arsenal,eng Premier League,24,1993,23.9,62,40,34,20,8,28,55,50.9,27,342,112,32.7,167,118,57,22,4,0,18,24,86,53,0,Matches
1311,Vincent Kompany\d2bff301,be BEL,DF,Manchester City,eng Premier League,31,1986,15.5,21,13,10,10,1,11,18,61.1,7,92,36,39.1,49,38,5,16,9,0,7,28,49,83,0,Matches
1312,Ibrahima Konaté\5ed9b537,fr FRA,DF,RB Leipzig,de Bundesliga,18,1999,13.6,28,18,14,14,0,10,17,58.8,7,114,48,42.1,65,48,1,19,3,0,16,15,43,77,0,Matches
1313,Moussa Konaté\fcbcbd94,sn SEN,FW,Amiens,fr Ligue 1,24,1993,27.5,7,6,1,5,1,1,14,7.1,13,334,87,26.0,15,168,151,31,4,0,27,6,13,10,0,Matches
1314,Geoffrey Kondogbia\cce181df,cf CTA,MF,Valencia,es La Liga,24,1993,29.0,81,63,35,39,7,22,57,38.6,35,626,162,25.9,236,330,60,55,16,0,39,51,132,64,0,Matches
1315,Bakary Koné\1f713024,bf BFA,DF,Strasbourg,fr Ligue 1,29,1988,27.4,19,10,17,2,0,7,25,28.0,18,144,41,28.5,111,29,4,37,11,0,26,29,48,80,2,Matches
1316,Terence Kongolo\1f9a3a04,nl NED,DF,Huddersfield,eng Premier League,23,1994,11.7,43,23,28,14,1,9,19,47.4,10,156,55,35.3,97,44,15,19,5,0,14,23,66,59,1,Matches
1317,Terence Kongolo\1f9a3a04,nl NED,DF,Monaco,fr Ligue 1,23,1994,2.8,6,5,5,1,0,3,5,60.0,2,24,4,16.7,11,8,5,6,3,0,3,3,9,7,0,Matches
1318,Yevhen Konoplyanka\d9a5d930,ua UKR,FWMF,Schalke 04,de Bundesliga,27,1989,17.4,7,6,3,2,2,0,11,0.0,11,233,68,29.2,38,128,67,14,1,0,13,1,8,8,0,Matches
1319,Julian Korb\3dffff26,de GER,DF,Hannover 96,de Bundesliga,25,1992,26.0,38,24,23,12,3,17,69,24.6,52,462,116,25.1,230,159,73,41,2,0,39,17,55,70,0,Matches
1320,Laurent Koscielny\f5efb153,fr FRA,DF,Arsenal,eng Premier League,31,1985,24.7,42,30,21,17,4,20,33,60.6,13,233,94,40.3,128,92,13,42,16,0,26,56,98,172,1,Matches
1321,Filip Kostić\b1cd37e6,rs SRB,FWMF,Hamburger SV,de Bundesliga,24,1992,27.1,47,23,18,17,12,10,35,28.6,25,500,156,31.2,96,230,174,34,1,0,33,11,58,15,0,Matches
1322,Christian Kouakou\ce316f8c,ci CIV,MFFW,Caen,fr Ligue 1,26,1991,9.4,17,11,9,6,2,3,12,25.0,9,163,38,23.3,51,68,44,19,3,0,16,7,24,5,0,Matches
1323,Rominigue Kouamé\86a2ba20,ml MLI,DFMF,Lille,fr Ligue 1,20,1996,2.2,1,0,1,0,0,0,1,0.0,1,27,8,29.6,10,15,2,3,0,0,3,5,6,0,0,Matches
1324,Tomáš Koubek\dc366c36,cz CZE,GK,Rennes,fr Ligue 1,24,1992,34.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,4,1,Matches
1325,Kalidou Koulibaly\da974c7b,sn SEN,DF,Napoli,it Serie A,26,1991,34.1,70,48,39,28,3,18,46,39.1,28,259,96,37.1,120,121,18,40,19,0,21,24,94,122,0,Matches
1326,Jules Koundé\4d1666ff,fr FRA,DF,Bordeaux,fr Ligue 1,18,1998,17.7,19,8,15,4,0,4,8,50.0,4,143,62,43.4,89,46,8,25,13,0,12,16,35,58,0,Matches
1327,Cheikhou Kouyaté\8d3c902d,sn SEN,MF,West Ham,eng Premier League,27,1989,31.1,76,44,46,27,3,23,64,35.9,41,603,186,30.8,237,289,77,45,11,0,34,42,118,84,0,Matches
1328,Mateo Kovačić\79c0821a,hr CRO,MF,Real Madrid,es La Liga,23,1994,11.0,24,17,12,11,1,2,20,10.0,18,319,88,27.6,91,179,49,13,4,0,9,8,32,2,0,Matches
1329,Maksym Koval\60713cb3,ua UKR,GKMF,La Coruña,es La Liga,24,1992,1.3,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,1,Matches
1330,Dawid Kownacki\be5e1c4c,pl POL,FW,Sampdoria,it Serie A,20,1997,9.1,9,6,0,6,3,4,11,36.4,7,200,45,22.5,19,76,105,8,0,0,8,1,10,5,0,Matches
1331,Vincent Koziello\9a493fb7,fr FRA,MF,Nice,fr Ligue 1,21,1995,9.0,11,9,6,2,3,4,20,20.0,16,194,63,32.5,83,79,32,12,3,1,9,12,23,5,0,Matches
1332,Vincent Koziello\9a493fb7,fr FRA,MF,Köln,de Bundesliga,21,1995,8.8,28,20,9,18,1,6,22,27.3,16,234,67,28.6,77,131,26,11,0,0,11,12,40,7,0,Matches
1333,Thomas Kraft\bb25c778,de GER,GK,Hertha BSC,de Bundesliga,29,1988,3.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
1334,Emil Krafth\77cf6852,se SWE,DF,Bologna,it Serie A,22,1994,10.5,21,14,12,8,1,10,24,41.7,14,138,43,31.2,80,40,18,20,5,0,15,8,29,33,1,Matches
1335,Oliver Kragl\1c17dfe0,de GER,MF,Crotone,it Serie A,27,1990,1.1,1,1,0,0,1,0,3,0.0,3,36,7,19.4,10,21,5,2,0,0,2,0,1,2,0,Matches
1336,Andrej Kramarić\603cb947,hr CRO,FWMF,Hoffenheim,de Bundesliga,26,1991,24.8,5,3,3,2,0,1,10,10.0,9,365,76,20.8,68,184,113,15,0,0,15,8,13,11,0,Matches
1337,Christoph Kramer\496aeede,de GER,MF,M'Gladbach,de Bundesliga,26,1991,23.9,82,63,38,33,11,34,77,44.2,43,505,141,27.9,161,286,58,40,5,0,35,21,103,46,0,Matches
1338,Ladislav Krejčí\58027adc,cz CZE,FWDF,Bologna,it Serie A,25,1992,4.4,4,2,1,2,1,0,4,0.0,4,88,19,21.6,23,38,27,4,0,0,4,0,4,3,0,Matches
1339,Rene Krhin\9a506145,si SVN,MF,Nantes,fr Ligue 1,27,1990,14.6,16,10,7,9,0,4,17,23.5,13,179,52,29.1,57,102,20,21,3,0,18,18,34,37,0,Matches
1340,Bojan Krkić\9fa0a0b8,es ESP,FW,Stoke City,eng Premier League,26,1990,0.8,1,0,0,1,0,0,1,0.0,1,7,0,0.0,3,3,1,1,0,0,1,2,3,0,0,Matches
1341,Bojan Krkić\9fa0a0b8,es ESP,FWMF,Alavés,es La Liga,26,1990,4.9,2,2,0,2,0,1,2,50.0,1,121,24,19.8,23,60,38,8,3,0,5,4,6,0,0,Matches
1342,Michael Krohn-Dehli\1c8dc17d,dk DEN,MFFW,Sevilla,es La Liga,34,1983,6.0,5,3,1,4,0,2,8,25.0,6,65,20,30.8,14,39,12,8,1,0,7,4,9,4,0,Matches
1343,Michael Krohn-Dehli\1c8dc17d,dk DEN,MF,La Coruña,es La Liga,34,1983,8.1,12,7,6,5,1,4,19,21.1,15,138,25,18.1,43,70,25,11,0,0,11,8,20,5,0,Matches
1344,Toni Kroos\6ce1f46f,de GER,MF,Real Madrid,es La Liga,27,1990,25.1,51,42,19,25,7,12,51,23.5,39,648,148,22.8,139,351,158,24,2,0,22,19,70,6,0,Matches
1345,Max Kruse\f9446dcd,de GER,FW,Werder Bremen,de Bundesliga,29,1988,27.3,19,14,4,10,5,5,31,16.1,26,414,115,27.8,35,231,148,10,0,0,10,9,28,7,0,Matches
1346,Grzegorz Krychowiak\580d52dd,pl POL,MF,West Brom,eng Premier League,27,1990,18.2,49,30,18,25,6,20,55,36.4,35,389,108,27.8,140,205,44,21,4,0,17,46,95,30,1,Matches
1347,Lukas Kübler\2a29eb9b,de GER,DF,Freiburg,de Bundesliga,24,1992,12.8,28,12,16,10,2,6,17,35.3,11,141,39,27.7,74,58,9,19,5,1,14,11,39,68,0,Matches
1348,Jasmin Kurtić\144607cc,si SVN,MFFW,Atalanta,it Serie A,28,1989,7.4,12,11,4,4,4,4,12,33.3,8,124,42,33.9,21,55,48,9,0,0,9,5,17,5,0,Matches
1349,Jasmin Kurtić\144607cc,si SVN,MF,SPAL,it Serie A,28,1989,16.0,29,18,14,12,3,8,22,36.4,14,288,74,25.7,76,151,61,19,2,0,17,15,44,14,0,Matches
1350,Layvin Kurzawa\41e7ef1c,fr FRA,DF,Paris S-G,fr Ligue 1,24,1992,18.9,42,26,18,16,8,14,37,37.8,23,241,68,28.2,120,78,43,37,5,0,32,23,65,23,1,Matches
1351,Filip Kusić\de1a2530,rs SRB,DF,Köln,de Bundesliga,21,1996,0.2,0,0,0,0,0,0,1,0.0,1,7,0,0.0,5,2,0,0,0,0,0,0,0,1,0,Matches
1352,Zdravko Kuzmanović\6df0dc74,rs SRB,MF,Málaga,es La Liga,29,1987,5.3,1,1,0,0,1,0,3,0.0,3,97,18,18.6,36,58,3,5,2,0,3,4,5,8,0,Matches
1353,Han Kwang-song\87243064,kp PRK,FW,Cagliari,it Serie A,18,1998,3.1,2,0,0,1,1,0,4,0.0,4,60,14,23.3,12,27,21,3,0,0,3,0,2,0,0,Matches
1354,Enock Kwateng\4bf69118,fr FRA,DF,Nantes,fr Ligue 1,20,1997,1.0,6,2,5,1,0,5,7,71.4,2,1,0,0.0,1,0,0,5,1,0,4,3,9,2,0,Matches
1355,Alberto de la Bella\8497faf7,es ESP,DF,Real Sociedad,es La Liga,31,1985,17.0,33,20,25,7,1,9,25,36.0,16,188,64,34.0,121,51,16,41,4,0,37,16,49,31,0,Matches
1356,Rajiv van La Parra\1931bde9,nl NED,FWMF,Huddersfield,eng Premier League,26,1991,23.7,47,25,20,22,5,11,42,26.2,31,482,153,31.7,155,228,99,30,1,0,29,18,65,12,0,Matches
1357,Brighton Labeau\f45cf4f7,fr FRA,FW,Amiens,fr Ligue 1,21,1996,0.3,0,0,0,0,0,0,0,,0,9,2,22.2,0,2,7,0,0,0,0,0,0,0,0,Matches
1358,Gaëtan Laborde\7cdda3bf,fr FRA,FW,Bordeaux,fr Ligue 1,23,1994,10.6,7,3,1,3,3,1,5,20.0,4,224,66,29.5,17,79,128,4,0,0,4,4,11,8,0,Matches
1359,Alexandre Lacazette\9dbb75ca,fr FRA,FW,Arsenal,eng Premier League,26,1991,24.5,30,23,7,12,11,3,22,13.6,19,491,141,28.7,53,198,240,21,2,0,19,10,40,5,0,Matches
1360,Mehdi Lacen\a3a306f6,dz ALG,MF,Málaga,es La Liga,33,1984,11.7,26,17,15,11,0,12,35,34.3,23,301,64,21.3,111,153,37,12,1,0,11,9,35,10,1,Matches
1361,Mehdi Lacen\a3a306f6,dz ALG,MF,Getafe,es La Liga,33,1984,0.7,2,0,1,1,0,1,3,33.3,2,23,4,17.4,11,12,0,0,0,0,0,0,2,0,0,Matches
1362,Léo Lacroix\5984e9f9,ch SUI,DF,Saint-Étienne,fr Ligue 1,25,1992,8.6,13,7,7,6,0,4,7,57.1,3,51,16,31.4,35,14,2,14,5,0,9,10,23,36,2,Matches
1363,Freddie Ladapo\da2b8db3,eng ENG,FW,Crystal Palace,eng Premier League,24,1993,0.2,0,0,0,0,0,0,0,,0,3,2,66.7,0,0,3,0,0,0,0,0,0,0,0,Matches
1364,Alban Lafont\4e7db402,fr FRA,GK,Toulouse,fr Ligue 1,18,1999,38.0,0,0,0,0,0,0,5,0.0,5,0,0,,0,0,0,0,0,0,0,0,0,5,2,Matches
1365,Víctor Laguardia\b7c99b9b,es ESP,DF,Alavés,es La Liga,27,1989,17.0,18,10,13,3,2,12,21,57.1,9,96,29,30.2,79,16,1,36,17,0,19,21,39,83,0,Matches
1366,Konrad Laimer\c1b7847c,at AUT,DFMF,RB Leipzig,de Bundesliga,20,1997,14.9,53,33,29,19,5,19,61,31.1,42,364,116,31.9,145,172,47,41,2,0,39,7,60,27,0,Matches
1367,Kenny Lala\770d7eb8,fr FRA,DF,Strasbourg,fr Ligue 1,25,1991,30.3,67,40,46,19,2,16,42,38.1,26,351,107,30.5,193,121,37,43,12,1,31,42,109,47,1,Matches
1368,Adam Lallana\99813635,eng ENG,MFFW,Liverpool,eng Premier League,29,1988,3.4,4,3,3,0,1,1,6,16.7,5,56,17,30.4,16,22,18,6,0,0,6,5,9,3,0,Matches
1369,Eugenio Lamanna\349601c3,it ITA,GK,Genoa,it Serie A,27,1989,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
1370,Érik Lamela\abe66106,ar ARG,FWMF,Tottenham,eng Premier League,25,1992,9.4,28,17,10,8,10,7,20,35.0,13,174,61,35.1,31,78,65,10,2,0,8,8,36,5,0,Matches
1371,Ádám Lang\8614496d,hu HUN,DF,Dijon,fr Ligue 1,24,1993,2.6,3,0,3,0,0,2,4,50.0,2,26,7,26.9,20,6,0,2,1,0,1,3,6,9,0,Matches
1372,Sebastian Langkamp\74d70fb5,de GER,DF,Werder Bremen,de Bundesliga,29,1988,4.6,3,2,2,1,0,0,0,,0,38,11,28.9,19,17,2,10,6,0,4,6,9,20,0,Matches
1373,Sebastian Langkamp\74d70fb5,de GER,DF,Hertha BSC,de Bundesliga,29,1988,10.6,15,8,8,7,0,7,11,63.6,4,79,21,26.6,49,29,1,14,7,0,7,19,34,63,0,Matches
1374,Manuel Lanzini\26f6dca8,ar ARG,MFFW,West Ham,eng Premier League,24,1993,22.7,25,17,6,11,8,6,28,21.4,22,416,123,29.6,107,224,85,17,1,0,16,38,63,7,0,Matches
1375,Gianluca Lapadula\2ead2809,pe PER,FW,Genoa,it Serie A,27,1990,16.6,9,8,4,4,1,0,8,0.0,8,238,53,22.3,16,107,115,10,1,0,9,2,11,12,0,Matches
1376,Aymeric Laporte\119b9a8e,es ESP,DF,Manchester City,eng Premier League,23,1994,9.0,10,8,7,3,0,3,9,33.3,6,51,24,47.1,22,26,3,6,3,0,3,8,18,29,0,Matches
1377,Aymeric Laporte\119b9a8e,es ESP,DF,Athletic Club,es La Liga,23,1994,19.0,31,20,25,6,0,7,19,36.8,12,119,44,37.0,71,42,6,28,11,2,17,15,46,57,2,Matches
1378,Danilo Larangeira\fed5f993,br BRA,DF,Udinese,it Serie A,33,1984,30.8,35,21,26,8,1,11,25,44.0,14,255,85,33.3,161,85,9,65,41,4,24,19,54,176,2,Matches
1379,Kevin Lasagna\09538fdb,it ITA,FWMF,Udinese,it Serie A,24,1992,23.7,14,11,2,8,4,4,18,22.2,14,332,83,25.0,25,158,149,28,5,1,23,8,22,18,0,Matches
1380,Jamaal Lascelles\450ab6fc,eng ENG,DF,Newcastle Utd,eng Premier League,23,1993,32.5,38,18,23,14,1,10,16,62.5,6,218,72,33.0,146,60,12,48,26,1,22,34,72,293,2,Matches
1381,Paul Lasne\542cc80f,fr FRA,MF,Montpellier,fr Ligue 1,28,1989,34.0,66,43,35,28,3,19,51,37.3,32,548,158,28.8,162,326,60,42,5,0,37,44,110,16,0,Matches
