Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
150,César Azpilicueta\53cad200,es ESP,DF,Chelsea,eng Premier League,27,1989,37.0,57,1.54,55,0,0,1,0,1,8,0.22,8,0,0,0,0,0,Matches
151,Ludovic Baal\d3ce9f1f,gf GUF,DF,Rennes,fr Ligue 1,31,1986,12.9,17,1.32,14,1,1,0,0,1,2,0.16,2,0,0,0,0,0,Matches
152,Khouma Babacar\422ec08a,sn SEN,FWMF,Fiorentina,it Serie A,24,1993,5.0,16,3.22,11,0,1,3,1,0,1,0.20,0,0,0,0,1,0,Matches
153,Khouma Babacar\422ec08a,sn SEN,FW,Sassuolo,it Serie A,24,1993,8.3,15,1.80,9,0,2,1,3,0,2,0.24,2,0,0,0,0,0,Matches
154,Carlos Bacca\09a9e921,co COL,FW,Villarreal,es La Liga,30,1986,27.7,72,2.60,47,0,19,3,3,0,15,0.54,8,0,7,0,0,0,Matches
155,Milan Badelj\e8c930bb,hr CRO,MF,Fiorentina,it Serie A,28,1989,26.1,81,3.10,70,0,3,3,2,3,2,0.08,0,0,0,2,0,0,Matches
156,Holger Badstuber\45b7edae,de GER,DFMF,Stuttgart,de Bundesliga,28,1989,24.1,4,0.17,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
157,Dylan Bahamboula\7844c810,cg CGO,MFFW,Dijon,fr Ligue 1,22,1995,0.3,1,3.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
158,Farès Bahlouli\776972d5,fr FRA,MFFW,Lille,fr Ligue 1,22,1995,3.4,16,4.69,6,7,3,0,0,0,0,0.00,0,0,0,0,0,0,Matches
159,Stéphane Bahoken\5046b7d4,cm CMR,FW,Strasbourg,fr Ligue 1,25,1992,18.5,34,1.84,24,0,1,6,2,1,2,0.11,1,0,1,0,0,0,Matches
160,Daniel Baier\f261abcb,de GER,MF,Augsburg,de Bundesliga,33,1984,28.2,63,2.23,47,3,1,5,6,1,6,0.21,4,1,0,1,0,0,Matches
161,Leon Bailey\3a233281,jm JAM,FWDF,Leverkusen,de Bundesliga,19,1997,24.6,110,4.47,62,22,18,5,3,0,11,0.45,6,2,3,0,0,0,Matches
162,Eric Bailly\a1232f4e,ci CIV,DF,Manchester Utd,eng Premier League,23,1994,11.1,3,0.27,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
163,Leighton Baines\b18095b6,eng ENG,DF,Everton,eng Premier League,32,1984,21.2,42,1.98,33,9,0,0,0,0,4,0.19,3,1,0,0,0,0,Matches
164,Riad Bajić\49d399d5,ba BIH,FWMF,Udinese,it Serie A,23,1994,0.9,4,4.50,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
165,Marvin Bakalorz\04c11885,de GER,MF,Hannover 96,de Bundesliga,27,1989,22.8,38,1.66,24,0,2,4,6,2,5,0.22,3,0,0,1,0,1,Matches
166,Cédric Bakambu\0af4dcf0,cd COD,FW,Villarreal,es La Liga,26,1991,14.0,23,1.64,15,0,2,3,2,1,0,0.00,0,0,0,0,0,0,Matches
167,Tiemoué Bakayoko\59bf127b,fr FRA,MF,Chelsea,eng Premier League,22,1994,23.6,40,1.69,33,0,1,2,1,3,4,0.17,4,0,0,0,0,0,Matches
168,Zakaria Bakkali\ec3efd7f,be BEL,FWMF,La Coruña,es La Liga,21,1996,10.1,27,2.67,19,1,4,1,2,0,2,0.20,0,1,0,1,0,0,Matches
169,Ridle Baku\442b56fa,de GER,MF,Mainz 05,de Bundesliga,19,1998,2.6,4,1.55,2,0,1,0,1,0,1,0.39,0,0,1,0,0,0,Matches
170,Keita Baldé\509a4ccb,sn SEN,FWMF,Monaco,fr Ligue 1,22,1995,16.3,35,2.14,22,1,7,2,3,0,7,0.43,5,0,1,1,0,0,Matches
171,Sam Baldock\9d597f08,eng ENG,MF,Brighton,eng Premier League,28,1989,0.4,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
172,Gareth Bale\a58bb1e1,wls WAL,FWMF,Real Madrid,es La Liga,28,1989,20.0,68,3.40,57,0,4,4,3,0,9,0.45,5,0,1,1,2,0,Matches
173,Mikel Balenziaga\1fe67e86,es ESP,DF,Athletic Club,es La Liga,29,1988,17.2,13,0.76,12,0,0,0,1,0,2,0.12,2,0,0,0,0,0,Matches
174,Andrija Balić\9be4ee80,hr CRO,MF,Udinese,it Serie A,19,1997,12.0,33,2.74,20,6,4,0,2,1,2,0.17,0,1,0,0,1,0,Matches
175,Iván Balliu\cee88597,al ALB,DF,Metz,fr Ligue 1,25,1992,21.7,35,1.61,29,2,1,1,2,0,4,0.18,4,0,0,0,0,0,Matches
176,Fodé Ballo-Touré\f449640d,sn SEN,DF,Lille,fr Ligue 1,20,1997,22.8,23,1.01,18,2,1,0,2,0,0,0.00,0,0,0,0,0,0,Matches
177,Florent Balmont\4e7bfc23,fr FRA,MF,Dijon,fr Ligue 1,37,1980,9.6,26,2.72,22,0,1,0,2,1,3,0.31,3,0,0,0,0,0,Matches
178,Leon Balogun\78e68b4d,ng NGA,DF,Mainz 05,de Bundesliga,29,1988,13.0,7,0.54,5,1,0,0,0,1,1,0.08,1,0,0,0,0,0,Matches
179,Mario Balotelli\8ff07990,it ITA,FW,Nice,fr Ligue 1,26,1990,25.2,83,3.29,49,3,6,9,14,2,8,0.32,3,0,1,3,1,0,Matches
180,Abdoulaye Bamba\7fecbcdb,ci CIV,DF,Angers,fr Ligue 1,27,1990,17.0,16,0.94,13,2,0,0,1,0,2,0.12,1,0,0,0,1,0,Matches
181,Jonathan Bamba\b2bd0f6c,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,21,1996,28.6,95,3.32,60,15,8,8,4,0,14,0.49,6,1,1,3,3,0,Matches
182,Yacine Bammou\a1d04509,ma MAR,MFFW,Nantes,fr Ligue 1,25,1991,8.1,18,2.23,13,0,0,2,0,3,0,0.00,0,0,0,0,0,0,Matches
183,Éver Banega\fa937f7a,ar ARG,MF,Sevilla,es La Liga,29,1988,26.7,133,4.99,88,31,5,1,4,4,5,0.19,1,4,0,0,0,0,Matches
184,Mattia Bani\0821331c,it ITA,DF,Chievo,it Serie A,23,1993,14.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
185,Beni Baningime\ca9178af,cd COD,MF,Everton,eng Premier League,18,1998,2.2,1,0.45,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
186,Léo Baptistão\35f6db55,br BRA,FWMF,Espanyol,es La Liga,24,1992,29.7,61,2.05,39,1,7,5,4,5,9,0.30,6,1,1,0,0,1,Matches
187,Sekou Baradji\5693aa98,fr FRA,MF,Amiens,fr Ligue 1,33,1984,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
188,Antonín Barák\01efac19,cz CZE,MF,Udinese,it Serie A,22,1994,30.1,64,2.12,53,1,2,6,1,1,6,0.20,4,0,1,0,0,1,Matches
189,Andrea Barberis\32ebfe1e,it ITA,MF,Crotone,it Serie A,23,1993,33.7,58,1.74,31,19,0,5,2,1,5,0.15,2,1,0,1,1,0,Matches
190,Mariano Barbosa\aad4f74f,ar ARG,GK,Villarreal,es La Liga,33,1984,12.5,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
191,Enis Bardhi\cac2537b,mk MKD,MF,Levante,es La Liga,22,1995,17.6,52,2.96,34,12,1,1,3,1,7,0.40,7,0,0,0,0,0,Matches
192,Phil Bardsley\1ae30132,sct SCO,DF,Burnley,eng Premier League,32,1985,12.5,17,1.36,14,1,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
193,Nicolò Barella\6928979a,it ITA,MF,Cagliari,it Serie A,20,1997,32.8,72,2.19,53,11,3,0,3,2,5,0.15,5,0,0,0,0,0,Matches
194,Philipp Bargfrede\3f7cd8f1,de GER,MF,Werder Bremen,de Bundesliga,28,1989,20.7,20,0.97,15,0,1,1,1,2,2,0.10,1,0,0,0,0,1,Matches
195,Ross Barkley\3a24769f,eng ENG,MFFW,Chelsea,eng Premier League,23,1993,1.4,6,4.19,4,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
196,Aymen Barkok\a2a85828,ma MAR,MFFW,Eint Frankfurt,de Bundesliga,19,1998,3.5,10,2.87,7,0,0,0,1,2,1,0.29,1,0,0,0,0,0,Matches
197,Ashley Barnes\2691c772,eng ENG,FWMF,Burnley,eng Premier League,27,1989,24.1,47,1.95,32,0,4,2,9,0,5,0.21,5,0,0,0,0,0,Matches
198,Harvey Barnes\3ea50f67,eng ENG,MF,Leicester City,eng Premier League,19,1997,0.1,1,9.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
199,Antonio Barragán\487d9b09,es ESP,DFMF,Betis,es La Liga,30,1987,26.4,46,1.74,40,1,2,1,1,1,13,0.49,12,0,1,0,0,0,Matches
200,Antonio Barreca\6a189491,it ITA,DFMF,Torino,it Serie A,22,1995,5.2,4,0.77,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
201,Édgar Barreto\43a1bea5,py PAR,MF,Sampdoria,it Serie A,33,1984,21.8,33,1.51,31,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
202,Barri\9704b62b,es ESP,MFFW,Getafe,es La Liga,21,1995,1.3,1,0.80,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
203,Musa Barrow\e5bf73f3,gm GAM,FWMF,Atalanta,it Serie A,18,1998,4.9,21,4.25,14,0,3,4,0,0,1,0.20,1,0,0,0,0,0,Matches
204,Gareth Barry\7dbbe367,eng ENG,MF,West Brom,eng Premier League,36,1981,21.4,34,1.59,24,5,0,1,3,1,2,0.09,2,0,0,0,0,0,Matches
205,Fin Bartels\acc7b7ec,de GER,FW,Werder Bremen,de Bundesliga,30,1987,12.5,45,3.61,34,1,3,2,5,0,5,0.40,3,1,0,0,1,0,Matches
206,Kyle Bartley\18e96f64,eng ENG,DF,Swansea City,eng Premier League,26,1991,2.6,2,0.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
207,Marc Bartra\b742cc0d,es ESP,DF,Dortmund,de Bundesliga,26,1991,9.0,8,0.89,7,0,0,1,0,0,2,0.22,1,0,0,1,0,0,Matches
208,Marc Bartra\b742cc0d,es ESP,DF,Betis,es La Liga,26,1991,15.8,14,0.89,9,0,2,0,1,2,1,0.06,1,0,0,0,0,0,Matches
209,Andrea Barzagli\7c0000fd,it ITA,DF,Juventus,it Serie A,36,1981,16.1,11,0.69,7,1,0,1,1,1,2,0.12,2,0,0,0,0,0,Matches
210,Daniele Baselli\ea06dd97,it ITA,MF,Torino,it Serie A,25,1992,28.0,62,2.21,50,4,1,2,2,3,6,0.21,4,1,0,1,0,0,Matches
211,Nicolas Basin\67d251a2,fr FRA,DF,Metz,fr Ligue 1,19,1998,3.5,4,1.15,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
212,Dušan Basta\3b57f7f8,rs SRB,DFMF,Lazio,it Serie A,32,1984,8.6,16,1.86,13,1,1,1,0,0,1,0.12,1,0,0,0,0,0,Matches
213,Gil Bastião Dias\e61bdd69,pt POR,FW,Monaco,fr Ligue 1,20,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
214,Gil Bastião Dias\e61bdd69,pt POR,FWMF,Fiorentina,it Serie A,20,1996,13.2,44,3.33,35,1,4,1,3,0,5,0.38,4,0,1,0,0,0,Matches
215,Samuel Bastien\ec30b9c8,cd COD,MFFW,Chievo,it Serie A,20,1996,15.1,17,1.13,15,0,1,0,1,0,1,0.07,1,0,0,0,0,0,Matches
216,Borja Bastón\8c44e37b,es ESP,FW,Málaga,es La Liga,24,1992,10.9,18,1.64,9,0,1,5,3,0,3,0.27,1,0,0,1,1,0,Matches
217,Alessandro Bastoni\75b86fb3,it ITA,DF,Atalanta,it Serie A,18,1999,1.0,3,2.97,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
218,Bastos\c01c66d9,ao ANG,DF,Lazio,it Serie A,26,1991,15.6,7,0.45,6,0,0,1,0,0,1,0.06,1,0,0,0,0,0,Matches
219,Michy Batshuayi\2973d8ff,be BEL,FW,Chelsea,eng Premier League,23,1993,4.0,11,2.75,8,0,2,1,0,0,2,0.50,2,0,0,0,0,0,Matches
220,Michy Batshuayi\2973d8ff,be BEL,FW,Dortmund,de Bundesliga,23,1993,9.3,15,1.61,11,0,0,3,0,1,4,0.43,3,0,0,0,0,1,Matches
221,Moritz Bauer\cfe6238d,at AUT,DFMF,Stoke City,eng Premier League,25,1992,14.5,19,1.31,17,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
222,Robert Bauer\9b88e120,de GER,DF,Werder Bremen,de Bundesliga,22,1995,10.6,9,0.85,8,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
223,Oliver Baumann\47064058,de GER,GK,Hoffenheim,de Bundesliga,27,1990,34.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
224,Timo Baumgartl\bd7d2e6d,de GER,DF,Stuttgart,de Bundesliga,21,1996,29.0,12,0.41,9,1,0,2,0,0,1,0.03,1,0,0,0,0,0,Matches
225,Julian Baumgartlinger\69374ff5,at AUT,MFDF,Leverkusen,de Bundesliga,29,1988,15.5,23,1.48,20,1,1,0,1,0,1,0.06,1,0,0,0,0,0,Matches
226,Jon Bautista\debc6b55,es ESP,FWMF,Real Sociedad,es La Liga,22,1995,2.0,2,0.99,1,0,0,1,0,0,1,0.50,0,0,0,1,0,0,Matches
227,Paul Baysse\2515040a,fr FRA,DF,Bordeaux,fr Ligue 1,29,1988,6.3,2,0.32,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
228,Paul Baysse\2515040a,fr FRA,DF,Málaga,es La Liga,29,1988,13.8,2,0.15,1,0,0,1,0,0,1,0.07,0,0,0,1,0,0,Matches
229,Noah Joel Sarenren Bazee\fbbc8e15,ng NGA,FWMF,Hannover 96,de Bundesliga,20,1996,1.3,1,0.77,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
230,Hervé Bazile\7abfcbff,ht HAI,FWMF,Caen,fr Ligue 1,27,1990,9.8,28,2.88,12,9,2,1,3,1,2,0.21,1,1,0,0,0,0,Matches
231,Riechedly Bazoer\da59a197,nl NED,MF,Wolfsburg,de Bundesliga,20,1996,6.6,5,0.76,3,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
232,Enrico Bearzotti\c67836b8,it ITA,DFFW,Hellas Verona,it Serie A,20,1996,4.6,3,0.66,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
233,Claudio Beauvue\8ca253a3,gp GLP,FW,Leganés,es La Liga,29,1988,18.6,32,1.72,19,0,5,3,5,0,2,0.11,0,0,2,0,0,0,Matches
234,Bebé\d8712bf9,pt POR,MFFW,Eibar,es La Liga,27,1990,4.1,11,2.71,5,4,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
235,Ihlas Bebou\a53b661f,tg TOG,MFFW,Hannover 96,de Bundesliga,23,1994,23.8,87,3.66,63,0,7,5,10,2,7,0.29,5,0,0,1,1,0,Matches
236,Andreas Beck\00a6485f,de GER,DFMF,Stuttgart,de Bundesliga,30,1987,21.4,30,1.40,24,2,1,0,3,0,3,0.14,2,1,0,0,0,0,Matches
237,Henri Bedimo\0d57f1c1,cm CMR,DFMF,Marseille,fr Ligue 1,33,1984,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
238,Jan Bednarek\4115ce4e,pl POL,DF,Southampton,eng Premier League,21,1996,4.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
239,Asmir Begović\7b4de647,ba BIH,GK,Bournemouth,eng Premier League,30,1987,38.0,3,0.08,1,2,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
240,Valon Behrami\d3d758d8,ch SUI,MF,Udinese,it Serie A,32,1985,15.5,23,1.48,14,1,3,0,2,3,2,0.13,2,0,0,0,0,0,Matches
241,Vid Belec\4f8ce0e1,si SVN,GK,Sampdoria,it Serie A,27,1990,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
242,Vid Belec\4f8ce0e1,si SVN,GK,Benevento,it Serie A,27,1990,12.4,3,0.24,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
243,Ishak Belfodil\ff182fdc,dz ALG,FW,Werder Bremen,de Bundesliga,25,1992,15.0,47,3.13,31,0,8,4,4,0,4,0.27,2,0,1,1,0,0,Matches
244,Stefan Bell\857a5abe,de GER,DF,Mainz 05,de Bundesliga,25,1991,24.2,11,0.45,10,0,0,0,0,1,1,0.04,1,0,0,0,0,0,Matches
245,Karim Bellarabi\bee0bab1,de GER,FWMF,Leverkusen,de Bundesliga,27,1990,12.7,51,4.00,36,2,4,2,5,2,4,0.31,4,0,0,0,0,0,Matches
246,Héctor Bellerín\f874dd44,es ESP,DF,Arsenal,eng Premier League,22,1995,33.9,73,2.15,69,0,1,1,0,2,7,0.21,6,0,0,1,0,0,Matches
247,François Bellugou\2174bc8d,fr FRA,MF,Troyes,fr Ligue 1,30,1987,24.2,15,0.62,14,0,1,0,0,0,2,0.08,2,0,0,0,0,0,Matches
248,Andrea Belotti\d705ba44,it ITA,FW,Torino,it Serie A,23,1993,29.8,80,2.69,48,0,5,10,16,1,15,0.51,9,0,2,3,1,0,Matches
249,Chaouki Ben Saada\61d618fa,tn TUN,FWMF,Troyes,fr Ligue 1,33,1984,3.8,15,3.95,11,2,1,1,0,0,1,0.26,1,0,0,0,0,0,Matches
250,Wissam Ben Yedder\942b4f90,fr FRA,FW,Sevilla,es La Liga,26,1990,18.9,56,2.96,43,0,6,3,3,1,9,0.48,7,0,1,1,0,0,Matches
251,Diego Benaglio\b7e7937d,ch SUI,GK,Monaco,fr Ligue 1,33,1983,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
252,Ahmad Benali\a128b07e,ly LBY,MF,Crotone,it Serie A,25,1992,9.0,15,1.66,9,2,0,3,1,0,3,0.33,2,0,0,1,0,0,Matches
253,Yohan Benalouane\8309b068,tn TUN,DF,Leicester City,eng Premier League,30,1987,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
254,Marco Benassi\0000acda,it ITA,MFFW,Fiorentina,it Serie A,22,1994,30.9,82,2.65,72,0,2,5,0,3,5,0.16,4,0,0,1,0,0,Matches
255,Medhi Benatia\3b15ef2d,ma MAR,DF,Juventus,it Serie A,30,1987,19.5,8,0.41,7,0,0,1,0,0,1,0.05,0,0,0,1,0,0,Matches
256,Lars Bender\c50281a0,de GER,DFMF,Leverkusen,de Bundesliga,28,1989,17.7,39,2.20,34,1,3,1,0,0,9,0.51,7,0,1,1,0,0,Matches
257,Sven Bender\070ec0b1,de GER,DF,Leverkusen,de Bundesliga,28,1989,26.1,24,0.92,20,1,0,2,0,1,2,0.08,1,0,0,1,0,0,Matches
258,László Bénes\fe888e39,sk SVK,MF,M'Gladbach,de Bundesliga,19,1997,0.4,2,4.62,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
259,Nicolas Benezet\30395d3b,fr FRA,FWMF,Guingamp,fr Ligue 1,26,1991,18.3,67,3.66,40,16,2,1,8,0,9,0.49,6,1,0,0,2,0,Matches
260,Marcel Benger\379c0717,de GER,MF,M'Gladbach,de Bundesliga,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
261,Walter Benítez\8a2248b4,ar ARG,GK,Nice,fr Ligue 1,24,1993,28.0,2,0.07,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
262,Charlison Benschop\fc93fdf1,cw CUW,MFFW,Hannover 96,de Bundesliga,27,1989,2.0,2,0.98,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
263,Ramy Bensebaini\378825c7,dz ALG,DF,Rennes,fr Ligue 1,22,1995,26.0,28,1.08,20,1,0,2,3,2,3,0.12,3,0,0,0,0,0,Matches
264,Nabil Bentaleb\3189f61a,dz ALG,MF,Schalke 04,de Bundesliga,22,1994,11.2,15,1.34,11,1,1,1,0,1,6,0.53,5,0,0,0,0,1,Matches
265,Rodrigo Bentancur\3b8674e6,uy URU,MF,Juventus,it Serie A,20,1997,6.5,21,3.26,21,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
266,Christian Benteke\ab070c55,be BEL,FW,Crystal Palace,eng Premier League,26,1990,24.9,59,2.37,42,0,3,7,7,0,13,0.52,9,0,0,1,3,0,Matches
267,Karim Benzema\70d74ece,fr FRA,FW,Real Madrid,es La Liga,29,1987,23.9,91,3.81,77,0,8,5,1,0,23,0.96,17,0,2,3,1,0,Matches
268,Yassine Benzia\6fbde63a,dz ALG,MFFW,Lille,fr Ligue 1,22,1994,25.4,114,4.48,76,18,10,2,6,2,14,0.55,11,0,3,0,0,0,Matches
269,Saido Berahino\25b166d0,bi BDI,FW,Stoke City,eng Premier League,23,1993,5.5,8,1.46,6,0,0,1,1,0,1,0.18,1,0,0,0,0,0,Matches
270,Domenico Berardi\53a0e358,it ITA,FW,Sassuolo,it Serie A,22,1994,25.5,117,4.59,73,19,8,10,5,2,5,0.20,3,1,0,1,0,0,Matches
271,Yuri Berchiche\b6e50615,es ESP,DF,Paris S-G,fr Ligue 1,27,1990,19.1,38,1.99,32,0,1,0,4,1,8,0.42,6,0,1,0,1,0,Matches
272,Álex Berenguer\dc1c2fce,es ESP,FW,Torino,it Serie A,22,1995,11.6,40,3.45,24,9,2,1,2,2,4,0.34,3,1,0,0,0,0,Matches
273,Bartosz Bereszyński\61b3978f,pl POL,DF,Sampdoria,it Serie A,25,1992,27.6,30,1.09,18,9,1,0,1,1,3,0.11,2,1,0,0,0,0,Matches
274,Jóhann Berg Guðmundsson\f72293fc,is ISL,MF,Burnley,eng Premier League,26,1990,31.5,107,3.40,42,41,7,8,7,2,9,0.29,5,2,0,2,0,0,Matches
275,Markel Bergara\04a65a8f,es ESP,MF,Getafe,es La Liga,31,1986,16.3,9,0.55,5,1,0,3,0,0,3,0.18,2,0,0,1,0,0,Matches
276,Emil Berggreen\8be4fd6a,dk DEN,FW,Mainz 05,de Bundesliga,24,1993,7.4,9,1.21,9,0,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
277,Robert Berić\9001138b,si SVN,FW,Saint-Étienne,fr Ligue 1,26,1991,11.6,12,1.04,7,0,1,1,3,0,2,0.17,1,0,0,0,1,0,Matches
278,Kévin Bérigaud\3250c6cd,fr FRA,MFFW,Montpellier,fr Ligue 1,29,1988,3.0,11,3.65,11,0,0,0,0,0,2,0.66,2,0,0,0,0,0,Matches
279,Etrit Berisha\ee833569,al ALB,GK,Atalanta,it Serie A,28,1989,31.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
280,Federico Bernardeschi\ee93c1a9,it ITA,FWMF,Juventus,it Serie A,23,1994,9.4,33,3.57,25,0,3,0,5,0,9,0.97,6,0,1,0,2,0,Matches
281,Bernardo\17370b95,br BRA,DF,RB Leipzig,de Bundesliga,22,1995,15.0,17,1.13,14,0,1,1,0,1,3,0.20,3,0,0,0,0,0,Matches
282,Juan Bernat\433dc9a2,es ESP,DFFW,Bayern Munich,de Bundesliga,24,1993,9.9,20,2.03,18,0,1,0,1,0,3,0.30,3,0,0,0,0,0,Matches
283,Andrea Bertolacci\c75b6a02,it ITA,MF,Genoa,it Serie A,26,1991,32.2,63,1.96,52,3,1,2,3,2,2,0.06,2,0,0,0,0,0,Matches
284,Ryan Bertrand\01226327,eng ENG,DF,Southampton,eng Premier League,27,1989,34.8,65,1.87,47,10,3,4,1,0,7,0.20,5,1,0,1,0,0,Matches
285,Muhamed Bešić\7ca9f0f0,ba BIH,MF,Everton,eng Premier League,24,1992,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
286,Daniel Bessa\88895312,it ITA,MF,Genoa,it Serie A,24,1993,4.9,13,2.67,12,1,0,0,0,0,1,0.21,1,0,0,0,0,0,Matches
287,Daniel Bessa\88895312,it ITA,MFFW,Hellas Verona,it Serie A,24,1993,15.4,41,2.70,34,3,1,1,1,1,2,0.13,1,0,0,0,1,0,Matches
288,Vincent Bessat\5e6342d4,fr FRA,DFMF,Caen,fr Ligue 1,31,1985,17.4,35,2.01,26,6,1,2,0,0,2,0.11,2,0,0,0,0,0,Matches
289,Quentin Beunardeau\15285503,fr FRA,GK,Metz,fr Ligue 1,23,1994,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
290,Matteo Bianchetti\b3a20f18,it ITA,DF,Hellas Verona,it Serie A,24,1993,1.4,2,1.45,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
291,Ermin Bičakčić\7aac47fe,ba BIH,DF,Hoffenheim,de Bundesliga,27,1990,6.1,5,0.82,2,0,1,1,1,0,3,0.49,0,0,1,1,1,0,Matches
292,Pedro Bigas\697295b1,es ESP,DF,Las Palmas,es La Liga,26,1990,9.9,9,0.91,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
293,Lucas Biglia\5710a281,ar ARG,MF,Milan,it Serie A,31,1986,22.7,55,2.43,48,2,0,2,3,0,4,0.18,3,0,0,1,0,0,Matches
294,Philip Billing\d328a254,dk DEN,MF,Huddersfield,eng Premier League,21,1996,8.5,6,0.71,4,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
295,Jean-Claude Billong\a3e1d20d,cm CMR,DF,Benevento,it Serie A,23,1993,3.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
296,Davide Biondini\b4c3070a,it ITA,MFFW,Sassuolo,it Serie A,34,1983,2.3,8,3.50,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
297,Cristiano Biraghi\9e1577aa,it ITA,DF,Fiorentina,it Serie A,24,1992,33.1,91,2.75,51,32,0,5,2,1,8,0.24,4,2,0,1,1,0,Matches
298,Mame Biram Diouf\7f4f3e49,sn SEN,FWDF,Stoke City,eng Premier League,29,1987,28.8,43,1.49,26,1,2,6,8,0,6,0.21,4,0,1,0,1,0,Matches
299,Davide Biraschi\64cd167d,it ITA,DF,Genoa,it Serie A,23,1994,20.0,15,0.75,13,0,2,0,0,0,1,0.05,1,0,0,0,0,0,Matches
300,Valter Birsa\455a2b79,si SVN,MFFW,Chievo,it Serie A,30,1986,27.8,113,4.06,73,33,3,1,1,2,14,0.50,9,5,0,0,0,0,Matches
301,Milan Biševac\a51728e3,rs SRB,DF,Metz,fr Ligue 1,33,1983,7.9,7,0.89,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
302,Yves Bissouma\6c203af0,ml MLI,MFDF,Lille,fr Ligue 1,20,1996,17.4,41,2.36,28,1,5,6,0,1,4,0.23,2,0,0,1,0,1,Matches
303,Leonardo Bittencourt\dc62fbee,de GER,MFFW,Köln,de Bundesliga,23,1993,17.9,59,3.29,48,3,3,0,2,3,5,0.28,4,1,0,0,0,0,Matches
304,Albano Bizzarri\32b9b5fa,ar ARG,GK,Udinese,it Serie A,39,1977,32.0,2,0.06,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
305,Rubén Blanco\967f34d3,es ESP,GK,Celta Vigo,es La Liga,22,1995,21.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
