Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
2001,Christian Pulisic\1bf33a9a,us USA,FWMF,Dortmund,de Bundesliga,19,1998,20,9,932,10.4,4,4,4,0,0,2,0,0.39,0.39,0.77,0.39,0.77,4.2,4.2,2.0,6.2,0.41,0.19,0.60,0.41,0.60,Matches
2002,Jason Puncheon\fd3f57ce,eng ENG,MFFW,Huddersfield,eng Premier League,32,1986,6,5,382,4.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.8,1.5,0.16,0.19,0.35,0.16,0.35,Matches
2003,Jason Puncheon\fd3f57ce,eng ENG,MF,Crystal Palace,eng Premier League,32,1986,5,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2004,Ignacio Pussetto\62437b4f,ar ARG,FWMF,Udinese,it Serie A,22,1995,35,24,2178,24.2,4,4,4,0,0,8,0,0.17,0.17,0.33,0.17,0.33,5.3,5.3,2.1,7.3,0.22,0.09,0.30,0.22,0.30,Matches
2005,Fabio Quagliarella\ee4f2f3b,it ITA,FW,Sampdoria,it Serie A,35,1983,37,37,3199,35.5,26,8,17,9,10,1,0,0.73,0.23,0.96,0.48,0.70,21.4,13.9,4.2,18.1,0.60,0.12,0.72,0.39,0.51,Matches
2006,Robin Quaison\74c7c2db,se SWE,FWMF,Mainz 05,de Bundesliga,24,1993,28,25,2194,24.4,7,3,7,0,0,1,0,0.29,0.12,0.41,0.29,0.41,7.9,7.9,1.9,9.9,0.33,0.08,0.40,0.33,0.40,Matches
2007,Collin Quaner\19b8b0b9,de GER,FWMF,Huddersfield,eng Premier League,27,1991,2,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.22,0.22,0.00,0.22,Matches
2008,Domingos Quina\41fb0f4e,pt POR,MF,Watford,eng Premier League,18,1999,8,3,338,3.8,1,0,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,0.2,0.2,0.2,0.4,0.06,0.04,0.10,0.06,0.10,Matches
2009,Xavi Quintillà\84fb6aff,es ESP,DF,Villarreal,es La Liga,21,1996,7,7,627,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.02,0.05,0.07,0.02,0.07,Matches
2010,Dani Raba\ea6a7ab4,es ESP,MF,Villarreal,es La Liga,22,1995,8,2,191,2.1,0,1,0,0,0,0,0,0.00,0.47,0.47,0.00,0.47,0.1,0.1,0.7,0.8,0.06,0.34,0.40,0.06,0.40,Matches
2011,Adrien Rabiot\8794e251,fr FRA,MF,Paris S-G,fr Ligue 1,23,1995,14,12,1063,11.8,2,1,2,0,0,3,0,0.17,0.08,0.25,0.17,0.25,1.2,1.2,0.4,1.6,0.10,0.04,0.14,0.10,0.14,Matches
2012,Nemanja Radonjić\0630eb63,rs SRB,FW,Marseille,fr Ligue 1,22,1996,17,7,681,7.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.5,1.5,0.1,1.6,0.20,0.02,0.21,0.20,0.21,Matches
2013,Ivan Radovanović\023937a9,rs SRB,MF,Chievo,it Serie A,29,1988,19,19,1706,19.0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.4,1.0,0.03,0.02,0.05,0.03,0.05,Matches
2014,Ivan Radovanović\023937a9,rs SRB,MF,Genoa,it Serie A,29,1988,16,15,1278,14.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.03,0.01,0.04,0.03,0.04,Matches
2015,Ionuț Radu\67f649be,ro ROU,GK,Genoa,it Serie A,21,1997,33,33,2970,33.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,0.02,0.02,0.00,0.02,Matches
2016,Ștefan Radu\53de807a,ro ROU,DF,Lazio,it Serie A,31,1986,28,28,2243,24.9,0,1,0,0,0,5,0,0.00,0.04,0.04,0.00,0.04,0.5,0.5,0.5,1.1,0.02,0.02,0.04,0.02,0.04,Matches
2017,Rafael\9a1f2e1c,br BRA,DF,Lyon,fr Ligue 1,28,1990,18,11,1023,11.4,0,1,0,0,0,4,1,0.00,0.09,0.09,0.00,0.09,0.1,0.1,1.1,1.1,0.01,0.10,0.10,0.01,0.10,Matches
2018,Raffael\791af558,br BRA,FW,M'Gladbach,de Bundesliga,33,1985,13,5,543,6.0,2,1,2,0,0,0,0,0.33,0.17,0.50,0.33,0.50,1.9,1.9,1.4,3.4,0.32,0.24,0.56,0.32,0.56,Matches
2019,Rafinha\0c2ac3cb,br BRA,FWMF,Barcelona,es La Liga,25,1993,5,3,223,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.2,0.06,0.02,0.08,0.06,0.08,Matches
2020,Rafinha\d003e213,br BRA,DF,Bayern Munich,de Bundesliga,32,1985,16,9,901,10.0,1,1,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20,0.2,0.2,0.4,0.5,0.02,0.04,0.05,0.02,0.05,Matches
2021,Andrea Raggi\bd4f5f94,it ITA,DF,Monaco,fr Ligue 1,34,1984,6,6,494,5.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.06,0.07,0.01,0.07,Matches
2022,Baba Rahman\e4086af3,gh GHA,DF,Reims,fr Ligue 1,24,1994,11,11,964,10.7,1,1,1,0,0,3,0,0.09,0.09,0.19,0.09,0.19,0.3,0.3,0.4,0.6,0.03,0.03,0.06,0.03,0.06,Matches
2023,Baba Rahman\e4086af3,gh GHA,DF,Schalke 04,de Bundesliga,24,1994,2,2,162,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.02,0.09,0.11,0.02,0.11,Matches
2024,Ivan Rakitić\89f951b5,hr CRO,MF,Barcelona,es La Liga,30,1988,34,29,2643,29.4,3,5,3,0,0,7,1,0.10,0.17,0.27,0.10,0.27,2.3,2.3,2.3,4.6,0.08,0.08,0.16,0.08,0.16,Matches
2025,Joe Ralls\3730fcbc,eng ENG,MF,Cardiff City,eng Premier League,24,1993,28,22,1959,21.8,0,0,0,0,1,4,1,0.00,0.00,0.00,0.00,0.00,1.5,0.8,1.9,2.7,0.07,0.09,0.16,0.03,0.12,Matches
2026,Jonás Ramalho\be3a0121,es ESP,DF,Girona,es La Liga,25,1993,22,18,1619,18.0,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,0.5,0.5,0.1,0.5,0.03,0.00,0.03,0.03,0.03,Matches
2027,Benito Raman\867501bf,be BEL,MFFW,Düsseldorf,de Bundesliga,23,1994,30,19,1681,18.7,10,4,10,0,0,1,0,0.54,0.21,0.75,0.54,0.75,7.6,7.6,2.9,10.5,0.41,0.16,0.56,0.41,0.56,Matches
2028,Adil Rami\8dbff17c,fr FRA,DF,Marseille,fr Ligue 1,32,1985,16,16,1412,15.7,1,1,1,0,0,2,0,0.06,0.06,0.13,0.06,0.13,1.0,1.0,0.2,1.2,0.06,0.01,0.07,0.06,0.07,Matches
2029,Gastón Ramírez\2c851997,uy URU,MFFW,Sampdoria,it Serie A,27,1990,27,19,1578,17.5,4,4,4,0,0,7,1,0.23,0.23,0.46,0.23,0.46,2.6,2.6,3.9,6.6,0.15,0.22,0.37,0.15,0.37,Matches
2030,Sandro Ramírez\833fb62e,es ESP,FWMF,Real Sociedad,es La Liga,23,1995,24,10,1055,11.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,2.5,2.5,1.3,3.8,0.21,0.11,0.32,0.21,0.32,Matches
2031,Iván Ramis\d2be40f2,es ESP,DF,Eibar,es La Liga,33,1984,21,20,1677,18.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.8,0.04,0.00,0.04,0.04,0.04,Matches
2032,Chris Ramos\44e07fac,es ESP,FW,Valladolid,es La Liga,21,1997,1,1,63,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.07,0.00,0.07,0.07,0.07,Matches
2033,Sergio Ramos\08511d65,es ESP,DF,Real Madrid,es La Liga,32,1986,28,28,2474,27.5,6,1,1,5,5,7,1,0.22,0.04,0.25,0.04,0.07,6.9,3.1,0.8,3.9,0.25,0.03,0.28,0.11,0.14,Matches
2034,Aaron Ramsey\ef619b0b,wls WAL,MF,Arsenal,eng Premier League,27,1990,28,14,1331,14.8,4,6,4,0,0,0,0,0.27,0.41,0.68,0.27,0.68,3.2,3.2,2.3,5.5,0.22,0.15,0.37,0.22,0.37,Matches
2035,Kayne Ramsey\dc31b84c,eng ENG,DF,Southampton,eng Premier League,17,2000,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2036,Andrea Ranocchia\539230cf,it ITA,DFMF,Inter,it Serie A,30,1988,4,0,62,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.18,0.00,0.18,0.18,0.18,Matches
2037,Marcus Rashford\a1d5bd30,eng ENG,FW,Manchester Utd,eng Premier League,20,1997,33,26,2334,25.9,10,6,10,0,0,3,1,0.39,0.23,0.62,0.39,0.62,9.4,9.4,4.2,13.6,0.36,0.16,0.52,0.36,0.52,Matches
2038,Milot Rashica\6c6a3300,xk KVX,FWMF,Werder Bremen,de Bundesliga,22,1996,26,19,1550,17.2,9,5,8,1,1,1,0,0.52,0.29,0.81,0.46,0.75,7.0,6.2,3.8,10.0,0.40,0.22,0.63,0.36,0.58,Matches
2039,Jacob Rasmussen\283699b4,dk DEN,DFMF,Empoli,it Serie A,21,1997,14,10,1016,11.3,0,1,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,0.2,0.2,0.1,0.3,0.02,0.01,0.03,0.02,0.03,Matches
2040,Giacomo Raspadori\6e058f06,it ITA,DF,Sassuolo,it Serie A,18,2000,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2041,Yoric Ravet\4d74201d,fr FRA,MFFW,Freiburg,de Bundesliga,28,1989,4,0,75,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.06,0.08,0.14,0.06,0.14,Matches
2042,Tim Ream\28b40c9c,us USA,DF,Fulham,eng Premier League,30,1987,26,25,2047,22.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.00,0.01,0.01,0.00,0.01,Matches
2043,Ante Rebić\536cebe5,hr CRO,FWMF,Eint Frankfurt,de Bundesliga,24,1993,28,23,1978,22.0,9,4,9,0,0,4,1,0.41,0.18,0.59,0.41,0.59,9.2,9.2,5.2,14.4,0.42,0.24,0.66,0.42,0.66,Matches
2044,Pedro Rebocho\276cce2e,pt POR,DF,Guingamp,fr Ligue 1,23,1995,36,36,3240,36.0,0,8,0,0,0,4,0,0.00,0.22,0.22,0.00,0.22,0.8,0.8,5.7,6.5,0.02,0.16,0.18,0.02,0.18,Matches
2045,Arkadiusz Reca\6213fd82,pl POL,DFFW,Atalanta,it Serie A,23,1995,3,0,49,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.47,0.47,0.00,0.47,Matches
2046,Recio\54073b28,es ESP,MF,Leganés,es La Liga,27,1991,18,15,1285,14.3,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.03,0.01,0.04,0.03,0.04,Matches
2047,Nathan Redmond\ab651565,eng ENG,FWMF,Southampton,eng Premier League,24,1994,38,36,3270,36.3,6,4,6,0,0,3,0,0.17,0.11,0.28,0.17,0.28,6.4,6.4,5.3,11.6,0.18,0.14,0.32,0.18,0.32,Matches
2048,Vasco Regini\339c6ed4,it ITA,DF,SPAL,it Serie A,27,1990,4,1,81,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2049,Sergio Reguilón\3353737a,es ESP,DF,Real Madrid,es La Liga,21,1996,14,13,1119,12.4,0,2,0,0,0,3,0,0.00,0.16,0.16,0.00,0.16,0.3,0.3,1.5,1.7,0.02,0.12,0.14,0.02,0.14,Matches
2050,Bobby Reid\0f7533cd,jm JAM,MFFW,Cardiff City,eng Premier League,25,1993,27,16,1424,15.8,5,2,4,1,1,0,0,0.32,0.13,0.44,0.25,0.38,4.4,3.7,1.0,4.7,0.28,0.06,0.34,0.23,0.30,Matches
2051,Pepe Reina\e358587b,es ESP,GK,Milan,it Serie A,35,1982,4,2,330,3.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2052,Jeff Reine-Adélaïde\d504b3e1,fr FRA,FWMF,Angers,fr Ligue 1,20,1998,35,29,2556,28.4,3,3,3,0,1,2,0,0.11,0.11,0.21,0.11,0.21,4.5,3.8,2.7,6.5,0.16,0.09,0.25,0.13,0.23,Matches
2053,Karim Rekik\3376a776,nl NED,DF,Hertha BSC,de Bundesliga,23,1994,24,24,2068,23.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.7,0.03,0.00,0.03,0.03,0.03,Matches
2054,Loïc Rémy\5c2da10f,fr FRA,FW,Lille,fr Ligue 1,31,1987,26,14,1204,13.4,7,2,6,1,2,3,0,0.52,0.15,0.67,0.45,0.60,6.2,4.7,1.0,5.7,0.46,0.07,0.54,0.35,0.42,Matches
2055,Michael Rensing\c476b0c0,de GER,GK,Düsseldorf,de Bundesliga,34,1984,32,32,2880,32.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2056,Marco Reus\36a3ff67,de GER,MFFW,Dortmund,de Bundesliga,29,1989,27,27,2316,25.7,17,8,14,3,3,3,1,0.66,0.31,0.97,0.54,0.85,14.1,11.8,8.0,19.8,0.55,0.31,0.86,0.46,0.77,Matches
2057,Elvis Rexhbeçaj\1ae836b1,de GER,MF,Wolfsburg,de Bundesliga,20,1997,24,13,1144,12.7,2,2,2,0,0,4,0,0.16,0.16,0.31,0.16,0.31,0.7,0.7,1.1,1.8,0.06,0.09,0.14,0.06,0.14,Matches
2058,Diego Reyes\d4f46475,mx MEX,DF,Leganés,es La Liga,25,1992,6,4,320,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.03,0.04,0.01,0.04,Matches
2059,Baptiste Reynet\bcf1b2e9,fr FRA,GK,Toulouse,fr Ligue 1,27,1990,31,31,2704,30.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
2060,Simon Rhein\8f6bfe11,de GER,MF,Nürnberg,de Bundesliga,20,1998,8,7,494,5.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
2061,Franck Ribéry\f61c7c4e,fr FRA,FWMF,Bayern Munich,de Bundesliga,35,1983,25,10,1174,13.0,6,3,6,0,0,3,0,0.46,0.23,0.69,0.46,0.69,3.3,3.3,2.3,5.6,0.25,0.18,0.43,0.25,0.43,Matches
2062,Declan Rice\1c7012b8,eng ENG,MF,West Ham,eng Premier League,19,1999,34,34,3003,33.4,2,0,2,0,0,4,0,0.06,0.00,0.06,0.06,0.06,1.3,1.3,0.5,1.7,0.04,0.01,0.05,0.04,0.05,Matches
2063,Jazz Richards\afef14da,wls WAL,DFMF,Cardiff City,eng Premier League,27,1991,4,0,132,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2064,Richarlison\fa031b34,br BRA,FWMF,Everton,eng Premier League,21,1997,35,32,2665,29.6,13,1,13,0,0,5,1,0.44,0.03,0.47,0.44,0.47,8.9,8.9,1.4,10.3,0.30,0.05,0.35,0.30,0.35,Matches
2065,Marco Richter\f972644c,de GER,FWMF,Augsburg,de Bundesliga,20,1997,25,17,1426,15.8,4,6,4,0,0,4,0,0.25,0.38,0.63,0.25,0.63,3.4,3.4,2.7,6.1,0.22,0.17,0.39,0.22,0.39,Matches
2066,Diego Rico\d9ba39fc,es ESP,DF,Bournemouth,eng Premier League,25,1993,12,5,612,6.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.0,1.3,0.03,0.15,0.18,0.03,0.18,Matches
2067,Mikel Rico\def69cd0,es ESP,MF,Athletic Club,es La Liga,33,1984,4,3,242,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.14,0.00,0.15,0.14,0.15,Matches
2068,Sergio Rico\5f0241b2,es ESP,GK,Fulham,eng Premier League,24,1993,29,29,2610,29.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
2069,Asier Riesgo\581c5276,es ESP,GK,Eibar,es La Liga,34,1983,14,14,1260,14.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2070,Sascha Riether\3cb009c5,de GER,DF,Schalke 04,de Bundesliga,35,1983,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2071,Emiliano Rigoni\a1216563,ar ARG,FWMF,Atalanta,it Serie A,25,1993,12,6,522,5.8,3,0,3,0,0,1,0,0.52,0.00,0.52,0.52,0.52,1.8,1.8,0.4,2.2,0.30,0.07,0.37,0.30,0.37,Matches
2072,Luca Rigoni\4dba2a97,it ITA,MF,Parma,it Serie A,33,1984,23,20,1761,19.6,2,1,2,0,0,5,0,0.10,0.05,0.15,0.10,0.15,3.2,3.2,0.7,3.9,0.16,0.04,0.20,0.16,0.20,Matches
2073,Nicola Rigoni\e327bd76,it ITA,MF,Chievo,it Serie A,27,1990,24,23,1951,21.7,0,1,0,0,0,9,1,0.00,0.05,0.05,0.00,0.05,1.6,1.6,0.4,2.0,0.08,0.02,0.09,0.08,0.09,Matches
2074,Kévin Rimane\7a137df4,gf GUF,MF,Paris S-G,fr Ligue 1,27,1991,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2075,Tomás Rincón\f1cfc209,ve VEN,MF,Torino,it Serie A,30,1988,34,32,2799,31.1,3,1,3,0,0,15,0,0.10,0.03,0.13,0.10,0.13,1.5,1.5,1.5,3.0,0.05,0.05,0.10,0.05,0.10,Matches
2076,Renaud Ripart\beae3a73,fr FRA,FWDF,Nîmes,fr Ligue 1,25,1993,38,34,3006,33.4,8,4,8,0,0,2,0,0.24,0.12,0.36,0.24,0.36,5.9,5.9,3.3,9.2,0.18,0.10,0.27,0.18,0.27,Matches
2077,Mihailo Ristić\ea0aa7e0,rs SRB,DFFW,Montpellier,fr Ligue 1,22,1995,10,3,326,3.6,1,0,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28,0.9,0.9,0.1,1.0,0.26,0.02,0.28,0.26,0.28,Matches
2078,Matt Ritchie\71ef519e,sct SCO,DFMF,Newcastle Utd,eng Premier League,28,1989,36,35,2928,32.5,2,8,1,1,2,9,0,0.06,0.25,0.31,0.03,0.28,4.7,3.1,5.1,8.2,0.14,0.16,0.30,0.10,0.25,Matches
2079,Cristian Rivera\8ef81d2d,es ESP,MF,Huesca,es La Liga,21,1997,22,19,1692,18.8,2,0,2,0,0,2,0,0.11,0.00,0.11,0.11,0.11,1.1,1.1,0.7,1.8,0.06,0.04,0.09,0.06,0.09,Matches
2080,Arjen Robben\09586899,nl NED,FWMF,Bayern Munich,de Bundesliga,34,1984,12,7,567,6.3,4,0,4,0,0,1,1,0.63,0.00,0.63,0.63,0.63,3.2,3.2,2.1,5.3,0.52,0.33,0.84,0.52,0.84,Matches
2081,Rober\c00097d2,es ESP,DF,Levante,es La Liga,23,1995,33,32,2854,31.7,1,0,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,0.9,0.9,0.4,1.3,0.03,0.01,0.04,0.03,0.04,Matches
2082,Sergi Roberto\335fa267,es ESP,DFMF,Barcelona,es La Liga,26,1992,29,23,2088,23.2,0,7,0,0,0,3,0,0.00,0.30,0.30,0.00,0.30,0.6,0.6,3.4,4.0,0.03,0.15,0.17,0.03,0.17,Matches
2083,Patrick Roberts\59d93937,eng ENG,FW,Girona,es La Liga,21,1997,19,6,601,6.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.5,1.3,0.12,0.07,0.19,0.12,0.19,Matches
2084,Andrew Robertson\2e4f5f03,sct SCO,DF,Liverpool,eng Premier League,24,1994,36,36,3216,35.7,0,11,0,0,0,4,0,0.00,0.31,0.31,0.00,0.31,0.9,0.9,6.9,7.8,0.02,0.19,0.22,0.02,0.22,Matches
2085,Joel Robles\cda0b317,es ESP,GK,Betis,es La Liga,28,1990,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2086,Marc Roca\da27e268,es ESP,MF,Espanyol,es La Liga,21,1996,35,35,3112,34.6,1,2,1,0,0,9,0,0.03,0.06,0.09,0.03,0.09,1.2,1.2,2.8,4.0,0.04,0.08,0.12,0.04,0.12,Matches
2087,Christopher Rocchia\aa21406e,fr FRA,DF,Marseille,fr Ligue 1,20,1998,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2088,Kenny Rocha Santos\86df8ac0,cv CPV,DF,Saint-Étienne,fr Ligue 1,18,2000,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2089,Rubén Rochina\ecd8c01e,es ESP,MF,Levante,es La Liga,27,1991,27,23,1800,20.0,4,5,4,0,0,13,2,0.20,0.25,0.45,0.20,0.45,2.3,2.3,4.6,6.9,0.12,0.23,0.34,0.12,0.34,Matches
2090,Sebastian Rode\e12b0b5b,de GER,MF,Eint Frankfurt,de Bundesliga,27,1990,12,12,923,10.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.9,1.2,0.03,0.09,0.12,0.03,0.12,Matches
2091,Ronny Rodelin\1f8c7aa9,fr FRA,MFFW,Guingamp,fr Ligue 1,28,1989,17,8,788,8.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.5,1.5,0.7,2.2,0.18,0.08,0.26,0.18,0.26,Matches
2092,Rodri\6434f10d,es ESP,MF,Atlético Madrid,es La Liga,22,1996,34,32,2735,30.4,3,1,3,0,0,5,0,0.10,0.03,0.13,0.10,0.13,2.5,2.5,0.9,3.5,0.08,0.03,0.11,0.08,0.11,Matches
2093,Rodrigo\1fb1c435,es ESP,FW,Valencia,es La Liga,27,1991,33,29,2528,28.1,8,6,8,0,1,5,1,0.28,0.21,0.50,0.28,0.50,13.4,12.7,3.7,16.3,0.48,0.13,0.61,0.45,0.58,Matches
2094,Kévin Rodrigues\f1bed920,pt POR,DF,Real Sociedad,es La Liga,24,1994,7,5,484,5.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.6,0.6,0.01,0.11,0.12,0.01,0.12,Matches
2095,Óscar Rodríguez Arnaiz\19709006,es ESP,MFFW,Leganés,es La Liga,20,1998,31,29,2504,27.8,4,3,4,0,0,6,0,0.14,0.11,0.25,0.14,0.25,3.7,3.7,3.6,7.3,0.13,0.13,0.26,0.13,0.26,Matches
2096,Alejandro Rodríguez\7602ddf6,es ESP,FW,Empoli,it Serie A,27,1991,1,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,1.60,0.00,1.60,1.60,1.60,Matches
2097,Ángel Rodríguez\8cfc2f69,es ESP,FW,Getafe,es La Liga,31,1987,37,20,1819,20.2,8,3,8,0,0,4,0,0.40,0.15,0.54,0.40,0.54,8.0,8.0,3.2,11.3,0.40,0.16,0.56,0.40,0.56,Matches
2098,James Rodríguez\715bf047,co COL,MFFW,Bayern Munich,de Bundesliga,27,1991,20,13,1138,12.6,7,3,7,0,0,2,0,0.55,0.24,0.79,0.55,0.79,5.1,5.1,4.7,9.8,0.40,0.37,0.78,0.40,0.78,Matches
2099,Ricardo Rodríguez\7f78ad23,ch SUI,DF,Milan,it Serie A,25,1992,35,35,3047,33.9,0,3,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,0.6,0.6,1.4,2.1,0.02,0.04,0.06,0.02,0.06,Matches
2100,Marko Rog\b6b2b820,hr CRO,MF,Sevilla,es La Liga,23,1995,10,4,357,4.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.02,0.04,0.01,0.04,Matches
2101,Marko Rog\b6b2b820,hr CRO,MF,Napoli,it Serie A,23,1995,9,4,333,3.7,1,0,1,0,0,3,0,0.27,0.00,0.27,0.27,0.27,0.3,0.3,0.2,0.5,0.08,0.04,0.13,0.08,0.13,Matches
2102,Rogério\10e7f486,br BRA,DFMF,Sassuolo,it Serie A,20,1998,33,29,2672,29.7,1,2,1,0,0,9,1,0.03,0.07,0.10,0.03,0.10,2.2,2.2,1.8,4.0,0.07,0.06,0.14,0.07,0.14,Matches
2103,Marcos Rojo\e0991c04,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,5,2,212,2.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.11,0.00,0.11,0.11,0.11,Matches
2104,Diego Rolán\d1491e00,uy URU,FWMF,Alavés,es La Liga,25,1993,9,3,298,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.18,0.04,0.21,0.18,0.21,Matches
2105,Diego Rolán\d1491e00,uy URU,MFDF,Leganés,es La Liga,25,1993,6,2,215,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.03,0.12,0.16,0.03,0.16,Matches
2106,Rolando\0eeafda5,pt POR,DF,Marseille,fr Ligue 1,32,1985,10,9,804,8.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.07,0.00,0.08,0.07,0.08,Matches
